Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.8703091473215953,0.0034931285325077873
RF,CLR,subset0_1,0.27918772267319986,0.01991064915637342
RF,CLR,f1,0.2940009834283693,0.02118295227438911
XGBoost,CLR,hamming_accuracy,0.885930159332649,0.004936841201757224
XGBoost,CLR,subset0_1,0.38512573217967405,0.02790810980129477
XGBoost,CLR,f1,0.4135860916773778,0.030735028362820212
ETC,CLR,hamming_accuracy,0.8639508803409218,0.004074389890501523
ETC,CLR,subset0_1,0.24203397141156482,0.02277183750620094
ETC,CLR,f1,0.25663367868347126,0.024422166728114567
