Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.7228571428571428,0.009789729953533818
RF,CLR,subset0_1,0.021320754716981135,0.010083312615764067
RF,CLR,f1,0.4790316494699491,0.014624465643258967
XGBoost,CLR,hamming_accuracy,0.7183153638814015,0.006616468352589229
XGBoost,CLR,subset0_1,0.02018867924528302,0.005894528057288042
XGBoost,CLR,f1,0.5036186645279613,0.013883764206659115
ETC,CLR,hamming_accuracy,0.7236253369272238,0.008041497887584284
ETC,CLR,subset0_1,0.020943396226415098,0.006546925121848103
ETC,CLR,f1,0.4796305026210688,0.011613048612344978
