Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.7118463611859838,0.007993788501171602
RF,CLR,subset0_1,0.01660377358490566,0.00627482609370411
RF,CLR,f1,0.4627769526379404,0.015663950946077428
XGBoost,CLR,hamming_accuracy,0.7031401617250674,0.007188432135805401
XGBoost,CLR,subset0_1,0.013207547169811323,0.007307515747561164
XGBoost,CLR,f1,0.4768494741461329,0.015315946125335763
ETC,CLR,hamming_accuracy,0.7107277628032346,0.009497800947618254
ETC,CLR,subset0_1,0.013962264150943397,0.00736574388526156
ETC,CLR,f1,0.4639294244189391,0.018652842838474657
