Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.9160886356189026,0.0011788133214509443
RF,CLR,subset0_1,0.016484872961875615,0.005731321672751909
RF,CLR,f1,0.018249492140912992,0.006537002830001932
XGBoost,CLR,hamming_accuracy,0.9173258343522568,0.0017635506549264354
XGBoost,CLR,subset0_1,0.06857894382569345,0.017942572822532164
XGBoost,CLR,f1,0.0797689167801475,0.020368189630802547
ETC,CLR,hamming_accuracy,0.9160380038123641,0.0011273076498661374
ETC,CLR,subset0_1,0.013200987930472061,0.007286154924674496
ETC,CLR,f1,0.014657862378632218,0.008405462609132922
