Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.1286±0.0186,0.2603±0.0465,0.4690±0.0683,0.6896±0.0657,0.3546±0.0433,0.5360±0.0673,0.7808±0.0562,0.9395±0.0412,0.5098±0.0321,0.4461±0.0882,0.3329±0.1497,0.3341±0.1423,0.8680±0.0122,0.9009±0.0162,0.9295±0.0166,0.9432±0.0197,0.7259±0.0194,0.7530±0.0310,0.7610±0.0388,0.6961±0.0840,0.7239±0.0203,0.7543±0.0333,0.7746±0.0410,0.7222±0.0759,0.7242±0.0198,0.7525±0.0319,0.7652±0.0396,0.7047±0.0809,0.8482±0.0168,0.8659±0.0219,0.8678±0.0249,0.8172±0.0510,0.7229±0.0200,0.7503±0.0319,0.7599±0.0395,0.6958±0.0841,0.5350±0.0188,0.5695±0.0273,0.5882±0.0387,0.5445±0.0607,0.5644±0.0175,0.5813±0.0281,0.5719±0.0500,0.4915±0.0688,0.5391±0.0221,0.5834±0.0319,0.6269±0.0432,0.6399±0.0637,1.0000±0.0000,0.9461±0.1808,0.7528±0.3396,0.7107±0.3008,0.7298±0.0235,0.7742±0.0334,0.8015±0.0376,0.7638±0.0644,0.7184±0.0211,0.7485±0.0314,0.7510±0.0389,0.6805±0.0831,0.7417±0.0271,0.8019±0.0379,0.8596±0.0394,0.8758±0.0528,0.7245±0.0199,0.7699±0.0338,0.8124±0.0390,0.8320±0.0581,0.7190±0.0210,0.7434±0.0324,0.7441±0.0404,0.6690±0.0956
PartialOrder__Hamming__None,0.1286±0.0183,0.2599±0.0466,0.4686±0.0685,0.6896±0.0655,0.3565±0.0450,0.5360±0.0673,0.7804±0.0560,0.9398±0.0409,0.5051±0.0350,0.4468±0.0882,0.3308±0.1477,0.3349±0.1413,0.8661±0.0111,0.8985±0.0166,0.9284±0.0165,0.9429±0.0200,0.7249±0.0179,0.7494±0.0307,0.7587±0.0378,0.6954±0.0844,0.7278±0.0195,0.7548±0.0327,0.7759±0.0384,0.7247±0.0766,0.7249±0.0184,0.7503±0.0316,0.7641±0.0380,0.7051±0.0814,0.8460±0.0158,0.8627±0.0219,0.8659±0.0241,0.8160±0.0521,0.7219±0.0181,0.7467±0.0317,0.7576±0.0386,0.6952±0.0845,0.5337±0.0162,0.5658±0.0278,0.5868±0.0339,0.5438±0.0615,0.5580±0.0152,0.5743±0.0298,0.5674±0.0473,0.4895±0.0695,0.5417±0.0208,0.5833±0.0322,0.6284±0.0369,0.6410±0.0645,1.0000±0.0000,0.9461±0.1807,0.7528±0.3396,0.7132±0.2985,0.7280±0.0217,0.7701±0.0335,0.7994±0.0359,0.7632±0.0657,0.7126±0.0179,0.7409±0.0325,0.7463±0.0384,0.6784±0.0832,0.7442±0.0266,0.8020±0.0376,0.8610±0.0363,0.8778±0.0551,0.7187±0.0176,0.7630±0.0348,0.8077±0.0412,0.8300±0.0587,0.7131±0.0188,0.7358±0.0328,0.7381±0.0418,0.6654±0.0959
PartialOrder__Subset__2,0.1286±0.0186,0.2605±0.0465,0.4691±0.0682,0.6896±0.0657,0.3546±0.0433,0.5364±0.0675,0.7812±0.0556,0.9395±0.0412,0.5120±0.0344,0.4452±0.0876,0.3332±0.1498,0.3336±0.1427,0.8670±0.0124,0.9008±0.0160,0.9296±0.0165,0.9433±0.0197,0.7239±0.0199,0.7530±0.0311,0.7613±0.0386,0.6970±0.0826,0.7219±0.0215,0.7543±0.0333,0.7746±0.0410,0.7231±0.0741,0.7223±0.0207,0.7525±0.0320,0.7654±0.0394,0.7056±0.0794,0.8471±0.0168,0.8657±0.0218,0.8679±0.0249,0.8176±0.0505,0.7210±0.0211,0.7502±0.0319,0.7602±0.0393,0.6967±0.0827,0.5336±0.0190,0.5692±0.0271,0.5883±0.0387,0.5498±0.0478,0.5640±0.0169,0.5808±0.0278,0.5723±0.0500,0.4952±0.0601,0.5377±0.0226,0.5831±0.0318,0.6269±0.0432,0.6499±0.0483,1.0000±0.0000,0.9461±0.1808,0.7528±0.3396,0.7107±0.3008,0.7279±0.0239,0.7740±0.0332,0.8017±0.0375,0.7645±0.0636,0.7165±0.0208,0.7485±0.0315,0.7514±0.0386,0.6814±0.0818,0.7397±0.0280,0.8015±0.0374,0.8596±0.0394,0.8760±0.0527,0.7225±0.0215,0.7699±0.0335,0.8127±0.0386,0.8323±0.0579,0.7170±0.0226,0.7434±0.0322,0.7446±0.0399,0.6699±0.0945
PartialOrder__Subset__None,0.1286±0.0183,0.2601±0.0466,0.4687±0.0684,0.6896±0.0655,0.3565±0.0450,0.5364±0.0675,0.7808±0.0555,0.9398±0.0409,0.5051±0.0350,0.4458±0.0875,0.3311±0.1479,0.3344±0.1418,0.8661±0.0111,0.8984±0.0165,0.9285±0.0164,0.9430±0.0200,0.7249±0.0179,0.7494±0.0308,0.7589±0.0376,0.6964±0.0830,0.7278±0.0195,0.7548±0.0327,0.7759±0.0384,0.7256±0.0748,0.7249±0.0184,0.7503±0.0316,0.7642±0.0379,0.7060±0.0799,0.8460±0.0158,0.8626±0.0218,0.8660±0.0240,0.8164±0.0516,0.7219±0.0181,0.7466±0.0317,0.7578±0.0384,0.6961±0.0831,0.5337±0.0162,0.5655±0.0276,0.5869±0.0340,0.5490±0.0489,0.5580±0.0152,0.5737±0.0293,0.5677±0.0474,0.4932±0.0610,0.5417±0.0208,0.5830±0.0320,0.6284±0.0369,0.6510±0.0491,1.0000±0.0000,0.9461±0.1807,0.7528±0.3396,0.7132±0.2985,0.7280±0.0217,0.7699±0.0334,0.7996±0.0358,0.7639±0.0649,0.7126±0.0179,0.7409±0.0326,0.7466±0.0380,0.6793±0.0819,0.7442±0.0266,0.8016±0.0371,0.8610±0.0363,0.8780±0.0551,0.7187±0.0176,0.7630±0.0345,0.8081±0.0407,0.8304±0.0586,0.7131±0.0188,0.7358±0.0327,0.7387±0.0411,0.6663±0.0949
PreOrder__Hamming__2,0.1190±0.0177,0.1466±0.0421,0.1807±0.0527,0.2222±0.0673,0.3392±0.0442,0.3707±0.0714,0.4422±0.0809,0.5133±0.1161,0.5077±0.0459,0.4705±0.0594,0.4281±0.1002,0.4055±0.0904,0.8670±0.0141,0.8769±0.0144,0.8720±0.0170,0.8416±0.0243,0.7230±0.0210,0.7311±0.0228,0.7148±0.0293,0.6401±0.0459,0.7210±0.0244,0.7384±0.0253,0.7342±0.0346,0.7114±0.0429,0.7214±0.0226,0.7327±0.0238,0.7206±0.0309,0.6632±0.0422,0.8489±0.0173,0.8558±0.0154,0.8436±0.0194,0.7965±0.0259,0.7201±0.0226,0.7287±0.0243,0.7127±0.0301,0.6383±0.0444,0.5337±0.0231,0.5471±0.0217,0.5418±0.0413,0.5150±0.0431,0.5628±0.0236,0.5620±0.0264,0.5451±0.0626,0.4730±0.0437,0.5388±0.0264,0.5607±0.0264,0.5686±0.0409,0.5887±0.0523,1.0000±0.0000,0.9755±0.1170,0.9162±0.1945,0.8884±0.1881,0.7284±0.0273,0.7447±0.0251,0.7327±0.0316,0.6792±0.0403,0.7171±0.0250,0.7229±0.0219,0.6946±0.0289,0.6030±0.0451,0.7402±0.0311,0.7679±0.0312,0.7754±0.0373,0.7790±0.0420,0.7206±0.0225,0.7256±0.0294,0.7040±0.0339,0.5919±0.0569,0.7162±0.0230,0.7165±0.0271,0.6891±0.0307,0.5638±0.0601
PreOrder__Hamming__None,0.1190±0.0197,0.1433±0.0410,0.1745±0.0500,0.2114±0.0692,0.3431±0.0448,0.3695±0.0724,0.4279±0.0764,0.4991±0.1221,0.4951±0.0449,0.4580±0.0549,0.4081±0.0956,0.3900±0.0986,0.8670±0.0115,0.8743±0.0149,0.8614±0.0169,0.8144±0.0305,0.7269±0.0178,0.7287±0.0208,0.6999±0.0283,0.6004±0.0467,0.7328±0.0217,0.7536±0.0192,0.7504±0.0287,0.7428±0.0363,0.7279±0.0193,0.7364±0.0197,0.7161±0.0273,0.6466±0.0367,0.8488±0.0157,0.8533±0.0148,0.8320±0.0187,0.7654±0.0282,0.7240±0.0188,0.7266±0.0221,0.6978±0.0288,0.5991±0.0454,0.5368±0.0194,0.5489±0.0185,0.5380±0.0396,0.5089±0.0395,0.5567±0.0213,0.5500±0.0263,0.5276±0.0733,0.4396±0.0441,0.5471±0.0215,0.5741±0.0207,0.5830±0.0354,0.6308±0.0670,1.0000±0.0000,0.9761±0.1171,0.9082±0.1920,0.8418±0.2128,0.7315±0.0231,0.7449±0.0225,0.7217±0.0280,0.6558±0.0363,0.7149±0.0244,0.7105±0.0241,0.6650±0.0311,0.5531±0.0471,0.7490±0.0232,0.7830±0.0237,0.7897±0.0299,0.8086±0.0292,0.7167±0.0184,0.7067±0.0356,0.6601±0.0401,0.4906±0.0827,0.7123±0.0189,0.6976±0.0318,0.6434±0.0385,0.4595±0.0817
PreOrder__Subset__2,0.1200±0.0181,0.1465±0.0421,0.1811±0.0526,0.2227±0.0669,0.3411±0.0461,0.3707±0.0714,0.4429±0.0806,0.5152±0.1152,0.5053±0.0470,0.4724±0.0604,0.4291±0.0999,0.4030±0.0930,0.8680±0.0132,0.8764±0.0138,0.8715±0.0179,0.8429±0.0253,0.7249±0.0200,0.7301±0.0213,0.7136±0.0310,0.6423±0.0483,0.7230±0.0233,0.7361±0.0235,0.7323±0.0352,0.7086±0.0458,0.7233±0.0215,0.7313±0.0223,0.7192±0.0322,0.6637±0.0450,0.8498±0.0165,0.8551±0.0149,0.8429±0.0204,0.7980±0.0277,0.7220±0.0215,0.7277±0.0229,0.7115±0.0317,0.6404±0.0471,0.5352±0.0218,0.5453±0.0202,0.5405±0.0424,0.5146±0.0465,0.5638±0.0220,0.5614±0.0255,0.5437±0.0630,0.4745±0.0454,0.5402±0.0256,0.5581±0.0252,0.5673±0.0422,0.5858±0.0556,1.0000±0.0000,0.9755±0.1170,0.9162±0.1945,0.8878±0.1880,0.7304±0.0259,0.7432±0.0240,0.7314±0.0331,0.6800±0.0436,0.7190±0.0231,0.7226±0.0206,0.6936±0.0301,0.6061±0.0485,0.7422±0.0302,0.7652±0.0302,0.7738±0.0389,0.7758±0.0448,0.7225±0.0209,0.7260±0.0280,0.7036±0.0357,0.5985±0.0588,0.7181±0.0219,0.7168±0.0259,0.6887±0.0326,0.5707±0.0617
PreOrder__Subset__None,0.1180±0.0194,0.1438±0.0402,0.1756±0.0500,0.2131±0.0674,0.3392±0.0442,0.3722±0.0692,0.4329±0.0780,0.5033±0.1168,0.4930±0.0428,0.4600±0.0549,0.4078±0.0933,0.3933±0.0971,0.8675±0.0110,0.8732±0.0155,0.8623±0.0172,0.8146±0.0305,0.7279±0.0165,0.7268±0.0207,0.7008±0.0277,0.5996±0.0478,0.7348±0.0192,0.7526±0.0196,0.7506±0.0293,0.7427±0.0357,0.7292±0.0177,0.7347±0.0198,0.7167±0.0269,0.6462±0.0375,0.8495±0.0149,0.8520±0.0156,0.8329±0.0185,0.7652±0.0279,0.7250±0.0178,0.7247±0.0219,0.6988±0.0281,0.5984±0.0464,0.5382±0.0176,0.5478±0.0192,0.5395±0.0395,0.5045±0.0379,0.5571±0.0212,0.5488±0.0259,0.5287±0.0729,0.4344±0.0414,0.5489±0.0193,0.5736±0.0222,0.5853±0.0362,0.6269±0.0662,1.0000±0.0000,0.9761±0.1171,0.9086±0.1923,0.8565±0.2098,0.7328±0.0214,0.7432±0.0235,0.7233±0.0284,0.6557±0.0363,0.7155±0.0236,0.7082±0.0239,0.6659±0.0306,0.5531±0.0467,0.7510±0.0206,0.7820±0.0257,0.7920±0.0318,0.8081±0.0298,0.7167±0.0184,0.7040±0.0351,0.6612±0.0394,0.4895±0.0842,0.7123±0.0189,0.6949±0.0310,0.6449±0.0373,0.4577±0.0826
