Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.6887196765498652,0.008533945573674512
RF,CLR,subset0_1,0.01,0.0055524297998347785
RF,CLR,f1,0.42815003892752307,0.01975346783322114
XGBoost,CLR,hamming_accuracy,0.6746495956873314,0.008422307232350674
XGBoost,CLR,subset0_1,0.007924528301886793,0.004567440919588757
XGBoost,CLR,f1,0.441440999667298,0.017658666808506505
ETC,CLR,hamming_accuracy,0.6834770889487871,0.007619074106990848
ETC,CLR,subset0_1,0.010000000000000002,0.006973478721726916
ETC,CLR,f1,0.42722121109770805,0.022866496907384192
