Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.9103774638060352,0.0011605118718643265
RF,CLR,subset0_1,0.005318681318681319,0.0068573322982005604
RF,CLR,f1,0.005318681318681319,0.0068573322982005604
XGBoost,CLR,hamming_accuracy,0.9085346241060526,0.002749961821059957
XGBoost,CLR,subset0_1,0.06503192046049189,0.02218655291212394
XGBoost,CLR,f1,0.07483261817547532,0.02235801643626547
ETC,CLR,hamming_accuracy,0.9102575440432584,0.00122056664788927
ETC,CLR,subset0_1,0.005113553113553113,0.004339125831634316
ETC,CLR,f1,0.005113553113553113,0.004339125831634316
