Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0356±0.0071,0.0616±0.0092,0.0565±0.0045,0.0396±0.0071,0.1904±0.0124,0.3754±0.0294,0.4395±0.0312,0.2820±0.0174,0.6669±0.0604,0.6288±0.0359,0.4792±0.0260,0.3458±0.0169,0.9492±0.0036,0.9146±0.0026,0.8328±0.0039,0.7109±0.0030,0.6153±0.0395,0.4427±0.0100,0.2471±0.0041,0.1376±0.0040,0.6435±0.0091,0.6707±0.0133,0.6804±0.0086,0.6850±0.0155,0.6042±0.0215,0.5035±0.0092,0.3446±0.0041,0.2222±0.0054,0.9474±0.0035,0.9090±0.0033,0.8228±0.0035,0.6990±0.0031,0.4848±0.0270,0.3747±0.0099,0.2255±0.0044,0.1299±0.0040,0.2375±0.0227,0.1808±0.0079,0.1488±0.0013,0.1237±0.0019,0.2679±0.0202,0.1511±0.0057,0.1093±0.0013,0.0873±0.0007,0.2419±0.0346,0.2592±0.0186,0.3493±0.0293,0.4075±0.0192,1.0000±0.0000,0.9767±0.0018,0.9131±0.0063,0.7910±0.0336,0.6007±0.0184,0.4831±0.0045,0.3319±0.0032,0.2250±0.0043,0.5907±0.0350,0.3874±0.0054,0.2213±0.0025,0.1354±0.0028,0.6124±0.0085,0.6417±0.0038,0.6633±0.0042,0.6667±0.0103,0.1352±0.0338,0.0576±0.0123,0.0123±0.0043,0.0047±0.0030,0.1347±0.0337,0.0576±0.0123,0.0112±0.0063,0.0006±0.0012
PartialOrder__Hamming__None,0.0360±0.0072,0.0624±0.0092,0.0581±0.0046,0.0402±0.0071,0.1968±0.0162,0.3889±0.0350,0.4624±0.0295,0.3020±0.0164,0.6425±0.0628,0.5642±0.0338,0.4105±0.0209,0.2881±0.0103,0.9410±0.0100,0.8929±0.0023,0.7872±0.0036,0.6585±0.0018,0.5601±0.0688,0.3630±0.0082,0.2001±0.0053,0.1232±0.0029,0.6760±0.0111,0.7090±0.0125,0.7219±0.0108,0.7297±0.0158,0.5854±0.0412,0.4553±0.0070,0.3004±0.0053,0.2052±0.0041,0.9389±0.0101,0.8857±0.0031,0.7741±0.0036,0.6442±0.0019,0.4603±0.0484,0.3225±0.0081,0.1881±0.0054,0.1180±0.0030,0.2393±0.0174,0.1798±0.0080,0.1433±0.0020,0.1226±0.0021,0.2483±0.0171,0.1393±0.0057,0.1012±0.0014,0.0843±0.0008,0.2694±0.0423,0.3115±0.0215,0.3995±0.0315,0.4671±0.0231,0.9988±0.0024,0.9594±0.0059,0.8612±0.0097,0.7292±0.0430,0.5803±0.0370,0.4431±0.0027,0.2942±0.0020,0.2087±0.0036,0.5293±0.0603,0.3273±0.0026,0.1856±0.0015,0.1222±0.0022,0.6483±0.0129,0.6856±0.0033,0.7092±0.0048,0.7153±0.0109,0.1064±0.0468,0.0323±0.0106,0.0094±0.0034,0.0047±0.0030,0.1059±0.0466,0.0323±0.0106,0.0082±0.0051,0.0006±0.0012
PartialOrder__Subset__2,0.0359±0.0072,0.0618±0.0092,0.0568±0.0045,0.0397±0.0071,0.1921±0.0132,0.3766±0.0302,0.4418±0.0305,0.2850±0.0218,0.6656±0.0623,0.6309±0.0375,0.4810±0.0264,0.3458±0.0248,0.9457±0.0081,0.9151±0.0023,0.8332±0.0036,0.7106±0.0027,0.5927±0.0691,0.4440±0.0091,0.2467±0.0040,0.1367±0.0037,0.6407±0.0106,0.6682±0.0128,0.6767±0.0081,0.6805±0.0161,0.5906±0.0377,0.5039±0.0079,0.3436±0.0042,0.2207±0.0049,0.9437±0.0082,0.9095±0.0030,0.8232±0.0033,0.6986±0.0028,0.4698±0.0455,0.3753±0.0086,0.2249±0.0045,0.1290±0.0036,0.2360±0.0222,0.1805±0.0074,0.1482±0.0020,0.1231±0.0011,0.2637±0.0183,0.1513±0.0049,0.1090±0.0018,0.0869±0.0005,0.2453±0.0414,0.2570±0.0202,0.3467±0.0281,0.4037±0.0240,0.9994±0.0012,0.9774±0.0027,0.9105±0.0057,0.7908±0.0396,0.5847±0.0344,0.4834±0.0035,0.3310±0.0033,0.2235±0.0037,0.5663±0.0614,0.3888±0.0042,0.2210±0.0025,0.1345±0.0025,0.6088±0.0089,0.6387±0.0045,0.6593±0.0045,0.6617±0.0097,0.1246±0.0509,0.0576±0.0109,0.0123±0.0043,0.0047±0.0030,0.1241±0.0507,0.0576±0.0109,0.0112±0.0063,0.0006±0.0012
PartialOrder__Subset__None,0.0361±0.0072,0.0625±0.0092,0.0582±0.0045,0.0404±0.0070,0.1992±0.0140,0.3872±0.0362,0.4624±0.0266,0.3055±0.0178,0.6417±0.0630,0.5641±0.0338,0.4090±0.0199,0.2932±0.0128,0.9408±0.0103,0.8928±0.0023,0.7869±0.0036,0.6575±0.0017,0.5588±0.0697,0.3629±0.0085,0.1996±0.0054,0.1221±0.0028,0.6745±0.0111,0.7087±0.0117,0.7218±0.0105,0.7245±0.0186,0.5840±0.0417,0.4551±0.0072,0.2998±0.0054,0.2035±0.0041,0.9386±0.0104,0.8857±0.0030,0.7738±0.0036,0.6430±0.0025,0.4591±0.0490,0.3225±0.0085,0.1877±0.0054,0.1169±0.0030,0.2395±0.0182,0.1798±0.0083,0.1432±0.0019,0.1215±0.0020,0.2483±0.0171,0.1393±0.0059,0.1012±0.0015,0.0837±0.0006,0.2697±0.0426,0.3114±0.0217,0.4006±0.0313,0.4600±0.0233,0.9988±0.0024,0.9600±0.0061,0.8650±0.0098,0.7242±0.0485,0.5788±0.0381,0.4426±0.0029,0.2939±0.0024,0.2069±0.0037,0.5279±0.0615,0.3270±0.0028,0.1854±0.0018,0.1211±0.0023,0.6470±0.0129,0.6848±0.0033,0.7090±0.0049,0.7098±0.0122,0.1064±0.0468,0.0323±0.0106,0.0094±0.0034,0.0047±0.0030,0.1059±0.0466,0.0323±0.0106,0.0082±0.0051,0.0006±0.0012
PreOrder__Hamming__2,0.0340±0.0065,0.0355±0.0083,0.0174±0.0030,0.0113±0.0027,0.1287±0.0113,0.1921±0.0257,0.1951±0.0168,0.0911±0.0087,0.6608±0.0520,0.6413±0.0330,0.5221±0.0225,0.3876±0.0250,0.9474±0.0016,0.9176±0.0017,0.8497±0.0038,0.7451±0.0025,0.6081±0.0157,0.4618±0.0102,0.2765±0.0076,0.1540±0.0024,0.6262±0.0092,0.6411±0.0112,0.6555±0.0088,0.6571±0.0126,0.5912±0.0100,0.5044±0.0086,0.3671±0.0072,0.2405±0.0034,0.9455±0.0013,0.9145±0.0019,0.8471±0.0040,0.7422±0.0028,0.4722±0.0101,0.3778±0.0094,0.2457±0.0069,0.1432±0.0022,0.2276±0.0152,0.1801±0.0064,0.1510±0.0051,0.1257±0.0015,0.2477±0.0115,0.1562±0.0060,0.1141±0.0031,0.0904±0.0012,0.2391±0.0287,0.2471±0.0171,0.3212±0.0272,0.3835±0.0258,0.9994±0.0012,0.9784±0.0003,0.9304±0.0063,0.8336±0.0282,0.5863±0.0098,0.4826±0.0034,0.3486±0.0029,0.2409±0.0039,0.5788±0.0153,0.3994±0.0033,0.2404±0.0025,0.1485±0.0029,0.5942±0.0090,0.6097±0.0084,0.6345±0.0105,0.6369±0.0042,0.1281±0.0147,0.0652±0.0169,0.0141±0.0094,0.0023±0.0022,0.1271±0.0150,0.0647±0.0162,0.0141±0.0094,0.0023±0.0022
PreOrder__Hamming__None,0.0332±0.0068,0.0362±0.0084,0.0185±0.0027,0.0120±0.0027,0.1298±0.0154,0.1986±0.0238,0.2227±0.0174,0.1105±0.0081,0.6146±0.0577,0.5593±0.0159,0.4134±0.0219,0.2565±0.0075,0.9296±0.0036,0.8879±0.0009,0.7750±0.0045,0.6008±0.0066,0.4985±0.0245,0.3531±0.0059,0.1899±0.0054,0.1137±0.0017,0.6691±0.0114,0.6971±0.0150,0.7161±0.0113,0.7574±0.0160,0.5443±0.0163,0.4439±0.0050,0.2884±0.0060,0.1919±0.0033,0.9272±0.0034,0.8837±0.0017,0.7708±0.0046,0.5959±0.0070,0.4161±0.0188,0.3116±0.0051,0.1781±0.0056,0.1097±0.0018,0.2094±0.0125,0.1763±0.0066,0.1399±0.0017,0.1205±0.0024,0.1936±0.0147,0.1361±0.0043,0.0989±0.0003,0.0816±0.0013,0.2767±0.0382,0.3105±0.0173,0.3943±0.0359,0.5353±0.0366,0.9982±0.0036,0.9573±0.0058,0.8593±0.0128,0.6545±0.0201,0.5340±0.0147,0.4315±0.0029,0.2833±0.0035,0.1925±0.0051,0.4576±0.0198,0.3173±0.0020,0.1775±0.0024,0.1104±0.0032,0.6418±0.0138,0.6745±0.0070,0.7019±0.0068,0.7494±0.0110,0.0864±0.0207,0.0259±0.0073,0.0053±0.0034,0.0018±0.0023,0.0853±0.0202,0.0253±0.0066,0.0053±0.0034,0.0018±0.0023
PreOrder__Subset__2,0.0496±0.0072,0.0359±0.0082,0.0176±0.0030,0.0115±0.0027,0.3831±0.0300,0.1933±0.0267,0.1957±0.0164,0.0946±0.0090,0.6376±0.0541,0.6517±0.0360,0.5337±0.0221,0.4050±0.0361,0.9386±0.0031,0.9204±0.0016,0.8554±0.0036,0.7544±0.0038,0.5458±0.0253,0.4784±0.0097,0.2876±0.0079,0.1579±0.0037,0.6270±0.0103,0.6281±0.0096,0.6389±0.0122,0.6403±0.0145,0.5565±0.0165,0.5091±0.0065,0.3728±0.0081,0.2434±0.0056,0.9354±0.0029,0.9174±0.0020,0.8528±0.0037,0.7515±0.0042,0.4344±0.0175,0.3838±0.0072,0.2517±0.0081,0.1457±0.0035,0.2116±0.0136,0.1788±0.0066,0.1501±0.0052,0.1252±0.0031,0.2206±0.0195,0.1586±0.0061,0.1151±0.0030,0.0910±0.0020,0.2524±0.0337,0.2371±0.0188,0.3109±0.0290,0.3675±0.0329,0.9994±0.0012,0.9789±0.0025,0.9340±0.0095,0.8398±0.0240,0.5456±0.0151,0.4853±0.0018,0.3504±0.0031,0.2423±0.0055,0.5033±0.0200,0.4097±0.0028,0.2449±0.0026,0.1507±0.0041,0.5959±0.0110,0.5952±0.0083,0.6155±0.0110,0.6186±0.0072,0.1111±0.0160,0.0711±0.0148,0.0159±0.0099,0.0023±0.0022,0.1100±0.0159,0.0705±0.0143,0.0159±0.0099,0.0023±0.0022
PreOrder__Subset__None,0.0344±0.0073,0.0368±0.0084,0.0194±0.0027,0.0125±0.0029,0.1580±0.0140,0.2074±0.0231,0.2391±0.0172,0.1234±0.0146,0.6142±0.0582,0.5619±0.0178,0.4143±0.0205,0.2562±0.0167,0.9289±0.0039,0.8883±0.0010,0.7777±0.0041,0.6132±0.0052,0.4969±0.0257,0.3535±0.0057,0.1904±0.0057,0.1149±0.0017,0.6644±0.0112,0.6959±0.0138,0.7140±0.0142,0.7475±0.0133,0.5410±0.0170,0.4440±0.0045,0.2890±0.0065,0.1934±0.0028,0.9264±0.0036,0.8840±0.0019,0.7733±0.0043,0.6083±0.0052,0.4134±0.0192,0.3118±0.0048,0.1786±0.0058,0.1106±0.0015,0.2076±0.0120,0.1757±0.0063,0.1402±0.0013,0.1205±0.0021,0.1928±0.0140,0.1359±0.0040,0.0993±0.0004,0.0821±0.0012,0.2758±0.0391,0.3076±0.0173,0.3908±0.0355,0.5165±0.0342,0.9982±0.0036,0.9569±0.0063,0.8592±0.0116,0.6809±0.0319,0.5293±0.0161,0.4318±0.0032,0.2848±0.0034,0.1950±0.0043,0.4536±0.0215,0.3179±0.0026,0.1788±0.0023,0.1123±0.0028,0.6364±0.0153,0.6729±0.0060,0.6987±0.0078,0.7378±0.0097,0.0876±0.0213,0.0259±0.0073,0.0053±0.0034,0.0018±0.0023,0.0865±0.0207,0.0253±0.0066,0.0053±0.0034,0.0018±0.0023
