Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.1376±0.0112,0.2221±0.0140,0.3258±0.0033,0.3871±0.0090,0.3033±0.0216,0.5185±0.0253,0.7590±0.0123,0.8770±0.0110,0.1050±0.0135,0.0692±0.0102,0.0402±0.0200,0.1350±0.0165,0.9450±0.0072,0.9405±0.0044,0.9248±0.0048,0.8648±0.0068,0.8449±0.0228,0.8130±0.0129,0.7514±0.0174,0.5629±0.0218,0.8459±0.0217,0.8466±0.0085,0.8404±0.0088,0.7425±0.0161,0.8383±0.0219,0.8190±0.0103,0.7773±0.0144,0.6177±0.0182,0.9362±0.0088,0.9235±0.0055,0.8884±0.0075,0.7794±0.0099,0.8238±0.0216,0.7968±0.0115,0.7416±0.0168,0.5551±0.0198,0.8429±0.0207,0.8299±0.0101,0.7898±0.0147,0.6427±0.0131,0.8337±0.0216,0.7894±0.0122,0.7075±0.0234,0.5105±0.0140,0.8550±0.0196,0.8773±0.0098,0.9000±0.0063,0.8765±0.0099,0.2380±0.0318,0.1493±0.0178,0.0812±0.0417,0.2357±0.0415,0.8375±0.0208,0.8235±0.0114,0.7840±0.0121,0.6400±0.0146,0.8287±0.0223,0.7798±0.0140,0.6960±0.0194,0.5047±0.0173,0.8464±0.0198,0.8724±0.0099,0.8980±0.0058,0.8750±0.0106,0.7894±0.0202,0.7462±0.0148,0.6597±0.0237,0.4179±0.0228,0.7810±0.0209,0.7308±0.0162,0.6380±0.0236,0.3769±0.0275
PartialOrder__Hamming__None,0.1377±0.0112,0.2218±0.0140,0.3253±0.0033,0.3859±0.0086,0.3045±0.0223,0.5201±0.0254,0.7574±0.0130,0.8762±0.0087,0.0774±0.0114,0.0462±0.0089,0.0501±0.0203,0.1578±0.0099,0.9403±0.0065,0.9356±0.0039,0.9151±0.0051,0.8543±0.0068,0.8302±0.0186,0.7966±0.0105,0.7233±0.0165,0.5408±0.0191,0.8632±0.0164,0.8604±0.0078,0.8439±0.0083,0.7474±0.0155,0.8351±0.0177,0.8136±0.0078,0.7598±0.0136,0.6034±0.0161,0.9307±0.0081,0.9173±0.0048,0.8742±0.0078,0.7628±0.0091,0.8117±0.0186,0.7832±0.0093,0.7150±0.0163,0.5341±0.0171,0.8366±0.0177,0.8227±0.0077,0.7707±0.0143,0.6281±0.0111,0.8050±0.0197,0.7649±0.0104,0.6752±0.0218,0.4906±0.0107,0.8735±0.0169,0.8937±0.0076,0.9047±0.0066,0.8832±0.0088,0.1777±0.0122,0.1003±0.0190,0.0983±0.0458,0.2697±0.0476,0.8293±0.0181,0.8145±0.0093,0.7638±0.0119,0.6245±0.0127,0.7957±0.0201,0.7512±0.0111,0.6620±0.0185,0.4837±0.0144,0.8660±0.0169,0.8893±0.0080,0.9030±0.0062,0.8817±0.0096,0.7520±0.0206,0.7104±0.0153,0.6099±0.0242,0.3830±0.0203,0.7421±0.0215,0.6929±0.0170,0.5850±0.0243,0.3396±0.0238
PartialOrder__Subset__2,0.1390±0.0111,0.2229±0.0140,0.3268±0.0032,0.3874±0.0089,0.3062±0.0214,0.5210±0.0250,0.7599±0.0116,0.8770±0.0099,0.1167±0.0172,0.0753±0.0090,0.0372±0.0223,0.1339±0.0158,0.9450±0.0075,0.9411±0.0048,0.9251±0.0044,0.8649±0.0072,0.8455±0.0230,0.8152±0.0134,0.7526±0.0174,0.5635±0.0229,0.8367±0.0241,0.8428±0.0079,0.8388±0.0093,0.7415±0.0160,0.8353±0.0230,0.8189±0.0106,0.7776±0.0145,0.6176±0.0191,0.9360±0.0091,0.9242±0.0060,0.8888±0.0070,0.7795±0.0104,0.8237±0.0221,0.7982±0.0117,0.7429±0.0166,0.5555±0.0210,0.8407±0.0222,0.8301±0.0115,0.7898±0.0143,0.6427±0.0138,0.8390±0.0211,0.7933±0.0135,0.7087±0.0229,0.5108±0.0147,0.8456±0.0229,0.8730±0.0107,0.8975±0.0054,0.8755±0.0104,0.2567±0.0296,0.1580±0.0197,0.0779±0.0395,0.2358±0.0412,0.8356±0.0222,0.8241±0.0127,0.7844±0.0112,0.6398±0.0155,0.8348±0.0218,0.7844±0.0149,0.6980±0.0185,0.5048±0.0182,0.8365±0.0227,0.8681±0.0110,0.8957±0.0048,0.8740±0.0108,0.7973±0.0191,0.7516±0.0146,0.6635±0.0230,0.4200±0.0241,0.7892±0.0201,0.7365±0.0160,0.6420±0.0228,0.3791±0.0288
PartialOrder__Subset__None,0.1379±0.0113,0.2216±0.0139,0.3256±0.0032,0.3860±0.0086,0.3045±0.0226,0.5197±0.0252,0.7565±0.0124,0.8754±0.0082,0.0775±0.0114,0.0471±0.0084,0.0485±0.0202,0.1583±0.0106,0.9404±0.0066,0.9353±0.0042,0.9148±0.0048,0.8542±0.0067,0.8305±0.0185,0.7959±0.0111,0.7227±0.0161,0.5404±0.0195,0.8632±0.0164,0.8600±0.0074,0.8435±0.0083,0.7469±0.0154,0.8353±0.0177,0.8130±0.0082,0.7593±0.0134,0.6030±0.0165,0.9308±0.0081,0.9169±0.0051,0.8736±0.0074,0.7627±0.0090,0.8119±0.0186,0.7825±0.0100,0.7144±0.0160,0.5338±0.0174,0.8368±0.0178,0.8220±0.0084,0.7696±0.0139,0.6279±0.0111,0.8054±0.0198,0.7643±0.0111,0.6744±0.0213,0.4903±0.0108,0.8735±0.0169,0.8929±0.0077,0.9033±0.0059,0.8832±0.0088,0.1777±0.0122,0.1013±0.0185,0.0998±0.0451,0.2715±0.0479,0.8295±0.0182,0.8137±0.0100,0.7630±0.0112,0.6243±0.0128,0.7960±0.0202,0.7506±0.0118,0.6614±0.0176,0.4834±0.0145,0.8660±0.0169,0.8885±0.0083,0.9017±0.0056,0.8816±0.0097,0.7524±0.0206,0.7096±0.0161,0.6095±0.0232,0.3830±0.0197,0.7425±0.0215,0.6920±0.0179,0.5845±0.0233,0.3396±0.0233
PreOrder__Hamming__2,0.1323±0.0122,0.1520±0.0154,0.1719±0.0137,0.1499±0.0043,0.2854±0.0219,0.3714±0.0159,0.4807±0.0340,0.5043±0.0190,0.1181±0.0069,0.0887±0.0078,0.0477±0.0116,0.0778±0.0194,0.9429±0.0048,0.9329±0.0044,0.9074±0.0060,0.8323±0.0068,0.8432±0.0159,0.8091±0.0146,0.7438±0.0174,0.5740±0.0106,0.8364±0.0128,0.8362±0.0088,0.8349±0.0140,0.8003±0.0190,0.8328±0.0140,0.8112±0.0104,0.7679±0.0156,0.6427±0.0133,0.9342±0.0061,0.9209±0.0047,0.8882±0.0076,0.8027±0.0090,0.8186±0.0138,0.7880±0.0107,0.7261±0.0158,0.5631±0.0104,0.8374±0.0143,0.8166±0.0108,0.7631±0.0172,0.6290±0.0138,0.8351±0.0168,0.7855±0.0172,0.6878±0.0237,0.5073±0.0117,0.8431±0.0121,0.8524±0.0083,0.8612±0.0088,0.8390±0.0160,0.2694±0.0165,0.1783±0.0233,0.1168±0.0464,0.1692±0.0245,0.8315±0.0138,0.8083±0.0107,0.7547±0.0145,0.6235±0.0137,0.8305±0.0169,0.7747±0.0160,0.6759±0.0184,0.4981±0.0123,0.8324±0.0113,0.8452±0.0075,0.8545±0.0090,0.8334±0.0155,0.7844±0.0129,0.7271±0.0136,0.6145±0.0177,0.3452±0.0033,0.7763±0.0143,0.7193±0.0132,0.6053±0.0170,0.3389±0.0052
PreOrder__Hamming__None,0.1316±0.0123,0.1507±0.0140,0.1723±0.0130,0.1509±0.0050,0.2858±0.0219,0.3706±0.0120,0.4865±0.0313,0.5176±0.0157,0.0827±0.0102,0.0464±0.0057,0.0460±0.0108,0.1705±0.0160,0.9382±0.0043,0.9235±0.0043,0.8824±0.0045,0.7767±0.0012,0.8258±0.0145,0.7794±0.0117,0.6756±0.0087,0.4764±0.0082,0.8579±0.0112,0.8627±0.0080,0.8638±0.0066,0.8340±0.0196,0.8305±0.0130,0.8021±0.0067,0.7327±0.0082,0.5811±0.0073,0.9288±0.0059,0.9099±0.0041,0.8580±0.0044,0.7370±0.0023,0.8071±0.0136,0.7641±0.0091,0.6639±0.0085,0.4706±0.0079,0.8326±0.0126,0.8032±0.0084,0.7245±0.0098,0.5712±0.0043,0.8038±0.0136,0.7407±0.0156,0.6125±0.0133,0.4275±0.0026,0.8663±0.0132,0.8811±0.0062,0.8928±0.0077,0.8735±0.0159,0.1898±0.0187,0.1147±0.0206,0.0977±0.0408,0.2943±0.0424,0.8244±0.0127,0.7931±0.0087,0.7157±0.0078,0.5660±0.0047,0.7935±0.0154,0.7251±0.0146,0.5994±0.0089,0.4196±0.0035,0.8578±0.0120,0.8755±0.0058,0.8883±0.0081,0.8694±0.0158,0.7474±0.0137,0.6618±0.0205,0.4782±0.0119,0.1840±0.0249,0.7379±0.0168,0.6522±0.0197,0.4660±0.0095,0.1772±0.0254
PreOrder__Subset__2,0.1351±0.0115,0.1538±0.0156,0.1738±0.0139,0.1521±0.0045,0.2912±0.0207,0.3760±0.0149,0.4861±0.0345,0.5097±0.0198,0.1315±0.0095,0.1025±0.0080,0.0598±0.0085,0.0739±0.0172,0.9429±0.0041,0.9346±0.0045,0.9105±0.0062,0.8384±0.0081,0.8438±0.0144,0.8152±0.0142,0.7509±0.0177,0.5882±0.0124,0.8256±0.0133,0.8268±0.0073,0.8268±0.0117,0.7918±0.0184,0.8292±0.0133,0.8117±0.0101,0.7699±0.0152,0.6496±0.0149,0.9339±0.0053,0.9228±0.0045,0.8916±0.0074,0.8093±0.0106,0.8180±0.0124,0.7927±0.0104,0.7323±0.0169,0.5761±0.0137,0.8343±0.0129,0.8180±0.0111,0.7665±0.0170,0.6351±0.0156,0.8406±0.0136,0.7965±0.0169,0.6979±0.0243,0.5185±0.0133,0.8321±0.0131,0.8429±0.0088,0.8539±0.0063,0.8300±0.0182,0.2990±0.0215,0.2061±0.0196,0.1449±0.0464,0.1500±0.0319,0.8291±0.0124,0.8105±0.0111,0.7590±0.0148,0.6294±0.0161,0.8372±0.0135,0.7873±0.0159,0.6878±0.0201,0.5093±0.0150,0.8211±0.0116,0.8353±0.0081,0.8469±0.0072,0.8238±0.0180,0.7927±0.0095,0.7441±0.0140,0.6319±0.0234,0.3743±0.0096,0.7847±0.0101,0.7368±0.0138,0.6232±0.0229,0.3680±0.0106
PreOrder__Subset__None,0.1332±0.0122,0.1510±0.0140,0.1729±0.0132,0.1526±0.0047,0.2879±0.0224,0.3706±0.0120,0.4865±0.0316,0.5201±0.0151,0.0829±0.0103,0.0469±0.0068,0.0463±0.0099,0.1711±0.0160,0.9382±0.0044,0.9235±0.0045,0.8824±0.0045,0.7770±0.0021,0.8256±0.0147,0.7794±0.0126,0.6751±0.0088,0.4760±0.0077,0.8577±0.0117,0.8623±0.0091,0.8634±0.0070,0.8335±0.0204,0.8302±0.0132,0.8019±0.0077,0.7322±0.0085,0.5807±0.0071,0.9287±0.0059,0.9099±0.0044,0.8579±0.0043,0.7369±0.0032,0.8069±0.0136,0.7641±0.0100,0.6633±0.0085,0.4703±0.0073,0.8325±0.0128,0.8031±0.0089,0.7243±0.0101,0.5713±0.0056,0.8038±0.0139,0.7408±0.0163,0.6122±0.0135,0.4276±0.0031,0.8661±0.0133,0.8806±0.0074,0.8929±0.0073,0.8734±0.0170,0.1895±0.0194,0.1167±0.0225,0.1003±0.0392,0.2971±0.0340,0.8242±0.0128,0.7931±0.0094,0.7156±0.0080,0.5662±0.0060,0.7933±0.0155,0.7253±0.0154,0.5991±0.0091,0.4199±0.0044,0.8577±0.0123,0.8751±0.0071,0.8886±0.0076,0.8694±0.0170,0.7474±0.0137,0.6622±0.0216,0.4774±0.0112,0.1840±0.0245,0.7375±0.0167,0.6526±0.0209,0.4652±0.0089,0.1772±0.0250
