Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0635±0.0124,0.1020±0.0139,0.1557±0.0220,0.2431±0.0348,0.2529±0.0523,0.3860±0.0381,0.5430±0.0356,0.6964±0.0509,0.1518±0.0250,0.1404±0.0128,0.1423±0.0253,0.1589±0.0337,0.8257±0.0186,0.8198±0.0194,0.7895±0.0223,0.7577±0.0142,0.6855±0.0183,0.6652±0.0230,0.6065±0.0261,0.5238±0.0161,0.7540±0.0496,0.7528±0.0534,0.7369±0.0348,0.6693±0.0393,0.6949±0.0297,0.6812±0.0347,0.6392±0.0283,0.5613±0.0251,0.8138±0.0201,0.7993±0.0220,0.7509±0.0226,0.6799±0.0126,0.6181±0.0272,0.5977±0.0326,0.5482±0.0364,0.4670±0.0245,0.7082±0.0300,0.7027±0.0315,0.6533±0.0376,0.5818±0.0217,0.6748±0.0190,0.6602±0.0239,0.5852±0.0308,0.5050±0.0156,0.7545±0.0469,0.7632±0.0456,0.7530±0.0539,0.7076±0.0372,0.2854±0.0360,0.2784±0.0656,0.3748±0.0778,0.3435±0.0617,0.7204±0.0282,0.7141±0.0287,0.6693±0.0323,0.5942±0.0194,0.6801±0.0200,0.6645±0.0232,0.5933±0.0262,0.5085±0.0105,0.7666±0.0441,0.7724±0.0430,0.7692±0.0531,0.7150±0.0359,0.3810±0.0318,0.3456±0.0300,0.2681±0.0479,0.2175±0.0333,0.3810±0.0318,0.3445±0.0301,0.2656±0.0486,0.1932±0.0211
PartialOrder__Hamming__None,0.0635±0.0114,0.1028±0.0140,0.1563±0.0215,0.2425±0.0348,0.2563±0.0451,0.3928±0.0432,0.5481±0.0326,0.6981±0.0553,0.1410±0.0245,0.1407±0.0171,0.1630±0.0239,0.1703±0.0260,0.8193±0.0188,0.8133±0.0231,0.7766±0.0228,0.7465±0.0143,0.6661±0.0191,0.6510±0.0316,0.5821±0.0251,0.5071±0.0186,0.7751±0.0519,0.7776±0.0518,0.7640±0.0293,0.6862±0.0416,0.6922±0.0301,0.6828±0.0395,0.6352±0.0270,0.5567±0.0255,0.8069±0.0210,0.7919±0.0260,0.7354±0.0229,0.6653±0.0105,0.6083±0.0264,0.5944±0.0391,0.5364±0.0332,0.4586±0.0238,0.7077±0.0320,0.7020±0.0362,0.6515±0.0326,0.5780±0.0207,0.6553±0.0227,0.6422±0.0298,0.5628±0.0276,0.4900±0.0152,0.7778±0.0487,0.7871±0.0453,0.7872±0.0458,0.7259±0.0355,0.2594±0.0416,0.2930±0.0470,0.3967±0.0625,0.3646±0.0630,0.7191±0.0293,0.7141±0.0310,0.6656±0.0284,0.5907±0.0188,0.6603±0.0221,0.6461±0.0283,0.5695±0.0244,0.4944±0.0126,0.7902±0.0443,0.7985±0.0398,0.8016±0.0441,0.7340±0.0342,0.3457±0.0138,0.3237±0.0406,0.2344±0.0421,0.1973±0.0322,0.3457±0.0138,0.3226±0.0403,0.2317±0.0432,0.1723±0.0207
PartialOrder__Subset__2,0.0663±0.0104,0.1039±0.0146,0.1563±0.0221,0.2431±0.0350,0.2580±0.0476,0.3911±0.0403,0.5447±0.0365,0.6964±0.0517,0.1486±0.0284,0.1402±0.0170,0.1455±0.0212,0.1522±0.0327,0.8237±0.0193,0.8201±0.0183,0.7906±0.0229,0.7577±0.0135,0.6835±0.0184,0.6655±0.0207,0.6076±0.0289,0.5244±0.0142,0.7453±0.0484,0.7464±0.0463,0.7347±0.0366,0.6685±0.0406,0.6897±0.0295,0.6789±0.0307,0.6390±0.0307,0.5613±0.0250,0.8112±0.0207,0.7992±0.0205,0.7521±0.0235,0.6798±0.0131,0.6135±0.0278,0.5970±0.0302,0.5488±0.0399,0.4673±0.0247,0.7041±0.0305,0.7019±0.0297,0.6531±0.0399,0.5815±0.0224,0.6746±0.0206,0.6614±0.0226,0.5874±0.0338,0.5047±0.0148,0.7457±0.0464,0.7594±0.0433,0.7493±0.0569,0.7067±0.0387,0.2864±0.0361,0.2824±0.0778,0.3784±0.0826,0.3368±0.0538,0.7154±0.0279,0.7128±0.0271,0.6696±0.0340,0.5937±0.0209,0.6789±0.0205,0.6655±0.0222,0.5956±0.0281,0.5084±0.0115,0.7570±0.0431,0.7680±0.0404,0.7662±0.0555,0.7138±0.0385,0.3810±0.0307,0.3490±0.0352,0.2715±0.0580,0.2192±0.0344,0.3810±0.0307,0.3479±0.0344,0.2689±0.0587,0.1950±0.0220
PartialOrder__Subset__None,0.0655±0.0101,0.1037±0.0146,0.1563±0.0217,0.2422±0.0357,0.2597±0.0429,0.3928±0.0432,0.5464±0.0322,0.6981±0.0578,0.1372±0.0264,0.1388±0.0189,0.1635±0.0261,0.1696±0.0268,0.8181±0.0179,0.8133±0.0231,0.7766±0.0222,0.7462±0.0151,0.6627±0.0180,0.6509±0.0316,0.5820±0.0245,0.5071±0.0194,0.7709±0.0477,0.7768±0.0515,0.7657±0.0299,0.6859±0.0434,0.6887±0.0277,0.6824±0.0392,0.6355±0.0263,0.5563±0.0271,0.8053±0.0199,0.7917±0.0258,0.7355±0.0220,0.6651±0.0125,0.6064±0.0243,0.5946±0.0391,0.5367±0.0326,0.4582±0.0263,0.7058±0.0311,0.7019±0.0353,0.6515±0.0314,0.5780±0.0226,0.6547±0.0231,0.6419±0.0295,0.5616±0.0260,0.4898±0.0164,0.7752±0.0468,0.7869±0.0444,0.7889±0.0464,0.7261±0.0383,0.2620±0.0415,0.2872±0.0514,0.3967±0.0625,0.3686±0.0621,0.7166±0.0278,0.7139±0.0310,0.6658±0.0274,0.5904±0.0212,0.6584±0.0221,0.6459±0.0285,0.5689±0.0234,0.4940±0.0143,0.7868±0.0418,0.7984±0.0397,0.8036±0.0448,0.7339±0.0376,0.3491±0.0120,0.3254±0.0412,0.2344±0.0421,0.1973±0.0355,0.3491±0.0120,0.3243±0.0408,0.2317±0.0432,0.1724±0.0237
PreOrder__Hamming__2,0.0368±0.0082,0.0410±0.0083,0.0509±0.0111,0.0635±0.0144,0.1332±0.0234,0.1737±0.0185,0.1923±0.0361,0.2361±0.0588,0.1919±0.0304,0.1720±0.0230,0.1804±0.0108,0.1530±0.0202,0.8181±0.0198,0.8063±0.0175,0.7698±0.0104,0.7153±0.0120,0.6973±0.0108,0.6795±0.0196,0.6090±0.0165,0.5311±0.0170,0.7167±0.0527,0.7276±0.0440,0.7116±0.0383,0.6508±0.0395,0.6788±0.0321,0.6755±0.0275,0.6286±0.0177,0.5574±0.0196,0.8112±0.0206,0.7980±0.0185,0.7574±0.0120,0.6960±0.0107,0.5953±0.0353,0.5860±0.0268,0.5349±0.0179,0.4517±0.0176,0.6930±0.0353,0.6859±0.0260,0.6385±0.0130,0.5676±0.0226,0.6882±0.0225,0.6660±0.0225,0.5957±0.0127,0.5099±0.0192,0.7090±0.0491,0.7183±0.0377,0.7036±0.0348,0.6539±0.0351,0.3590±0.0626,0.3264±0.0878,0.3742±0.0196,0.2990±0.0500,0.7070±0.0313,0.6984±0.0219,0.6530±0.0134,0.5810±0.0209,0.6926±0.0202,0.6689±0.0193,0.5993±0.0090,0.5179±0.0199,0.7228±0.0470,0.7314±0.0340,0.7185±0.0343,0.6625±0.0338,0.3423±0.0439,0.3237±0.0238,0.2512±0.0245,0.1551±0.0240,0.3423±0.0439,0.3237±0.0238,0.2487±0.0237,0.1538±0.0214
PreOrder__Hamming__None,0.0413±0.0097,0.0444±0.0100,0.0540±0.0090,0.0638±0.0174,0.1551±0.0253,0.1888±0.0270,0.2176±0.0369,0.2580±0.0647,0.1485±0.0291,0.1386±0.0350,0.1525±0.0281,0.1669±0.0155,0.8120±0.0172,0.7897±0.0239,0.7366±0.0131,0.6658±0.0090,0.6712±0.0094,0.6392±0.0338,0.5594±0.0234,0.4821±0.0140,0.7720±0.0421,0.7765±0.0390,0.7908±0.0287,0.7360±0.0265,0.6903±0.0259,0.6761±0.0326,0.6259±0.0162,0.5567±0.0133,0.8038±0.0186,0.7799±0.0256,0.7216±0.0139,0.6429±0.0109,0.5989±0.0267,0.5803±0.0343,0.5139±0.0218,0.4373±0.0129,0.7042±0.0281,0.6825±0.0297,0.6370±0.0160,0.5654±0.0132,0.6600±0.0183,0.6223±0.0319,0.5403±0.0190,0.4628±0.0098,0.7649±0.0405,0.7677±0.0313,0.7881±0.0211,0.7424±0.0210,0.2799±0.0489,0.3215±0.0590,0.4101±0.0638,0.3803±0.0373,0.7148±0.0258,0.6956±0.0285,0.6473±0.0171,0.5744±0.0144,0.6618±0.0180,0.6261±0.0323,0.5442±0.0201,0.4654±0.0143,0.7775±0.0388,0.7828±0.0275,0.7995±0.0219,0.7505±0.0186,0.3154±0.0275,0.2916±0.0382,0.1770±0.0372,0.1011±0.0197,0.3154±0.0275,0.2916±0.0382,0.1741±0.0392,0.0996±0.0193
PreOrder__Subset__2,0.0391±0.0076,0.0433±0.0090,0.0528±0.0140,0.0627±0.0194,0.1417±0.0222,0.1821±0.0242,0.2007±0.0383,0.2395±0.0701,0.2077±0.0219,0.2083±0.0337,0.2200±0.0116,0.1734±0.0359,0.8173±0.0157,0.8013±0.0220,0.7690±0.0086,0.7173±0.0149,0.7153±0.0090,0.6919±0.0190,0.6231±0.0105,0.5383±0.0141,0.6866±0.0458,0.6774±0.0523,0.6620±0.0351,0.6209±0.0516,0.6724±0.0263,0.6568±0.0323,0.6128±0.0148,0.5475±0.0263,0.8099±0.0164,0.7923±0.0230,0.7560±0.0110,0.6985±0.0131,0.5912±0.0277,0.5684±0.0362,0.5203±0.0188,0.4420±0.0237,0.6829±0.0288,0.6629±0.0335,0.6160±0.0105,0.5540±0.0252,0.7006±0.0208,0.6743±0.0271,0.6036±0.0079,0.5114±0.0180,0.6762±0.0401,0.6642±0.0456,0.6460±0.0262,0.6185±0.0430,0.3722±0.0629,0.3855±0.0969,0.4297±0.0751,0.3704±0.0532,0.6949±0.0242,0.6754±0.0300,0.6337±0.0126,0.5681±0.0230,0.7040±0.0172,0.6768±0.0230,0.6072±0.0045,0.5215±0.0148,0.6869±0.0397,0.6748±0.0437,0.6633±0.0290,0.6250±0.0427,0.3457±0.0291,0.3086±0.0510,0.2512±0.0403,0.1501±0.0228,0.3457±0.0291,0.3086±0.0510,0.2487±0.0393,0.1487±0.0207
PreOrder__Subset__None,0.0413±0.0088,0.0455±0.0083,0.0557±0.0111,0.0655±0.0186,0.1535±0.0235,0.1905±0.0266,0.2261±0.0410,0.2699±0.0729,0.1495±0.0288,0.1373±0.0308,0.1545±0.0285,0.1668±0.0185,0.8128±0.0166,0.7897±0.0229,0.7405±0.0145,0.6641±0.0069,0.6726±0.0085,0.6381±0.0305,0.5645±0.0238,0.4765±0.0174,0.7729±0.0409,0.7751±0.0398,0.7950±0.0308,0.7301±0.0259,0.6915±0.0252,0.6751±0.0308,0.6300±0.0193,0.5515±0.0136,0.8047±0.0182,0.7796±0.0242,0.7252±0.0153,0.6405±0.0089,0.6001±0.0261,0.5795±0.0309,0.5183±0.0237,0.4323±0.0126,0.7053±0.0275,0.6830±0.0285,0.6404±0.0191,0.5617±0.0085,0.6617±0.0174,0.6230±0.0297,0.5458±0.0209,0.4597±0.0070,0.7653±0.0398,0.7674±0.0328,0.7881±0.0248,0.7376±0.0164,0.2812±0.0494,0.3180±0.0589,0.4165±0.0621,0.3959±0.0246,0.7160±0.0254,0.6955±0.0270,0.6509±0.0197,0.5717±0.0115,0.6636±0.0175,0.6265±0.0297,0.5489±0.0215,0.4630±0.0132,0.7777±0.0387,0.7822±0.0290,0.8004±0.0258,0.7474±0.0163,0.3170±0.0253,0.2917±0.0314,0.1837±0.0350,0.0994±0.0250,0.3170±0.0253,0.2917±0.0314,0.1808±0.0370,0.0979±0.0241
