Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.6252±0.0173,0.6418±0.0129,0.5885±0.0173,0.4045±0.0118,0.8934±0.0142,0.9694±0.0042,0.9916±0.0031,0.9920±0.0027,0.6530±0.0395,0.5819±0.0481,0.4801±0.0450,0.3385±0.0471,0.9561±0.0015,0.9455±0.0029,0.8996±0.0029,0.7825±0.0024,0.5174±0.0350,0.4747±0.0249,0.3477±0.0159,0.2010±0.0029,0.5415±0.0353,0.5640±0.0191,0.5532±0.0208,0.5616±0.0165,0.5190±0.0344,0.4999±0.0216,0.4062±0.0166,0.2831±0.0054,0.8825±0.0077,0.8477±0.0062,0.7556±0.0124,0.6347±0.0050,0.4973±0.0326,0.4615±0.0214,0.3407±0.0151,0.1967±0.0027,0.2763±0.0435,0.2580±0.0189,0.2246±0.0149,0.1768±0.0065,0.3300±0.0900,0.2376±0.0335,0.1596±0.0109,0.1164±0.0040,0.2937±0.0347,0.3192±0.0148,0.4191±0.0622,0.4927±0.0321,1.0000±0.0000,1.0000±0.0000,0.9402±0.0093,0.7413±0.0660,0.5776±0.0245,0.5646±0.0164,0.4458±0.0127,0.2915±0.0039,0.5048±0.0268,0.4525±0.0199,0.3120±0.0104,0.1825±0.0026,0.6753±0.0215,0.7514±0.0051,0.7808±0.0163,0.7242±0.0089,0.5908±0.0149,0.4710±0.0246,0.2138±0.0164,0.0232±0.0060,0.4332±0.0275,0.3499±0.0214,0.1669±0.0116,0.0210±0.0051
PartialOrder__Hamming__None,0.6254±0.0173,0.6421±0.0130,0.5883±0.0171,0.4047±0.0115,0.8934±0.0148,0.9694±0.0042,0.9919±0.0027,0.9920±0.0027,0.6535±0.0381,0.5812±0.0477,0.4687±0.0466,0.3391±0.0434,0.9552±0.0018,0.9445±0.0032,0.8966±0.0031,0.7745±0.0029,0.5111±0.0378,0.4695±0.0224,0.3407±0.0151,0.1947±0.0046,0.5490±0.0361,0.5737±0.0166,0.5602±0.0194,0.5703±0.0187,0.5177±0.0368,0.5002±0.0192,0.4024±0.0157,0.2781±0.0070,0.8799±0.0092,0.8450±0.0062,0.7485±0.0131,0.6212±0.0053,0.4921±0.0362,0.4580±0.0192,0.3342±0.0140,0.1908±0.0045,0.2750±0.0447,0.2580±0.0174,0.2254±0.0158,0.1755±0.0076,0.3196±0.0896,0.2367±0.0348,0.1586±0.0115,0.1149±0.0046,0.2989±0.0352,0.3260±0.0120,0.4319±0.0641,0.5025±0.0371,1.0000±0.0000,1.0000±0.0000,0.9328±0.0134,0.7382±0.0592,0.5762±0.0270,0.5651±0.0150,0.4419±0.0125,0.2874±0.0049,0.4974±0.0296,0.4481±0.0191,0.3067±0.0105,0.1785±0.0032,0.6852±0.0228,0.7655±0.0038,0.7911±0.0145,0.7363±0.0101,0.5786±0.0201,0.4594±0.0258,0.2028±0.0158,0.0184±0.0054,0.4162±0.0351,0.3357±0.0212,0.1553±0.0099,0.0161±0.0044
PartialOrder__Subset__2,0.6257±0.0174,0.6423±0.0130,0.5890±0.0171,0.4050±0.0119,0.8934±0.0142,0.9694±0.0042,0.9919±0.0027,0.9926±0.0032,0.6543±0.0377,0.5810±0.0478,0.4788±0.0441,0.3423±0.0602,0.9560±0.0016,0.9455±0.0030,0.8999±0.0031,0.7823±0.0025,0.5165±0.0352,0.4738±0.0257,0.3479±0.0158,0.2000±0.0032,0.5372±0.0364,0.5604±0.0199,0.5529±0.0210,0.5588±0.0181,0.5168±0.0350,0.4980±0.0223,0.4062±0.0166,0.2818±0.0059,0.8820±0.0080,0.8475±0.0068,0.7560±0.0125,0.6341±0.0057,0.4958±0.0332,0.4603±0.0221,0.3409±0.0150,0.1958±0.0032,0.2740±0.0438,0.2574±0.0190,0.2251±0.0148,0.1762±0.0074,0.3281±0.0904,0.2375±0.0335,0.1600±0.0106,0.1161±0.0045,0.2904±0.0346,0.3174±0.0146,0.4198±0.0617,0.4874±0.0445,1.0000±0.0000,1.0000±0.0000,0.9393±0.0091,0.7403±0.0683,0.5748±0.0255,0.5630±0.0176,0.4463±0.0130,0.2904±0.0044,0.5040±0.0277,0.4522±0.0213,0.3124±0.0106,0.1818±0.0030,0.6692±0.0224,0.7464±0.0065,0.7810±0.0165,0.7208±0.0088,0.5911±0.0155,0.4717±0.0250,0.2147±0.0160,0.0229±0.0062,0.4336±0.0280,0.3507±0.0226,0.1679±0.0116,0.0207±0.0053
PartialOrder__Subset__None,0.6256±0.0172,0.6428±0.0128,0.5886±0.0169,0.4048±0.0116,0.8934±0.0148,0.9697±0.0037,0.9919±0.0027,0.9923±0.0031,0.6543±0.0364,0.5808±0.0477,0.4692±0.0462,0.3430±0.0567,0.9550±0.0016,0.9446±0.0032,0.8967±0.0032,0.7741±0.0032,0.5100±0.0366,0.4694±0.0229,0.3406±0.0153,0.1939±0.0048,0.5472±0.0347,0.5729±0.0170,0.5598±0.0194,0.5688±0.0200,0.5164±0.0356,0.4999±0.0197,0.4023±0.0158,0.2772±0.0074,0.8795±0.0088,0.8448±0.0065,0.7484±0.0132,0.6204±0.0057,0.4910±0.0351,0.4579±0.0198,0.3342±0.0143,0.1902±0.0047,0.2737±0.0438,0.2581±0.0174,0.2251±0.0160,0.1750±0.0081,0.3180±0.0886,0.2368±0.0348,0.1584±0.0117,0.1146±0.0049,0.2976±0.0341,0.3258±0.0118,0.4313±0.0639,0.4963±0.0464,1.0000±0.0000,1.0000±0.0000,0.9319±0.0131,0.7377±0.0567,0.5748±0.0257,0.5650±0.0158,0.4419±0.0126,0.2865±0.0055,0.4965±0.0286,0.4484±0.0199,0.3066±0.0108,0.1779±0.0037,0.6828±0.0210,0.7645±0.0042,0.7910±0.0136,0.7347±0.0110,0.5782±0.0191,0.4598±0.0259,0.2032±0.0160,0.0180±0.0047,0.4157±0.0340,0.3361±0.0218,0.1556±0.0103,0.0158±0.0038
PreOrder__Hamming__2,0.6158±0.0175,0.5725±0.0135,0.4248±0.0162,0.1508±0.0088,0.8799±0.0143,0.9327±0.0064,0.9485±0.0144,0.7981±0.0077,0.6299±0.0551,0.6023±0.0380,0.5640±0.0448,0.3919±0.0314,0.9545±0.0021,0.9389±0.0016,0.8777±0.0030,0.7289±0.0042,0.5279±0.0329,0.4758±0.0170,0.3381±0.0152,0.1873±0.0070,0.5400±0.0310,0.5538±0.0230,0.5676±0.0286,0.6132±0.0190,0.5230±0.0314,0.4956±0.0182,0.4011±0.0188,0.2764±0.0096,0.8811±0.0104,0.8570±0.0045,0.7871±0.0105,0.6807±0.0075,0.5003±0.0304,0.4563±0.0157,0.3256±0.0162,0.1825±0.0066,0.2667±0.0270,0.2508±0.0143,0.2167±0.0201,0.1658±0.0070,0.3058±0.0434,0.2343±0.0182,0.1574±0.0141,0.1108±0.0047,0.2837±0.0222,0.3027±0.0135,0.3727±0.0500,0.4073±0.0291,1.0000±0.0000,0.9991±0.0018,0.9559±0.0030,0.8187±0.0244,0.5734±0.0245,0.5465±0.0129,0.4215±0.0156,0.2723±0.0090,0.5128±0.0280,0.4501±0.0137,0.3019±0.0127,0.1721±0.0060,0.6505±0.0191,0.6957±0.0096,0.6983±0.0202,0.6511±0.0173,0.5860±0.0196,0.4401±0.0143,0.1465±0.0090,0.0074±0.0013,0.4331±0.0291,0.3427±0.0104,0.1314±0.0108,0.0074±0.0013
PreOrder__Hamming__None,0.6141±0.0181,0.5735±0.0137,0.4263±0.0158,0.1565±0.0081,0.8786±0.0148,0.9337±0.0074,0.9511±0.0123,0.8229±0.0068,0.6300±0.0542,0.5992±0.0401,0.5437±0.0289,0.3304±0.0326,0.9532±0.0021,0.9359±0.0019,0.8662±0.0031,0.6808±0.0013,0.5211±0.0354,0.4600±0.0112,0.3123±0.0131,0.1661±0.0030,0.5548±0.0335,0.5709±0.0180,0.5913±0.0258,0.6766±0.0180,0.5242±0.0337,0.4914±0.0122,0.3876±0.0165,0.2596±0.0053,0.8782±0.0109,0.8497±0.0035,0.7665±0.0104,0.6216±0.0037,0.4956±0.0326,0.4431±0.0097,0.3034±0.0143,0.1632±0.0031,0.2678±0.0262,0.2516±0.0120,0.2114±0.0134,0.1666±0.0054,0.2942±0.0471,0.2260±0.0173,0.1488±0.0092,0.1075±0.0032,0.2915±0.0207,0.3162±0.0150,0.3958±0.0390,0.4876±0.0283,1.0000±0.0000,0.9991±0.0018,0.9454±0.0036,0.7242±0.0657,0.5745±0.0251,0.5431±0.0089,0.4101±0.0131,0.2599±0.0047,0.5036±0.0291,0.4362±0.0102,0.2851±0.0103,0.1584±0.0028,0.6690±0.0179,0.7197±0.0067,0.7301±0.0185,0.7227±0.0150,0.5695±0.0205,0.4070±0.0163,0.1098±0.0083,0.0013±0.0006,0.4114±0.0310,0.3039±0.0088,0.0940±0.0103,0.0013±0.0006
PreOrder__Subset__2,0.6190±0.0176,0.5738±0.0137,0.4267±0.0156,0.1533±0.0085,0.8835±0.0164,0.9337±0.0070,0.9494±0.0139,0.8033±0.0087,0.6315±0.0574,0.6028±0.0391,0.5625±0.0456,0.3888±0.0319,0.9550±0.0023,0.9391±0.0017,0.8786±0.0033,0.7319±0.0036,0.5308±0.0327,0.4757±0.0175,0.3410±0.0160,0.1877±0.0079,0.5365±0.0329,0.5467±0.0211,0.5613±0.0254,0.6012±0.0188,0.5237±0.0318,0.4930±0.0179,0.4013±0.0186,0.2750±0.0101,0.8815±0.0107,0.8570±0.0046,0.7880±0.0108,0.6833±0.0066,0.5031±0.0300,0.4554±0.0163,0.3275±0.0169,0.1827±0.0074,0.2647±0.0317,0.2494±0.0147,0.2166±0.0197,0.1651±0.0063,0.2942±0.0579,0.2409±0.0264,0.1580±0.0139,0.1107±0.0044,0.2812±0.0269,0.2980±0.0134,0.3698±0.0497,0.4031±0.0274,1.0000±0.0000,0.9991±0.0018,0.9571±0.0031,0.8212±0.0234,0.5735±0.0260,0.5442±0.0124,0.4204±0.0151,0.2704±0.0082,0.5160±0.0287,0.4506±0.0138,0.3024±0.0127,0.1715±0.0055,0.6457±0.0216,0.6870±0.0084,0.6896±0.0172,0.6390±0.0162,0.5943±0.0188,0.4437±0.0156,0.1516±0.0092,0.0093±0.0028,0.4422±0.0259,0.3469±0.0141,0.1366±0.0119,0.0093±0.0028
PreOrder__Subset__None,0.6166±0.0180,0.5744±0.0135,0.4283±0.0157,0.1592±0.0080,0.8796±0.0144,0.9340±0.0070,0.9523±0.0126,0.8297±0.0100,0.6299±0.0551,0.5998±0.0397,0.5430±0.0302,0.3314±0.0289,0.9535±0.0023,0.9360±0.0019,0.8661±0.0033,0.6817±0.0017,0.5215±0.0360,0.4599±0.0106,0.3119±0.0142,0.1658±0.0038,0.5545±0.0344,0.5703±0.0177,0.5895±0.0272,0.6730±0.0199,0.5244±0.0344,0.4911±0.0118,0.3869±0.0177,0.2590±0.0062,0.8783±0.0115,0.8495±0.0033,0.7656±0.0109,0.6214±0.0035,0.4960±0.0332,0.4428±0.0093,0.3029±0.0154,0.1629±0.0038,0.2682±0.0269,0.2515±0.0131,0.2112±0.0139,0.1656±0.0049,0.2952±0.0481,0.2327±0.0253,0.1488±0.0095,0.1070±0.0030,0.2917±0.0216,0.3153±0.0160,0.3952±0.0390,0.4830±0.0229,1.0000±0.0000,0.9991±0.0018,0.9459±0.0039,0.7268±0.0615,0.5751±0.0258,0.5429±0.0084,0.4093±0.0142,0.2594±0.0052,0.5044±0.0295,0.4364±0.0100,0.2847±0.0111,0.1582±0.0032,0.6692±0.0188,0.7185±0.0073,0.7279±0.0195,0.7192±0.0158,0.5721±0.0212,0.4066±0.0159,0.1095±0.0082,0.0013±0.0006,0.4121±0.0308,0.3035±0.0085,0.0937±0.0103,0.0013±0.0006
