Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0289±0.0025,0.0303±0.0067,0.0307±0.0034,0.0268±0.0018,0.2434±0.0183,0.2764±0.0478,0.2915±0.0117,0.2708±0.0157,0.3330±0.0193,0.2914±0.0088,0.2463±0.0172,0.1541±0.0258,0.7257±0.0030,0.7015±0.0054,0.6599±0.0036,0.6152±0.0094,0.6142±0.0206,0.5715±0.0115,0.5143±0.0148,0.4661±0.0191,0.6369±0.0172,0.6363±0.0177,0.6295±0.0074,0.6005±0.0133,0.5974±0.0110,0.5751±0.0085,0.5392±0.0092,0.4990±0.0180,0.7175±0.0029,0.6922±0.0058,0.6492±0.0032,0.6046±0.0096,0.4524±0.0117,0.4295±0.0073,0.3919±0.0089,0.3539±0.0157,0.5563±0.0094,0.5479±0.0070,0.5222±0.0108,0.4940±0.0208,0.5683±0.0245,0.5326±0.0145,0.4834±0.0177,0.4434±0.0222,0.5627±0.0131,0.5750±0.0123,0.5741±0.0091,0.5660±0.0152,0.6690±0.0706,0.5964±0.0475,0.4954±0.0440,0.3680±0.0938,0.6160±0.0077,0.5975±0.0068,0.5612±0.0076,0.5206±0.0161,0.6111±0.0178,0.5714±0.0110,0.5153±0.0139,0.4655±0.0191,0.6218±0.0155,0.6265±0.0153,0.6166±0.0098,0.5907±0.0113,0.0208±0.0077,0.0085±0.0069,0.0019±0.0023,0.0019±0.0023,0.0208±0.0077,0.0085±0.0069,0.0019±0.0023,0.0019±0.0023
PartialOrder__Hamming__None,0.0301±0.0034,0.0325±0.0081,0.0332±0.0042,0.0299±0.0022,0.2566±0.0271,0.2981±0.0596,0.3189±0.0188,0.3047±0.0195,0.2795±0.0164,0.2460±0.0110,0.2211±0.0162,0.1752±0.0119,0.7094±0.0057,0.6774±0.0026,0.6338±0.0044,0.5912±0.0106,0.5707±0.0208,0.5286±0.0145,0.4826±0.0107,0.4480±0.0180,0.7079±0.0191,0.7133±0.0195,0.7020±0.0052,0.6807±0.0125,0.6058±0.0151,0.5824±0.0112,0.5465±0.0076,0.5150±0.0172,0.7004±0.0066,0.6665±0.0044,0.6213±0.0031,0.5787±0.0103,0.4598±0.0153,0.4356±0.0093,0.3982±0.0071,0.3680±0.0142,0.5847±0.0134,0.5705±0.0089,0.5380±0.0094,0.5139±0.0179,0.5399±0.0232,0.5017±0.0152,0.4596±0.0124,0.4292±0.0196,0.6485±0.0171,0.6665±0.0143,0.6548±0.0115,0.6522±0.0134,0.5551±0.0589,0.5587±0.0551,0.5949±0.0275,0.5055±0.0474,0.6301±0.0102,0.6083±0.0081,0.5710±0.0058,0.5382±0.0153,0.5729±0.0166,0.5325±0.0132,0.4857±0.0089,0.4475±0.0177,0.7007±0.0185,0.7100±0.0162,0.6930±0.0108,0.6756±0.0131,0.0094±0.0084,0.0028±0.0023,0.0028±0.0038,0.0009±0.0019,0.0094±0.0084,0.0028±0.0023,0.0028±0.0038,0.0009±0.0019
PartialOrder__Subset__2,0.0290±0.0027,0.0306±0.0067,0.0313±0.0033,0.0271±0.0022,0.2425±0.0185,0.2783±0.0470,0.2962±0.0091,0.2755±0.0180,0.3325±0.0193,0.2913±0.0094,0.2440±0.0159,0.1543±0.0270,0.7251±0.0037,0.6997±0.0055,0.6585±0.0032,0.6111±0.0097,0.6144±0.0197,0.5691±0.0104,0.5125±0.0153,0.4619±0.0182,0.6345±0.0166,0.6322±0.0172,0.6258±0.0055,0.5945±0.0158,0.5963±0.0105,0.5724±0.0076,0.5368±0.0096,0.4941±0.0182,0.7169±0.0036,0.6902±0.0060,0.6474±0.0029,0.6002±0.0102,0.4510±0.0114,0.4263±0.0067,0.3895±0.0090,0.3494±0.0158,0.5550±0.0091,0.5443±0.0059,0.5198±0.0125,0.4893±0.0206,0.5683±0.0237,0.5293±0.0129,0.4816±0.0190,0.4390±0.0216,0.5599±0.0129,0.5705±0.0120,0.5706±0.0097,0.5614±0.0163,0.6650±0.0696,0.5934±0.0470,0.4997±0.0346,0.3756±0.0908,0.6142±0.0074,0.5943±0.0062,0.5584±0.0079,0.5155±0.0167,0.6107±0.0173,0.5695±0.0104,0.5133±0.0145,0.4605±0.0189,0.6185±0.0157,0.6219±0.0146,0.6127±0.0086,0.5854±0.0130,0.0189±0.0067,0.0075±0.0077,0.0028±0.0023,0.0009±0.0019,0.0189±0.0067,0.0075±0.0077,0.0028±0.0023,0.0009±0.0019
PartialOrder__Subset__None,0.0300±0.0036,0.0327±0.0072,0.0331±0.0039,0.0298±0.0023,0.2547±0.0275,0.2972±0.0505,0.3113±0.0123,0.3057±0.0243,0.2774±0.0166,0.2461±0.0095,0.2207±0.0152,0.1776±0.0107,0.7086±0.0055,0.6771±0.0028,0.6322±0.0048,0.5901±0.0112,0.5699±0.0207,0.5281±0.0156,0.4809±0.0111,0.4472±0.0189,0.7070±0.0183,0.7123±0.0223,0.6997±0.0046,0.6815±0.0129,0.6052±0.0149,0.5819±0.0130,0.5447±0.0072,0.5142±0.0179,0.6996±0.0064,0.6661±0.0051,0.6196±0.0038,0.5775±0.0108,0.4592±0.0152,0.4349±0.0106,0.3967±0.0067,0.3673±0.0148,0.5848±0.0130,0.5695±0.0107,0.5361±0.0085,0.5133±0.0187,0.5398±0.0234,0.5010±0.0165,0.4578±0.0125,0.4286±0.0206,0.6487±0.0162,0.6649±0.0151,0.6529±0.0100,0.6521±0.0140,0.5539±0.0605,0.5485±0.0593,0.5997±0.0336,0.5098±0.0513,0.6293±0.0098,0.6077±0.0099,0.5694±0.0051,0.5373±0.0161,0.5721±0.0166,0.5322±0.0145,0.4842±0.0094,0.4465±0.0186,0.7001±0.0178,0.7087±0.0167,0.6912±0.0105,0.6750±0.0137,0.0094±0.0084,0.0028±0.0023,0.0028±0.0038,0.0009±0.0019,0.0094±0.0084,0.0028±0.0023,0.0028±0.0038,0.0009±0.0019
PreOrder__Hamming__2,0.0097±0.0019,0.0059±0.0021,0.0046±0.0031,0.0011±0.0006,0.0481±0.0063,0.0472±0.0200,0.0415±0.0238,0.0132±0.0063,0.3871±0.0064,0.3448±0.0094,0.3010±0.0081,0.2097±0.0214,0.7257±0.0036,0.7038±0.0088,0.6718±0.0064,0.6255±0.0068,0.6385±0.0195,0.5960±0.0130,0.5441±0.0191,0.4858±0.0173,0.5782±0.0102,0.5809±0.0217,0.5761±0.0147,0.5515±0.0094,0.5809±0.0078,0.5608±0.0139,0.5328±0.0130,0.4905±0.0145,0.7230±0.0038,0.7021±0.0090,0.6702±0.0054,0.6251±0.0068,0.4361±0.0077,0.4149±0.0134,0.3869±0.0119,0.3474±0.0125,0.5265±0.0070,0.5202±0.0105,0.5071±0.0161,0.4795±0.0173,0.5909±0.0258,0.5492±0.0174,0.5080±0.0247,0.4564±0.0221,0.4992±0.0073,0.5102±0.0141,0.5153±0.0123,0.5108±0.0107,0.7702±0.0521,0.6986±0.0533,0.6209±0.0338,0.4540±0.1104,0.5960±0.0051,0.5799±0.0109,0.5527±0.0116,0.5111±0.0115,0.6356±0.0181,0.5946±0.0123,0.5450±0.0182,0.4846±0.0164,0.5615±0.0115,0.5662±0.0169,0.5610±0.0106,0.5409±0.0071,0.0226±0.0035,0.0085±0.0055,0.0047±0.0030,0.0028±0.0038,0.0226±0.0035,0.0085±0.0055,0.0047±0.0030,0.0028±0.0038
PreOrder__Hamming__None,0.0121±0.0026,0.0092±0.0030,0.0072±0.0033,0.0024±0.0004,0.0717±0.0124,0.0811±0.0308,0.0726±0.0292,0.0302±0.0064,0.2626±0.0142,0.2497±0.0106,0.2512±0.0187,0.3090±0.0143,0.6968±0.0058,0.6627±0.0056,0.6125±0.0042,0.5575±0.0081,0.5617±0.0221,0.5183±0.0171,0.4721±0.0158,0.4340±0.0166,0.7116±0.0167,0.7368±0.0251,0.7546±0.0040,0.7620±0.0118,0.6031±0.0165,0.5846±0.0166,0.5565±0.0114,0.5294±0.0160,0.6931±0.0061,0.6596±0.0066,0.6097±0.0041,0.5565±0.0081,0.4570±0.0173,0.4365±0.0154,0.4068±0.0106,0.3800±0.0136,0.5860±0.0163,0.5735±0.0157,0.5533±0.0129,0.5309±0.0166,0.5314±0.0263,0.4923±0.0177,0.4543±0.0161,0.4219±0.0176,0.6623±0.0132,0.6920±0.0242,0.7158±0.0074,0.7346±0.0136,0.5512±0.0713,0.5798±0.0350,0.6501±0.0405,0.6253±0.0617,0.6278±0.0120,0.6109±0.0139,0.5832±0.0099,0.5527±0.0135,0.5626±0.0196,0.5226±0.0155,0.4767±0.0140,0.4360±0.0149,0.7109±0.0142,0.7359±0.0243,0.7514±0.0067,0.7554±0.0115,0.0123±0.0048,0.0038±0.0035,0.0009±0.0019,0.0000±0.0000,0.0123±0.0048,0.0038±0.0035,0.0009±0.0019,0.0000±0.0000
PreOrder__Subset__2,0.0099±0.0018,0.0070±0.0021,0.0048±0.0030,0.0012±0.0007,0.0500±0.0064,0.0528±0.0167,0.0434±0.0245,0.0151±0.0081,0.4519±0.0164,0.3976±0.0130,0.3449±0.0077,0.2466±0.0204,0.7243±0.0045,0.7065±0.0070,0.6725±0.0089,0.6279±0.0062,0.6595±0.0221,0.6167±0.0189,0.5544±0.0167,0.4909±0.0174,0.5241±0.0098,0.5303±0.0173,0.5282±0.0103,0.5111±0.0120,0.5572±0.0089,0.5420±0.0145,0.5124±0.0084,0.4743±0.0137,0.7216±0.0048,0.7044±0.0072,0.6709±0.0084,0.6274±0.0064,0.4134±0.0082,0.3970±0.0139,0.3678±0.0083,0.3335±0.0124,0.4899±0.0045,0.4925±0.0097,0.4811±0.0092,0.4616±0.0175,0.6054±0.0287,0.5621±0.0231,0.5117±0.0185,0.4576±0.0243,0.4390±0.0057,0.4562±0.0096,0.4635±0.0089,0.4713±0.0115,0.8294±0.0386,0.7625±0.0507,0.6623±0.0319,0.5273±0.0909,0.5674±0.0035,0.5574±0.0095,0.5290±0.0093,0.4930±0.0111,0.6540±0.0207,0.6117±0.0161,0.5515±0.0166,0.4866±0.0176,0.5015±0.0085,0.5124±0.0128,0.5086±0.0112,0.4998±0.0075,0.0236±0.0030,0.0066±0.0038,0.0057±0.0035,0.0028±0.0038,0.0236±0.0030,0.0066±0.0038,0.0057±0.0035,0.0028±0.0038
PreOrder__Subset__None,0.0132±0.0028,0.0102±0.0032,0.0073±0.0032,0.0031±0.0004,0.0849±0.0140,0.0868±0.0226,0.0717±0.0313,0.0377±0.0052,0.2652±0.0167,0.2500±0.0062,0.2497±0.0222,0.3074±0.0180,0.6974±0.0058,0.6633±0.0044,0.6104±0.0042,0.5569±0.0082,0.5624±0.0225,0.5190±0.0160,0.4702±0.0159,0.4329±0.0168,0.7110±0.0170,0.7368±0.0251,0.7501±0.0067,0.7587±0.0146,0.6035±0.0167,0.5855±0.0160,0.5539±0.0105,0.5280±0.0165,0.6934±0.0062,0.6599±0.0054,0.6075±0.0042,0.5556±0.0082,0.4572±0.0172,0.4373±0.0146,0.4041±0.0098,0.3787±0.0144,0.5855±0.0163,0.5744±0.0150,0.5502±0.0121,0.5296±0.0172,0.5317±0.0266,0.4934±0.0166,0.4522±0.0160,0.4210±0.0177,0.6609±0.0135,0.6925±0.0247,0.7106±0.0071,0.7324±0.0155,0.5516±0.0651,0.5885±0.0380,0.6499±0.0344,0.6201±0.0679,0.6278±0.0119,0.6114±0.0129,0.5804±0.0089,0.5514±0.0141,0.5631±0.0198,0.5231±0.0143,0.4749±0.0140,0.4351±0.0152,0.7101±0.0141,0.7364±0.0240,0.7468±0.0072,0.7530±0.0124,0.0123±0.0048,0.0047±0.0042,0.0000±0.0000,0.0000±0.0000,0.0123±0.0048,0.0047±0.0042,0.0000±0.0000,0.0000±0.0000
