Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.2913±0.0347,0.3143±0.0345,0.2733±0.0606,0.2640±0.0567,0.6758±0.0850,0.7834±0.0739,0.7578±0.0946,0.7533±0.0764,0.5099±0.1211,0.3878±0.1270,0.4325±0.0516,0.4061±0.0850,0.8510±0.0267,0.8392±0.0223,0.7801±0.0369,0.7144±0.0453,0.5485±0.0835,0.5147±0.0730,0.4369±0.0438,0.2931±0.0551,0.6075±0.0606,0.6180±0.0543,0.6290±0.0578,0.5099±0.0661,0.5559±0.0698,0.5405±0.0644,0.4899±0.0404,0.3580±0.0546,0.7879±0.0463,0.7658±0.0287,0.6984±0.0318,0.6123±0.0488,0.5101±0.0691,0.4873±0.0739,0.4144±0.0389,0.2814±0.0525,0.4008±0.1535,0.4292±0.1179,0.3682±0.1006,0.2968±0.0554,0.4016±0.1588,0.3821±0.1095,0.3039±0.1044,0.2289±0.0435,0.4473±0.1493,0.5116±0.1345,0.5149±0.1353,0.4692±0.0935,0.9923±0.0154,0.7704±0.2120,0.7872±0.1369,0.8034±0.1346,0.5900±0.0582,0.5868±0.0607,0.5226±0.0501,0.4079±0.0650,0.5256±0.0641,0.5032±0.0701,0.4080±0.0420,0.3024±0.0585,0.6738±0.0464,0.7085±0.0478,0.7328±0.0915,0.6333±0.0692,0.4156±0.0754,0.3584±0.1003,0.2225±0.0508,0.0922±0.0500,0.3741±0.0708,0.3357±0.1064,0.2076±0.0432,0.0787±0.0523
PartialOrder__Hamming__None,0.2913±0.0336,0.3159±0.0366,0.2733±0.0606,0.2647±0.0590,0.6807±0.0817,0.7882±0.0700,0.7578±0.0946,0.7774±0.0827,0.5173±0.0969,0.4087±0.1284,0.4477±0.0505,0.3733±0.0906,0.8534±0.0222,0.8359±0.0223,0.7614±0.0496,0.7071±0.0513,0.5456±0.0655,0.5096±0.0596,0.4145±0.0558,0.2978±0.0637,0.6410±0.0532,0.6432±0.0559,0.6366±0.0787,0.5424±0.1077,0.5695±0.0575,0.5468±0.0580,0.4761±0.0589,0.3705±0.0725,0.7915±0.0402,0.7604±0.0295,0.6739±0.0441,0.6023±0.0558,0.5202±0.0579,0.4877±0.0693,0.3946±0.0556,0.2877±0.0627,0.4288±0.1461,0.4311±0.1110,0.3497±0.0953,0.3150±0.0869,0.4516±0.1477,0.3766±0.1048,0.2723±0.0776,0.2373±0.0604,0.4795±0.1510,0.5263±0.1243,0.5201±0.1440,0.5208±0.1586,0.9917±0.0167,0.7698±0.2115,0.7957±0.0887,0.7340±0.1379,0.6092±0.0477,0.5920±0.0579,0.5068±0.0637,0.4167±0.0788,0.5267±0.0517,0.4943±0.0649,0.3858±0.0498,0.3048±0.0666,0.7240±0.0424,0.7422±0.0430,0.7427±0.1072,0.6657±0.0943,0.4157±0.0663,0.3439±0.0990,0.1887±0.0573,0.0825±0.0480,0.3741±0.0608,0.3207±0.1051,0.1734±0.0453,0.0687±0.0520
PartialOrder__Subset__2,0.2921±0.0346,0.3143±0.0345,0.2749±0.0618,0.2663±0.0541,0.6758±0.0850,0.7834±0.0739,0.7578±0.0946,0.7581±0.0745,0.5062±0.1228,0.3878±0.1270,0.4342±0.0451,0.4009±0.0835,0.8502±0.0263,0.8392±0.0223,0.7817±0.0379,0.7184±0.0396,0.5433±0.0805,0.5147±0.0730,0.4388±0.0525,0.2931±0.0551,0.6022±0.0594,0.6180±0.0543,0.6241±0.0539,0.5099±0.0661,0.5507±0.0675,0.5405±0.0644,0.4892±0.0462,0.3584±0.0543,0.7866±0.0456,0.7658±0.0287,0.7000±0.0338,0.6161±0.0444,0.5048±0.0666,0.4873±0.0739,0.4162±0.0476,0.2818±0.0521,0.4006±0.1538,0.4292±0.1179,0.3685±0.1004,0.2993±0.0539,0.4022±0.1581,0.3821±0.1095,0.3047±0.1056,0.2307±0.0419,0.4458±0.1513,0.5116±0.1345,0.5145±0.1348,0.4726±0.0955,0.9923±0.0154,0.7704±0.2120,0.7898±0.1200,0.8103±0.1276,0.5869±0.0564,0.5868±0.0607,0.5230±0.0518,0.4104±0.0619,0.5238±0.0629,0.5032±0.0701,0.4090±0.0455,0.3045±0.0561,0.6688±0.0446,0.7085±0.0478,0.7319±0.0904,0.6365±0.0670,0.4107±0.0729,0.3584±0.1003,0.2323±0.0621,0.0922±0.0500,0.3689±0.0680,0.3357±0.1064,0.2177±0.0543,0.0787±0.0523
PartialOrder__Subset__None,0.2937±0.0329,0.3159±0.0366,0.2757±0.0606,0.2655±0.0591,0.6807±0.0817,0.7882±0.0700,0.7531±0.0887,0.7726±0.0841,0.5183±0.0959,0.4087±0.1284,0.4506±0.0496,0.3687±0.0903,0.8510±0.0209,0.8359±0.0223,0.7647±0.0414,0.7087±0.0467,0.5377±0.0613,0.5096±0.0596,0.4187±0.0550,0.2978±0.0627,0.6358±0.0538,0.6432±0.0559,0.6415±0.0678,0.5448±0.1058,0.5625±0.0547,0.5468±0.0580,0.4803±0.0537,0.3709±0.0711,0.7875±0.0379,0.7604±0.0295,0.6766±0.0358,0.6035±0.0522,0.5124±0.0538,0.4877±0.0693,0.3988±0.0535,0.2881±0.0613,0.4270±0.1465,0.4311±0.1110,0.3530±0.0933,0.3178±0.0852,0.4495±0.1468,0.3766±0.1048,0.2756±0.0748,0.2389±0.0591,0.4780±0.1532,0.5263±0.1243,0.5220±0.1444,0.5269±0.1588,0.9917±0.0167,0.7698±0.2115,0.7842±0.0967,0.7266±0.1423,0.6033±0.0449,0.5920±0.0579,0.5108±0.0520,0.4193±0.0740,0.5207±0.0481,0.4943±0.0649,0.3895±0.0414,0.3060±0.0638,0.7190±0.0435,0.7422±0.0430,0.7473±0.0949,0.6744±0.0865,0.4060±0.0591,0.3439±0.0990,0.1936±0.0645,0.0825±0.0480,0.3637±0.0523,0.3207±0.1051,0.1785±0.0524,0.0687±0.0520
PreOrder__Hamming__2,0.2551±0.0298,0.2458±0.0334,0.1397±0.0642,0.1302±0.0398,0.6181±0.0890,0.6137±0.0582,0.4821±0.1463,0.4200±0.0814,0.4418±0.0973,0.4043±0.0719,0.4110±0.0708,0.3957±0.0535,0.8438±0.0224,0.8253±0.0181,0.7318±0.0337,0.6726±0.0432,0.5543±0.0677,0.5037±0.0566,0.3950±0.0475,0.3029±0.0692,0.5920±0.0532,0.5826±0.0586,0.5893±0.1067,0.5352±0.0888,0.5525±0.0602,0.5169±0.0487,0.4499±0.0613,0.3692±0.0680,0.7895±0.0347,0.7677±0.0279,0.6880±0.0313,0.6229±0.0511,0.5094±0.0639,0.4652±0.0369,0.3748±0.0452,0.2831±0.0577,0.4067±0.1280,0.4243±0.0463,0.3477±0.1254,0.2838±0.0778,0.4339±0.1151,0.4002±0.0415,0.2880±0.0926,0.2271±0.0500,0.4425±0.1402,0.4892±0.0520,0.4723±0.1825,0.4386±0.1375,0.9923±0.0154,0.8835±0.1335,0.8149±0.1284,0.7790±0.0884,0.5794±0.0508,0.5535±0.0492,0.4594±0.0643,0.3896±0.0641,0.5362±0.0557,0.4857±0.0483,0.3662±0.0457,0.2964±0.0572,0.6308±0.0449,0.6475±0.0685,0.6198±0.1104,0.5761±0.0799,0.4103±0.0828,0.3334±0.0477,0.1741±0.0250,0.0632±0.0479,0.3818±0.0770,0.3175±0.0375,0.1702±0.0182,0.0543±0.0430
PreOrder__Hamming__None,0.2559±0.0326,0.2506±0.0341,0.1421±0.0646,0.1320±0.0334,0.6230±0.0917,0.6523±0.0561,0.5110±0.1608,0.4589±0.0788,0.4519±0.1067,0.4195±0.0687,0.4532±0.0364,0.3584±0.0741,0.8430±0.0200,0.8108±0.0103,0.7020±0.0309,0.6323±0.0449,0.5442±0.0644,0.4809±0.0368,0.3669±0.0429,0.2947±0.0590,0.6475±0.0499,0.6152±0.0407,0.6400±0.1043,0.6177±0.0901,0.5675±0.0537,0.5122±0.0283,0.4428±0.0551,0.3807±0.0617,0.7880±0.0331,0.7471±0.0163,0.6525±0.0243,0.5760±0.0518,0.5092±0.0549,0.4448±0.0171,0.3504±0.0433,0.2796±0.0508,0.4367±0.1268,0.3999±0.0479,0.3244±0.0990,0.3152±0.0801,0.4515±0.1024,0.3458±0.0479,0.2488±0.0682,0.2387±0.0447,0.4931±0.1538,0.5067±0.0398,0.4830±0.1725,0.5633±0.2132,0.9923±0.0154,0.8754±0.1471,0.8266±0.0799,0.6725±0.0732,0.6006±0.0412,0.5464±0.0294,0.4536±0.0495,0.3975±0.0537,0.5298±0.0499,0.4596±0.0321,0.3434±0.0318,0.2867±0.0436,0.6961±0.0410,0.6777±0.0518,0.6724±0.1064,0.6568±0.0901,0.3671±0.0667,0.2707±0.0371,0.1115±0.0402,0.0388±0.0248,0.3360±0.0596,0.2529±0.0286,0.1074±0.0345,0.0295±0.0185
PreOrder__Subset__2,0.2559±0.0295,0.2522±0.0292,0.1486±0.0691,0.1318±0.0445,0.6181±0.0890,0.6330±0.0595,0.5063±0.1461,0.4393±0.0860,0.4332±0.0947,0.3897±0.0775,0.4237±0.0588,0.3691±0.0699,0.8413±0.0248,0.8285±0.0183,0.7358±0.0184,0.6751±0.0462,0.5520±0.0815,0.5098±0.0557,0.3985±0.0331,0.3116±0.0814,0.5768±0.0601,0.5705±0.0674,0.5626±0.0779,0.5109±0.0849,0.5450±0.0689,0.5163±0.0514,0.4435±0.0406,0.3684±0.0769,0.7859±0.0380,0.7701±0.0286,0.6888±0.0198,0.6244±0.0583,0.5035±0.0702,0.4686±0.0380,0.3737±0.0262,0.2913±0.0718,0.4029±0.1287,0.4222±0.0446,0.3299±0.1063,0.2730±0.0817,0.4328±0.1152,0.3985±0.0382,0.2814±0.0821,0.2236±0.0541,0.4344±0.1421,0.4822±0.0500,0.4311±0.1507,0.3871±0.1330,0.9923±0.0154,0.8853±0.1467,0.8174±0.1234,0.7844±0.0801,0.5685±0.0554,0.5520±0.0570,0.4506±0.0395,0.3822±0.0723,0.5319±0.0643,0.4920±0.0553,0.3664±0.0280,0.2965±0.0661,0.6117±0.0454,0.6326±0.0738,0.5880±0.0737,0.5447±0.0780,0.4103±0.0828,0.3480±0.0405,0.1936±0.0422,0.0923±0.0645,0.3818±0.0770,0.3322±0.0306,0.1859±0.0352,0.0878±0.0665
PreOrder__Subset__None,0.2583±0.0352,0.2530±0.0312,0.1445±0.0661,0.1303±0.0344,0.6279±0.0941,0.6524±0.0652,0.5207±0.1578,0.4638±0.0766,0.4517±0.1064,0.4078±0.0778,0.4490±0.0328,0.3852±0.0814,0.8430±0.0200,0.8116±0.0090,0.7036±0.0294,0.6339±0.0374,0.5442±0.0644,0.4785±0.0399,0.3713±0.0401,0.2962±0.0544,0.6475±0.0499,0.6104±0.0440,0.6424±0.1014,0.6200±0.0768,0.5675±0.0537,0.5091±0.0306,0.4473±0.0527,0.3825±0.0530,0.7872±0.0342,0.7473±0.0165,0.6533±0.0234,0.5786±0.0428,0.5092±0.0549,0.4424±0.0207,0.3556±0.0393,0.2797±0.0427,0.4367±0.1268,0.4044±0.0522,0.3303±0.0894,0.3054±0.0617,0.4515±0.1024,0.3507±0.0511,0.2549±0.0591,0.2331±0.0338,0.4931±0.1538,0.5067±0.0398,0.4865±0.1607,0.5282±0.1733,0.9923±0.0154,0.8554±0.1653,0.8390±0.0803,0.6876±0.1178,0.6006±0.0412,0.5456±0.0301,0.4565±0.0449,0.3998±0.0435,0.5298±0.0499,0.4593±0.0338,0.3466±0.0298,0.2895±0.0380,0.6961±0.0410,0.6762±0.0512,0.6733±0.0976,0.6552±0.0718,0.3671±0.0667,0.2708±0.0408,0.1161±0.0291,0.0339±0.0193,0.3360±0.0596,0.2529±0.0363,0.1120±0.0215,0.0293±0.0183
