Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0145±0.0024,0.0252±0.0019,0.0465±0.0015,0.0714±0.0028,0.1448±0.0189,0.2507±0.0158,0.4055±0.0175,0.5805±0.0180,0.6233±0.0153,0.5942±0.0183,0.5300±0.0256,0.4194±0.0197,0.8150±0.0052,0.8051±0.0046,0.7804±0.0048,0.7200±0.0029,0.6938±0.0085,0.6665±0.0077,0.6150±0.0099,0.5187±0.0118,0.7036±0.0102,0.7131±0.0094,0.7243±0.0152,0.7059±0.0086,0.6752±0.0055,0.6658±0.0031,0.6410±0.0086,0.5743±0.0080,0.8123±0.0054,0.8000±0.0044,0.7696±0.0052,0.6984±0.0038,0.5765±0.0067,0.5613±0.0048,0.5246±0.0110,0.4398±0.0070,0.4515±0.0126,0.4543±0.0082,0.4575±0.0147,0.4324±0.0077,0.5514±0.0429,0.4836±0.0091,0.4336±0.0078,0.3755±0.0097,0.4542±0.0095,0.4707±0.0068,0.5018±0.0233,0.5244±0.0167,1.0000±0.0000,0.9987±0.0011,0.9737±0.0102,0.8839±0.0441,0.6919±0.0066,0.6818±0.0040,0.6572±0.0097,0.5901±0.0057,0.6879±0.0091,0.6581±0.0085,0.6030±0.0094,0.5084±0.0111,0.6961±0.0116,0.7075±0.0089,0.7224±0.0194,0.7035±0.0064,0.2367±0.0210,0.1982±0.0163,0.1129±0.0157,0.0236±0.0031,0.2367±0.0210,0.1982±0.0163,0.1129±0.0157,0.0236±0.0031
PartialOrder__Hamming__None,0.0157±0.0025,0.0261±0.0020,0.0482±0.0013,0.0740±0.0035,0.1568±0.0185,0.2598±0.0177,0.4200±0.0184,0.6016±0.0217,0.6080±0.0165,0.5636±0.0169,0.4966±0.0248,0.3928±0.0229,0.8060±0.0049,0.7872±0.0053,0.7519±0.0044,0.6928±0.0036,0.6658±0.0096,0.6259±0.0086,0.5648±0.0087,0.4837±0.0117,0.7400±0.0088,0.7554±0.0072,0.7665±0.0154,0.7550±0.0044,0.6777±0.0039,0.6611±0.0049,0.6268±0.0075,0.5675±0.0077,0.8029±0.0048,0.7815±0.0052,0.7393±0.0046,0.6682±0.0048,0.5739±0.0068,0.5477±0.0064,0.4996±0.0085,0.4269±0.0069,0.4691±0.0095,0.4666±0.0054,0.4618±0.0102,0.4384±0.0062,0.5083±0.0211,0.4452±0.0082,0.4008±0.0061,0.3623±0.0080,0.4950±0.0099,0.5185±0.0074,0.5541±0.0215,0.5798±0.0144,1.0000±0.0000,0.9989±0.0013,0.9725±0.0138,0.8948±0.0324,0.6926±0.0053,0.6753±0.0046,0.6419±0.0081,0.5833±0.0059,0.6561±0.0086,0.6143±0.0085,0.5535±0.0083,0.4765±0.0104,0.7335±0.0091,0.7498±0.0078,0.7642±0.0183,0.7524±0.0068,0.1928±0.0271,0.1316±0.0125,0.0521±0.0089,0.0083±0.0023,0.1928±0.0271,0.1316±0.0125,0.0521±0.0089,0.0083±0.0023
PartialOrder__Subset__2,0.0146±0.0023,0.0253±0.0019,0.0466±0.0017,0.0718±0.0029,0.1460±0.0181,0.2520±0.0169,0.4046±0.0190,0.5834±0.0197,0.6246±0.0144,0.5937±0.0180,0.5269±0.0278,0.4130±0.0175,0.8155±0.0049,0.8053±0.0047,0.7793±0.0047,0.7182±0.0034,0.6951±0.0071,0.6670±0.0085,0.6133±0.0101,0.5165±0.0120,0.7025±0.0104,0.7119±0.0101,0.7234±0.0149,0.7018±0.0109,0.6756±0.0052,0.6656±0.0037,0.6399±0.0088,0.5713±0.0090,0.8128±0.0051,0.8002±0.0046,0.7685±0.0051,0.6964±0.0041,0.5775±0.0063,0.5616±0.0048,0.5230±0.0109,0.4365±0.0076,0.4514±0.0116,0.4541±0.0081,0.4572±0.0155,0.4318±0.0089,0.5555±0.0403,0.4838±0.0089,0.4314±0.0089,0.3750±0.0103,0.4529±0.0095,0.4698±0.0075,0.5020±0.0238,0.5255±0.0161,1.0000±0.0000,0.9982±0.0017,0.9737±0.0097,0.8554±0.0431,0.6920±0.0064,0.6817±0.0041,0.6558±0.0096,0.5872±0.0066,0.6894±0.0080,0.6589±0.0085,0.6014±0.0092,0.5060±0.0113,0.6948±0.0119,0.7063±0.0094,0.7214±0.0191,0.6997±0.0067,0.2412±0.0203,0.1998±0.0163,0.1092±0.0142,0.0223±0.0046,0.2412±0.0203,0.1998±0.0163,0.1092±0.0142,0.0223±0.0046
PartialOrder__Subset__None,0.0156±0.0026,0.0262±0.0019,0.0481±0.0015,0.0740±0.0034,0.1547±0.0193,0.2590±0.0174,0.4179±0.0191,0.6045±0.0222,0.6075±0.0163,0.5634±0.0182,0.4941±0.0244,0.3822±0.0185,0.8055±0.0045,0.7868±0.0052,0.7509±0.0040,0.6918±0.0041,0.6654±0.0093,0.6252±0.0084,0.5639±0.0089,0.4824±0.0125,0.7387±0.0091,0.7549±0.0075,0.7650±0.0140,0.7546±0.0049,0.6769±0.0036,0.6606±0.0045,0.6258±0.0070,0.5663±0.0088,0.8024±0.0044,0.7810±0.0051,0.7383±0.0042,0.6671±0.0053,0.5729±0.0064,0.5471±0.0061,0.4984±0.0077,0.4256±0.0074,0.4681±0.0088,0.4659±0.0061,0.4619±0.0090,0.4395±0.0077,0.5074±0.0200,0.4439±0.0068,0.4006±0.0057,0.3627±0.0088,0.4939±0.0099,0.5180±0.0090,0.5544±0.0202,0.5879±0.0127,1.0000±0.0000,0.9995±0.0011,0.9730±0.0164,0.8880±0.0314,0.6916±0.0048,0.6746±0.0043,0.6409±0.0073,0.5823±0.0068,0.6555±0.0084,0.6136±0.0080,0.5524±0.0085,0.4753±0.0110,0.7321±0.0088,0.7493±0.0091,0.7634±0.0173,0.7520±0.0054,0.1924±0.0276,0.1320±0.0122,0.0509±0.0071,0.0083±0.0013,0.1924±0.0276,0.1320±0.0122,0.0509±0.0071,0.0083±0.0013
PreOrder__Hamming__2,0.0026±0.0014,0.0025±0.0005,0.0021±0.0004,0.0019±0.0008,0.0248±0.0081,0.0277±0.0025,0.0285±0.0048,0.0256±0.0096,0.6605±0.0154,0.6383±0.0059,0.5968±0.0099,0.5009±0.0190,0.8143±0.0060,0.8054±0.0042,0.7873±0.0024,0.7356±0.0034,0.7100±0.0054,0.6916±0.0068,0.6543±0.0094,0.5670±0.0085,0.6573±0.0140,0.6590±0.0106,0.6615±0.0085,0.6528±0.0073,0.6585±0.0088,0.6516±0.0052,0.6351±0.0064,0.5841±0.0056,0.8138±0.0061,0.8049±0.0042,0.7868±0.0023,0.7351±0.0034,0.5603±0.0094,0.5479±0.0054,0.5233±0.0091,0.4550±0.0040,0.4296±0.0166,0.4285±0.0107,0.4273±0.0076,0.4161±0.0041,0.5733±0.0483,0.5198±0.0259,0.4581±0.0062,0.3912±0.0025,0.4127±0.0129,0.4178±0.0064,0.4309±0.0053,0.4532±0.0122,1.0000±0.0000,0.9996±0.0008,0.9927±0.0036,0.9083±0.0520,0.6788±0.0092,0.6691±0.0050,0.6508±0.0053,0.5962±0.0059,0.7109±0.0043,0.6889±0.0077,0.6459±0.0083,0.5538±0.0083,0.6497±0.0153,0.6506±0.0087,0.6558±0.0088,0.6458±0.0089,0.2350±0.0186,0.2073±0.0134,0.1523±0.0193,0.0517±0.0054,0.2350±0.0186,0.2073±0.0134,0.1523±0.0193,0.0517±0.0054
PreOrder__Hamming__None,0.0051±0.0017,0.0052±0.0009,0.0055±0.0013,0.0060±0.0009,0.0538±0.0076,0.0625±0.0057,0.0674±0.0132,0.0765±0.0102,0.5929±0.0191,0.5421±0.0183,0.4741±0.0196,0.3833±0.0205,0.7993±0.0040,0.7687±0.0051,0.7123±0.0059,0.6220±0.0080,0.6584±0.0068,0.6061±0.0101,0.5281±0.0096,0.4382±0.0109,0.7419±0.0117,0.7646±0.0092,0.7913±0.0101,0.8089±0.0092,0.6753±0.0047,0.6534±0.0043,0.6114±0.0084,0.5497±0.0105,0.7983±0.0041,0.7675±0.0051,0.7108±0.0056,0.6197±0.0080,0.5698±0.0058,0.5341±0.0074,0.4760±0.0101,0.4018±0.0093,0.4702±0.0089,0.4715±0.0055,0.4607±0.0125,0.4396±0.0103,0.4971±0.0188,0.4379±0.0049,0.3818±0.0096,0.3453±0.0079,0.5010±0.0118,0.5368±0.0120,0.5904±0.0201,0.6559±0.0151,1.0000±0.0000,0.9961±0.0052,0.9865±0.0091,0.9621±0.0126,0.6881±0.0047,0.6642±0.0044,0.6227±0.0080,0.5617±0.0098,0.6474±0.0051,0.5913±0.0107,0.5152±0.0084,0.4320±0.0107,0.7344±0.0125,0.7580±0.0093,0.7872±0.0128,0.8026±0.0059,0.1858±0.0165,0.1080±0.0145,0.0306±0.0062,0.0012±0.0025,0.1858±0.0165,0.1080±0.0145,0.0306±0.0062,0.0012±0.0025
PreOrder__Subset__2,0.0055±0.0027,0.0026±0.0005,0.0023±0.0004,0.0024±0.0009,0.0455±0.0132,0.0281±0.0028,0.0310±0.0047,0.0306±0.0106,0.6889±0.0141,0.6748±0.0082,0.6282±0.0123,0.5189±0.0143,0.8132±0.0048,0.8061±0.0046,0.7885±0.0024,0.7395±0.0062,0.7218±0.0073,0.7060±0.0050,0.6694±0.0082,0.5801±0.0131,0.6269±0.0149,0.6262±0.0128,0.6238±0.0126,0.6162±0.0106,0.6450±0.0097,0.6392±0.0072,0.6223±0.0067,0.5742±0.0105,0.8122±0.0052,0.8056±0.0047,0.7880±0.0024,0.7389±0.0061,0.5458±0.0097,0.5346±0.0077,0.5094±0.0074,0.4462±0.0089,0.4134±0.0138,0.4129±0.0102,0.4116±0.0088,0.4042±0.0090,0.5797±0.0382,0.5283±0.0216,0.4695±0.0092,0.3954±0.0079,0.3864±0.0116,0.3892±0.0079,0.3992±0.0070,0.4214±0.0156,1.0000±0.0000,0.9996±0.0008,0.9922±0.0033,0.9099±0.0692,0.6666±0.0086,0.6586±0.0067,0.6387±0.0059,0.5856±0.0100,0.7222±0.0068,0.7045±0.0054,0.6603±0.0079,0.5640±0.0133,0.6191±0.0148,0.6184±0.0121,0.6186±0.0110,0.6091±0.0115,0.2226±0.0129,0.1949±0.0194,0.1403±0.0064,0.0579±0.0029,0.2226±0.0129,0.1949±0.0194,0.1403±0.0064,0.0579±0.0029
PreOrder__Subset__None,0.0055±0.0015,0.0058±0.0008,0.0063±0.0011,0.0059±0.0008,0.0554±0.0056,0.0699±0.0048,0.0753±0.0130,0.0741±0.0095,0.5924±0.0199,0.5421±0.0193,0.4753±0.0177,0.3806±0.0198,0.7992±0.0043,0.7682±0.0056,0.7122±0.0059,0.6228±0.0092,0.6582±0.0069,0.6053±0.0100,0.5283±0.0096,0.4387±0.0119,0.7416±0.0126,0.7626±0.0091,0.7898±0.0083,0.8075±0.0104,0.6749±0.0053,0.6522±0.0044,0.6110±0.0078,0.5500±0.0118,0.7981±0.0044,0.7668±0.0056,0.7104±0.0056,0.6206±0.0091,0.5695±0.0062,0.5330±0.0075,0.4757±0.0096,0.4021±0.0101,0.4699±0.0108,0.4708±0.0056,0.4597±0.0109,0.4400±0.0116,0.4956±0.0190,0.4374±0.0049,0.3814±0.0088,0.3458±0.0091,0.5007±0.0130,0.5355±0.0117,0.5881±0.0176,0.6561±0.0154,1.0000±0.0000,0.9962±0.0039,0.9870±0.0090,0.9624±0.0124,0.6878±0.0053,0.6632±0.0047,0.6222±0.0072,0.5620±0.0111,0.6472±0.0046,0.5907±0.0108,0.5151±0.0084,0.4326±0.0118,0.7341±0.0132,0.7564±0.0093,0.7856±0.0113,0.8022±0.0057,0.1862±0.0162,0.1076±0.0146,0.0306±0.0062,0.0012±0.0025,0.1862±0.0162,0.1076±0.0146,0.0306±0.0062,0.0012±0.0025
