Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0289±0.0025,0.0287±0.0029,0.0296±0.0030,0.0253±0.0032,0.2434±0.0183,0.2557±0.0192,0.2858±0.0274,0.2689±0.0108,0.3330±0.0193,0.2935±0.0187,0.2403±0.0140,0.1754±0.0265,0.7257±0.0030,0.7020±0.0060,0.6664±0.0049,0.6137±0.0038,0.6142±0.0206,0.5734±0.0205,0.5218±0.0167,0.4601±0.0119,0.6369±0.0172,0.6354±0.0125,0.6322±0.0096,0.6027±0.0114,0.5974±0.0110,0.5760±0.0118,0.5447±0.0116,0.4966±0.0081,0.7175±0.0029,0.6932±0.0064,0.6562±0.0044,0.6037±0.0036,0.4524±0.0117,0.4297±0.0104,0.3978±0.0102,0.3516±0.0065,0.5563±0.0094,0.5469±0.0103,0.5270±0.0162,0.4894±0.0112,0.5683±0.0245,0.5364±0.0224,0.4897±0.0211,0.4387±0.0150,0.5627±0.0131,0.5711±0.0081,0.5776±0.0119,0.5626±0.0087,0.6690±0.0706,0.6137±0.0577,0.4972±0.0239,0.3968±0.0557,0.6160±0.0077,0.5969±0.0097,0.5675±0.0121,0.5203±0.0076,0.6111±0.0178,0.5738±0.0195,0.5236±0.0178,0.4636±0.0110,0.6218±0.0155,0.6224±0.0098,0.6197±0.0073,0.5932±0.0107,0.0208±0.0077,0.0104±0.0035,0.0028±0.0038,0.0000±0.0000,0.0208±0.0077,0.0104±0.0035,0.0028±0.0038,0.0000±0.0000
PartialOrder__Hamming__None,0.0301±0.0034,0.0319±0.0034,0.0333±0.0030,0.0289±0.0037,0.2566±0.0271,0.2858±0.0206,0.3160±0.0244,0.2981±0.0105,0.2795±0.0164,0.2625±0.0111,0.2282±0.0261,0.1925±0.0235,0.7094±0.0057,0.6776±0.0090,0.6350±0.0087,0.5850±0.0071,0.5707±0.0208,0.5293±0.0207,0.4822±0.0188,0.4390±0.0099,0.7079±0.0191,0.7093±0.0123,0.7020±0.0115,0.6839±0.0173,0.6058±0.0151,0.5812±0.0152,0.5467±0.0148,0.5095±0.0097,0.7004±0.0066,0.6669±0.0092,0.6225±0.0089,0.5726±0.0061,0.4598±0.0153,0.4338±0.0144,0.3981±0.0141,0.3621±0.0081,0.5847±0.0134,0.5669±0.0172,0.5394±0.0172,0.5065±0.0105,0.5399±0.0232,0.5029±0.0236,0.4601±0.0207,0.4220±0.0120,0.6485±0.0171,0.6576±0.0109,0.6598±0.0132,0.6469±0.0091,0.5551±0.0589,0.5463±0.0474,0.5412±0.0797,0.4932±0.0576,0.6301±0.0102,0.6063±0.0130,0.5732±0.0144,0.5343±0.0095,0.5729±0.0166,0.5336±0.0194,0.4871±0.0186,0.4419±0.0106,0.7007±0.0185,0.7026±0.0084,0.6970±0.0104,0.6759±0.0151,0.0094±0.0084,0.0057±0.0055,0.0000±0.0000,0.0009±0.0019,0.0094±0.0084,0.0057±0.0055,0.0000±0.0000,0.0009±0.0019
PartialOrder__Subset__2,0.0290±0.0027,0.0290±0.0027,0.0297±0.0027,0.0263±0.0030,0.2425±0.0185,0.2566±0.0142,0.2868±0.0257,0.2802±0.0114,0.3325±0.0193,0.2915±0.0175,0.2308±0.0111,0.1685±0.0255,0.7251±0.0037,0.7016±0.0065,0.6639±0.0051,0.6113±0.0050,0.6144±0.0197,0.5733±0.0197,0.5178±0.0166,0.4573±0.0095,0.6345±0.0166,0.6325±0.0111,0.6287±0.0105,0.5978±0.0168,0.5963±0.0105,0.5745±0.0114,0.5409±0.0105,0.4931±0.0078,0.7169±0.0036,0.6927±0.0069,0.6537±0.0050,0.6008±0.0049,0.4510±0.0114,0.4280±0.0103,0.3942±0.0089,0.3480±0.0062,0.5550±0.0091,0.5465±0.0103,0.5253±0.0142,0.4868±0.0103,0.5683±0.0237,0.5366±0.0224,0.4877±0.0201,0.4369±0.0130,0.5599±0.0129,0.5695±0.0071,0.5759±0.0098,0.5590±0.0105,0.6650±0.0696,0.6076±0.0569,0.4861±0.0437,0.3846±0.0589,0.6142±0.0074,0.5957±0.0100,0.5642±0.0107,0.5167±0.0077,0.6107±0.0173,0.5737±0.0193,0.5207±0.0171,0.4607±0.0089,0.6185±0.0157,0.6199±0.0094,0.6159±0.0062,0.5884±0.0138,0.0189±0.0067,0.0123±0.0038,0.0028±0.0038,0.0000±0.0000,0.0189±0.0067,0.0123±0.0038,0.0028±0.0038,0.0000±0.0000
PartialOrder__Subset__None,0.0300±0.0036,0.0320±0.0034,0.0332±0.0028,0.0299±0.0040,0.2547±0.0275,0.2877±0.0196,0.3142±0.0273,0.3075±0.0150,0.2774±0.0166,0.2621±0.0124,0.2267±0.0227,0.1945±0.0224,0.7086±0.0055,0.6766±0.0086,0.6346±0.0078,0.5845±0.0072,0.5699±0.0207,0.5281±0.0207,0.4820±0.0178,0.4382±0.0112,0.7070±0.0183,0.7070±0.0117,0.7018±0.0114,0.6856±0.0158,0.6052±0.0149,0.5797±0.0151,0.5466±0.0136,0.5095±0.0106,0.6996±0.0064,0.6659±0.0088,0.6220±0.0081,0.5717±0.0062,0.4592±0.0152,0.4322±0.0143,0.3980±0.0126,0.3620±0.0087,0.5848±0.0130,0.5653±0.0165,0.5388±0.0158,0.5075±0.0110,0.5398±0.0234,0.5016±0.0227,0.4595±0.0195,0.4223±0.0129,0.6487±0.0162,0.6553±0.0102,0.6591±0.0132,0.6498±0.0079,0.5539±0.0605,0.5524±0.0512,0.5374±0.0780,0.4940±0.0557,0.6293±0.0098,0.6048±0.0130,0.5729±0.0131,0.5344±0.0097,0.5721±0.0166,0.5324±0.0189,0.4867±0.0175,0.4414±0.0113,0.7001±0.0178,0.7005±0.0083,0.6967±0.0103,0.6774±0.0130,0.0094±0.0084,0.0057±0.0055,0.0000±0.0000,0.0009±0.0019,0.0094±0.0084,0.0057±0.0055,0.0000±0.0000,0.0009±0.0019
PreOrder__Hamming__2,0.0097±0.0019,0.0082±0.0027,0.0048±0.0019,0.0015±0.0016,0.0481±0.0063,0.0632±0.0192,0.0434±0.0164,0.0179±0.0156,0.3871±0.0064,0.3581±0.0099,0.3021±0.0196,0.2435±0.0201,0.7257±0.0036,0.7030±0.0047,0.6702±0.0058,0.6270±0.0060,0.6385±0.0195,0.5956±0.0225,0.5447±0.0138,0.4855±0.0079,0.5782±0.0102,0.5723±0.0051,0.5664±0.0145,0.5671±0.0197,0.5809±0.0078,0.5562±0.0092,0.5286±0.0085,0.4951±0.0096,0.7230±0.0038,0.7005±0.0043,0.6686±0.0056,0.6264±0.0061,0.4361±0.0077,0.4099±0.0075,0.3837±0.0067,0.3486±0.0086,0.5265±0.0070,0.5150±0.0116,0.4969±0.0117,0.4763±0.0092,0.5909±0.0258,0.5496±0.0287,0.4997±0.0173,0.4539±0.0143,0.4992±0.0073,0.5016±0.0076,0.5025±0.0114,0.5092±0.0065,0.7702±0.0521,0.7046±0.0797,0.6100±0.0372,0.5000±0.0739,0.5960±0.0051,0.5754±0.0083,0.5469±0.0072,0.5132±0.0099,0.6356±0.0181,0.5951±0.0218,0.5435±0.0138,0.4859±0.0114,0.5615±0.0115,0.5576±0.0093,0.5505±0.0086,0.5438±0.0135,0.0226±0.0035,0.0113±0.0023,0.0038±0.0019,0.0019±0.0023,0.0226±0.0035,0.0113±0.0023,0.0038±0.0019,0.0019±0.0023
PreOrder__Hamming__None,0.0120±0.0027,0.0106±0.0037,0.0073±0.0028,0.0035±0.0013,0.0708±0.0137,0.0906±0.0232,0.0708±0.0278,0.0415±0.0131,0.2624±0.0143,0.2542±0.0126,0.2526±0.0163,0.3233±0.0185,0.6968±0.0055,0.6623±0.0061,0.6127±0.0105,0.5452±0.0049,0.5617±0.0220,0.5174±0.0168,0.4725±0.0164,0.4234±0.0080,0.7117±0.0167,0.7290±0.0160,0.7495±0.0137,0.7607±0.0258,0.6032±0.0163,0.5816±0.0110,0.5563±0.0137,0.5206±0.0074,0.6931±0.0059,0.6587±0.0060,0.6098±0.0100,0.5436±0.0052,0.4570±0.0170,0.4342±0.0096,0.4071±0.0130,0.3711±0.0059,0.5862±0.0161,0.5732±0.0131,0.5504±0.0144,0.5200±0.0085,0.5315±0.0260,0.4942±0.0195,0.4528±0.0176,0.4101±0.0102,0.6626±0.0133,0.6889±0.0139,0.7114±0.0086,0.7278±0.0116,0.5512±0.0713,0.5583±0.0384,0.6155±0.0674,0.6656±0.0626,0.6279±0.0117,0.6091±0.0092,0.5823±0.0125,0.5455±0.0070,0.5626±0.0194,0.5229±0.0159,0.4772±0.0163,0.4269±0.0091,0.7112±0.0143,0.7300±0.0149,0.7474±0.0058,0.7560±0.0152,0.0123±0.0048,0.0038±0.0019,0.0009±0.0019,0.0000±0.0000,0.0123±0.0048,0.0038±0.0019,0.0009±0.0019,0.0000±0.0000
PreOrder__Subset__2,0.0099±0.0018,0.0088±0.0030,0.0051±0.0019,0.0015±0.0014,0.0500±0.0064,0.0670±0.0194,0.0481±0.0156,0.0179±0.0138,0.4519±0.0164,0.4116±0.0145,0.3378±0.0191,0.2754±0.0143,0.7243±0.0045,0.7045±0.0022,0.6723±0.0091,0.6332±0.0089,0.6595±0.0221,0.6167±0.0231,0.5560±0.0209,0.4938±0.0044,0.5241±0.0098,0.5245±0.0069,0.5216±0.0133,0.5264±0.0166,0.5572±0.0089,0.5380±0.0086,0.5108±0.0108,0.4808±0.0056,0.7216±0.0048,0.7019±0.0017,0.6706±0.0091,0.6326±0.0090,0.4134±0.0082,0.3925±0.0074,0.3684±0.0086,0.3367±0.0045,0.4899±0.0045,0.4865±0.0070,0.4765±0.0104,0.4611±0.0042,0.6054±0.0287,0.5597±0.0275,0.5044±0.0161,0.4597±0.0096,0.4390±0.0057,0.4486±0.0067,0.4602±0.0097,0.4697±0.0054,0.8294±0.0386,0.7612±0.0627,0.6485±0.0230,0.5377±0.0720,0.5674±0.0035,0.5513±0.0076,0.5275±0.0082,0.4982±0.0054,0.6540±0.0207,0.6106±0.0224,0.5516±0.0165,0.4932±0.0060,0.5015±0.0085,0.5031±0.0103,0.5058±0.0076,0.5034±0.0102,0.0236±0.0030,0.0142±0.0000,0.0057±0.0019,0.0009±0.0019,0.0236±0.0030,0.0142±0.0000,0.0057±0.0019,0.0009±0.0019
PreOrder__Subset__None,0.0132±0.0028,0.0111±0.0035,0.0077±0.0024,0.0042±0.0014,0.0849±0.0140,0.0981±0.0222,0.0764±0.0197,0.0519±0.0140,0.2651±0.0169,0.2592±0.0136,0.2485±0.0199,0.3237±0.0215,0.6974±0.0057,0.6617±0.0062,0.6142±0.0103,0.5446±0.0065,0.5624±0.0225,0.5172±0.0175,0.4733±0.0166,0.4226±0.0072,0.7112±0.0171,0.7279±0.0146,0.7481±0.0124,0.7608±0.0247,0.6035±0.0166,0.5811±0.0117,0.5566±0.0134,0.5200±0.0065,0.6934±0.0061,0.6579±0.0058,0.6112±0.0098,0.5427±0.0069,0.4573±0.0171,0.4338±0.0100,0.4072±0.0126,0.3704±0.0051,0.5856±0.0163,0.5720±0.0132,0.5510±0.0143,0.5193±0.0073,0.5316±0.0266,0.4935±0.0205,0.4541±0.0182,0.4097±0.0088,0.6611±0.0137,0.6868±0.0106,0.7101±0.0078,0.7269±0.0095,0.5516±0.0651,0.5569±0.0370,0.6138±0.0697,0.6662±0.0672,0.6279±0.0119,0.6081±0.0093,0.5827±0.0121,0.5448±0.0059,0.5631±0.0198,0.5224±0.0168,0.4784±0.0166,0.4263±0.0075,0.7103±0.0143,0.7283±0.0118,0.7457±0.0048,0.7550±0.0142,0.0123±0.0048,0.0038±0.0019,0.0009±0.0019,0.0000±0.0000,0.0123±0.0048,0.0038±0.0019,0.0009±0.0019,0.0000±0.0000
