Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0297±0.0141,0.0532±0.0075,0.0889±0.0093,0.1288±0.0214,0.1586±0.0751,0.2559±0.0305,0.3838±0.0246,0.4865±0.0500,0.5183±0.0254,0.4554±0.0586,0.4513±0.0482,0.2960±0.0212,0.7096±0.0212,0.7045±0.0155,0.6772±0.0218,0.6703±0.0168,0.6438±0.0301,0.6302±0.0244,0.5888±0.0179,0.5613±0.0154,0.7042±0.0182,0.6915±0.0229,0.6351±0.0390,0.6085±0.0331,0.6481±0.0230,0.6315±0.0243,0.5852±0.0246,0.5544±0.0210,0.7008±0.0197,0.6880±0.0143,0.6457±0.0228,0.6211±0.0250,0.5432±0.0266,0.5221±0.0267,0.4748±0.0241,0.4348±0.0207,0.5161±0.0136,0.5031±0.0149,0.4806±0.0291,0.4837±0.0214,0.4928±0.0210,0.4822±0.0196,0.4607±0.0332,0.4674±0.0162,0.5504±0.0095,0.5340±0.0157,0.5087±0.0344,0.5198±0.0426,0.9963±0.0075,0.9579±0.0479,0.9073±0.0420,0.6984±0.1190,0.6732±0.0241,0.6571±0.0247,0.6151±0.0240,0.5851±0.0246,0.6360±0.0357,0.6232±0.0311,0.5803±0.0236,0.5547±0.0243,0.7159±0.0135,0.6956±0.0230,0.6549±0.0320,0.6197±0.0308,0.2090±0.0420,0.1820±0.0358,0.1351±0.0161,0.0937±0.0218,0.2090±0.0420,0.1820±0.0358,0.1320±0.0149,0.0887±0.0242
PartialOrder__Hamming__None,0.0297±0.0148,0.0568±0.0084,0.0910±0.0101,0.1291±0.0205,0.1604±0.0767,0.2739±0.0310,0.3910±0.0299,0.4901±0.0495,0.5193±0.0068,0.4638±0.0686,0.4599±0.0382,0.3234±0.0333,0.7048±0.0152,0.6946±0.0251,0.6739±0.0209,0.6568±0.0113,0.6252±0.0236,0.6072±0.0331,0.5766±0.0195,0.5424±0.0191,0.7442±0.0237,0.7411±0.0303,0.6898±0.0302,0.6520±0.0277,0.6550±0.0196,0.6389±0.0330,0.6018±0.0178,0.5631±0.0162,0.6958±0.0146,0.6764±0.0242,0.6413±0.0209,0.6056±0.0160,0.5475±0.0205,0.5265±0.0362,0.4874±0.0176,0.4389±0.0152,0.5308±0.0086,0.5197±0.0227,0.5025±0.0177,0.4912±0.0128,0.4849±0.0095,0.4713±0.0243,0.4599±0.0238,0.4547±0.0162,0.5932±0.0178,0.5838±0.0240,0.5611±0.0256,0.5560±0.0392,0.9925±0.0092,0.9551±0.0356,0.8848±0.0484,0.6773±0.1071,0.6823±0.0182,0.6645±0.0334,0.6316±0.0176,0.5909±0.0170,0.6197±0.0253,0.5996±0.0372,0.5683±0.0187,0.5346±0.0225,0.7598±0.0195,0.7459±0.0316,0.7115±0.0272,0.6617±0.0245,0.1982±0.0228,0.1730±0.0251,0.1225±0.0210,0.0865±0.0232,0.1982±0.0228,0.1730±0.0251,0.1194±0.0179,0.0815±0.0214
PartialOrder__Subset__2,0.0297±0.0141,0.0550±0.0086,0.0904±0.0102,0.1291±0.0220,0.1586±0.0751,0.2613±0.0327,0.3856±0.0304,0.4901±0.0545,0.5119±0.0332,0.4492±0.0576,0.4439±0.0416,0.2938±0.0238,0.7105±0.0214,0.7033±0.0173,0.6766±0.0213,0.6700±0.0160,0.6456±0.0298,0.6278±0.0248,0.5877±0.0172,0.5618±0.0138,0.7027±0.0245,0.6866±0.0272,0.6335±0.0385,0.6100±0.0339,0.6484±0.0242,0.6282±0.0258,0.5836±0.0230,0.5551±0.0200,0.7017±0.0201,0.6862±0.0157,0.6446±0.0210,0.6206±0.0238,0.5442±0.0256,0.5184±0.0286,0.4735±0.0226,0.4354±0.0195,0.5162±0.0174,0.5023±0.0179,0.4797±0.0247,0.4848±0.0215,0.4947±0.0241,0.4822±0.0199,0.4602±0.0280,0.4677±0.0160,0.5486±0.0173,0.5318±0.0203,0.5069±0.0325,0.5225±0.0428,0.9963±0.0075,0.9526±0.0574,0.9092±0.0353,0.6918±0.1173,0.6732±0.0241,0.6542±0.0269,0.6130±0.0229,0.5855±0.0243,0.6378±0.0358,0.6219±0.0308,0.5795±0.0225,0.5537±0.0236,0.7139±0.0165,0.6907±0.0285,0.6515±0.0331,0.6218±0.0314,0.2144±0.0329,0.1766±0.0325,0.1369±0.0175,0.0937±0.0218,0.2144±0.0329,0.1766±0.0325,0.1338±0.0166,0.0887±0.0242
PartialOrder__Subset__None,0.0294±0.0151,0.0562±0.0094,0.0928±0.0097,0.1291±0.0213,0.1586±0.0787,0.2685±0.0380,0.3964±0.0307,0.4901±0.0533,0.5232±0.0091,0.4639±0.0661,0.4578±0.0402,0.3269±0.0297,0.7060±0.0137,0.6913±0.0258,0.6727±0.0215,0.6574±0.0116,0.6258±0.0238,0.6038±0.0330,0.5759±0.0202,0.5427±0.0195,0.7457±0.0232,0.7370±0.0306,0.6884±0.0348,0.6529±0.0309,0.6561±0.0181,0.6354±0.0328,0.6010±0.0203,0.5635±0.0180,0.6971±0.0128,0.6731±0.0245,0.6393±0.0221,0.6063±0.0167,0.5490±0.0184,0.5225±0.0350,0.4870±0.0200,0.4400±0.0167,0.5323±0.0071,0.5167±0.0221,0.5006±0.0192,0.4911±0.0135,0.4866±0.0093,0.4688±0.0229,0.4583±0.0258,0.4541±0.0159,0.5952±0.0186,0.5800±0.0248,0.5586±0.0244,0.5560±0.0415,0.9925±0.0092,0.9531±0.0340,0.8836±0.0499,0.6869±0.0911,0.6838±0.0158,0.6613±0.0335,0.6299±0.0194,0.5921±0.0181,0.6209±0.0249,0.5969±0.0365,0.5668±0.0211,0.5355±0.0229,0.7621±0.0181,0.7420±0.0333,0.7096±0.0266,0.6635±0.0262,0.2000±0.0201,0.1694±0.0224,0.1261±0.0235,0.0883±0.0251,0.2000±0.0201,0.1694±0.0224,0.1230±0.0207,0.0834±0.0226
PreOrder__Hamming__2,0.0084±0.0051,0.0099±0.0015,0.0225±0.0091,0.0324±0.0068,0.0396±0.0225,0.0432±0.0105,0.0883±0.0319,0.1117±0.0320,0.5065±0.0360,0.4937±0.0351,0.4373±0.0308,0.3117±0.0492,0.7027±0.0114,0.6916±0.0131,0.6631±0.0212,0.6333±0.0178,0.6518±0.0232,0.6476±0.0270,0.6075±0.0163,0.5690±0.0207,0.6594±0.0296,0.6328±0.0147,0.6027±0.0311,0.5613±0.0285,0.6290±0.0170,0.6121±0.0203,0.5775±0.0207,0.5378±0.0207,0.7002±0.0108,0.6885±0.0132,0.6553±0.0209,0.6210±0.0195,0.5182±0.0154,0.5010±0.0229,0.4615±0.0184,0.4129±0.0197,0.4989±0.0074,0.4834±0.0066,0.4637±0.0213,0.4547±0.0036,0.5042±0.0139,0.4967±0.0156,0.4674±0.0214,0.4652±0.0090,0.5064±0.0170,0.4821±0.0038,0.4638±0.0265,0.4528±0.0190,0.9981±0.0038,0.9813±0.0133,0.9429±0.0296,0.8012±0.0928,0.6544±0.0124,0.6338±0.0200,0.6021±0.0226,0.5610±0.0173,0.6482±0.0255,0.6392±0.0282,0.5999±0.0214,0.5599±0.0171,0.6619±0.0212,0.6289±0.0166,0.6049±0.0287,0.5624±0.0214,0.1622±0.0151,0.1532±0.0374,0.1189±0.0132,0.0505±0.0167,0.1622±0.0151,0.1532±0.0374,0.1173±0.0116,0.0487±0.0167
PreOrder__Hamming__None,0.0090±0.0052,0.0111±0.0024,0.0228±0.0064,0.0363±0.0166,0.0486±0.0271,0.0667±0.0146,0.1009±0.0276,0.1315±0.0607,0.5220±0.0096,0.4686±0.0659,0.4550±0.0296,0.3357±0.0297,0.6853±0.0148,0.6751±0.0177,0.6474±0.0197,0.6117±0.0211,0.6095±0.0252,0.6001±0.0288,0.5664±0.0229,0.5336±0.0213,0.7466±0.0294,0.7678±0.0110,0.7372±0.0121,0.7199±0.0319,0.6463±0.0203,0.6445±0.0233,0.6140±0.0191,0.5818±0.0198,0.6824±0.0144,0.6714±0.0183,0.6393±0.0188,0.5972±0.0177,0.5345±0.0223,0.5275±0.0266,0.4901±0.0238,0.4461±0.0201,0.5224±0.0069,0.5287±0.0177,0.5147±0.0136,0.5119±0.0135,0.4720±0.0109,0.4696±0.0232,0.4566±0.0218,0.4556±0.0130,0.5921±0.0203,0.6099±0.0101,0.5963±0.0113,0.6176±0.0341,0.9925±0.0071,0.9496±0.0238,0.8717±0.0301,0.6703±0.0914,0.6728±0.0178,0.6684±0.0246,0.6405±0.0204,0.6044±0.0163,0.6049±0.0250,0.5904±0.0313,0.5621±0.0271,0.5228±0.0174,0.7592±0.0255,0.7710±0.0174,0.7453±0.0176,0.7171±0.0272,0.1622±0.0267,0.1297±0.0283,0.0955±0.0372,0.0523±0.0209,0.1622±0.0267,0.1297±0.0283,0.0939±0.0356,0.0455±0.0131
PreOrder__Subset__2,0.0084±0.0039,0.0090±0.0013,0.0204±0.0066,0.0285±0.0093,0.0414±0.0202,0.0450±0.0151,0.0937±0.0271,0.1027±0.0345,0.5481±0.0190,0.4924±0.0599,0.3729±0.0761,0.3041±0.0502,0.6940±0.0170,0.6712±0.0094,0.6511±0.0208,0.6324±0.0146,0.6653±0.0269,0.6447±0.0210,0.6061±0.0149,0.5889±0.0093,0.6000±0.0363,0.5484±0.0146,0.5347±0.0332,0.5225±0.0207,0.6017±0.0226,0.5634±0.0089,0.5410±0.0218,0.5247±0.0111,0.6914±0.0171,0.6682±0.0097,0.6438±0.0207,0.6215±0.0178,0.4878±0.0251,0.4491±0.0087,0.4225±0.0171,0.4026±0.0154,0.4649±0.0162,0.4403±0.0124,0.4378±0.0212,0.4402±0.0220,0.5092±0.0077,0.4846±0.0105,0.4705±0.0215,0.4727±0.0129,0.4478±0.0227,0.4148±0.0167,0.4130±0.0246,0.4247±0.0466,0.9981±0.0038,0.9738±0.0109,0.8520±0.1841,0.6931±0.2016,0.6222±0.0207,0.5856±0.0104,0.5647±0.0185,0.5410±0.0119,0.6574±0.0232,0.6320±0.0231,0.5980±0.0154,0.5669±0.0067,0.5919±0.0327,0.5461±0.0111,0.5351±0.0234,0.5180±0.0229,0.1351±0.0296,0.1135±0.0239,0.0829±0.0088,0.0595±0.0194,0.1351±0.0296,0.1135±0.0239,0.0812±0.0098,0.0577±0.0217
PreOrder__Subset__None,0.0090±0.0056,0.0105±0.0025,0.0204±0.0069,0.0321±0.0134,0.0486±0.0294,0.0613±0.0155,0.0991±0.0242,0.1243±0.0562,0.5213±0.0064,0.4758±0.0662,0.4648±0.0268,0.3349±0.0331,0.6883±0.0173,0.6739±0.0204,0.6462±0.0172,0.6099±0.0139,0.6128±0.0286,0.6002±0.0309,0.5674±0.0213,0.5340±0.0184,0.7493±0.0289,0.7690±0.0121,0.7381±0.0155,0.7163±0.0273,0.6493±0.0230,0.6446±0.0254,0.6151±0.0193,0.5810±0.0153,0.6855±0.0165,0.6704±0.0206,0.6389±0.0173,0.5970±0.0132,0.5383±0.0245,0.5269±0.0281,0.4904±0.0224,0.4463±0.0160,0.5251±0.0087,0.5284±0.0186,0.5153±0.0129,0.5102±0.0089,0.4748±0.0128,0.4688±0.0231,0.4571±0.0207,0.4544±0.0113,0.5948±0.0194,0.6105±0.0111,0.5968±0.0156,0.6122±0.0231,0.9925±0.0071,0.9491±0.0194,0.8689±0.0301,0.6714±0.0783,0.6755±0.0198,0.6680±0.0267,0.6414±0.0195,0.6032±0.0111,0.6077±0.0281,0.5896±0.0325,0.5624±0.0264,0.5225±0.0144,0.7617±0.0240,0.7712±0.0185,0.7473±0.0187,0.7143±0.0224,0.1676±0.0265,0.1279±0.0251,0.0937±0.0305,0.0505±0.0277,0.1676±0.0265,0.1279±0.0251,0.0937±0.0305,0.0471±0.0241
