Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0600±0.0106,0.0657±0.0147,0.0978±0.0158,0.1297±0.0119,0.2250±0.0157,0.3860±0.0344,0.5665±0.0309,0.5553±0.0168,0.7073±0.0585,0.6712±0.0450,0.5855±0.0417,0.4241±0.0317,0.9561±0.0018,0.9276±0.0021,0.8775±0.0036,0.7774±0.0046,0.6772±0.0100,0.5267±0.0102,0.3759±0.0120,0.2015±0.0055,0.6099±0.0080,0.6254±0.0102,0.6480±0.0137,0.6772±0.0183,0.6187±0.0068,0.5309±0.0086,0.4290±0.0112,0.2891±0.0064,0.9533±0.0015,0.9225±0.0018,0.8642±0.0034,0.7442±0.0059,0.5081±0.0064,0.4100±0.0087,0.3115±0.0118,0.1855±0.0048,0.2258±0.0245,0.1709±0.0085,0.1462±0.0054,0.1239±0.0040,0.3141±0.0277,0.1563±0.0066,0.1145±0.0037,0.0883±0.0024,0.2023±0.0234,0.2234±0.0255,0.2647±0.0286,0.3533±0.0337,1.0000±0.0000,0.9848±0.0055,0.9437±0.0104,0.8473±0.0195,0.6187±0.0103,0.5017±0.0067,0.3788±0.0073,0.2595±0.0053,0.6579±0.0128,0.4310±0.0079,0.2717±0.0059,0.1618±0.0036,0.5840±0.0102,0.6003±0.0095,0.6253±0.0127,0.6563±0.0146,0.1780±0.0148,0.0864±0.0103,0.0282±0.0122,0.0020±0.0023,0.1717±0.0134,0.0837±0.0098,0.0281±0.0122,0.0020±0.0023
PartialOrder__Hamming__None,0.0592±0.0105,0.0651±0.0146,0.0962±0.0157,0.1272±0.0117,0.2244±0.0164,0.3841±0.0346,0.5660±0.0339,0.5563±0.0181,0.6976±0.0568,0.6611±0.0447,0.5580±0.0395,0.3915±0.0275,0.9557±0.0018,0.9239±0.0022,0.8663±0.0037,0.7572±0.0040,0.6678±0.0097,0.4991±0.0097,0.3402±0.0110,0.1861±0.0048,0.6265±0.0069,0.6417±0.0097,0.6679±0.0131,0.6947±0.0190,0.6235±0.0076,0.5220±0.0083,0.4092±0.0107,0.2746±0.0061,0.9529±0.0016,0.9186±0.0019,0.8521±0.0036,0.7218±0.0053,0.5111±0.0083,0.3983±0.0089,0.2910±0.0109,0.1734±0.0045,0.2331±0.0263,0.1719±0.0076,0.1463±0.0048,0.1238±0.0039,0.3139±0.0246,0.1519±0.0062,0.1110±0.0034,0.0869±0.0023,0.2139±0.0272,0.2335±0.0256,0.2869±0.0272,0.3817±0.0309,1.0000±0.0000,0.9835±0.0054,0.9369±0.0102,0.8311±0.0239,0.6246±0.0111,0.4972±0.0068,0.3669±0.0067,0.2492±0.0048,0.6467±0.0131,0.4156±0.0076,0.2559±0.0055,0.1527±0.0030,0.6041±0.0113,0.6190±0.0095,0.6477±0.0108,0.6766±0.0158,0.1704±0.0144,0.0729±0.0100,0.0210±0.0106,0.0018±0.0022,0.1645±0.0132,0.0701±0.0100,0.0209±0.0106,0.0018±0.0022
PartialOrder__Subset__2,0.0600±0.0105,0.0658±0.0146,0.0980±0.0159,0.1298±0.0119,0.2250±0.0157,0.3867±0.0348,0.5673±0.0303,0.5561±0.0157,0.7072±0.0584,0.6712±0.0449,0.5861±0.0421,0.4244±0.0330,0.9561±0.0018,0.9275±0.0022,0.8773±0.0036,0.7767±0.0046,0.6774±0.0099,0.5265±0.0104,0.3746±0.0121,0.2003±0.0055,0.6090±0.0082,0.6235±0.0105,0.6464±0.0134,0.6747±0.0182,0.6183±0.0068,0.5302±0.0087,0.4279±0.0111,0.2877±0.0065,0.9533±0.0015,0.9224±0.0019,0.8640±0.0034,0.7433±0.0058,0.5080±0.0063,0.4095±0.0088,0.3105±0.0118,0.1844±0.0048,0.2257±0.0243,0.1708±0.0086,0.1458±0.0054,0.1236±0.0040,0.3144±0.0270,0.1565±0.0067,0.1142±0.0037,0.0881±0.0024,0.2022±0.0234,0.2231±0.0255,0.2635±0.0295,0.3508±0.0334,1.0000±0.0000,0.9848±0.0055,0.9435±0.0102,0.8468±0.0201,0.6184±0.0102,0.5007±0.0067,0.3780±0.0074,0.2583±0.0053,0.6582±0.0125,0.4304±0.0082,0.2711±0.0059,0.1610±0.0036,0.5831±0.0104,0.5987±0.0093,0.6240±0.0128,0.6543±0.0145,0.1786±0.0143,0.0866±0.0105,0.0283±0.0121,0.0020±0.0023,0.1723±0.0129,0.0839±0.0103,0.0282±0.0121,0.0020±0.0023
PartialOrder__Subset__None,0.0595±0.0105,0.0652±0.0145,0.0966±0.0156,0.1274±0.0118,0.2244±0.0161,0.3840±0.0338,0.5662±0.0313,0.5570±0.0167,0.6977±0.0568,0.6605±0.0452,0.5588±0.0393,0.3903±0.0279,0.9557±0.0018,0.9239±0.0023,0.8661±0.0036,0.7566±0.0038,0.6683±0.0090,0.4986±0.0098,0.3397±0.0108,0.1857±0.0047,0.6258±0.0078,0.6409±0.0105,0.6672±0.0125,0.6934±0.0184,0.6233±0.0077,0.5214±0.0086,0.4087±0.0104,0.2739±0.0059,0.9529±0.0015,0.9185±0.0021,0.8517±0.0035,0.7211±0.0054,0.5110±0.0080,0.3979±0.0090,0.2906±0.0107,0.1730±0.0044,0.2332±0.0270,0.1719±0.0076,0.1460±0.0045,0.1236±0.0039,0.3146±0.0256,0.1520±0.0064,0.1108±0.0032,0.0867±0.0022,0.2136±0.0277,0.2334±0.0255,0.2857±0.0271,0.3814±0.0321,1.0000±0.0000,0.9835±0.0054,0.9369±0.0112,0.8307±0.0230,0.6241±0.0106,0.4967±0.0069,0.3663±0.0066,0.2483±0.0044,0.6471±0.0121,0.4151±0.0081,0.2554±0.0055,0.1521±0.0029,0.6028±0.0114,0.6184±0.0095,0.6472±0.0107,0.6754±0.0153,0.1710±0.0140,0.0729±0.0101,0.0216±0.0108,0.0019±0.0022,0.1646±0.0124,0.0702±0.0101,0.0215±0.0108,0.0019±0.0022
PreOrder__Hamming__2,0.0549±0.0101,0.0399±0.0116,0.0210±0.0066,0.0063±0.0021,0.1269±0.0177,0.1362±0.0254,0.1662±0.0422,0.1360±0.0297,0.7203±0.0536,0.6859±0.0425,0.6280±0.0371,0.5091±0.0392,0.9552±0.0016,0.9292±0.0022,0.8833±0.0034,0.7971±0.0047,0.6868±0.0104,0.5515±0.0109,0.4113±0.0127,0.2321±0.0081,0.5792±0.0060,0.5927±0.0123,0.5987±0.0125,0.6269±0.0146,0.6023±0.0043,0.5283±0.0100,0.4341±0.0099,0.3088±0.0068,0.9527±0.0013,0.9262±0.0021,0.8808±0.0032,0.7958±0.0049,0.4891±0.0042,0.4070±0.0104,0.3153±0.0095,0.2013±0.0055,0.2155±0.0278,0.1686±0.0089,0.1435±0.0054,0.1247±0.0040,0.3135±0.0404,0.1620±0.0072,0.1184±0.0038,0.0918±0.0025,0.1892±0.0248,0.2100±0.0244,0.2377±0.0267,0.2990±0.0335,1.0000±0.0000,0.9871±0.0048,0.9535±0.0089,0.8865±0.0135,0.6060±0.0099,0.5009±0.0073,0.3844±0.0078,0.2755±0.0054,0.6697±0.0130,0.4487±0.0087,0.2883±0.0071,0.1783±0.0040,0.5535±0.0094,0.5671±0.0088,0.5766±0.0090,0.6061±0.0127,0.1569±0.0124,0.0829±0.0138,0.0263±0.0074,0.0011±0.0014,0.1509±0.0104,0.0803±0.0130,0.0263±0.0074,0.0011±0.0014
PreOrder__Hamming__None,0.0543±0.0101,0.0399±0.0115,0.0217±0.0066,0.0075±0.0022,0.1304±0.0199,0.1424±0.0265,0.1850±0.0425,0.1679±0.0324,0.7026±0.0496,0.6623±0.0408,0.5578±0.0382,0.3710±0.0241,0.9539±0.0017,0.9210±0.0022,0.8528±0.0044,0.7006±0.0052,0.6626±0.0140,0.4908±0.0104,0.3131±0.0108,0.1480±0.0034,0.6128±0.0099,0.6319±0.0114,0.6613±0.0124,0.7087±0.0164,0.6119±0.0081,0.5129±0.0078,0.3871±0.0100,0.2343±0.0048,0.9512±0.0016,0.9177±0.0019,0.8496±0.0042,0.6984±0.0053,0.4975±0.0081,0.3868±0.0091,0.2671±0.0094,0.1392±0.0033,0.2258±0.0206,0.1708±0.0068,0.1453±0.0053,0.1214±0.0034,0.2999±0.0262,0.1513±0.0056,0.1092±0.0038,0.0837±0.0022,0.2106±0.0255,0.2320±0.0248,0.2933±0.0284,0.4028±0.0307,1.0000±0.0000,0.9826±0.0054,0.9342±0.0113,0.8026±0.0164,0.6151±0.0106,0.4919±0.0065,0.3555±0.0081,0.2274±0.0045,0.6398±0.0187,0.4120±0.0075,0.2458±0.0069,0.1360±0.0030,0.5925±0.0064,0.6106±0.0083,0.6424±0.0101,0.6925±0.0140,0.1551±0.0068,0.0594±0.0132,0.0101±0.0073,0.0000±0.0000,0.1496±0.0063,0.0567±0.0127,0.0101±0.0073,0.0000±0.0000
PreOrder__Subset__2,0.0549±0.0101,0.0402±0.0116,0.0213±0.0067,0.0065±0.0022,0.1269±0.0177,0.1369±0.0251,0.1690±0.0418,0.1391±0.0300,0.7318±0.0560,0.6914±0.0429,0.6349±0.0368,0.5176±0.0380,0.9550±0.0015,0.9302±0.0022,0.8850±0.0033,0.8006±0.0048,0.6902±0.0088,0.5614±0.0112,0.4194±0.0130,0.2370±0.0086,0.5683±0.0075,0.5824±0.0118,0.5872±0.0124,0.6146±0.0150,0.5964±0.0052,0.5282±0.0100,0.4351±0.0096,0.3108±0.0072,0.9524±0.0013,0.9273±0.0021,0.8825±0.0031,0.7992±0.0049,0.4829±0.0046,0.4081±0.0100,0.3169±0.0092,0.2035±0.0060,0.2017±0.0265,0.1664±0.0088,0.1418±0.0054,0.1235±0.0042,0.2980±0.0452,0.1628±0.0069,0.1184±0.0039,0.0917±0.0026,0.1757±0.0216,0.2036±0.0238,0.2306±0.0270,0.2904±0.0321,1.0000±0.0000,0.9878±0.0049,0.9539±0.0079,0.8879±0.0129,0.5990±0.0097,0.4995±0.0077,0.3830±0.0076,0.2751±0.0055,0.6724±0.0114,0.4536±0.0092,0.2897±0.0072,0.1790±0.0041,0.5401±0.0099,0.5558±0.0096,0.5648±0.0093,0.5947±0.0127,0.1522±0.0122,0.0868±0.0116,0.0289±0.0078,0.0013±0.0017,0.1462±0.0100,0.0843±0.0115,0.0289±0.0078,0.0013±0.0017
PreOrder__Subset__None,0.0545±0.0101,0.0403±0.0115,0.0222±0.0066,0.0079±0.0022,0.1310±0.0197,0.1452±0.0259,0.1924±0.0422,0.1743±0.0314,0.7028±0.0499,0.6620±0.0412,0.5600±0.0371,0.3774±0.0271,0.9545±0.0015,0.9209±0.0023,0.8534±0.0042,0.7058±0.0056,0.6656±0.0132,0.4905±0.0109,0.3130±0.0104,0.1484±0.0037,0.6142±0.0079,0.6310±0.0114,0.6595±0.0123,0.7033±0.0168,0.6145±0.0068,0.5124±0.0083,0.3867±0.0096,0.2347±0.0053,0.9518±0.0013,0.9176±0.0021,0.8500±0.0039,0.7035±0.0057,0.5004±0.0070,0.3866±0.0096,0.2667±0.0089,0.1395±0.0035,0.2310±0.0242,0.1710±0.0069,0.1449±0.0051,0.1216±0.0034,0.3131±0.0242,0.1514±0.0057,0.1091±0.0037,0.0840±0.0023,0.2107±0.0254,0.2322±0.0248,0.2912±0.0272,0.3952±0.0306,1.0000±0.0000,0.9823±0.0054,0.9357±0.0113,0.8111±0.0178,0.6182±0.0092,0.4915±0.0068,0.3557±0.0077,0.2291±0.0050,0.6459±0.0150,0.4117±0.0080,0.2462±0.0065,0.1375±0.0033,0.5928±0.0065,0.6099±0.0085,0.6407±0.0096,0.6870±0.0137,0.1580±0.0094,0.0598±0.0136,0.0101±0.0070,0.0000±0.0000,0.1521±0.0089,0.0572±0.0132,0.0101±0.0070,0.0000±0.0000
