Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.1287±0.0201,0.2630±0.0424,0.4801±0.0722,0.7110±0.0566,0.3546±0.0437,0.5376±0.0744,0.7951±0.0633,0.9526±0.0265,0.5086±0.0381,0.4224±0.1145,0.3256±0.1322,0.3514±0.1336,0.8685±0.0123,0.9022±0.0129,0.9341±0.0159,0.9524±0.0179,0.7273±0.0232,0.7517±0.0282,0.7726±0.0362,0.7163±0.0791,0.7253±0.0246,0.7537±0.0294,0.7798±0.0339,0.7376±0.0679,0.7257±0.0240,0.7515±0.0285,0.7744±0.0350,0.7234±0.0751,0.8487±0.0168,0.8672±0.0167,0.8733±0.0249,0.8376±0.0487,0.7243±0.0244,0.7491±0.0284,0.7710±0.0355,0.7162±0.0792,0.5359±0.0205,0.5691±0.0221,0.5974±0.0321,0.5639±0.0771,0.5659±0.0170,0.5795±0.0247,0.5870±0.0461,0.5210±0.0831,0.5398±0.0241,0.5834±0.0246,0.6330±0.0436,0.6455±0.0866,1.0000±0.0000,0.8711±0.2567,0.7200±0.3251,0.7259±0.2683,0.7305±0.0250,0.7761±0.0278,0.8124±0.0331,0.7882±0.0658,0.7198±0.0232,0.7475±0.0284,0.7648±0.0364,0.7075±0.0795,0.7416±0.0277,0.8071±0.0308,0.8674±0.0391,0.8941±0.0551,0.7264±0.0247,0.7688±0.0278,0.8258±0.0379,0.8539±0.0531,0.7204±0.0259,0.7420±0.0287,0.7609±0.0375,0.6947±0.0926
PartialOrder__Hamming__None,0.1287±0.0199,0.2624±0.0421,0.4797±0.0723,0.7110±0.0566,0.3565±0.0454,0.5361±0.0746,0.7951±0.0633,0.9526±0.0265,0.5017±0.0389,0.4107±0.1168,0.3224±0.1317,0.3545±0.1352,0.8675±0.0112,0.9010±0.0121,0.9332±0.0166,0.9516±0.0179,0.7283±0.0213,0.7502±0.0280,0.7706±0.0375,0.7132±0.0790,0.7312±0.0226,0.7559±0.0290,0.7818±0.0346,0.7384±0.0678,0.7283±0.0217,0.7512±0.0281,0.7738±0.0362,0.7215±0.0749,0.8476±0.0159,0.8656±0.0157,0.8718±0.0260,0.8348±0.0485,0.7253±0.0216,0.7476±0.0280,0.7691±0.0369,0.7130±0.0791,0.5360±0.0179,0.5778±0.0470,0.5962±0.0338,0.5617±0.0773,0.5600±0.0148,0.5854±0.0483,0.5821±0.0476,0.5172±0.0830,0.5438±0.0225,0.5948±0.0490,0.6352±0.0443,0.6461±0.0868,1.0000±0.0000,0.8505±0.2655,0.7200±0.3251,0.7259±0.2683,0.7306±0.0229,0.7743±0.0261,0.8109±0.0347,0.7855±0.0652,0.7158±0.0201,0.7427±0.0272,0.7607±0.0386,0.7026±0.0788,0.7461±0.0265,0.8090±0.0292,0.8691±0.0394,0.8951±0.0554,0.7226±0.0213,0.7641±0.0278,0.8216±0.0395,0.8508±0.0533,0.7165±0.0225,0.7368±0.0288,0.7551±0.0397,0.6878±0.0932
PartialOrder__Subset__2,0.1296±0.0211,0.2630±0.0424,0.4801±0.0722,0.7111±0.0566,0.3565±0.0454,0.5376±0.0744,0.7951±0.0633,0.9526±0.0265,0.5062±0.0391,0.4239±0.1135,0.3246±0.1331,0.3524±0.1348,0.8695±0.0117,0.9021±0.0131,0.9342±0.0160,0.9524±0.0179,0.7293±0.0238,0.7515±0.0293,0.7728±0.0369,0.7159±0.0792,0.7273±0.0249,0.7529±0.0302,0.7803±0.0344,0.7368±0.0683,0.7277±0.0244,0.7511±0.0295,0.7747±0.0357,0.7229±0.0753,0.8497±0.0161,0.8670±0.0172,0.8734±0.0252,0.8375±0.0487,0.7263±0.0248,0.7489±0.0296,0.7712±0.0361,0.7158±0.0793,0.5374±0.0194,0.5685±0.0226,0.5975±0.0323,0.5644±0.0773,0.5669±0.0155,0.5797±0.0246,0.5867±0.0462,0.5223±0.0835,0.5412±0.0232,0.5824±0.0249,0.6333±0.0434,0.6455±0.0866,1.0000±0.0000,0.8725±0.2540,0.7200±0.3251,0.7259±0.2683,0.7324±0.0242,0.7757±0.0286,0.8127±0.0335,0.7880±0.0659,0.7217±0.0226,0.7476±0.0296,0.7649±0.0374,0.7072±0.0797,0.7435±0.0266,0.8062±0.0311,0.8679±0.0389,0.8940±0.0551,0.7283±0.0252,0.7692±0.0289,0.8258±0.0381,0.8539±0.0531,0.7224±0.0262,0.7424±0.0301,0.7608±0.0382,0.6947±0.0926
PartialOrder__Subset__None,0.1301±0.0206,0.2625±0.0421,0.4796±0.0722,0.7109±0.0566,0.3604±0.0461,0.5365±0.0747,0.7947±0.0632,0.9522±0.0263,0.4985±0.0393,0.4114±0.1173,0.3227±0.1319,0.3553±0.1353,0.8680±0.0109,0.9009±0.0123,0.9331±0.0165,0.9514±0.0180,0.7293±0.0226,0.7497±0.0289,0.7703±0.0371,0.7120±0.0797,0.7332±0.0233,0.7554±0.0299,0.7818±0.0346,0.7376±0.0679,0.7296±0.0228,0.7508±0.0290,0.7736±0.0359,0.7205±0.0754,0.8480±0.0153,0.8654±0.0160,0.8716±0.0258,0.8342±0.0486,0.7264±0.0230,0.7472±0.0289,0.7688±0.0365,0.7118±0.0798,0.5369±0.0173,0.5776±0.0473,0.5961±0.0336,0.5615±0.0778,0.5590±0.0104,0.5855±0.0483,0.5819±0.0473,0.5175±0.0844,0.5451±0.0219,0.5944±0.0492,0.6352±0.0443,0.6460±0.0868,1.0000±0.0000,0.8505±0.2655,0.7200±0.3252,0.7273±0.2659,0.7318±0.0226,0.7740±0.0267,0.8107±0.0343,0.7847±0.0654,0.7164±0.0200,0.7426±0.0280,0.7603±0.0379,0.7014±0.0789,0.7481±0.0258,0.8085±0.0296,0.8691±0.0394,0.8950±0.0554,0.7226±0.0243,0.7638±0.0283,0.8212±0.0392,0.8501±0.0538,0.7165±0.0253,0.7364±0.0295,0.7546±0.0391,0.6862±0.0945
PreOrder__Hamming__2,0.1195±0.0199,0.1464±0.0302,0.1816±0.0552,0.2283±0.0749,0.3431±0.0448,0.3808±0.0589,0.4412±0.0962,0.5236±0.1186,0.5018±0.0416,0.4877±0.0574,0.4241±0.0800,0.3940±0.0990,0.8675±0.0119,0.8755±0.0139,0.8758±0.0184,0.8435±0.0239,0.7255±0.0191,0.7262±0.0238,0.7213±0.0366,0.6505±0.0231,0.7236±0.0233,0.7298±0.0247,0.7400±0.0337,0.7226±0.0275,0.7239±0.0212,0.7266±0.0241,0.7268±0.0347,0.6741±0.0205,0.8494±0.0147,0.8541±0.0162,0.8479±0.0222,0.7977±0.0189,0.7226±0.0215,0.7239±0.0243,0.7191±0.0349,0.6492±0.0226,0.5349±0.0197,0.5440±0.0211,0.5695±0.0739,0.5371±0.0569,0.5609±0.0220,0.5611±0.0214,0.5731±0.1011,0.5052±0.0749,0.5410±0.0223,0.5567±0.0268,0.5941±0.0663,0.6148±0.0752,1.0000±0.0000,1.0000±0.0000,0.9163±0.1896,0.8486±0.1994,0.7302±0.0233,0.7414±0.0262,0.7416±0.0338,0.6844±0.0272,0.7182±0.0217,0.7205±0.0239,0.7039±0.0375,0.6088±0.0302,0.7426±0.0258,0.7637±0.0311,0.7841±0.0333,0.7830±0.0372,0.7225±0.0226,0.7229±0.0267,0.7086±0.0381,0.6042±0.0531,0.7187±0.0225,0.7156±0.0258,0.6959±0.0371,0.5754±0.0425
PreOrder__Hamming__None,0.1147±0.0193,0.1432±0.0289,0.1738±0.0540,0.2184±0.0704,0.3334±0.0459,0.3762±0.0553,0.4269±0.0920,0.5194±0.1148,0.4954±0.0414,0.4810±0.0577,0.4069±0.0818,0.3896±0.0927,0.8675±0.0104,0.8708±0.0141,0.8668±0.0186,0.8209±0.0318,0.7279±0.0162,0.7209±0.0221,0.7094±0.0347,0.6180±0.0331,0.7328±0.0207,0.7375±0.0232,0.7557±0.0316,0.7471±0.0303,0.7286±0.0180,0.7257±0.0221,0.7242±0.0310,0.6599±0.0245,0.8501±0.0138,0.8491±0.0163,0.8387±0.0211,0.7718±0.0263,0.7250±0.0177,0.7186±0.0226,0.7073±0.0327,0.6168±0.0332,0.5377±0.0170,0.5413±0.0198,0.5680±0.0728,0.5295±0.0598,0.5590±0.0219,0.5474±0.0251,0.5614±0.1065,0.4771±0.0817,0.5475±0.0201,0.5634±0.0247,0.6104±0.0634,0.6416±0.0772,1.0000±0.0000,1.0000±0.0000,0.9083±0.1809,0.8117±0.1936,0.7322±0.0206,0.7365±0.0252,0.7328±0.0309,0.6650±0.0315,0.7162±0.0211,0.7054±0.0245,0.6769±0.0381,0.5672±0.0401,0.7490±0.0218,0.7707±0.0286,0.7998±0.0304,0.8066±0.0342,0.7187±0.0182,0.7052±0.0275,0.6704±0.0469,0.5194±0.0812,0.7142±0.0183,0.6976±0.0265,0.6570±0.0456,0.4902±0.0701
PreOrder__Subset__2,0.1171±0.0199,0.1473±0.0294,0.1830±0.0539,0.2274±0.0731,0.3334±0.0464,0.3847±0.0594,0.4447±0.0937,0.5252±0.1165,0.5046±0.0380,0.4865±0.0560,0.4263±0.0795,0.3895±0.0989,0.8666±0.0102,0.8756±0.0134,0.8766±0.0185,0.8431±0.0241,0.7236±0.0155,0.7272±0.0232,0.7215±0.0371,0.6513±0.0240,0.7217±0.0197,0.7310±0.0245,0.7382±0.0330,0.7211±0.0285,0.7220±0.0177,0.7277±0.0236,0.7263±0.0349,0.6741±0.0215,0.8487±0.0127,0.8540±0.0159,0.8486±0.0226,0.7974±0.0198,0.7207±0.0179,0.7249±0.0238,0.7193±0.0354,0.6501±0.0234,0.5329±0.0158,0.5450±0.0199,0.5694±0.0732,0.5357±0.0566,0.5595±0.0209,0.5621±0.0213,0.5752±0.1026,0.5043±0.0757,0.5387±0.0181,0.5574±0.0257,0.5920±0.0635,0.6111±0.0751,1.0000±0.0000,1.0000±0.0000,0.9171±0.1900,0.8486±0.1996,0.7282±0.0196,0.7419±0.0252,0.7421±0.0341,0.6836±0.0292,0.7162±0.0181,0.7214±0.0230,0.7058±0.0390,0.6093±0.0317,0.7406±0.0222,0.7637±0.0301,0.7827±0.0312,0.7800±0.0387,0.7206±0.0195,0.7237±0.0262,0.7109±0.0397,0.6069±0.0518,0.7168±0.0193,0.7164±0.0253,0.6981±0.0390,0.5787±0.0426
PreOrder__Subset__None,0.1137±0.0203,0.1440±0.0296,0.1731±0.0535,0.2187±0.0697,0.3315±0.0469,0.3793±0.0595,0.4292±0.0903,0.5202±0.1134,0.4916±0.0358,0.4827±0.0596,0.4069±0.0784,0.3892±0.0930,0.8666±0.0084,0.8694±0.0147,0.8657±0.0182,0.8207±0.0324,0.7265±0.0115,0.7189±0.0242,0.7064±0.0338,0.6176±0.0341,0.7334±0.0151,0.7364±0.0252,0.7523±0.0316,0.7479±0.0321,0.7278±0.0134,0.7240±0.0242,0.7210±0.0303,0.6599±0.0257,0.8492±0.0117,0.8473±0.0173,0.8374±0.0206,0.7715±0.0274,0.7236±0.0140,0.7167±0.0248,0.7043±0.0316,0.6164±0.0341,0.5366±0.0123,0.5395±0.0210,0.5656±0.0712,0.5298±0.0607,0.5532±0.0185,0.5451±0.0246,0.5583±0.1052,0.4764±0.0819,0.5484±0.0141,0.5624±0.0259,0.6083±0.0614,0.6419±0.0766,1.0000±0.0000,1.0000±0.0000,0.9094±0.1804,0.8094±0.1925,0.7314±0.0158,0.7342±0.0269,0.7303±0.0301,0.6649±0.0330,0.7128±0.0177,0.7024±0.0271,0.6743±0.0371,0.5665±0.0407,0.7510±0.0157,0.7693±0.0291,0.7975±0.0298,0.8074±0.0369,0.7148±0.0173,0.7021±0.0306,0.6678±0.0446,0.5183±0.0822,0.7110±0.0165,0.6947±0.0296,0.6544±0.0435,0.4885±0.0716
