Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0600±0.0106,0.0652±0.0119,0.0962±0.0130,0.1293±0.0122,0.2250±0.0157,0.3877±0.0153,0.5673±0.0235,0.5586±0.0225,0.7073±0.0585,0.6659±0.0479,0.5791±0.0391,0.4236±0.0342,0.9561±0.0018,0.9278±0.0024,0.8774±0.0037,0.7782±0.0047,0.6772±0.0100,0.5288±0.0111,0.3779±0.0110,0.2020±0.0050,0.6099±0.0080,0.6281±0.0120,0.6594±0.0109,0.6778±0.0201,0.6187±0.0068,0.5325±0.0099,0.4333±0.0092,0.2899±0.0061,0.9533±0.0015,0.9228±0.0024,0.8643±0.0040,0.7452±0.0049,0.5081±0.0064,0.4115±0.0097,0.3150±0.0089,0.1860±0.0045,0.2258±0.0245,0.1712±0.0084,0.1477±0.0051,0.1254±0.0035,0.3141±0.0277,0.1567±0.0069,0.1151±0.0040,0.0892±0.0023,0.2023±0.0234,0.2257±0.0250,0.2740±0.0275,0.3531±0.0349,1.0000±0.0000,0.9853±0.0047,0.9412±0.0080,0.8520±0.0145,0.6187±0.0103,0.5026±0.0088,0.3823±0.0077,0.2612±0.0054,0.6579±0.0128,0.4315±0.0094,0.2737±0.0069,0.1629±0.0036,0.5840±0.0102,0.6020±0.0106,0.6339±0.0118,0.6599±0.0162,0.1780±0.0148,0.0878±0.0129,0.0315±0.0091,0.0032±0.0033,0.1717±0.0134,0.0850±0.0118,0.0314±0.0088,0.0029±0.0032
PartialOrder__Hamming__None,0.0592±0.0105,0.0645±0.0119,0.0944±0.0129,0.1266±0.0121,0.2244±0.0164,0.3833±0.0179,0.5653±0.0219,0.5610±0.0221,0.6976±0.0568,0.6551±0.0465,0.5513±0.0377,0.3915±0.0303,0.9557±0.0018,0.9243±0.0023,0.8663±0.0039,0.7581±0.0046,0.6678±0.0097,0.5015±0.0108,0.3443±0.0115,0.1868±0.0036,0.6265±0.0069,0.6449±0.0109,0.6780±0.0115,0.6955±0.0181,0.6235±0.0076,0.5242±0.0087,0.4144±0.0107,0.2756±0.0048,0.9529±0.0016,0.9191±0.0021,0.8524±0.0039,0.7231±0.0040,0.5111±0.0083,0.4002±0.0090,0.2957±0.0101,0.1740±0.0033,0.2331±0.0263,0.1730±0.0068,0.1485±0.0052,0.1247±0.0037,0.3139±0.0246,0.1529±0.0053,0.1122±0.0039,0.0874±0.0023,0.2139±0.0272,0.2367±0.0243,0.2975±0.0269,0.3819±0.0363,1.0000±0.0000,0.9837±0.0051,0.9329±0.0096,0.8350±0.0158,0.6246±0.0111,0.4989±0.0071,0.3702±0.0078,0.2508±0.0044,0.6467±0.0131,0.4168±0.0074,0.2580±0.0068,0.1537±0.0028,0.6041±0.0113,0.6214±0.0093,0.6553±0.0111,0.6800±0.0150,0.1704±0.0144,0.0732±0.0116,0.0246±0.0088,0.0022±0.0027,0.1645±0.0132,0.0704±0.0105,0.0244±0.0086,0.0021±0.0024
PartialOrder__Subset__2,0.0600±0.0105,0.0654±0.0119,0.0963±0.0130,0.1293±0.0122,0.2250±0.0157,0.3880±0.0157,0.5687±0.0237,0.5593±0.0222,0.7072±0.0584,0.6659±0.0471,0.5778±0.0392,0.4231±0.0336,0.9561±0.0018,0.9278±0.0023,0.8771±0.0039,0.7776±0.0045,0.6774±0.0099,0.5284±0.0110,0.3768±0.0111,0.2008±0.0048,0.6090±0.0082,0.6265±0.0120,0.6578±0.0114,0.6761±0.0204,0.6183±0.0068,0.5318±0.0099,0.4323±0.0094,0.2886±0.0058,0.9533±0.0015,0.9227±0.0023,0.8640±0.0041,0.7446±0.0046,0.5080±0.0063,0.4110±0.0095,0.3143±0.0090,0.1848±0.0042,0.2257±0.0243,0.1713±0.0081,0.1477±0.0054,0.1252±0.0034,0.3144±0.0270,0.1571±0.0066,0.1150±0.0042,0.0890±0.0022,0.2022±0.0234,0.2254±0.0245,0.2747±0.0285,0.3532±0.0350,1.0000±0.0000,0.9854±0.0048,0.9412±0.0080,0.8509±0.0146,0.6184±0.0102,0.5019±0.0085,0.3813±0.0079,0.2605±0.0052,0.6582±0.0125,0.4311±0.0090,0.2729±0.0071,0.1623±0.0034,0.5831±0.0104,0.6006±0.0104,0.6327±0.0119,0.6589±0.0165,0.1786±0.0143,0.0885±0.0124,0.0315±0.0091,0.0031±0.0034,0.1723±0.0129,0.0857±0.0112,0.0314±0.0088,0.0028±0.0033
PartialOrder__Subset__None,0.0595±0.0105,0.0648±0.0120,0.0949±0.0130,0.1271±0.0119,0.2244±0.0161,0.3846±0.0175,0.5691±0.0238,0.5616±0.0229,0.6977±0.0568,0.6545±0.0472,0.5492±0.0371,0.3921±0.0313,0.9557±0.0018,0.9241±0.0024,0.8660±0.0040,0.7579±0.0043,0.6683±0.0090,0.5013±0.0117,0.3436±0.0115,0.1864±0.0033,0.6258±0.0078,0.6439±0.0114,0.6778±0.0116,0.6939±0.0191,0.6233±0.0077,0.5236±0.0092,0.4139±0.0107,0.2749±0.0045,0.9529±0.0015,0.9189±0.0022,0.8520±0.0040,0.7227±0.0039,0.5110±0.0080,0.3998±0.0096,0.2952±0.0100,0.1735±0.0031,0.2332±0.0270,0.1726±0.0067,0.1483±0.0053,0.1245±0.0035,0.3146±0.0256,0.1526±0.0054,0.1121±0.0040,0.0872±0.0023,0.2136±0.0277,0.2362±0.0241,0.2981±0.0270,0.3803±0.0354,1.0000±0.0000,0.9832±0.0049,0.9326±0.0096,0.8344±0.0165,0.6241±0.0106,0.4981±0.0074,0.3695±0.0079,0.2502±0.0043,0.6471±0.0121,0.4160±0.0077,0.2574±0.0069,0.1534±0.0027,0.6028±0.0114,0.6207±0.0100,0.6549±0.0109,0.6790±0.0155,0.1710±0.0140,0.0734±0.0109,0.0246±0.0084,0.0020±0.0031,0.1646±0.0124,0.0706±0.0102,0.0244±0.0082,0.0019±0.0029
PreOrder__Hamming__2,0.0549±0.0101,0.0386±0.0102,0.0192±0.0054,0.0067±0.0023,0.1269±0.0177,0.1374±0.0213,0.1652±0.0267,0.1363±0.0302,0.7203±0.0536,0.6832±0.0455,0.6203±0.0389,0.5010±0.0389,0.9552±0.0016,0.9291±0.0024,0.8832±0.0036,0.7975±0.0051,0.6868±0.0104,0.5523±0.0119,0.4133±0.0107,0.2319±0.0083,0.5792±0.0060,0.5934±0.0128,0.6117±0.0114,0.6264±0.0165,0.6023±0.0043,0.5278±0.0109,0.4390±0.0097,0.3085±0.0078,0.9527±0.0013,0.9262±0.0024,0.8809±0.0034,0.7961±0.0052,0.4891±0.0042,0.4058±0.0104,0.3196±0.0086,0.2009±0.0063,0.2155±0.0278,0.1689±0.0096,0.1463±0.0061,0.1261±0.0035,0.3135±0.0404,0.1623±0.0078,0.1197±0.0045,0.0928±0.0024,0.1892±0.0248,0.2100±0.0236,0.2443±0.0241,0.3007±0.0302,1.0000±0.0000,0.9874±0.0047,0.9532±0.0066,0.8885±0.0143,0.6060±0.0099,0.5012±0.0097,0.3889±0.0090,0.2766±0.0056,0.6697±0.0130,0.4482±0.0107,0.2907±0.0083,0.1790±0.0040,0.5535±0.0094,0.5686±0.0102,0.5877±0.0123,0.6090±0.0136,0.1569±0.0124,0.0807±0.0124,0.0289±0.0101,0.0013±0.0015,0.1509±0.0104,0.0780±0.0115,0.0289±0.0101,0.0013±0.0015
PreOrder__Hamming__None,0.0543±0.0101,0.0387±0.0102,0.0199±0.0054,0.0079±0.0024,0.1304±0.0199,0.1443±0.0201,0.1849±0.0279,0.1662±0.0340,0.7026±0.0496,0.6577±0.0421,0.5527±0.0357,0.3622±0.0297,0.9539±0.0017,0.9212±0.0022,0.8516±0.0044,0.7021±0.0047,0.6626±0.0140,0.4917±0.0101,0.3136±0.0099,0.1481±0.0031,0.6128±0.0099,0.6343±0.0125,0.6709±0.0116,0.7085±0.0143,0.6119±0.0081,0.5135±0.0091,0.3887±0.0095,0.2345±0.0044,0.9512±0.0016,0.9180±0.0020,0.8486±0.0042,0.6997±0.0045,0.4975±0.0081,0.3869±0.0096,0.2682±0.0080,0.1394±0.0031,0.2258±0.0206,0.1725±0.0068,0.1463±0.0053,0.1217±0.0025,0.2999±0.0262,0.1528±0.0051,0.1093±0.0038,0.0837±0.0019,0.2106±0.0255,0.2353±0.0246,0.2992±0.0271,0.4094±0.0287,1.0000±0.0000,0.9838±0.0055,0.9310±0.0099,0.8076±0.0219,0.6151±0.0106,0.4938±0.0068,0.3567±0.0080,0.2283±0.0032,0.6398±0.0187,0.4134±0.0078,0.2457±0.0069,0.1366±0.0021,0.5925±0.0064,0.6133±0.0070,0.6507±0.0116,0.6932±0.0102,0.1551±0.0068,0.0581±0.0131,0.0095±0.0052,0.0000±0.0000,0.1496±0.0063,0.0553±0.0127,0.0095±0.0052,0.0000±0.0000
PreOrder__Subset__2,0.0549±0.0101,0.0388±0.0102,0.0195±0.0056,0.0069±0.0023,0.1269±0.0177,0.1379±0.0216,0.1683±0.0267,0.1388±0.0299,0.7318±0.0560,0.6889±0.0449,0.6282±0.0377,0.5090±0.0386,0.9550±0.0015,0.9301±0.0024,0.8856±0.0034,0.8005±0.0051,0.6902±0.0088,0.5617±0.0115,0.4234±0.0112,0.2364±0.0086,0.5683±0.0075,0.5829±0.0124,0.6006±0.0115,0.6137±0.0170,0.5964±0.0052,0.5277±0.0103,0.4416±0.0097,0.3099±0.0080,0.9524±0.0013,0.9273±0.0024,0.8833±0.0033,0.7991±0.0052,0.4829±0.0046,0.4068±0.0097,0.3229±0.0083,0.2029±0.0066,0.2017±0.0265,0.1667±0.0096,0.1450±0.0062,0.1250±0.0036,0.2980±0.0452,0.1629±0.0078,0.1202±0.0046,0.0927±0.0025,0.1757±0.0216,0.2034±0.0228,0.2365±0.0232,0.2931±0.0301,1.0000±0.0000,0.9887±0.0043,0.9541±0.0062,0.8874±0.0146,0.5990±0.0097,0.4996±0.0099,0.3891±0.0096,0.2758±0.0055,0.6724±0.0114,0.4532±0.0108,0.2938±0.0088,0.1793±0.0040,0.5401±0.0099,0.5566±0.0107,0.5760±0.0125,0.5974±0.0140,0.1522±0.0122,0.0839±0.0114,0.0319±0.0081,0.0022±0.0021,0.1462±0.0100,0.0812±0.0105,0.0319±0.0081,0.0022±0.0021
PreOrder__Subset__None,0.0545±0.0101,0.0391±0.0104,0.0204±0.0054,0.0084±0.0024,0.1310±0.0197,0.1457±0.0208,0.1902±0.0286,0.1790±0.0332,0.7028±0.0499,0.6573±0.0427,0.5556±0.0369,0.3648±0.0302,0.9545±0.0015,0.9211±0.0022,0.8528±0.0045,0.7065±0.0044,0.6656±0.0132,0.4916±0.0101,0.3140±0.0100,0.1484±0.0029,0.6142±0.0079,0.6335±0.0126,0.6686±0.0119,0.7034±0.0144,0.6145±0.0068,0.5131±0.0091,0.3889±0.0097,0.2349±0.0041,0.9518±0.0013,0.9179±0.0021,0.8498±0.0042,0.7040±0.0044,0.5004±0.0070,0.3867±0.0096,0.2684±0.0082,0.1397±0.0028,0.2310±0.0242,0.1724±0.0070,0.1460±0.0053,0.1222±0.0029,0.3131±0.0242,0.1528±0.0055,0.1094±0.0037,0.0843±0.0021,0.2107±0.0254,0.2347±0.0242,0.2963±0.0281,0.4052±0.0295,1.0000±0.0000,0.9834±0.0052,0.9333±0.0102,0.8130±0.0232,0.6182±0.0092,0.4933±0.0067,0.3577±0.0083,0.2299±0.0031,0.6459±0.0150,0.4128±0.0078,0.2470±0.0071,0.1380±0.0020,0.5928±0.0065,0.6128±0.0066,0.6482±0.0116,0.6894±0.0102,0.1580±0.0094,0.0582±0.0132,0.0095±0.0051,0.0000±0.0000,0.1521±0.0089,0.0555±0.0127,0.0095±0.0051,0.0000±0.0000
