Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0838±0.0047,0.1547±0.0202,0.2917±0.0439,0.4239±0.0407,0.2884±0.0147,0.4520±0.0416,0.6829±0.0581,0.8407±0.0421,0.1803±0.0387,0.1780±0.0285,0.1747±0.0508,0.1796±0.0516,0.8305±0.0145,0.8476±0.0132,0.8629±0.0139,0.8603±0.0125,0.6911±0.0102,0.7021±0.0179,0.6769±0.0317,0.6090±0.0378,0.7448±0.0395,0.7587±0.0303,0.7492±0.0311,0.7097±0.0318,0.6932±0.0211,0.7059±0.0203,0.6881±0.0258,0.6340±0.0311,0.8150±0.0160,0.8197±0.0151,0.8067±0.0138,0.7573±0.0180,0.6179±0.0242,0.6357±0.0241,0.6220±0.0264,0.5694±0.0342,0.7044±0.0287,0.7174±0.0252,0.7126±0.0235,0.6677±0.0254,0.6786±0.0132,0.6918±0.0249,0.6667±0.0224,0.5909±0.0323,0.7464±0.0445,0.7617±0.0299,0.7838±0.0417,0.7865±0.0366,0.3826±0.1252,0.4055±0.0944,0.3731±0.1125,0.4071±0.1284,0.7231±0.0236,0.7374±0.0223,0.7339±0.0185,0.6889±0.0244,0.6879±0.0159,0.6962±0.0239,0.6736±0.0216,0.6014±0.0341,0.7632±0.0419,0.7843±0.0278,0.8078±0.0369,0.8085±0.0311,0.3878±0.0416,0.4263±0.0404,0.4519±0.0408,0.4526±0.0529,0.3878±0.0416,0.4165±0.0413,0.4152±0.0333,0.3720±0.0553
PartialOrder__Hamming__None,0.0838±0.0043,0.1543±0.0200,0.2913±0.0440,0.4236±0.0411,0.2867±0.0123,0.4523±0.0404,0.6846±0.0582,0.8411±0.0427,0.1760±0.0386,0.1747±0.0312,0.1689±0.0474,0.1813±0.0538,0.8271±0.0155,0.8437±0.0126,0.8607±0.0131,0.8574±0.0133,0.6829±0.0125,0.6903±0.0175,0.6703±0.0314,0.6029±0.0391,0.7510±0.0433,0.7657±0.0317,0.7594±0.0282,0.7199±0.0326,0.6915±0.0220,0.7021±0.0208,0.6887±0.0236,0.6342±0.0329,0.8113±0.0174,0.8152±0.0150,0.8035±0.0127,0.7523±0.0203,0.6147±0.0233,0.6289±0.0239,0.6209±0.0242,0.5678±0.0365,0.7022±0.0276,0.7145±0.0255,0.7137±0.0229,0.6684±0.0288,0.6702±0.0105,0.6791±0.0225,0.6575±0.0234,0.5838±0.0361,0.7528±0.0469,0.7695±0.0319,0.7972±0.0406,0.8011±0.0361,0.3707±0.1347,0.3921±0.0881,0.3772±0.0997,0.4049±0.1235,0.7210±0.0237,0.7344±0.0218,0.7338±0.0172,0.6883±0.0275,0.6787±0.0142,0.6848±0.0219,0.6649±0.0222,0.5935±0.0374,0.7701±0.0445,0.7923±0.0288,0.8202±0.0355,0.8216±0.0302,0.3777±0.0357,0.4097±0.0366,0.4448±0.0387,0.4462±0.0570,0.3777±0.0357,0.3996±0.0396,0.4075±0.0323,0.3648±0.0581
PartialOrder__Subset__2,0.0840±0.0044,0.1549±0.0202,0.2917±0.0439,0.4239±0.0407,0.2884±0.0147,0.4527±0.0413,0.6822±0.0582,0.8411±0.0414,0.1787±0.0384,0.1793±0.0287,0.1746±0.0515,0.1791±0.0520,0.8308±0.0146,0.8473±0.0133,0.8631±0.0140,0.8599±0.0127,0.6911±0.0107,0.7024±0.0186,0.6773±0.0324,0.6087±0.0379,0.7448±0.0395,0.7572±0.0306,0.7484±0.0318,0.7081±0.0317,0.6935±0.0208,0.7053±0.0209,0.6881±0.0266,0.6331±0.0309,0.8152±0.0162,0.8193±0.0153,0.8069±0.0143,0.7565±0.0179,0.6184±0.0231,0.6353±0.0248,0.6223±0.0273,0.5685±0.0340,0.7045±0.0286,0.7166±0.0261,0.7126±0.0243,0.6664±0.0256,0.6789±0.0121,0.6917±0.0257,0.6674±0.0230,0.5898±0.0329,0.7464±0.0445,0.7602±0.0306,0.7833±0.0422,0.7850±0.0362,0.3850±0.1242,0.4053±0.0963,0.3699±0.1147,0.4074±0.1239,0.7234±0.0235,0.7366±0.0229,0.7340±0.0193,0.6878±0.0242,0.6884±0.0146,0.6960±0.0246,0.6741±0.0223,0.6006±0.0345,0.7632±0.0419,0.7828±0.0282,0.8071±0.0375,0.8071±0.0303,0.3895±0.0393,0.4266±0.0414,0.4529±0.0422,0.4519±0.0531,0.3895±0.0393,0.4169±0.0422,0.4163±0.0350,0.3712±0.0558
PartialOrder__Subset__None,0.0838±0.0043,0.1543±0.0200,0.2913±0.0441,0.4235±0.0412,0.2867±0.0123,0.4523±0.0398,0.6836±0.0588,0.8411±0.0420,0.1769±0.0386,0.1749±0.0308,0.1678±0.0478,0.1800±0.0536,0.8266±0.0150,0.8434±0.0126,0.8611±0.0133,0.8571±0.0131,0.6821±0.0121,0.6901±0.0179,0.6707±0.0319,0.6022±0.0383,0.7501±0.0423,0.7649±0.0315,0.7606±0.0278,0.7193±0.0333,0.6908±0.0213,0.7016±0.0210,0.6895±0.0241,0.6335±0.0324,0.8107±0.0168,0.8148±0.0150,0.8041±0.0128,0.7518±0.0196,0.6139±0.0226,0.6285±0.0241,0.6218±0.0249,0.5669±0.0355,0.7008±0.0266,0.7141±0.0257,0.7145±0.0226,0.6677±0.0280,0.6687±0.0109,0.6789±0.0227,0.6579±0.0234,0.5828±0.0348,0.7514±0.0456,0.7689±0.0319,0.7986±0.0395,0.8007±0.0366,0.3814±0.1256,0.3935±0.0899,0.3755±0.1000,0.4015±0.1199,0.7200±0.0230,0.7340±0.0221,0.7346±0.0174,0.6877±0.0265,0.6778±0.0137,0.6845±0.0223,0.6653±0.0225,0.5928±0.0363,0.7691±0.0436,0.7917±0.0288,0.8216±0.0349,0.8213±0.0303,0.3777±0.0357,0.4097±0.0369,0.4462±0.0390,0.4445±0.0564,0.3777±0.0357,0.3996±0.0398,0.4089±0.0331,0.3629±0.0572
PreOrder__Hamming__2,0.0433±0.0038,0.0498±0.0096,0.0618±0.0173,0.0566±0.0201,0.1720±0.0152,0.1784±0.0272,0.2175±0.0488,0.2260±0.0622,0.2272±0.0250,0.2294±0.0268,0.2293±0.0450,0.1947±0.0454,0.8184±0.0161,0.8183±0.0127,0.8002±0.0091,0.7623±0.0139,0.7051±0.0130,0.7070±0.0204,0.6753±0.0257,0.6099±0.0259,0.6998±0.0334,0.6910±0.0284,0.6724±0.0251,0.6680±0.0332,0.6758±0.0221,0.6706±0.0185,0.6446±0.0160,0.6076±0.0208,0.8102±0.0165,0.8087±0.0137,0.7870±0.0098,0.7480±0.0145,0.5972±0.0281,0.5898±0.0220,0.5586±0.0169,0.5090±0.0252,0.6823±0.0310,0.6760±0.0242,0.6492±0.0165,0.6093±0.0249,0.6939±0.0206,0.6943±0.0225,0.6584±0.0205,0.5816±0.0270,0.6900±0.0399,0.6770±0.0301,0.6607±0.0268,0.6554±0.0363,0.4924±0.1145,0.4845±0.0997,0.4677±0.1034,0.4128±0.1309,0.7018±0.0270,0.6966±0.0209,0.6696±0.0136,0.6274±0.0203,0.6991±0.0220,0.6983±0.0216,0.6626±0.0209,0.5910±0.0245,0.7054±0.0390,0.6954±0.0284,0.6778±0.0245,0.6699±0.0318,0.3625±0.0452,0.3474±0.0391,0.3062±0.0310,0.2233±0.0496,0.3625±0.0452,0.3461±0.0383,0.3037±0.0306,0.2225±0.0495
PreOrder__Hamming__None,0.0436±0.0031,0.0478±0.0096,0.0601±0.0174,0.0567±0.0183,0.1737±0.0170,0.1727±0.0283,0.2199±0.0501,0.2347±0.0567,0.1906±0.0294,0.1771±0.0322,0.1670±0.0429,0.1784±0.0359,0.8128±0.0109,0.8087±0.0128,0.7869±0.0134,0.7219±0.0166,0.6805±0.0050,0.6650±0.0143,0.6255±0.0218,0.5395±0.0258,0.7496±0.0318,0.7595±0.0319,0.7636±0.0299,0.7782±0.0285,0.6867±0.0166,0.6814±0.0177,0.6594±0.0178,0.6087±0.0185,0.8043±0.0114,0.7990±0.0136,0.7733±0.0137,0.7052±0.0158,0.6022±0.0208,0.5925±0.0204,0.5615±0.0205,0.4936±0.0237,0.6917±0.0242,0.6896±0.0209,0.6704±0.0188,0.6163±0.0199,0.6623±0.0097,0.6482±0.0144,0.6108±0.0201,0.5195±0.0232,0.7391±0.0357,0.7491±0.0322,0.7575±0.0304,0.7729±0.0267,0.3938±0.1337,0.3539±0.0754,0.3548±0.0881,0.3980±0.0722,0.7095±0.0206,0.7071±0.0165,0.6850±0.0183,0.6284±0.0178,0.6698±0.0134,0.6561±0.0136,0.6151±0.0221,0.5241±0.0225,0.7549±0.0361,0.7673±0.0280,0.7739±0.0294,0.7857±0.0236,0.3474±0.0375,0.3207±0.0373,0.2647±0.0375,0.1504±0.0459,0.3474±0.0375,0.3198±0.0367,0.2628±0.0366,0.1499±0.0456
PreOrder__Subset__2,0.0438±0.0042,0.0504±0.0092,0.0633±0.0179,0.0582±0.0194,0.1720±0.0152,0.1815±0.0246,0.2243±0.0486,0.2337±0.0618,0.2357±0.0279,0.2437±0.0284,0.2507±0.0432,0.2102±0.0438,0.8178±0.0140,0.8152±0.0131,0.7976±0.0123,0.7604±0.0129,0.7180±0.0174,0.7159±0.0223,0.6823±0.0277,0.6154±0.0281,0.6739±0.0308,0.6631±0.0329,0.6444±0.0312,0.6420±0.0305,0.6693±0.0171,0.6602±0.0206,0.6337±0.0210,0.5975±0.0218,0.8095±0.0143,0.8053±0.0140,0.7839±0.0128,0.7456±0.0134,0.5909±0.0197,0.5792±0.0230,0.5477±0.0227,0.5003±0.0233,0.6752±0.0286,0.6639±0.0251,0.6362±0.0234,0.5965±0.0252,0.7069±0.0276,0.7018±0.0253,0.6647±0.0235,0.5815±0.0290,0.6621±0.0367,0.6472±0.0340,0.6303±0.0312,0.6282±0.0314,0.4876±0.0967,0.5008±0.0987,0.4884±0.1082,0.4516±0.1207,0.6919±0.0231,0.6827±0.0215,0.6561±0.0193,0.6153±0.0204,0.7110±0.0234,0.7046±0.0213,0.6673±0.0226,0.5918±0.0265,0.6751±0.0361,0.6630±0.0322,0.6462±0.0287,0.6419±0.0267,0.3592±0.0228,0.3363±0.0355,0.2955±0.0361,0.2226±0.0385,0.3592±0.0228,0.3350±0.0346,0.2930±0.0367,0.2219±0.0380
PreOrder__Subset__None,0.0450±0.0027,0.0487±0.0094,0.0613±0.0181,0.0579±0.0186,0.1787±0.0160,0.1764±0.0280,0.2229±0.0499,0.2391±0.0587,0.1912±0.0310,0.1761±0.0316,0.1672±0.0449,0.1775±0.0377,0.8136±0.0118,0.8082±0.0126,0.7873±0.0135,0.7217±0.0169,0.6813±0.0052,0.6638±0.0132,0.6270±0.0216,0.5393±0.0248,0.7502±0.0309,0.7591±0.0307,0.7630±0.0298,0.7790±0.0280,0.6873±0.0151,0.6808±0.0171,0.6599±0.0177,0.6086±0.0173,0.8049±0.0126,0.7983±0.0137,0.7734±0.0138,0.7046±0.0160,0.6031±0.0188,0.5918±0.0206,0.5624±0.0201,0.4933±0.0229,0.6934±0.0238,0.6886±0.0213,0.6702±0.0190,0.6165±0.0206,0.6644±0.0126,0.6470±0.0151,0.6114±0.0199,0.5194±0.0239,0.7399±0.0357,0.7481±0.0316,0.7565±0.0304,0.7741±0.0276,0.3835±0.1303,0.3550±0.0726,0.3552±0.0926,0.4019±0.0759,0.7108±0.0201,0.7064±0.0171,0.6850±0.0183,0.6283±0.0181,0.6713±0.0151,0.6553±0.0145,0.6158±0.0220,0.5237±0.0227,0.7559±0.0352,0.7666±0.0276,0.7729±0.0295,0.7866±0.0244,0.3474±0.0346,0.3207±0.0385,0.2674±0.0379,0.1491±0.0469,0.3474±0.0346,0.3198±0.0378,0.2655±0.0367,0.1488±0.0467
