Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.3427±0.0240,0.4658±0.0685,0.5481±0.0865,0.6158±0.0893,0.7483±0.0674,0.8435±0.0572,0.9217±0.0379,0.9430±0.0297,0.5755±0.1061,0.5853±0.1172,0.5639±0.1270,0.4730±0.1020,0.8582±0.0230,0.8782±0.0266,0.8840±0.0301,0.8794±0.0308,0.5108±0.0871,0.5142±0.0755,0.4836±0.1067,0.4245±0.0616,0.5565±0.0911,0.5758±0.0786,0.5605±0.0926,0.5321±0.0863,0.5147±0.0858,0.5273±0.0745,0.5036±0.0970,0.4554±0.0673,0.7841±0.0355,0.7716±0.0420,0.7426±0.0481,0.6832±0.0565,0.4769±0.0823,0.4921±0.0762,0.4679±0.1001,0.4125±0.0630,0.2991±0.0776,0.3336±0.0953,0.3352±0.0834,0.3604±0.0971,0.2629±0.0762,0.3148±0.1129,0.3014±0.1000,0.3081±0.1042,0.3652±0.0836,0.4021±0.0975,0.4307±0.0968,0.5187±0.1370,1.0000±0.0000,1.0000±0.0000,0.9807±0.0325,0.9106±0.1075,0.5674±0.0658,0.5907±0.0691,0.5822±0.0773,0.5303±0.0733,0.4950±0.0721,0.5055±0.0687,0.4722±0.0917,0.4107±0.0613,0.6706±0.0751,0.7161±0.0881,0.7751±0.0713,0.7585±0.1171,0.4157±0.0747,0.4902±0.0983,0.4962±0.1303,0.4908±0.1138,0.3634±0.0752,0.3876±0.0904,0.3634±0.1203,0.2914±0.0696
PartialOrder__Hamming__None,0.3411±0.0234,0.4655±0.0684,0.5481±0.0865,0.6158±0.0895,0.7483±0.0674,0.8435±0.0572,0.9217±0.0379,0.9430±0.0297,0.5902±0.1001,0.5907±0.1180,0.5683±0.1297,0.4708±0.1046,0.8566±0.0258,0.8777±0.0266,0.8822±0.0318,0.8788±0.0315,0.5055±0.0865,0.5125±0.0751,0.4799±0.1087,0.4233±0.0626,0.5700±0.0899,0.5808±0.0793,0.5635±0.0911,0.5336±0.0869,0.5166±0.0847,0.5284±0.0747,0.5021±0.0981,0.4549±0.0681,0.7822±0.0388,0.7708±0.0421,0.7392±0.0495,0.6820±0.0567,0.4743±0.0835,0.4921±0.0759,0.4648±0.1022,0.4113±0.0645,0.3007±0.0773,0.3342±0.0963,0.3336±0.0823,0.3616±0.1028,0.2629±0.0745,0.3143±0.1138,0.2971±0.1002,0.3073±0.1045,0.3721±0.0886,0.4050±0.0985,0.4329±0.0964,0.5209±0.1422,1.0000±0.0000,1.0000±0.0000,0.9803±0.0333,0.9086±0.1072,0.5718±0.0685,0.5922±0.0683,0.5808±0.0785,0.5299±0.0739,0.4935±0.0710,0.5045±0.0682,0.4689±0.0935,0.4097±0.0619,0.6858±0.0874,0.7224±0.0860,0.7795±0.0672,0.7604±0.1175,0.4010±0.0833,0.4873±0.0986,0.4904±0.1343,0.4889±0.1150,0.3476±0.0834,0.3843±0.0894,0.3566±0.1239,0.2887±0.0731
PartialOrder__Subset__2,0.3427±0.0240,0.4660±0.0685,0.5482±0.0865,0.6158±0.0893,0.7483±0.0674,0.8435±0.0572,0.9217±0.0379,0.9430±0.0297,0.5704±0.1002,0.5845±0.1175,0.5635±0.1270,0.4801±0.0993,0.8582±0.0240,0.8778±0.0268,0.8842±0.0302,0.8791±0.0305,0.5134±0.0835,0.5131±0.0756,0.4836±0.1067,0.4238±0.0614,0.5565±0.0933,0.5730±0.0777,0.5605±0.0926,0.5307±0.0862,0.5165±0.0841,0.5254±0.0744,0.5036±0.0970,0.4545±0.0670,0.7841±0.0362,0.7710±0.0419,0.7429±0.0482,0.6823±0.0563,0.4795±0.0791,0.4904±0.0764,0.4679±0.1001,0.4118±0.0628,0.2995±0.0747,0.3328±0.0947,0.3353±0.0834,0.3536±0.0842,0.2640±0.0732,0.3144±0.1124,0.3015±0.0999,0.3013±0.0881,0.3634±0.0814,0.4006±0.0969,0.4307±0.0968,0.5120±0.1259,1.0000±0.0000,1.0000±0.0000,0.9807±0.0325,0.9229±0.0991,0.5675±0.0684,0.5889±0.0689,0.5826±0.0773,0.5289±0.0729,0.4967±0.0707,0.5047±0.0685,0.4727±0.0916,0.4095±0.0607,0.6674±0.0842,0.7124±0.0875,0.7751±0.0713,0.7565±0.1174,0.4204±0.0683,0.4892±0.0989,0.4962±0.1303,0.4908±0.1138,0.3685±0.0683,0.3864±0.0914,0.3634±0.1203,0.2914±0.0696
PartialOrder__Subset__None,0.3411±0.0234,0.4655±0.0684,0.5481±0.0866,0.6156±0.0896,0.7483±0.0674,0.8435±0.0572,0.9217±0.0379,0.9430±0.0297,0.5902±0.1001,0.5907±0.1180,0.5683±0.1296,0.4777±0.0982,0.8566±0.0258,0.8777±0.0266,0.8821±0.0319,0.8783±0.0313,0.5055±0.0865,0.5125±0.0751,0.4794±0.1085,0.4226±0.0622,0.5700±0.0899,0.5808±0.0793,0.5635±0.0911,0.5321±0.0863,0.5166±0.0847,0.5284±0.0747,0.5017±0.0979,0.4540±0.0676,0.7822±0.0388,0.7708±0.0421,0.7389±0.0496,0.6807±0.0561,0.4743±0.0835,0.4921±0.0759,0.4643±0.1019,0.4106±0.0640,0.3007±0.0773,0.3342±0.0963,0.3335±0.0824,0.3548±0.0869,0.2629±0.0745,0.3143±0.1138,0.2969±0.1003,0.3004±0.0884,0.3721±0.0886,0.4050±0.0985,0.4329±0.0964,0.5142±0.1288,1.0000±0.0000,1.0000±0.0000,0.9803±0.0333,0.9209±0.0990,0.5718±0.0685,0.5922±0.0683,0.5805±0.0784,0.5282±0.0730,0.4935±0.0710,0.5045±0.0682,0.4686±0.0934,0.4083±0.0612,0.6858±0.0874,0.7224±0.0860,0.7795±0.0672,0.7585±0.1171,0.4010±0.0833,0.4873±0.0986,0.4895±0.1350,0.4889±0.1150,0.3476±0.0834,0.3843±0.0894,0.3556±0.1239,0.2887±0.0731
PreOrder__Hamming__2,0.2905±0.0279,0.3174±0.0735,0.2824±0.1059,0.2137±0.0925,0.6423±0.0683,0.6592±0.1049,0.6745±0.1389,0.5980±0.1546,0.5031±0.0983,0.5470±0.0805,0.5152±0.1372,0.4705±0.1142,0.8486±0.0225,0.8471±0.0287,0.8213±0.0348,0.7698±0.0246,0.5325±0.1018,0.5144±0.0738,0.4881±0.0755,0.4228±0.0530,0.5366±0.0883,0.5486±0.0741,0.5590±0.0728,0.5894±0.0989,0.5190±0.0909,0.5116±0.0671,0.4967±0.0672,0.4667±0.0600,0.7854±0.0393,0.7763±0.0319,0.7506±0.0339,0.7042±0.0391,0.4874±0.0846,0.4724±0.0645,0.4439±0.0650,0.3930±0.0488,0.3172±0.1060,0.3246±0.0793,0.3311±0.0818,0.3356±0.0722,0.3211±0.1392,0.3229±0.0974,0.3231±0.1003,0.2904±0.0618,0.3496±0.1024,0.3647±0.0890,0.4047±0.1099,0.4569±0.1168,1.0000±0.0000,0.9979±0.0103,0.9434±0.0925,0.8898±0.1244,0.5519±0.0844,0.5559±0.0646,0.5319±0.0641,0.4925±0.0526,0.5207±0.0904,0.5075±0.0640,0.4584±0.0685,0.3986±0.0462,0.5882±0.0785,0.6186±0.0826,0.6397±0.0751,0.6497±0.0860,0.4348±0.0480,0.4062±0.0885,0.3326±0.0892,0.2060±0.0561,0.3916±0.0713,0.3559±0.0706,0.2896±0.0739,0.1874±0.0469
PreOrder__Hamming__None,0.2800±0.0256,0.3089±0.0734,0.2786±0.1033,0.2088±0.0912,0.6326±0.0648,0.6515±0.1120,0.6813±0.1316,0.6039±0.1605,0.5416±0.0889,0.5723±0.0982,0.5458±0.1277,0.4460±0.1062,0.8406±0.0227,0.8415±0.0288,0.8112±0.0375,0.7437±0.0284,0.5130±0.0853,0.5033±0.0679,0.4668±0.0716,0.3987±0.0381,0.5713±0.0931,0.5979±0.0694,0.5983±0.0763,0.6470±0.1039,0.5176±0.0832,0.5247±0.0627,0.4997±0.0678,0.4676±0.0482,0.7777±0.0358,0.7712±0.0295,0.7378±0.0383,0.6742±0.0311,0.4681±0.0752,0.4728±0.0623,0.4365±0.0682,0.3767±0.0345,0.3200±0.1040,0.3409±0.0698,0.3378±0.0861,0.3534±0.0777,0.3167±0.1354,0.3355±0.0878,0.3147±0.1007,0.2902±0.0629,0.3670±0.1041,0.3974±0.0809,0.4304±0.1124,0.5222±0.1295,1.0000±0.0000,0.9940±0.0162,0.9364±0.0881,0.8690±0.1278,0.5591±0.0735,0.5734±0.0590,0.5383±0.0680,0.4905±0.0435,0.5051±0.0705,0.5011±0.0616,0.4448±0.0667,0.3771±0.0344,0.6276±0.0831,0.6738±0.0689,0.6878±0.0843,0.7063±0.0828,0.3623±0.0396,0.3666±0.0946,0.2960±0.1091,0.1499±0.0653,0.3183±0.0553,0.3186±0.0751,0.2532±0.0896,0.1321±0.0518
PreOrder__Subset__2,0.2905±0.0293,0.3184±0.0731,0.2861±0.1068,0.2156±0.0911,0.6423±0.0683,0.6660±0.1016,0.6823±0.1395,0.5990±0.1539,0.4951±0.0976,0.5336±0.0849,0.5054±0.1407,0.4674±0.1164,0.8478±0.0225,0.8496±0.0300,0.8246±0.0339,0.7698±0.0245,0.5373±0.1003,0.5234±0.0749,0.4942±0.0771,0.4230±0.0494,0.5288±0.0818,0.5446±0.0753,0.5562±0.0730,0.5815±0.0969,0.5178±0.0883,0.5160±0.0702,0.4992±0.0681,0.4642±0.0578,0.7842±0.0394,0.7796±0.0335,0.7537±0.0334,0.7036±0.0382,0.4869±0.0848,0.4797±0.0697,0.4482±0.0660,0.3922±0.0456,0.3146±0.1066,0.3300±0.0773,0.3288±0.0891,0.3318±0.0733,0.3206±0.1391,0.3319±0.0972,0.3219±0.1071,0.2882±0.0636,0.3437±0.1047,0.3650±0.0835,0.3997±0.1179,0.4500±0.1139,1.0000±0.0000,0.9959±0.0139,0.9466±0.0930,0.8879±0.1268,0.5447±0.0833,0.5584±0.0696,0.5331±0.0624,0.4890±0.0522,0.5193±0.0902,0.5152±0.0680,0.4634±0.0677,0.3976±0.0453,0.5738±0.0775,0.6124±0.0823,0.6336±0.0722,0.6399±0.0850,0.4396±0.0591,0.4197±0.0940,0.3423±0.0899,0.2098±0.0520,0.3929±0.0851,0.3715±0.0827,0.2985±0.0753,0.1913±0.0429
PreOrder__Subset__None,0.2801±0.0219,0.3132±0.0744,0.2799±0.1038,0.2114±0.0894,0.6472±0.0734,0.6524±0.1072,0.6861±0.1235,0.6106±0.1515,0.5501±0.0953,0.5766±0.0936,0.5438±0.1266,0.4465±0.1139,0.8422±0.0212,0.8413±0.0294,0.8120±0.0371,0.7440±0.0266,0.5213±0.0766,0.4991±0.0693,0.4657±0.0730,0.3981±0.0370,0.5842±0.0821,0.5948±0.0682,0.5981±0.0758,0.6476±0.1033,0.5274±0.0736,0.5205±0.0632,0.4989±0.0686,0.4668±0.0488,0.7801±0.0335,0.7696±0.0298,0.7384±0.0380,0.6734±0.0318,0.4765±0.0668,0.4679±0.0636,0.4353±0.0695,0.3759±0.0356,0.3235±0.1019,0.3340±0.0760,0.3389±0.0838,0.3530±0.0806,0.3200±0.1353,0.3258±0.0938,0.3150±0.1005,0.2892±0.0654,0.3719±0.1016,0.3914±0.0864,0.4321±0.1102,0.5236±0.1310,1.0000±0.0000,0.9959±0.0139,0.9428±0.0823,0.8633±0.1354,0.5682±0.0643,0.5704±0.0602,0.5384±0.0671,0.4910±0.0447,0.5119±0.0637,0.4981±0.0613,0.4450±0.0666,0.3770±0.0352,0.6402±0.0715,0.6703±0.0701,0.6883±0.0838,0.7082±0.0835,0.3623±0.0396,0.3637±0.0955,0.2960±0.1111,0.1500±0.0668,0.3223±0.0502,0.3112±0.0778,0.2512±0.0901,0.1313±0.0545
