Base_Learner,Algorithm,Algorithm_Metric,Algorithm_Height,Algorithm_Order,Prediction_Type,Metric,Mean,Std
RF,,,,,BinaryVector,hamming_accuracy,0.7117117117117118,0.01468096884273914
RF,,,,,BinaryVector,subset0_1,0.16396396396396398,0.017469116603302092
RF,,,,,BinaryVector,f1,0.6321421421421417,0.016963712603148027
RF,,,,,BinaryVector,jaccard,0.5222222222222221,0.01482370617582895
RF,,,,,BinaryVector,macro_f1,0.4765838387050049,0.017207187591555727
RF,,,,,BinaryVector,micro_f1,0.6616336270622388,0.017449691737235443
RF,,,,,BinaryVector,macro_precision,0.5176531167826296,0.013513161806892078
RF,,,,,BinaryVector,micro_precision,0.6680327508654906,0.020254139700961214
RF,,,,,BinaryVector,macro_recall,0.47938542247614135,0.025750053624543304
RF,,,,,BinaryVector,micro_recall,0.6565626335423812,0.031411621374349295
RF,,,,,BinaryVector,example_precision,0.6775975975975976,0.02264797891572195
RF,,,,,BinaryVector,example_recall,0.6461861861861862,0.031297515707231396
RF,,,,,BinaryVector,mfrd,1.0,0.0
RF,,,,,BinaryVector,afrd,0.62601701488178,0.03869020724167908
RF,,,,,ScoreVector,ranking_loss,0.2113063063063063,0.01627205102343815
RF,,,,,ScoreVector,one_error,0.24864864864864863,0.03493823320660417
RF,,,,,ScoreVector,coverage,2.7459459459459463,0.08815949421783828
RF,,,,,ScoreVector,lr_ap,0.7912662662662663,0.019283726360394677
RF,,,,,ScoreVector,auc_macro,0.5822069968702996,0.04272843700897432
RF,,,,,ScoreVector,auc_micro,0.7815752354710347,0.013857045336566454
RF,,,,,ScoreVector,auprc_macro,0.5157764248048748,0.021263759595232273
RF,,,,,ScoreVector,auprc_micro,0.6829204974343341,0.0352153190541395
