Base_Learner,Algorithm,Algorithm_Metric,Algorithm_Height,Algorithm_Order,Prediction_Type,Metric,Mean,Std
LGBM,,,,,BinaryVector,hamming_accuracy,0.6738738738738739,0.018835317454134227
LGBM,,,,,BinaryVector,subset0_1,0.14594594594594595,0.0339006985986068
LGBM,,,,,BinaryVector,f1,0.6121736021736016,0.017665469634366552
LGBM,,,,,BinaryVector,jaccard,0.4989789789789789,0.024610960832254763
LGBM,,,,,BinaryVector,macro_f1,0.5038146927516899,0.021969091619074402
LGBM,,,,,BinaryVector,micro_f1,0.6440326114050857,0.02380927764806858
LGBM,,,,,BinaryVector,macro_precision,0.47770766062936526,0.032837871837462534
LGBM,,,,,BinaryVector,micro_precision,0.607112108925355,0.03587967204037001
LGBM,,,,,BinaryVector,macro_recall,0.5383889143774733,0.01110019778794778
LGBM,,,,,BinaryVector,micro_recall,0.6867686497349365,0.016777616139155828
LGBM,,,,,BinaryVector,example_precision,0.6184684684684684,0.027101166247058224
LGBM,,,,,BinaryVector,example_recall,0.678018018018018,0.013142590408195553
LGBM,,,,,BinaryVector,mfrd,0.9795588044080373,0.009093777541520942
LGBM,,,,,BinaryVector,afrd,0.44649229955740904,0.030624647853588306
LGBM,,,,,ScoreVector,ranking_loss,0.24078078078078077,0.02150687748168584
LGBM,,,,,ScoreVector,one_error,0.2954954954954955,0.06531376201943012
LGBM,,,,,ScoreVector,coverage,2.8270270270270275,0.057657657657657686
LGBM,,,,,ScoreVector,lr_ap,0.7724799799799801,0.02903507927699552
LGBM,,,,,ScoreVector,auc_macro,0.5508292814161979,0.04609187070614375
LGBM,,,,,ScoreVector,auc_micro,0.7428474891896192,0.022887682080842266
LGBM,,,,,ScoreVector,auprc_macro,0.49930579944268844,0.03297064064290557
LGBM,,,,,ScoreVector,auprc_micro,0.6420045302415016,0.045299248216821644
