Base_Learner,Algorithm,Algorithm_Metric,Algorithm_Height,Algorithm_Order,Prediction_Type,Metric,Mean,Std
LightGBM,,,,,BinaryVector,hamming_accuracy,0.6134162699242406,0.0019593671994883387
LightGBM,,,,,BinaryVector,subset0_1,0.03187998296786482,0.002166215114791646
LightGBM,,,,,BinaryVector,f1,0.20614380396830417,0.0038743628291697256
LightGBM,,,,,BinaryVector,jaccard,0.15060297480419915,0.0032117515690846944
LightGBM,,,,,BinaryVector,macro_f1,0.22351653146978526,0.001791916489870056
LightGBM,,,,,BinaryVector,micro_f1,0.24405079438753577,0.003406663409639624
LightGBM,,,,,BinaryVector,macro_precision,0.14914795306226988,0.0019566177898737154
LightGBM,,,,,BinaryVector,micro_precision,0.15359591305093137,0.0025053360964594714
LightGBM,,,,,BinaryVector,macro_recall,0.5665090907801205,0.008673747526001177
LightGBM,,,,,BinaryVector,micro_recall,0.5937781002840395,0.0058722073755126565
LightGBM,,,,,BinaryVector,example_precision,0.1650081963062597,0.0035085523597910956
LightGBM,,,,,BinaryVector,example_recall,0.34627322536139876,0.005490918768612594
LightGBM,,,,,BinaryVector,mfrd,0.24145761440391045,0.04178843193385597
LightGBM,,,,,BinaryVector,afrd,0.06683824965993956,0.01034433755070805
LightGBM,,,,,ScoreVector,ranking_loss,0.19956480469077037,0.0028153744600759485
LightGBM,,,,,ScoreVector,one_error,0.8048525102559093,0.004659047171597228
LightGBM,,,,,ScoreVector,coverage,1.3647846564270365,0.019744890263618423
LightGBM,,,,,ScoreVector,lr_ap,0.7357475454195738,0.0026104481622862725
LightGBM,,,,,ScoreVector,auc_macro,0.6249050090830457,0.007385656726129318
LightGBM,,,,,ScoreVector,auc_micro,0.6453346790720051,0.00432828965111906
LightGBM,,,,,ScoreVector,auprc_macro,0.17687924472164054,0.003600675883978196
LightGBM,,,,,ScoreVector,auprc_micro,0.1902906277222598,0.005467349446561694
