Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.6769±0.0394,0.6298±0.0370,0.3237±0.0159,0.0947±0.0084,0.8434±0.0261,0.9302±0.0202,0.9054±0.0221,0.6729±0.0283,0.3203±0.0631,0.3173±0.0513,0.2902±0.0349,0.2846±0.0283,0.9780±0.0027,0.9393±0.0031,0.8037±0.0102,0.6632±0.0131,0.6922±0.0420,0.3401±0.0522,0.1409±0.0307,0.0898±0.0204,0.6826±0.0734,0.4477±0.0535,0.3477±0.0468,0.3275±0.0556,0.6655±0.0562,0.3689±0.0514,0.1893±0.0337,0.1347±0.0284,0.9311±0.0097,0.8349±0.0120,0.7095±0.0169,0.6281±0.0122,0.6063±0.0559,0.3076±0.0454,0.1308±0.0276,0.0839±0.0188,0.5503±0.0709,0.3636±0.0257,0.2058±0.0290,0.1377±0.0250,0.5598±0.0889,0.2878±0.0346,0.1331±0.0221,0.0837±0.0159,0.5932±0.0642,0.5707±0.0379,0.5647±0.0590,0.5477±0.0820,0.9500±0.1000,0.9438±0.0268,0.7464±0.1652,0.7047±0.0527,0.7188±0.0427,0.4883±0.0515,0.2550±0.0410,0.1599±0.0322,0.6901±0.0481,0.3699±0.0548,0.1564±0.0289,0.0920±0.0196,0.7517±0.0488,0.7288±0.0405,0.7039±0.0530,0.6203±0.0786,0.7318±0.0451,0.3767±0.0144,0.0093±0.0114,0.0000±0.0000,0.4085±0.0684,0.1291±0.0319,0.0047±0.0063,0.0000±0.0000
PartialOrder__Hamming__None,0.6769±0.0395,0.6302±0.0373,0.3257±0.0156,0.0965±0.0085,0.8434±0.0261,0.9333±0.0223,0.9101±0.0233,0.6853±0.0288,0.3016±0.0628,0.2995±0.0418,0.2630±0.0117,0.2815±0.0203,0.9763±0.0027,0.9350±0.0039,0.7871±0.0107,0.6217±0.0108,0.6675±0.0366,0.3144±0.0508,0.1266±0.0212,0.0821±0.0167,0.6919±0.0741,0.4640±0.0583,0.3660±0.0420,0.3468±0.0557,0.6571±0.0549,0.3594±0.0516,0.1800±0.0268,0.1278±0.0243,0.9261±0.0095,0.8232±0.0132,0.6841±0.0180,0.5814±0.0099,0.5948±0.0547,0.2922±0.0438,0.1197±0.0196,0.0783±0.0159,0.5510±0.0661,0.3679±0.0258,0.2051±0.0248,0.1339±0.0231,0.5458±0.0676,0.2841±0.0315,0.1303±0.0195,0.0797±0.0145,0.6130±0.0658,0.6048±0.0363,0.6171±0.0414,0.6070±0.0985,0.9500±0.1000,0.8652±0.1256,0.6931±0.1383,0.6541±0.0580,0.7088±0.0411,0.4822±0.0521,0.2484±0.0375,0.1535±0.0291,0.6589±0.0446,0.3558±0.0532,0.1498±0.0260,0.0869±0.0174,0.7687±0.0497,0.7591±0.0361,0.7384±0.0406,0.6664±0.0774,0.7225±0.0491,0.3550±0.0090,0.0047±0.0062,0.0000±0.0000,0.3887±0.0691,0.0987±0.0309,0.0000±0.0000,0.0000±0.0000
PartialOrder__Subset__2,0.6769±0.0394,0.6304±0.0368,0.3250±0.0165,0.0969±0.0077,0.8434±0.0261,0.9318±0.0227,0.9070±0.0225,0.6822±0.0282,0.3259±0.0527,0.3283±0.0608,0.2841±0.0144,0.2802±0.0358,0.9781±0.0028,0.9395±0.0029,0.8065±0.0101,0.6664±0.0128,0.6953±0.0432,0.3416±0.0541,0.1432±0.0304,0.0901±0.0212,0.6790±0.0681,0.4449±0.0531,0.3516±0.0423,0.3243±0.0596,0.6654±0.0551,0.3686±0.0521,0.1921±0.0329,0.1347±0.0296,0.9317±0.0094,0.8353±0.0125,0.7132±0.0168,0.6307±0.0117,0.6073±0.0562,0.3074±0.0459,0.1329±0.0270,0.0839±0.0196,0.5488±0.0625,0.3604±0.0249,0.2100±0.0282,0.1370±0.0261,0.5646±0.0871,0.2867±0.0345,0.1361±0.0222,0.0834±0.0168,0.5876±0.0555,0.5595±0.0507,0.5671±0.0293,0.5376±0.0820,0.9547±0.0905,0.9479±0.0301,0.8091±0.0702,0.7111±0.0561,0.7194±0.0411,0.4884±0.0524,0.2598±0.0403,0.1594±0.0337,0.6946±0.0466,0.3711±0.0564,0.1596±0.0288,0.0919±0.0205,0.7474±0.0454,0.7248±0.0362,0.7112±0.0428,0.6113±0.0825,0.7333±0.0469,0.3767±0.0144,0.0078±0.0085,0.0000±0.0000,0.4121±0.0730,0.1290±0.0341,0.0031±0.0038,0.0000±0.0000
PartialOrder__Subset__None,0.6769±0.0394,0.6313±0.0365,0.3271±0.0163,0.0983±0.0085,0.8434±0.0261,0.9333±0.0223,0.9163±0.0237,0.6899±0.0255,0.3016±0.0628,0.3010±0.0433,0.2643±0.0146,0.2807±0.0180,0.9763±0.0027,0.9352±0.0035,0.7878±0.0099,0.6232±0.0126,0.6675±0.0366,0.3144±0.0511,0.1268±0.0207,0.0821±0.0177,0.6919±0.0741,0.4617±0.0576,0.3670±0.0407,0.3432±0.0594,0.6571±0.0549,0.3588±0.0516,0.1803±0.0262,0.1273±0.0258,0.9260±0.0095,0.8232±0.0133,0.6844±0.0167,0.5821±0.0113,0.5948±0.0547,0.2919±0.0438,0.1199±0.0190,0.0780±0.0168,0.5510±0.0661,0.3682±0.0270,0.2061±0.0245,0.1331±0.0238,0.5458±0.0676,0.2856±0.0336,0.1310±0.0195,0.0792±0.0150,0.6130±0.0658,0.6040±0.0344,0.6131±0.0327,0.6010±0.0991,0.9500±0.1000,0.8652±0.1256,0.7541±0.0450,0.6444±0.0688,0.7088±0.0411,0.4826±0.0527,0.2501±0.0373,0.1528±0.0306,0.6589±0.0446,0.3567±0.0542,0.1509±0.0258,0.0866±0.0183,0.7687±0.0497,0.7570±0.0310,0.7436±0.0394,0.6590±0.0821,0.7225±0.0491,0.3550±0.0090,0.0047±0.0062,0.0000±0.0000,0.3887±0.0691,0.0987±0.0309,0.0000±0.0000,0.0000±0.0000
PreOrder__Hamming__2,0.6718±0.0419,0.6041±0.0413,0.2693±0.0178,0.0412±0.0064,0.8016±0.0316,0.8605±0.0439,0.7767±0.0434,0.3876±0.0314,0.3650±0.0752,0.3640±0.0530,0.3263±0.0210,0.2831±0.0418,0.9779±0.0025,0.9380±0.0043,0.8128±0.0098,0.6879±0.0127,0.7072±0.0324,0.3436±0.0331,0.1498±0.0362,0.0972±0.0204,0.6598±0.0452,0.4299±0.0448,0.3251±0.0529,0.3242±0.0547,0.6622±0.0374,0.3613±0.0354,0.1921±0.0396,0.1422±0.0276,0.9320±0.0078,0.8425±0.0099,0.7438±0.0117,0.6745±0.0134,0.6030±0.0397,0.2972±0.0294,0.1360±0.0328,0.0892±0.0186,0.5460±0.0731,0.3585±0.0351,0.2070±0.0320,0.1440±0.0246,0.5849±0.0914,0.2920±0.0425,0.1369±0.0245,0.0886±0.0163,0.5519±0.0666,0.5532±0.0483,0.5217±0.0380,0.5444±0.0803,0.9333±0.1333,0.9563±0.0218,0.8255±0.0388,0.6882±0.1297,0.7164±0.0398,0.4771±0.0476,0.2567±0.0438,0.1675±0.0323,0.7176±0.0427,0.3722±0.0463,0.1612±0.0321,0.0979±0.0202,0.7161±0.0448,0.6704±0.0627,0.6429±0.0399,0.5919±0.0707,0.7349±0.0384,0.3705±0.0247,0.0155±0.0170,0.0000±0.0000,0.4075±0.0587,0.1154±0.0155,0.0094±0.0151,0.0000±0.0000
PreOrder__Hamming__None,0.6721±0.0418,0.6053±0.0410,0.2725±0.0181,0.0468±0.0064,0.8078±0.0300,0.8682±0.0439,0.7922±0.0315,0.4372±0.0187,0.3379±0.0672,0.3235±0.0578,0.2789±0.0268,0.2757±0.0099,0.9758±0.0021,0.9313±0.0061,0.7813±0.0115,0.5996±0.0094,0.6733±0.0238,0.3056±0.0282,0.1265±0.0274,0.0832±0.0143,0.6760±0.0441,0.4397±0.0450,0.3535±0.0617,0.3772±0.0475,0.6504±0.0306,0.3417±0.0313,0.1766±0.0345,0.1311±0.0209,0.9254±0.0067,0.8255±0.0072,0.6994±0.0151,0.5799±0.0102,0.5842±0.0299,0.2707±0.0239,0.1188±0.0257,0.0795±0.0137,0.5460±0.0703,0.3536±0.0223,0.1998±0.0326,0.1379±0.0192,0.5561±0.0742,0.2772±0.0276,0.1271±0.0237,0.0814±0.0124,0.5801±0.0643,0.5926±0.0670,0.5848±0.0443,0.6483±0.0794,0.9333±0.1333,0.9425±0.0235,0.7727±0.0420,0.6354±0.0608,0.7022±0.0367,0.4592±0.0382,0.2437±0.0435,0.1557±0.0246,0.6713±0.0349,0.3446±0.0360,0.1480±0.0297,0.0878±0.0149,0.7371±0.0485,0.6936±0.0583,0.7023±0.0503,0.6992±0.0486,0.7194±0.0345,0.3457±0.0223,0.0109±0.0116,0.0000±0.0000,0.3731±0.0394,0.0805±0.0095,0.0047±0.0094,0.0000±0.0000
PreOrder__Subset__2,0.6728±0.0413,0.6048±0.0409,0.2727±0.0185,0.0437±0.0065,0.8031±0.0305,0.8651±0.0406,0.7798±0.0423,0.3984±0.0238,0.3641±0.0726,0.3791±0.0578,0.3320±0.0281,0.2986±0.0397,0.9778±0.0029,0.9390±0.0041,0.8176±0.0106,0.6979±0.0128,0.7125±0.0313,0.3528±0.0375,0.1552±0.0397,0.0969±0.0199,0.6551±0.0456,0.4221±0.0457,0.3175±0.0553,0.3049±0.0432,0.6612±0.0353,0.3622±0.0380,0.1941±0.0416,0.1391±0.0254,0.9318±0.0072,0.8447±0.0105,0.7492±0.0136,0.6841±0.0135,0.5999±0.0396,0.2995±0.0338,0.1383±0.0348,0.0874±0.0173,0.5468±0.0662,0.3542±0.0344,0.2062±0.0313,0.1392±0.0230,0.5878±0.0854,0.2925±0.0443,0.1377±0.0243,0.0864±0.0156,0.5492±0.0676,0.5365±0.0479,0.5009±0.0363,0.5048±0.0544,0.9333±0.1333,0.9525±0.0278,0.8398±0.0423,0.7304±0.1011,0.7127±0.0352,0.4741±0.0490,0.2568±0.0459,0.1637±0.0298,0.7208±0.0366,0.3743±0.0492,0.1625±0.0339,0.0963±0.0191,0.7062±0.0469,0.6533±0.0644,0.6250±0.0457,0.5559±0.0481,0.7302±0.0466,0.3783±0.0247,0.0155±0.0170,0.0000±0.0000,0.3965±0.0731,0.1263±0.0198,0.0094±0.0151,0.0000±0.0000
PreOrder__Subset__None,0.6732±0.0413,0.6072±0.0405,0.2766±0.0192,0.0504±0.0063,0.8093±0.0280,0.8713±0.0440,0.7953±0.0293,0.4651±0.0383,0.3338±0.0618,0.3226±0.0582,0.2764±0.0260,0.2710±0.0184,0.9758±0.0019,0.9316±0.0057,0.7815±0.0122,0.5983±0.0059,0.6754±0.0250,0.3062±0.0285,0.1260±0.0280,0.0817±0.0134,0.6781±0.0427,0.4397±0.0450,0.3487±0.0622,0.3697±0.0482,0.6524±0.0301,0.3421±0.0314,0.1754±0.0348,0.1287±0.0198,0.9254±0.0065,0.8254±0.0071,0.6979±0.0148,0.5769±0.0060,0.5859±0.0289,0.2711±0.0240,0.1182±0.0265,0.0780±0.0129,0.5493±0.0658,0.3545±0.0229,0.1987±0.0332,0.1355±0.0178,0.5567±0.0737,0.2780±0.0279,0.1266±0.0244,0.0800±0.0115,0.5849±0.0608,0.5926±0.0670,0.5796±0.0432,0.6355±0.0869,0.9333±0.1333,0.9387±0.0272,0.7705±0.0496,0.6405±0.0578,0.7022±0.0365,0.4603±0.0381,0.2418±0.0446,0.1531±0.0228,0.6718±0.0360,0.3456±0.0367,0.1469±0.0304,0.0862±0.0138,0.7366±0.0482,0.6949±0.0577,0.6944±0.0522,0.6900±0.0492,0.7194±0.0315,0.3457±0.0223,0.0109±0.0116,0.0000±0.0000,0.3708±0.0337,0.0805±0.0095,0.0047±0.0094,0.0000±0.0000
