Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0635±0.0124,0.1146±0.0164,0.1779±0.0317,0.2462±0.0267,0.2529±0.0523,0.4113±0.0554,0.5733±0.0430,0.7217±0.0374,0.1518±0.0250,0.1514±0.0268,0.1096±0.0244,0.1293±0.0252,0.8257±0.0186,0.8212±0.0122,0.7971±0.0149,0.7732±0.0202,0.6855±0.0183,0.6817±0.0149,0.6051±0.0146,0.5306±0.0340,0.7540±0.0496,0.7548±0.0355,0.7432±0.0277,0.6804±0.0450,0.6949±0.0297,0.6912±0.0227,0.6406±0.0078,0.5682±0.0345,0.8138±0.0201,0.7982±0.0111,0.7531±0.0160,0.6994±0.0209,0.6181±0.0272,0.6091±0.0227,0.5515±0.0092,0.4730±0.0328,0.7082±0.0300,0.6973±0.0240,0.6645±0.0203,0.5990±0.0274,0.6748±0.0190,0.6578±0.0133,0.5898±0.0203,0.5132±0.0251,0.7545±0.0469,0.7511±0.0355,0.7701±0.0275,0.7285±0.0348,0.2854±0.0360,0.2928±0.0898,0.2614±0.0595,0.2675±0.0512,0.7204±0.0282,0.7112±0.0174,0.6751±0.0193,0.6156±0.0280,0.6801±0.0200,0.6664±0.0117,0.5972±0.0209,0.5245±0.0289,0.7666±0.0441,0.7630±0.0284,0.7774±0.0299,0.7460±0.0325,0.3810±0.0318,0.3591±0.0276,0.2850±0.0216,0.2075±0.0359,0.3810±0.0318,0.3581±0.0267,0.2753±0.0180,0.1941±0.0326
PartialOrder__Hamming__None,0.0635±0.0114,0.1163±0.0165,0.1787±0.0330,0.2465±0.0249,0.2563±0.0451,0.4164±0.0558,0.5733±0.0362,0.7217±0.0326,0.1410±0.0245,0.1318±0.0180,0.1292±0.0323,0.1486±0.0142,0.8193±0.0188,0.8122±0.0107,0.7864±0.0198,0.7639±0.0186,0.6661±0.0191,0.6603±0.0197,0.5883±0.0212,0.5168±0.0280,0.7751±0.0519,0.7840±0.0353,0.7683±0.0350,0.7025±0.0428,0.6922±0.0301,0.6895±0.0239,0.6382±0.0166,0.5684±0.0316,0.8069±0.0210,0.7877±0.0084,0.7400±0.0206,0.6869±0.0194,0.6083±0.0264,0.6017±0.0257,0.5433±0.0156,0.4696±0.0299,0.7077±0.0320,0.6960±0.0225,0.6595±0.0242,0.5983±0.0248,0.6553±0.0227,0.6319±0.0150,0.5670±0.0262,0.4991±0.0233,0.7778±0.0487,0.7828±0.0357,0.7973±0.0276,0.7555±0.0291,0.2594±0.0416,0.2960±0.0360,0.3147±0.0825,0.2969±0.0283,0.7191±0.0293,0.7083±0.0187,0.6718±0.0244,0.6135±0.0263,0.6603±0.0221,0.6393±0.0174,0.5760±0.0264,0.5099±0.0266,0.7902±0.0443,0.7947±0.0298,0.8069±0.0314,0.7706±0.0274,0.3457±0.0138,0.3355±0.0325,0.2563±0.0296,0.1889±0.0347,0.3457±0.0138,0.3344±0.0317,0.2464±0.0233,0.1752±0.0300
PartialOrder__Subset__2,0.0663±0.0104,0.1152±0.0159,0.1796±0.0323,0.2471±0.0266,0.2580±0.0476,0.4130±0.0545,0.5766±0.0458,0.7251±0.0359,0.1486±0.0284,0.1550±0.0302,0.1099±0.0224,0.1352±0.0198,0.8237±0.0193,0.8207±0.0141,0.7959±0.0169,0.7715±0.0196,0.6835±0.0184,0.6806±0.0161,0.6071±0.0161,0.5291±0.0316,0.7453±0.0484,0.7509±0.0412,0.7364±0.0275,0.6778±0.0446,0.6897±0.0295,0.6892±0.0262,0.6387±0.0077,0.5656±0.0317,0.8112±0.0207,0.7975±0.0131,0.7513±0.0173,0.6968±0.0200,0.6135±0.0278,0.6084±0.0267,0.5495±0.0097,0.4705±0.0288,0.7041±0.0305,0.6962±0.0289,0.6614±0.0216,0.5952±0.0270,0.6746±0.0206,0.6574±0.0180,0.5901±0.0233,0.5090±0.0239,0.7457±0.0464,0.7495±0.0410,0.7618±0.0265,0.7255±0.0347,0.2864±0.0361,0.2862±0.0936,0.2658±0.0639,0.2567±0.0509,0.7154±0.0279,0.7098±0.0218,0.6720±0.0206,0.6124±0.0259,0.6789±0.0205,0.6659±0.0155,0.5977±0.0241,0.5211±0.0255,0.7570±0.0431,0.7601±0.0329,0.7687±0.0293,0.7432±0.0322,0.3810±0.0307,0.3625±0.0315,0.2833±0.0211,0.2058±0.0254,0.3810±0.0307,0.3614±0.0308,0.2736±0.0165,0.1922±0.0230
PartialOrder__Subset__None,0.0655±0.0101,0.1166±0.0155,0.1799±0.0327,0.2459±0.0246,0.2597±0.0429,0.4197±0.0537,0.5767±0.0396,0.7217±0.0326,0.1372±0.0264,0.1365±0.0162,0.1288±0.0318,0.1519±0.0154,0.8181±0.0179,0.8119±0.0100,0.7872±0.0202,0.7639±0.0184,0.6627±0.0180,0.6593±0.0192,0.5893±0.0197,0.5168±0.0281,0.7709±0.0477,0.7829±0.0355,0.7666±0.0328,0.7016±0.0442,0.6887±0.0277,0.6888±0.0235,0.6383±0.0143,0.5683±0.0320,0.8053±0.0199,0.7872±0.0079,0.7407±0.0205,0.6871±0.0199,0.6064±0.0243,0.6011±0.0250,0.5431±0.0144,0.4695±0.0302,0.7058±0.0311,0.6962±0.0218,0.6600±0.0235,0.5969±0.0266,0.6547±0.0231,0.6320±0.0144,0.5690±0.0252,0.4985±0.0242,0.7752±0.0468,0.7836±0.0360,0.7942±0.0262,0.7528±0.0313,0.2620±0.0415,0.2999±0.0390,0.3227±0.0798,0.2978±0.0346,0.7166±0.0278,0.7083±0.0176,0.6725±0.0235,0.6131±0.0272,0.6584±0.0221,0.6391±0.0167,0.5783±0.0256,0.5098±0.0271,0.7868±0.0418,0.7950±0.0292,0.8043±0.0298,0.7693±0.0288,0.3491±0.0120,0.3338±0.0342,0.2547±0.0310,0.1889±0.0347,0.3491±0.0120,0.3327±0.0334,0.2447±0.0243,0.1752±0.0300
PreOrder__Hamming__2,0.0368±0.0082,0.0523±0.0073,0.0593±0.0177,0.0661±0.0152,0.1332±0.0234,0.1837±0.0275,0.2461±0.0677,0.2479±0.0643,0.1919±0.0304,0.1670±0.0544,0.1260±0.0277,0.1290±0.0360,0.8181±0.0198,0.8091±0.0143,0.7766±0.0163,0.7251±0.0226,0.6973±0.0108,0.6836±0.0101,0.6218±0.0118,0.5440±0.0283,0.7167±0.0527,0.7316±0.0310,0.7247±0.0295,0.6822±0.0570,0.6788±0.0321,0.6774±0.0134,0.6428±0.0181,0.5744±0.0333,0.8112±0.0206,0.7987±0.0136,0.7623±0.0187,0.7057±0.0237,0.5953±0.0353,0.5879±0.0139,0.5450±0.0183,0.4663±0.0311,0.6930±0.0353,0.6842±0.0249,0.6513±0.0243,0.5760±0.0304,0.6882±0.0225,0.6627±0.0117,0.6040±0.0232,0.5146±0.0246,0.7090±0.0491,0.7151±0.0428,0.7145±0.0283,0.6635±0.0497,0.3590±0.0626,0.3053±0.1320,0.2601±0.0652,0.2404±0.0686,0.7070±0.0313,0.6975±0.0150,0.6619±0.0230,0.5930±0.0309,0.6926±0.0202,0.6705±0.0112,0.6092±0.0201,0.5265±0.0277,0.7228±0.0470,0.7276±0.0319,0.7247±0.0294,0.6800±0.0458,0.3423±0.0439,0.3255±0.0177,0.2512±0.0189,0.1585±0.0223,0.3423±0.0439,0.3221±0.0156,0.2486±0.0211,0.1571±0.0218
PreOrder__Hamming__None,0.0413±0.0097,0.0539±0.0076,0.0627±0.0164,0.0627±0.0144,0.1551±0.0253,0.2023±0.0364,0.2546±0.0630,0.2732±0.0683,0.1485±0.0291,0.1299±0.0232,0.1201±0.0400,0.1808±0.0250,0.8120±0.0172,0.7883±0.0099,0.7398±0.0183,0.6681±0.0157,0.6712±0.0094,0.6368±0.0098,0.5643±0.0219,0.4848±0.0159,0.7720±0.0421,0.7883±0.0299,0.7896±0.0276,0.7692±0.0398,0.6903±0.0259,0.6749±0.0152,0.6319±0.0153,0.5647±0.0167,0.8038±0.0186,0.7763±0.0091,0.7224±0.0176,0.6459±0.0149,0.5989±0.0267,0.5762±0.0131,0.5224±0.0157,0.4389±0.0126,0.7042±0.0281,0.6801±0.0148,0.6384±0.0202,0.5709±0.0164,0.6600±0.0183,0.6118±0.0054,0.5415±0.0250,0.4624±0.0147,0.7649±0.0405,0.7735±0.0315,0.7861±0.0256,0.7584±0.0305,0.2799±0.0489,0.2527±0.0578,0.3245±0.0861,0.4040±0.0683,0.7148±0.0258,0.6920±0.0107,0.6491±0.0198,0.5809±0.0161,0.6618±0.0180,0.6179±0.0061,0.5479±0.0229,0.4676±0.0144,0.7775±0.0388,0.7868±0.0257,0.7974±0.0282,0.7673±0.0281,0.3154±0.0275,0.2783±0.0142,0.1889±0.0243,0.0776±0.0180,0.3154±0.0275,0.2770±0.0152,0.1862±0.0219,0.0759±0.0206
PreOrder__Subset__2,0.0391±0.0076,0.0542±0.0075,0.0638±0.0161,0.0641±0.0148,0.1417±0.0222,0.1955±0.0241,0.2596±0.0622,0.2580±0.0598,0.2077±0.0219,0.1953±0.0532,0.1590±0.0184,0.1490±0.0510,0.8173±0.0157,0.8108±0.0159,0.7768±0.0108,0.7243±0.0184,0.7153±0.0090,0.7019±0.0137,0.6377±0.0167,0.5546±0.0301,0.6866±0.0458,0.6975±0.0305,0.6852±0.0190,0.6406±0.0551,0.6724±0.0263,0.6700±0.0163,0.6309±0.0124,0.5622±0.0337,0.8099±0.0164,0.8001±0.0153,0.7614±0.0147,0.7054±0.0199,0.5912±0.0277,0.5850±0.0198,0.5348±0.0132,0.4557±0.0305,0.6829±0.0288,0.6732±0.0300,0.6359±0.0177,0.5598±0.0259,0.7006±0.0208,0.6776±0.0190,0.6121±0.0188,0.5175±0.0222,0.6762±0.0401,0.6773±0.0465,0.6701±0.0205,0.6170±0.0400,0.3722±0.0629,0.3672±0.1050,0.3180±0.1011,0.3078±0.0918,0.6949±0.0242,0.6874±0.0189,0.6474±0.0155,0.5774±0.0270,0.7040±0.0172,0.6873±0.0169,0.6173±0.0168,0.5307±0.0256,0.6869±0.0397,0.6885±0.0339,0.6810±0.0185,0.6342±0.0387,0.3457±0.0291,0.3373±0.0324,0.2496±0.0145,0.1586±0.0269,0.3457±0.0291,0.3339±0.0315,0.2470±0.0170,0.1572±0.0251
PreOrder__Subset__None,0.0413±0.0088,0.0551±0.0090,0.0627±0.0181,0.0646±0.0135,0.1535±0.0235,0.2056±0.0398,0.2546±0.0683,0.2799±0.0603,0.1495±0.0288,0.1240±0.0270,0.1269±0.0404,0.1790±0.0225,0.8128±0.0166,0.7864±0.0103,0.7409±0.0186,0.6672±0.0156,0.6726±0.0085,0.6341±0.0127,0.5664±0.0201,0.4837±0.0152,0.7729±0.0409,0.7861±0.0307,0.7912±0.0318,0.7650±0.0428,0.6915±0.0252,0.6725±0.0162,0.6339±0.0160,0.5624±0.0180,0.8047±0.0182,0.7740±0.0092,0.7236±0.0179,0.6443±0.0144,0.6001±0.0261,0.5734±0.0136,0.5241±0.0154,0.4367±0.0151,0.7053±0.0275,0.6781±0.0141,0.6389±0.0212,0.5684±0.0170,0.6617±0.0174,0.6106±0.0052,0.5408±0.0237,0.4605±0.0144,0.7653±0.0398,0.7701±0.0302,0.7895±0.0306,0.7547±0.0334,0.2812±0.0494,0.2562±0.0624,0.3427±0.0945,0.4064±0.0840,0.7160±0.0254,0.6895±0.0115,0.6504±0.0202,0.5790±0.0169,0.6636±0.0175,0.6165±0.0091,0.5478±0.0212,0.4663±0.0144,0.7777±0.0387,0.7828±0.0255,0.8014±0.0329,0.7643±0.0307,0.3170±0.0253,0.2749±0.0101,0.1889±0.0218,0.0742±0.0156,0.3170±0.0253,0.2736±0.0111,0.1862±0.0198,0.0726±0.0174
