Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.9101044828187684,0.0009711622401167016
RF,CLR,subset0_1,0.007361590790162218,0.007665026645551282
RF,CLR,f1,0.007920634920634922,0.008099640169938688
XGBoost,CLR,hamming_accuracy,0.8939497645211932,0.0039062045771844876
XGBoost,CLR,subset0_1,0.08243746729461014,0.02194669627202442
XGBoost,CLR,f1,0.11440927462560117,0.02748463462987647
ETC,CLR,hamming_accuracy,0.9102414093842666,0.0012947089427614107
ETC,CLR,subset0_1,0.012691784406070121,0.013687933555802372
ETC,CLR,f1,0.013183394383394385,0.014071749383114968
