Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.1287±0.0201,0.2672±0.0517,0.4757±0.0671,0.6889±0.0672,0.3546±0.0437,0.5546±0.0711,0.7784±0.0605,0.9499±0.0342,0.5086±0.0381,0.4127±0.1099,0.2936±0.1226,0.3221±0.1396,0.8685±0.0123,0.8998±0.0150,0.9363±0.0194,0.9487±0.0198,0.7273±0.0232,0.7453±0.0316,0.7743±0.0535,0.7303±0.0720,0.7253±0.0246,0.7501±0.0308,0.7851±0.0514,0.7571±0.0676,0.7257±0.0240,0.7462±0.0313,0.7773±0.0527,0.7390±0.0702,0.8487±0.0168,0.8630±0.0198,0.8795±0.0311,0.8383±0.0484,0.7243±0.0244,0.7432±0.0324,0.7725±0.0536,0.7296±0.0725,0.5359±0.0205,0.5690±0.0279,0.6090±0.0644,0.5834±0.0586,0.5659±0.0170,0.5731±0.0333,0.5896±0.0707,0.5455±0.0728,0.5398±0.0241,0.5901±0.0333,0.6542±0.0624,0.6585±0.0644,1.0000±0.0000,0.8740±0.2536,0.7126±0.3096,0.7099±0.2830,0.7305±0.0250,0.7709±0.0313,0.8179±0.0474,0.7942±0.0618,0.7198±0.0232,0.7394±0.0335,0.7647±0.0537,0.7129±0.0746,0.7416±0.0277,0.8054±0.0318,0.8800±0.0451,0.8998±0.0546,0.7264±0.0247,0.7618±0.0351,0.8242±0.0511,0.8444±0.0556,0.7204±0.0259,0.7342±0.0363,0.7582±0.0574,0.7019±0.0815
PartialOrder__Hamming__None,0.1287±0.0199,0.2667±0.0518,0.4757±0.0671,0.6887±0.0672,0.3565±0.0454,0.5542±0.0720,0.7784±0.0605,0.9499±0.0342,0.5017±0.0389,0.4112±0.1094,0.2935±0.1223,0.3263±0.1364,0.8675±0.0112,0.8991±0.0149,0.9356±0.0195,0.9482±0.0196,0.7283±0.0213,0.7444±0.0313,0.7725±0.0532,0.7282±0.0709,0.7312±0.0226,0.7536±0.0297,0.7851±0.0514,0.7568±0.0678,0.7283±0.0217,0.7468±0.0307,0.7761±0.0524,0.7375±0.0695,0.8476±0.0159,0.8621±0.0198,0.8783±0.0308,0.8363±0.0477,0.7253±0.0216,0.7423±0.0322,0.7707±0.0533,0.7276±0.0715,0.5360±0.0179,0.5697±0.0264,0.6076±0.0645,0.5814±0.0572,0.5600±0.0148,0.5711±0.0331,0.5871±0.0715,0.5426±0.0702,0.5438±0.0225,0.5939±0.0326,0.6542±0.0624,0.6575±0.0637,1.0000±0.0000,0.8740±0.2535,0.7135±0.3088,0.7082±0.2819,0.7306±0.0229,0.7705±0.0306,0.8164±0.0469,0.7920±0.0609,0.7158±0.0201,0.7361±0.0341,0.7621±0.0535,0.7096±0.0729,0.7461±0.0265,0.8087±0.0305,0.8800±0.0451,0.8994±0.0539,0.7226±0.0213,0.7572±0.0367,0.8215±0.0519,0.8428±0.0556,0.7165±0.0225,0.7290±0.0380,0.7546±0.0577,0.6981±0.0798
PartialOrder__Subset__2,0.1296±0.0211,0.2673±0.0518,0.4757±0.0671,0.6889±0.0672,0.3565±0.0454,0.5550±0.0715,0.7784±0.0605,0.9499±0.0342,0.5062±0.0391,0.4129±0.1102,0.2936±0.1226,0.3220±0.1397,0.8695±0.0117,0.8999±0.0149,0.9363±0.0194,0.9487±0.0198,0.7293±0.0238,0.7455±0.0312,0.7743±0.0535,0.7303±0.0720,0.7273±0.0249,0.7501±0.0308,0.7851±0.0514,0.7571±0.0676,0.7277±0.0244,0.7463±0.0311,0.7773±0.0527,0.7390±0.0702,0.8497±0.0161,0.8631±0.0196,0.8795±0.0311,0.8383±0.0484,0.7263±0.0248,0.7434±0.0320,0.7725±0.0536,0.7296±0.0725,0.5374±0.0194,0.5692±0.0276,0.6090±0.0644,0.5835±0.0587,0.5669±0.0155,0.5737±0.0331,0.5896±0.0707,0.5457±0.0728,0.5412±0.0232,0.5901±0.0333,0.6542±0.0624,0.6585±0.0644,1.0000±0.0000,0.8740±0.2536,0.7126±0.3096,0.7132±0.2810,0.7324±0.0242,0.7710±0.0310,0.8179±0.0474,0.7942±0.0618,0.7217±0.0226,0.7397±0.0331,0.7647±0.0537,0.7129±0.0746,0.7435±0.0266,0.8054±0.0318,0.8800±0.0451,0.8998±0.0546,0.7283±0.0252,0.7622±0.0347,0.8242±0.0511,0.8444±0.0556,0.7224±0.0262,0.7346±0.0356,0.7582±0.0574,0.7019±0.0815
PartialOrder__Subset__None,0.1301±0.0206,0.2665±0.0518,0.4755±0.0671,0.6887±0.0672,0.3604±0.0461,0.5542±0.0720,0.7784±0.0605,0.9499±0.0342,0.4985±0.0393,0.4110±0.1094,0.2941±0.1220,0.3261±0.1365,0.8680±0.0109,0.8990±0.0150,0.9356±0.0196,0.9482±0.0196,0.7293±0.0226,0.7444±0.0314,0.7728±0.0535,0.7282±0.0709,0.7332±0.0233,0.7540±0.0296,0.7856±0.0521,0.7568±0.0678,0.7296±0.0228,0.7469±0.0307,0.7765±0.0528,0.7375±0.0695,0.8480±0.0153,0.8620±0.0199,0.8783±0.0310,0.8363±0.0477,0.7264±0.0230,0.7423±0.0323,0.7710±0.0536,0.7276±0.0715,0.5369±0.0173,0.5695±0.0265,0.6075±0.0646,0.5815±0.0572,0.5590±0.0104,0.5708±0.0333,0.5868±0.0718,0.5427±0.0702,0.5451±0.0219,0.5939±0.0326,0.6544±0.0624,0.6575±0.0637,1.0000±0.0000,0.8740±0.2535,0.7135±0.3088,0.7115±0.2799,0.7318±0.0226,0.7705±0.0307,0.8164±0.0472,0.7920±0.0609,0.7164±0.0200,0.7359±0.0342,0.7619±0.0539,0.7096±0.0729,0.7481±0.0258,0.8088±0.0305,0.8806±0.0455,0.8994±0.0539,0.7226±0.0243,0.7568±0.0369,0.8215±0.0519,0.8428±0.0556,0.7165±0.0253,0.7286±0.0382,0.7546±0.0577,0.6981±0.0798
PreOrder__Hamming__2,0.1195±0.0199,0.1505±0.0376,0.1847±0.0598,0.1859±0.0658,0.3431±0.0448,0.3839±0.0669,0.4281±0.0945,0.4629±0.1080,0.5018±0.0416,0.4773±0.0624,0.4560±0.0793,0.3954±0.1231,0.8675±0.0119,0.8737±0.0131,0.8731±0.0218,0.8408±0.0302,0.7255±0.0191,0.7240±0.0280,0.7141±0.0374,0.6528±0.0405,0.7236±0.0233,0.7298±0.0307,0.7387±0.0368,0.7221±0.0385,0.7239±0.0212,0.7250±0.0289,0.7216±0.0366,0.6750±0.0380,0.8494±0.0147,0.8511±0.0163,0.8448±0.0217,0.8057±0.0253,0.7226±0.0215,0.7214±0.0286,0.7121±0.0371,0.6506±0.0410,0.5349±0.0197,0.5401±0.0276,0.5388±0.0316,0.5232±0.0510,0.5609±0.0220,0.5527±0.0342,0.5350±0.0396,0.4901±0.0537,0.5410±0.0223,0.5548±0.0295,0.5704±0.0346,0.5869±0.0518,1.0000±0.0000,0.9757±0.1191,0.9720±0.1191,0.8385±0.2408,0.7302±0.0233,0.7374±0.0271,0.7345±0.0372,0.6876±0.0439,0.7182±0.0217,0.7152±0.0270,0.6945±0.0394,0.6150±0.0437,0.7426±0.0258,0.7612±0.0301,0.7800±0.0386,0.7806±0.0485,0.7225±0.0226,0.7194±0.0278,0.7009±0.0468,0.5939±0.0646,0.7187±0.0225,0.7104±0.0286,0.6835±0.0421,0.5775±0.0575
PreOrder__Hamming__None,0.1147±0.0193,0.1443±0.0363,0.1781±0.0574,0.1772±0.0675,0.3334±0.0459,0.3773±0.0655,0.4154±0.0930,0.4525±0.1126,0.4954±0.0414,0.4762±0.0371,0.4300±0.0773,0.3946±0.1181,0.8675±0.0104,0.8699±0.0113,0.8648±0.0203,0.8135±0.0363,0.7279±0.0162,0.7192±0.0250,0.7009±0.0343,0.6135±0.0466,0.7328±0.0207,0.7388±0.0256,0.7573±0.0349,0.7512±0.0360,0.7286±0.0180,0.7249±0.0247,0.7190±0.0328,0.6580±0.0377,0.8501±0.0138,0.8477±0.0147,0.8359±0.0192,0.7750±0.0302,0.7250±0.0177,0.7167±0.0251,0.6991±0.0345,0.6115±0.0469,0.5377±0.0170,0.5406±0.0243,0.5348±0.0270,0.5002±0.0401,0.5590±0.0219,0.5425±0.0359,0.5085±0.0372,0.4363±0.0413,0.5475±0.0201,0.5645±0.0251,0.5885±0.0330,0.6143±0.0644,1.0000±0.0000,1.0000±0.0000,0.9714±0.1143,0.8544±0.2355,0.7322±0.0206,0.7350±0.0227,0.7276±0.0313,0.6631±0.0419,0.7162±0.0211,0.7027±0.0259,0.6673±0.0369,0.5628±0.0462,0.7490±0.0218,0.7707±0.0230,0.8009±0.0327,0.8090±0.0400,0.7187±0.0182,0.7005±0.0278,0.6581±0.0527,0.4925±0.0925,0.7142±0.0183,0.6923±0.0287,0.6394±0.0478,0.4746±0.0836
PreOrder__Subset__2,0.1171±0.0199,0.1491±0.0371,0.1851±0.0596,0.1875±0.0666,0.3334±0.0464,0.3827±0.0670,0.4300±0.0937,0.4648±0.1084,0.5046±0.0380,0.4775±0.0621,0.4548±0.0798,0.3981±0.1252,0.8666±0.0102,0.8740±0.0127,0.8733±0.0214,0.8419±0.0300,0.7236±0.0155,0.7246±0.0270,0.7126±0.0371,0.6543±0.0402,0.7217±0.0197,0.7298±0.0301,0.7356±0.0362,0.7200±0.0399,0.7220±0.0177,0.7255±0.0281,0.7196±0.0363,0.6754±0.0384,0.8487±0.0127,0.8517±0.0156,0.8449±0.0216,0.8068±0.0253,0.7207±0.0179,0.7220±0.0277,0.7106±0.0370,0.6521±0.0407,0.5329±0.0158,0.5408±0.0271,0.5376±0.0318,0.5221±0.0519,0.5595±0.0209,0.5537±0.0337,0.5334±0.0392,0.4898±0.0538,0.5387±0.0181,0.5552±0.0292,0.5689±0.0345,0.5846±0.0542,1.0000±0.0000,0.9757±0.1191,0.9720±0.1191,0.8360±0.2459,0.7282±0.0196,0.7382±0.0264,0.7341±0.0370,0.6881±0.0445,0.7162±0.0181,0.7158±0.0259,0.6941±0.0390,0.6168±0.0432,0.7406±0.0222,0.7622±0.0297,0.7794±0.0380,0.7788±0.0508,0.7206±0.0195,0.7202±0.0268,0.7009±0.0464,0.5996±0.0621,0.7168±0.0193,0.7117±0.0276,0.6837±0.0424,0.5826±0.0550
PreOrder__Subset__None,0.1137±0.0203,0.1433±0.0344,0.1775±0.0566,0.1789±0.0672,0.3315±0.0469,0.3789±0.0634,0.4184±0.0927,0.4556±0.1134,0.4916±0.0358,0.4781±0.0364,0.4248±0.0837,0.3932±0.1181,0.8666±0.0084,0.8692±0.0114,0.8646±0.0213,0.8140±0.0360,0.7265±0.0115,0.7184±0.0256,0.7006±0.0361,0.6129±0.0455,0.7334±0.0151,0.7382±0.0261,0.7570±0.0353,0.7507±0.0365,0.7278±0.0134,0.7243±0.0252,0.7187±0.0342,0.6573±0.0374,0.8492±0.0117,0.8471±0.0144,0.8358±0.0204,0.7751±0.0302,0.7236±0.0140,0.7160±0.0258,0.6987±0.0362,0.6108±0.0459,0.5366±0.0123,0.5405±0.0241,0.5397±0.0381,0.5000±0.0404,0.5532±0.0185,0.5430±0.0365,0.5137±0.0444,0.4345±0.0400,0.5484±0.0141,0.5641±0.0240,0.5941±0.0435,0.6159±0.0664,1.0000±0.0000,1.0000±0.0000,0.9514±0.1488,0.8541±0.2404,0.7314±0.0158,0.7343±0.0226,0.7278±0.0331,0.6636±0.0420,0.7128±0.0177,0.7018±0.0265,0.6669±0.0388,0.5623±0.0452,0.7510±0.0157,0.7703±0.0227,0.8020±0.0339,0.8112±0.0420,0.7148±0.0173,0.6990±0.0295,0.6570±0.0550,0.4921±0.0896,0.7110±0.0165,0.6914±0.0305,0.6390±0.0497,0.4739±0.0807
