Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0689±0.0045,0.0870±0.0084,0.1062±0.0139,0.1173±0.0138,0.4208±0.0369,0.5258±0.0371,0.6094±0.0394,0.6372±0.0328,0.3747±0.0056,0.3367±0.0186,0.2817±0.0210,0.2183±0.0322,0.7519±0.0071,0.7400±0.0063,0.7151±0.0084,0.6711±0.0089,0.6462±0.0223,0.6114±0.0211,0.5591±0.0199,0.4921±0.0189,0.6277±0.0122,0.6350±0.0128,0.6363±0.0141,0.6087±0.0166,0.6095±0.0138,0.5941±0.0147,0.5664±0.0131,0.5161±0.0151,0.7336±0.0068,0.7152±0.0066,0.6813±0.0071,0.6273±0.0092,0.4683±0.0129,0.4512±0.0138,0.4226±0.0125,0.3733±0.0131,0.5551±0.0152,0.5557±0.0153,0.5394±0.0154,0.5008±0.0162,0.6028±0.0347,0.5719±0.0325,0.5194±0.0247,0.4583±0.0204,0.5471±0.0097,0.5619±0.0100,0.5719±0.0125,0.5601±0.0172,0.7751±0.0394,0.6746±0.0522,0.5990±0.0433,0.4556±0.0947,0.6273±0.0102,0.6158±0.0112,0.5896±0.0098,0.5405±0.0136,0.6415±0.0212,0.6104±0.0212,0.5595±0.0185,0.4914±0.0190,0.6143±0.0124,0.6219±0.0104,0.6238±0.0109,0.6012±0.0143,0.0387±0.0075,0.0234±0.0090,0.0151±0.0088,0.0053±0.0056,0.0369±0.0063,0.0228±0.0087,0.0151±0.0088,0.0053±0.0056
PartialOrder__Hamming__None,0.0697±0.0044,0.0881±0.0083,0.1070±0.0140,0.1185±0.0136,0.4245±0.0323,0.5323±0.0377,0.6162±0.0384,0.6455±0.0317,0.3433±0.0120,0.3085±0.0146,0.2624±0.0222,0.2057±0.0310,0.7489±0.0077,0.7340±0.0076,0.7068±0.0087,0.6633±0.0094,0.6272±0.0266,0.5919±0.0211,0.5436±0.0194,0.4835±0.0185,0.6602±0.0121,0.6679±0.0153,0.6663±0.0130,0.6388±0.0159,0.6161±0.0176,0.5997±0.0163,0.5702±0.0132,0.5221±0.0149,0.7301±0.0076,0.7083±0.0087,0.6717±0.0075,0.6180±0.0096,0.4742±0.0168,0.4566±0.0157,0.4257±0.0124,0.3785±0.0126,0.5737±0.0169,0.5702±0.0182,0.5486±0.0151,0.5100±0.0157,0.5871±0.0345,0.5562±0.0305,0.5069±0.0230,0.4519±0.0196,0.5871±0.0069,0.6021±0.0137,0.6071±0.0128,0.5934±0.0161,0.7144±0.0488,0.6054±0.0527,0.5563±0.0428,0.4487±0.0797,0.6379±0.0123,0.6238±0.0136,0.5949±0.0106,0.5473±0.0133,0.6253±0.0234,0.5927±0.0211,0.5441±0.0181,0.4824±0.0184,0.6516±0.0065,0.6590±0.0131,0.6568±0.0113,0.6331±0.0130,0.0311±0.0087,0.0196±0.0070,0.0126±0.0095,0.0053±0.0056,0.0293±0.0082,0.0191±0.0072,0.0126±0.0095,0.0053±0.0056
PartialOrder__Subset__2,0.0689±0.0045,0.0872±0.0084,0.1064±0.0139,0.1176±0.0138,0.4217±0.0362,0.5260±0.0369,0.6106±0.0385,0.6375±0.0335,0.3740±0.0054,0.3351±0.0193,0.2796±0.0210,0.2176±0.0313,0.7519±0.0065,0.7396±0.0063,0.7144±0.0082,0.6710±0.0085,0.6454±0.0226,0.6105±0.0211,0.5581±0.0200,0.4917±0.0179,0.6271±0.0115,0.6343±0.0124,0.6350±0.0145,0.6079±0.0158,0.6086±0.0135,0.5934±0.0146,0.5653±0.0134,0.5156±0.0139,0.7335±0.0061,0.7148±0.0068,0.6805±0.0069,0.6272±0.0082,0.4671±0.0126,0.4503±0.0136,0.4216±0.0127,0.3728±0.0119,0.5553±0.0139,0.5551±0.0156,0.5386±0.0154,0.5007±0.0150,0.6031±0.0338,0.5711±0.0324,0.5183±0.0246,0.4582±0.0195,0.5469±0.0082,0.5613±0.0105,0.5712±0.0123,0.5599±0.0162,0.7742±0.0372,0.6739±0.0506,0.5951±0.0459,0.4477±0.0936,0.6271±0.0090,0.6151±0.0113,0.5886±0.0099,0.5403±0.0122,0.6416±0.0207,0.6098±0.0211,0.5585±0.0186,0.4912±0.0180,0.6138±0.0115,0.6211±0.0106,0.6227±0.0106,0.6008±0.0132,0.0377±0.0079,0.0226±0.0088,0.0155±0.0094,0.0051±0.0055,0.0359±0.0071,0.0221±0.0086,0.0155±0.0094,0.0051±0.0055
PartialOrder__Subset__None,0.0694±0.0045,0.0878±0.0083,0.1069±0.0140,0.1184±0.0136,0.4236±0.0335,0.5308±0.0368,0.6153±0.0380,0.6449±0.0329,0.3432±0.0111,0.3076±0.0148,0.2612±0.0231,0.2066±0.0320,0.7487±0.0085,0.7334±0.0075,0.7062±0.0086,0.6631±0.0095,0.6266±0.0259,0.5908±0.0209,0.5428±0.0201,0.4834±0.0179,0.6606±0.0114,0.6681±0.0153,0.6665±0.0137,0.6400±0.0152,0.6159±0.0169,0.5991±0.0163,0.5698±0.0140,0.5225±0.0143,0.7299±0.0084,0.7077±0.0086,0.6711±0.0075,0.6179±0.0094,0.4741±0.0162,0.4561±0.0157,0.4254±0.0132,0.3788±0.0122,0.5739±0.0170,0.5701±0.0181,0.5484±0.0162,0.5104±0.0155,0.5869±0.0341,0.5554±0.0299,0.5062±0.0241,0.4518±0.0194,0.5876±0.0074,0.6026±0.0139,0.6075±0.0131,0.5946±0.0158,0.7149±0.0470,0.6035±0.0545,0.5556±0.0436,0.4477±0.0816,0.6380±0.0124,0.6234±0.0135,0.5946±0.0113,0.5478±0.0128,0.6250±0.0230,0.5917±0.0207,0.5434±0.0189,0.4823±0.0181,0.6520±0.0068,0.6593±0.0132,0.6571±0.0108,0.6344±0.0124,0.0311±0.0087,0.0196±0.0077,0.0128±0.0098,0.0053±0.0059,0.0293±0.0082,0.0191±0.0080,0.0128±0.0098,0.0053±0.0059
PreOrder__Hamming__2,0.0133±0.0010,0.0116±0.0033,0.0071±0.0028,0.0029±0.0018,0.0604±0.0124,0.0602±0.0151,0.0528±0.0133,0.0289±0.0143,0.4601±0.0080,0.4281±0.0183,0.3757±0.0223,0.2991±0.0277,0.7361±0.0078,0.7220±0.0065,0.6958±0.0074,0.6489±0.0085,0.6738±0.0207,0.6446±0.0236,0.5911±0.0243,0.5171±0.0227,0.5384±0.0110,0.5392±0.0133,0.5387±0.0150,0.5229±0.0180,0.5717±0.0076,0.5588±0.0129,0.5360±0.0152,0.4928±0.0177,0.7326±0.0078,0.7187±0.0066,0.6936±0.0074,0.6479±0.0085,0.4271±0.0067,0.4153±0.0111,0.3914±0.0142,0.3493±0.0148,0.4980±0.0118,0.4973±0.0139,0.4929±0.0164,0.4681±0.0184,0.6350±0.0342,0.5982±0.0359,0.5422±0.0300,0.4757±0.0250,0.4499±0.0076,0.4558±0.0115,0.4675±0.0133,0.4690±0.0179,0.8825±0.0157,0.8245±0.0436,0.7348±0.0518,0.6039±0.0780,0.5857±0.0086,0.5733±0.0108,0.5528±0.0126,0.5122±0.0159,0.6735±0.0195,0.6420±0.0217,0.5897±0.0228,0.5150±0.0232,0.5185±0.0105,0.5183±0.0125,0.5206±0.0117,0.5098±0.0144,0.0264±0.0048,0.0200±0.0062,0.0113±0.0075,0.0017±0.0029,0.0264±0.0048,0.0200±0.0062,0.0113±0.0075,0.0017±0.0029
PreOrder__Hamming__None,0.0155±0.0012,0.0132±0.0037,0.0093±0.0027,0.0045±0.0018,0.0802±0.0123,0.0802±0.0178,0.0772±0.0156,0.0475±0.0176,0.3075±0.0182,0.2762±0.0194,0.2463±0.0230,0.2510±0.0287,0.7223±0.0048,0.6953±0.0060,0.6529±0.0101,0.5900±0.0090,0.6032±0.0204,0.5616±0.0208,0.5098±0.0204,0.4533±0.0139,0.6724±0.0131,0.6976±0.0125,0.7203±0.0128,0.7288±0.0167,0.6094±0.0102,0.5967±0.0136,0.5725±0.0148,0.5351±0.0129,0.7179±0.0050,0.6912±0.0062,0.6497±0.0098,0.5881±0.0090,0.4655±0.0095,0.4506±0.0132,0.4244±0.0139,0.3866±0.0108,0.5833±0.0112,0.5761±0.0144,0.5602±0.0171,0.5317±0.0129,0.5710±0.0270,0.5299±0.0241,0.4835±0.0223,0.4355±0.0152,0.6152±0.0095,0.6434±0.0127,0.6729±0.0136,0.6941±0.0163,0.6059±0.0509,0.5509±0.0635,0.5788±0.0812,0.5806±0.0742,0.6345±0.0077,0.6212±0.0101,0.5985±0.0126,0.5617±0.0116,0.6024±0.0178,0.5625±0.0181,0.5139±0.0191,0.4577±0.0144,0.6708±0.0122,0.6943±0.0120,0.7172±0.0112,0.7274±0.0152,0.0160±0.0048,0.0121±0.0068,0.0036±0.0038,0.0006±0.0015,0.0160±0.0048,0.0121±0.0068,0.0036±0.0038,0.0006±0.0015
PreOrder__Subset__2,0.0137±0.0014,0.0121±0.0034,0.0074±0.0027,0.0031±0.0020,0.0623±0.0131,0.0636±0.0143,0.0551±0.0132,0.0298±0.0146,0.5093±0.0122,0.4681±0.0173,0.4049±0.0217,0.3201±0.0262,0.7307±0.0081,0.7199±0.0070,0.6947±0.0076,0.6482±0.0090,0.6899±0.0225,0.6564±0.0248,0.5996±0.0268,0.5196±0.0215,0.4947±0.0084,0.5042±0.0119,0.5077±0.0143,0.4960±0.0161,0.5474±0.0075,0.5415±0.0128,0.5214±0.0165,0.4799±0.0162,0.7269±0.0081,0.7164±0.0071,0.6925±0.0074,0.6471±0.0090,0.4034±0.0076,0.3985±0.0113,0.3773±0.0151,0.3380±0.0138,0.4617±0.0140,0.4723±0.0147,0.4751±0.0183,0.4544±0.0185,0.6368±0.0478,0.6034±0.0379,0.5447±0.0329,0.4751±0.0254,0.4006±0.0052,0.4186±0.0110,0.4364±0.0142,0.4430±0.0172,0.9066±0.0332,0.8570±0.0432,0.7603±0.0499,0.6275±0.0800,0.5559±0.0090,0.5528±0.0112,0.5358±0.0143,0.4976±0.0153,0.6834±0.0247,0.6512±0.0240,0.5947±0.0257,0.5148±0.0225,0.4689±0.0067,0.4806±0.0108,0.4879±0.0113,0.4820±0.0135,0.0236±0.0052,0.0213±0.0076,0.0117±0.0081,0.0019±0.0038,0.0236±0.0052,0.0213±0.0076,0.0117±0.0081,0.0019±0.0038
PreOrder__Subset__None,0.0155±0.0017,0.0137±0.0037,0.0099±0.0030,0.0048±0.0020,0.0792±0.0131,0.0847±0.0191,0.0811±0.0163,0.0506±0.0175,0.3081±0.0201,0.2768±0.0192,0.2465±0.0229,0.2485±0.0293,0.7232±0.0052,0.6954±0.0067,0.6528±0.0099,0.5901±0.0096,0.6042±0.0202,0.5620±0.0220,0.5094±0.0204,0.4532±0.0143,0.6723±0.0118,0.6963±0.0130,0.7184±0.0126,0.7272±0.0168,0.6102±0.0100,0.5963±0.0148,0.5716±0.0146,0.5346±0.0134,0.7188±0.0053,0.6912±0.0070,0.6493±0.0097,0.5881±0.0095,0.4667±0.0093,0.4502±0.0144,0.4235±0.0139,0.3861±0.0113,0.5839±0.0111,0.5756±0.0155,0.5591±0.0170,0.5316±0.0135,0.5734±0.0283,0.5300±0.0249,0.4830±0.0223,0.4356±0.0156,0.6152±0.0095,0.6421±0.0128,0.6709±0.0140,0.6934±0.0161,0.6159±0.0646,0.5511±0.0663,0.5728±0.0789,0.5773±0.0721,0.6351±0.0077,0.6209±0.0112,0.5976±0.0126,0.5613±0.0120,0.6037±0.0181,0.5627±0.0189,0.5137±0.0191,0.4576±0.0149,0.6706±0.0122,0.6932±0.0115,0.7153±0.0119,0.7262±0.0148,0.0160±0.0048,0.0121±0.0069,0.0040±0.0044,0.0006±0.0015,0.0160±0.0048,0.0121±0.0069,0.0040±0.0044,0.0006±0.0015
