Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.8907±0.0186,0.8980±0.0216,0.9017±0.0156,0.8480±0.0201,0.9816±0.0090,0.9967±0.0043,0.9980±0.0025,0.9943±0.0044,0.3522±0.0463,0.3217±0.0648,0.3156±0.0779,0.4078±0.0620,0.9838±0.0042,0.9831±0.0037,0.9751±0.0042,0.9458±0.0069,0.5304±0.0697,0.5036±0.0541,0.4050±0.0435,0.2715±0.0362,0.5287±0.0701,0.5151±0.0574,0.4624±0.0437,0.3887±0.0491,0.5292±0.0699,0.5074±0.0549,0.4223±0.0419,0.3042±0.0386,0.8531±0.0224,0.8342±0.0153,0.7452±0.0317,0.6426±0.0262,0.5287±0.0701,0.5034±0.0533,0.4029±0.0432,0.2710±0.0363,0.1907±0.0548,0.2083±0.0777,0.2135±0.0552,0.1886±0.0370,0.1865±0.0491,0.2055±0.0951,0.1818±0.0623,0.1324±0.0275,0.2208±0.0610,0.2484±0.0713,0.3128±0.0664,0.3965±0.0925,1.0000±0.0000,0.9868±0.0315,0.9645±0.0491,0.9138±0.0646,0.5884±0.0795,0.5884±0.0525,0.5107±0.0363,0.3689±0.0396,0.5287±0.0701,0.4941±0.0542,0.3790±0.0346,0.2429±0.0306,0.6644±0.0959,0.7302±0.0586,0.7915±0.0725,0.7730±0.0611,0.8763±0.0288,0.8572±0.0279,0.7822±0.0356,0.6054±0.0479,0.5270±0.0706,0.4914±0.0506,0.3488±0.0527,0.1874±0.0367
PartialOrder__Hamming__None,0.8907±0.0186,0.8980±0.0217,0.9017±0.0156,0.8479±0.0201,0.9816±0.0090,0.9967±0.0043,0.9980±0.0025,0.9943±0.0044,0.3503±0.0472,0.3178±0.0660,0.3172±0.0776,0.4099±0.0609,0.9839±0.0043,0.9830±0.0038,0.9750±0.0042,0.9454±0.0068,0.5326±0.0713,0.5023±0.0548,0.4041±0.0440,0.2703±0.0352,0.5331±0.0737,0.5161±0.0574,0.4629±0.0450,0.3899±0.0499,0.5322±0.0722,0.5068±0.0553,0.4218±0.0425,0.3034±0.0379,0.8538±0.0234,0.8331±0.0155,0.7441±0.0322,0.6396±0.0256,0.5309±0.0718,0.5020±0.0540,0.4020±0.0436,0.2697±0.0353,0.1940±0.0566,0.2083±0.0757,0.2131±0.0548,0.1873±0.0363,0.2031±0.0658,0.2009±0.0919,0.1814±0.0619,0.1313±0.0270,0.2226±0.0615,0.2518±0.0693,0.3132±0.0666,0.3972±0.0927,1.0000±0.0000,0.9868±0.0315,0.9626±0.0486,0.9124±0.0642,0.5916±0.0810,0.5873±0.0531,0.5097±0.0367,0.3674±0.0396,0.5305±0.0715,0.4919±0.0552,0.3777±0.0349,0.2414±0.0305,0.6696±0.0966,0.7316±0.0588,0.7922±0.0730,0.7745±0.0617,0.8763±0.0288,0.8562±0.0281,0.7816±0.0358,0.6046±0.0474,0.5270±0.0706,0.4877±0.0522,0.3470±0.0531,0.1856±0.0360
PartialOrder__Subset__2,0.8907±0.0186,0.8980±0.0217,0.9017±0.0156,0.8480±0.0201,0.9816±0.0090,0.9967±0.0043,0.9980±0.0025,0.9943±0.0044,0.3522±0.0463,0.3249±0.0658,0.3155±0.0780,0.4071±0.0622,0.9838±0.0042,0.9831±0.0036,0.9751±0.0042,0.9459±0.0070,0.5304±0.0697,0.5027±0.0530,0.4052±0.0439,0.2714±0.0359,0.5287±0.0701,0.5133±0.0553,0.4624±0.0437,0.3885±0.0486,0.5292±0.0699,0.5062±0.0535,0.4225±0.0422,0.3041±0.0382,0.8531±0.0224,0.8337±0.0152,0.7454±0.0317,0.6427±0.0259,0.5287±0.0701,0.5024±0.0523,0.4032±0.0435,0.2709±0.0359,0.1907±0.0548,0.2053±0.0784,0.2135±0.0552,0.1884±0.0368,0.1865±0.0491,0.2028±0.0962,0.1819±0.0623,0.1322±0.0274,0.2208±0.0610,0.2444±0.0720,0.3128±0.0664,0.3965±0.0922,1.0000±0.0000,0.9868±0.0315,0.9645±0.0491,0.9131±0.0652,0.5884±0.0795,0.5870±0.0513,0.5108±0.0365,0.3689±0.0390,0.5287±0.0701,0.4933±0.0537,0.3791±0.0349,0.2428±0.0303,0.6644±0.0959,0.7276±0.0565,0.7915±0.0725,0.7735±0.0601,0.8763±0.0288,0.8572±0.0279,0.7824±0.0354,0.6054±0.0480,0.5270±0.0706,0.4914±0.0506,0.3493±0.0529,0.1874±0.0368
PartialOrder__Subset__None,0.8907±0.0186,0.8980±0.0218,0.9017±0.0156,0.8478±0.0202,0.9816±0.0090,0.9967±0.0043,0.9980±0.0025,0.9943±0.0044,0.3503±0.0472,0.3196±0.0672,0.3171±0.0776,0.4105±0.0618,0.9839±0.0043,0.9830±0.0037,0.9750±0.0042,0.9453±0.0069,0.5326±0.0713,0.5020±0.0533,0.4043±0.0444,0.2698±0.0353,0.5331±0.0737,0.5156±0.0545,0.4629±0.0450,0.3898±0.0495,0.5322±0.0722,0.5065±0.0533,0.4219±0.0428,0.3031±0.0378,0.8538±0.0234,0.8328±0.0158,0.7442±0.0323,0.6393±0.0256,0.5309±0.0718,0.5017±0.0526,0.4023±0.0439,0.2693±0.0354,0.1940±0.0566,0.2071±0.0764,0.2131±0.0548,0.1870±0.0361,0.2031±0.0658,0.2010±0.0929,0.1815±0.0620,0.1310±0.0269,0.2226±0.0615,0.2491±0.0703,0.3132±0.0666,0.3972±0.0923,1.0000±0.0000,0.9845±0.0370,0.9626±0.0486,0.9112±0.0645,0.5916±0.0810,0.5869±0.0518,0.5099±0.0369,0.3671±0.0392,0.5305±0.0715,0.4916±0.0545,0.3779±0.0352,0.2411±0.0303,0.6696±0.0966,0.7312±0.0581,0.7922±0.0730,0.7744±0.0609,0.8763±0.0288,0.8562±0.0281,0.7818±0.0355,0.6044±0.0478,0.5270±0.0706,0.4877±0.0522,0.3475±0.0533,0.1852±0.0367
PreOrder__Hamming__2,0.8890±0.0185,0.8572±0.0251,0.7833±0.0363,0.4908±0.0392,0.9806±0.0076,0.9887±0.0105,0.9914±0.0075,0.9695±0.0156,0.3569±0.0589,0.3885±0.0951,0.4328±0.0669,0.4884±0.0611,0.9842±0.0044,0.9762±0.0051,0.9473±0.0081,0.8381±0.0123,0.5261±0.0873,0.4823±0.0471,0.3740±0.0352,0.2408±0.0229,0.5261±0.0873,0.4921±0.0511,0.4426±0.0350,0.4753±0.0334,0.5261±0.0873,0.4849±0.0482,0.3952±0.0336,0.3037±0.0252,0.8594±0.0213,0.8335±0.0184,0.7552±0.0220,0.6814±0.0193,0.5261±0.0873,0.4800±0.0469,0.3721±0.0348,0.2387±0.0227,0.1781±0.0652,0.1863±0.0576,0.2050±0.0380,0.1867±0.0241,0.1633±0.0666,0.1921±0.0691,0.1709±0.0406,0.1297±0.0183,0.2152±0.0661,0.2220±0.0599,0.2967±0.0531,0.4079±0.0579,1.0000±0.0000,0.9946±0.0146,0.9854±0.0245,0.9297±0.0341,0.5928±0.0856,0.5637±0.0516,0.4632±0.0319,0.3262±0.0233,0.5244±0.0877,0.4723±0.0478,0.3489±0.0297,0.2160±0.0184,0.6844±0.0829,0.7008±0.0638,0.6912±0.0376,0.6685±0.0324,0.8742±0.0355,0.8012±0.0358,0.5779±0.0581,0.1194±0.0330,0.5261±0.0873,0.4659±0.0445,0.3065±0.0436,0.0817±0.0214
PreOrder__Hamming__None,0.8849±0.0185,0.8522±0.0251,0.7734±0.0390,0.4766±0.0380,0.9795±0.0065,0.9873±0.0114,0.9914±0.0075,0.9677±0.0131,0.3698±0.0691,0.3838±0.0953,0.4327±0.0690,0.4711±0.0625,0.9831±0.0043,0.9753±0.0050,0.9442±0.0091,0.8235±0.0126,0.5166±0.0739,0.4796±0.0456,0.3680±0.0370,0.2310±0.0187,0.5206±0.0770,0.4932±0.0462,0.4495±0.0409,0.5012±0.0391,0.5180±0.0748,0.4832±0.0451,0.3930±0.0364,0.3000±0.0225,0.8556±0.0193,0.8330±0.0160,0.7520±0.0222,0.6622±0.0166,0.5166±0.0739,0.4768±0.0445,0.3662±0.0366,0.2291±0.0188,0.1801±0.0664,0.1917±0.0533,0.2068±0.0417,0.1888±0.0243,0.1769±0.0742,0.1887±0.0584,0.1712±0.0428,0.1282±0.0169,0.2172±0.0665,0.2300±0.0582,0.3021±0.0581,0.4392±0.0657,1.0000±0.0000,0.9901±0.0214,0.9832±0.0254,0.9173±0.0423,0.5866±0.0749,0.5629±0.0492,0.4605±0.0332,0.3208±0.0222,0.5145±0.0741,0.4683±0.0473,0.3429±0.0307,0.2089±0.0166,0.6838±0.0758,0.7076±0.0608,0.7030±0.0364,0.6937±0.0391,0.8650±0.0335,0.7924±0.0332,0.5547±0.0617,0.0984±0.0315,0.5127±0.0715,0.4579±0.0450,0.2911±0.0439,0.0652±0.0185
PreOrder__Subset__2,0.8874±0.0188,0.8560±0.0249,0.7824±0.0364,0.4916±0.0393,0.9806±0.0076,0.9877±0.0109,0.9918±0.0075,0.9691±0.0151,0.3757±0.0568,0.3987±0.0936,0.4402±0.0645,0.4851±0.0598,0.9838±0.0043,0.9761±0.0050,0.9471±0.0084,0.8385±0.0125,0.5212±0.0751,0.4818±0.0494,0.3730±0.0359,0.2414±0.0239,0.5212±0.0751,0.4897±0.0509,0.4389±0.0366,0.4726±0.0352,0.5212±0.0751,0.4835±0.0494,0.3934±0.0349,0.3035±0.0263,0.8580±0.0187,0.8343±0.0169,0.7552±0.0228,0.6817±0.0196,0.5212±0.0751,0.4789±0.0483,0.3711±0.0358,0.2395±0.0237,0.1762±0.0639,0.1833±0.0540,0.2038±0.0401,0.1867±0.0262,0.1606±0.0655,0.1862±0.0628,0.1708±0.0418,0.1300±0.0198,0.2154±0.0659,0.2188±0.0577,0.2926±0.0545,0.4060±0.0609,1.0000±0.0000,0.9951±0.0135,0.9842±0.0246,0.9284±0.0350,0.5913±0.0737,0.5632±0.0527,0.4616±0.0337,0.3254±0.0244,0.5195±0.0756,0.4721±0.0501,0.3478±0.0317,0.2158±0.0191,0.6889±0.0753,0.7000±0.0639,0.6884±0.0386,0.6635±0.0351,0.8702±0.0347,0.8000±0.0347,0.5760±0.0585,0.1225±0.0322,0.5212±0.0751,0.4653±0.0465,0.3075±0.0432,0.0847±0.0210
PreOrder__Subset__None,0.8846±0.0184,0.8526±0.0251,0.7732±0.0390,0.4773±0.0381,0.9785±0.0076,0.9867±0.0117,0.9918±0.0074,0.9679±0.0128,0.3875±0.0645,0.3883±0.0964,0.4360±0.0743,0.4682±0.0646,0.9830±0.0041,0.9752±0.0050,0.9439±0.0090,0.8230±0.0128,0.5139±0.0707,0.4786±0.0459,0.3654±0.0374,0.2307±0.0194,0.5178±0.0741,0.4917±0.0474,0.4459±0.0420,0.5005±0.0391,0.5152±0.0718,0.4820±0.0458,0.3901±0.0373,0.2995±0.0233,0.8547±0.0171,0.8323±0.0168,0.7509±0.0224,0.6608±0.0171,0.5139±0.0707,0.4757±0.0449,0.3635±0.0372,0.2288±0.0194,0.1794±0.0670,0.1914±0.0547,0.2051±0.0416,0.1875±0.0256,0.1759±0.0752,0.1901±0.0615,0.1698±0.0431,0.1274±0.0177,0.2172±0.0665,0.2292±0.0587,0.3007±0.0583,0.4368±0.0684,1.0000±0.0000,0.9902±0.0210,0.9819±0.0255,0.9170±0.0422,0.5843±0.0706,0.5616±0.0504,0.4579±0.0338,0.3196±0.0234,0.5118±0.0709,0.4674±0.0482,0.3409±0.0310,0.2081±0.0173,0.6820±0.0680,0.7057±0.0619,0.6999±0.0390,0.6908±0.0405,0.8640±0.0321,0.7924±0.0329,0.5521±0.0633,0.1008±0.0328,0.5100±0.0681,0.4574±0.0446,0.2892±0.0434,0.0658±0.0190
