Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0949±0.0191,0.1994±0.0498,0.3425±0.0280,0.4469±0.0295,0.2504±0.0281,0.4547±0.0752,0.6976±0.0378,0.8342±0.0296,0.3849±0.0746,0.3609±0.0813,0.3103±0.1369,0.2542±0.1048,0.8757±0.0179,0.8781±0.0088,0.8771±0.0105,0.8439±0.0254,0.7369±0.0331,0.7168±0.0211,0.6621±0.0319,0.5362±0.0613,0.7388±0.0370,0.7351±0.0208,0.7221±0.0353,0.6108±0.0626,0.7365±0.0347,0.7219±0.0195,0.6817±0.0321,0.5611±0.0612,0.8627±0.0187,0.8467±0.0187,0.8126±0.0194,0.7189±0.0351,0.7339±0.0341,0.7137±0.0189,0.6610±0.0317,0.5358±0.0616,0.5505±0.0254,0.5599±0.0297,0.5224±0.0237,0.5200±0.0937,0.5544±0.0310,0.5580±0.0474,0.4702±0.0326,0.4383±0.0762,0.5645±0.0289,0.5812±0.0290,0.6054±0.0335,0.6671±0.1563,0.8702±0.2596,0.7966±0.2620,0.7141±0.3269,0.5295±0.2928,0.7461±0.0347,0.7405±0.0236,0.7184±0.0261,0.6126±0.0532,0.7330±0.0311,0.7041±0.0224,0.6365±0.0301,0.5120±0.0554,0.7599±0.0398,0.7813±0.0313,0.8253±0.0295,0.7652±0.0556,0.7302±0.0337,0.7071±0.0133,0.6531±0.0269,0.5645±0.0626,0.7261±0.0326,0.6894±0.0191,0.5987±0.0334,0.4605±0.0656
PartialOrder__Hamming__None,0.0939±0.0190,0.1985±0.0491,0.3415±0.0275,0.4440±0.0304,0.2485±0.0265,0.4508±0.0745,0.6956±0.0364,0.8284±0.0315,0.3448±0.0942,0.3609±0.0858,0.2997±0.1263,0.2714±0.1049,0.8680±0.0205,0.8723±0.0139,0.8704±0.0142,0.8395±0.0262,0.7242±0.0385,0.7085±0.0268,0.6496±0.0325,0.5281±0.0646,0.7467±0.0383,0.7472±0.0251,0.7287±0.0398,0.6225±0.0570,0.7307±0.0385,0.7204±0.0234,0.6754±0.0333,0.5593±0.0611,0.8542±0.0223,0.8395±0.0237,0.8028±0.0228,0.7125±0.0365,0.7212±0.0389,0.7055±0.0241,0.6484±0.0322,0.5278±0.0648,0.5672±0.0376,0.5563±0.0332,0.5296±0.0369,0.5187±0.0909,0.5555±0.0400,0.5435±0.0512,0.4732±0.0367,0.4328±0.0742,0.5957±0.0378,0.5913±0.0342,0.6231±0.0551,0.6756±0.1528,0.7654±0.2912,0.7938±0.2601,0.6697±0.2953,0.5526±0.2845,0.7367±0.0382,0.7348±0.0308,0.7095±0.0309,0.6110±0.0514,0.7081±0.0361,0.6856±0.0333,0.6185±0.0331,0.5054±0.0549,0.7679±0.0413,0.7926±0.0373,0.8328±0.0352,0.7761±0.0545,0.6974±0.0417,0.6801±0.0270,0.6261±0.0317,0.5433±0.0726,0.6928±0.0406,0.6607±0.0316,0.5677±0.0365,0.4342±0.0797
PartialOrder__Subset__2,0.0949±0.0191,0.2009±0.0496,0.3425±0.0280,0.4469±0.0295,0.2504±0.0281,0.4566±0.0732,0.6976±0.0378,0.8323±0.0284,0.3857±0.0756,0.3583±0.0787,0.3093±0.1381,0.2508±0.1018,0.8761±0.0180,0.8800±0.0076,0.8766±0.0114,0.8429±0.0256,0.7379±0.0335,0.7199±0.0191,0.6621±0.0319,0.5351±0.0625,0.7388±0.0370,0.7331±0.0184,0.7221±0.0353,0.6085±0.0649,0.7372±0.0350,0.7233±0.0176,0.6817±0.0321,0.5595±0.0627,0.8633±0.0186,0.8490±0.0165,0.8119±0.0208,0.7171±0.0362,0.7349±0.0345,0.7169±0.0168,0.6610±0.0317,0.5347±0.0628,0.5511±0.0255,0.5603±0.0298,0.5216±0.0248,0.5196±0.0941,0.5560±0.0322,0.5591±0.0489,0.4692±0.0340,0.4388±0.0764,0.5645±0.0289,0.5798±0.0264,0.6054±0.0335,0.6654±0.1576,0.8702±0.2596,0.7967±0.2620,0.7141±0.3269,0.5283±0.2862,0.7468±0.0348,0.7431±0.0210,0.7176±0.0275,0.6101±0.0543,0.7344±0.0315,0.7076±0.0206,0.6354±0.0319,0.5098±0.0552,0.7599±0.0398,0.7825±0.0251,0.8253±0.0295,0.7622±0.0580,0.7321±0.0350,0.7148±0.0101,0.6531±0.0269,0.5645±0.0626,0.7281±0.0338,0.6976±0.0155,0.5987±0.0334,0.4605±0.0656
PartialOrder__Subset__None,0.0939±0.0190,0.1994±0.0495,0.3420±0.0270,0.4445±0.0304,0.2485±0.0265,0.4508±0.0745,0.6975±0.0333,0.8284±0.0315,0.3448±0.0942,0.3615±0.0844,0.3010±0.1273,0.2682±0.1015,0.8680±0.0205,0.8723±0.0131,0.8709±0.0140,0.8391±0.0267,0.7242±0.0385,0.7065±0.0267,0.6507±0.0325,0.5270±0.0658,0.7467±0.0383,0.7452±0.0234,0.7309±0.0416,0.6202±0.0595,0.7307±0.0385,0.7184±0.0227,0.6769±0.0338,0.5578±0.0628,0.8542±0.0223,0.8395±0.0220,0.8034±0.0229,0.7114±0.0381,0.7212±0.0389,0.7035±0.0238,0.6495±0.0323,0.5266±0.0661,0.5672±0.0376,0.5545±0.0334,0.5312±0.0371,0.5182±0.0913,0.5555±0.0400,0.5412±0.0531,0.4742±0.0366,0.4327±0.0743,0.5957±0.0378,0.5899±0.0323,0.6262±0.0557,0.6739±0.1540,0.7654±0.2912,0.7939±0.2602,0.6696±0.2953,0.5488±0.2804,0.7367±0.0382,0.7344±0.0287,0.7108±0.0311,0.6093±0.0532,0.7081±0.0361,0.6838±0.0336,0.6192±0.0331,0.5044±0.0560,0.7679±0.0413,0.7938±0.0313,0.8352±0.0361,0.7731±0.0567,0.6974±0.0417,0.6782±0.0284,0.6261±0.0317,0.5433±0.0726,0.6928±0.0406,0.6587±0.0323,0.5677±0.0365,0.4342±0.0797
PreOrder__Hamming__2,0.0924±0.0177,0.1296±0.0357,0.1594±0.0349,0.1883±0.0181,0.2562±0.0438,0.3449±0.0726,0.4181±0.0609,0.4527±0.0388,0.3845±0.0716,0.3266±0.0724,0.3106±0.1036,0.3042±0.1007,0.8728±0.0182,0.8713±0.0148,0.8429±0.0179,0.7822±0.0397,0.7363±0.0327,0.7212±0.0198,0.6599±0.0218,0.5427±0.0674,0.7373±0.0331,0.7448±0.0245,0.7233±0.0303,0.6845±0.0623,0.7356±0.0330,0.7281±0.0216,0.6801±0.0249,0.5889±0.0621,0.8598±0.0195,0.8519±0.0181,0.8132±0.0188,0.7323±0.0449,0.7334±0.0338,0.7183±0.0212,0.6576±0.0235,0.5413±0.0682,0.5477±0.0279,0.5651±0.0328,0.5586±0.0555,0.4895±0.0693,0.5521±0.0289,0.5517±0.0490,0.5104±0.0451,0.4159±0.0557,0.5595±0.0291,0.5957±0.0317,0.6389±0.0857,0.6265±0.1167,0.8707±0.2586,0.7938±0.2642,0.6564±0.2789,0.5999±0.2450,0.7418±0.0347,0.7413±0.0257,0.6910±0.0294,0.6016±0.0613,0.7332±0.0348,0.6986±0.0243,0.6181±0.0251,0.5037±0.0585,0.7507±0.0356,0.7895±0.0284,0.7834±0.0363,0.7496±0.0717,0.7302±0.0366,0.6936±0.0250,0.6050±0.0257,0.4296±0.0910,0.7265±0.0368,0.6890±0.0219,0.5908±0.0236,0.4008±0.0963
PreOrder__Hamming__None,0.0920±0.0177,0.1291±0.0348,0.1546±0.0325,0.1791±0.0174,0.2543±0.0429,0.3468±0.0728,0.4103±0.0652,0.4507±0.0436,0.3472±0.0793,0.3127±0.0784,0.2737±0.1083,0.3597±0.0959,0.8680±0.0203,0.8632±0.0132,0.8169±0.0181,0.7562±0.0378,0.7304±0.0373,0.7065±0.0167,0.6186±0.0118,0.5121±0.0579,0.7490±0.0376,0.7642±0.0169,0.7490±0.0221,0.7360±0.0407,0.7356±0.0373,0.7248±0.0160,0.6604±0.0108,0.5835±0.0468,0.8546±0.0219,0.8426±0.0164,0.7838±0.0157,0.7035±0.0420,0.7275±0.0382,0.7036±0.0167,0.6166±0.0128,0.5109±0.0587,0.5689±0.0389,0.5646±0.0314,0.5474±0.0557,0.4788±0.0516,0.5605±0.0394,0.5327±0.0456,0.4693±0.0406,0.3877±0.0447,0.5929±0.0399,0.6176±0.0310,0.6740±0.0878,0.6642±0.0989,0.7658±0.2906,0.7964±0.2534,0.6265±0.2082,0.6300±0.2044,0.7377±0.0376,0.7343±0.0217,0.6661±0.0204,0.5932±0.0450,0.7146±0.0379,0.6706±0.0234,0.5657±0.0175,0.4730±0.0452,0.7626±0.0393,0.8117±0.0239,0.8102±0.0277,0.7986±0.0532,0.7070±0.0424,0.6454±0.0245,0.5048±0.0375,0.3333±0.0934,0.7031±0.0422,0.6401±0.0208,0.4883±0.0341,0.3023±0.0985
PreOrder__Subset__2,0.0924±0.0177,0.1320±0.0356,0.1614±0.0340,0.1926±0.0212,0.2562±0.0438,0.3545±0.0713,0.4258±0.0571,0.4623±0.0409,0.3853±0.0725,0.3372±0.0768,0.3628±0.0575,0.2918±0.1040,0.8733±0.0181,0.8689±0.0139,0.8439±0.0189,0.7889±0.0349,0.7373±0.0323,0.7154±0.0195,0.6608±0.0245,0.5535±0.0550,0.7373±0.0331,0.7272±0.0291,0.7172±0.0313,0.6737±0.0480,0.7363±0.0328,0.7183±0.0230,0.6787±0.0272,0.5925±0.0502,0.8604±0.0192,0.8487±0.0175,0.8140±0.0203,0.7392±0.0384,0.7343±0.0335,0.7125±0.0206,0.6585±0.0264,0.5522±0.0560,0.5483±0.0278,0.5592±0.0305,0.5262±0.0477,0.4967±0.0641,0.5537±0.0291,0.5525±0.0434,0.4897±0.0532,0.4287±0.0515,0.5595±0.0291,0.5819±0.0334,0.5859±0.0500,0.6209±0.1073,0.8707±0.2586,0.7936±0.2641,0.7941±0.2244,0.5912±0.2555,0.7425±0.0345,0.7328±0.0267,0.6905±0.0325,0.6048±0.0531,0.7346±0.0342,0.6985±0.0219,0.6214±0.0278,0.5134±0.0528,0.7507±0.0356,0.7709±0.0337,0.7769±0.0397,0.7379±0.0572,0.7321±0.0358,0.6994±0.0205,0.6127±0.0276,0.4624±0.0749,0.7285±0.0359,0.6949±0.0166,0.5988±0.0267,0.4341±0.0789
PreOrder__Subset__None,0.0915±0.0178,0.1291±0.0360,0.1561±0.0316,0.1786±0.0172,0.2524±0.0433,0.3488±0.0761,0.4161±0.0631,0.4507±0.0457,0.3449±0.0824,0.3153±0.0806,0.2722±0.1068,0.3597±0.0928,0.8684±0.0205,0.8632±0.0122,0.8179±0.0182,0.7547±0.0378,0.7314±0.0376,0.7074±0.0163,0.6196±0.0119,0.5114±0.0576,0.7509±0.0376,0.7641±0.0181,0.7490±0.0221,0.7380±0.0410,0.7369±0.0375,0.7254±0.0158,0.6611±0.0105,0.5835±0.0462,0.8552±0.0222,0.8425±0.0161,0.7846±0.0161,0.7020±0.0418,0.7285±0.0383,0.7045±0.0156,0.6176±0.0127,0.5102±0.0584,0.5706±0.0378,0.5644±0.0312,0.5484±0.0560,0.4792±0.0503,0.5615±0.0394,0.5337±0.0445,0.4706±0.0422,0.3877±0.0435,0.5953±0.0378,0.6161±0.0324,0.6740±0.0878,0.6656±0.0984,0.7625±0.2954,0.7964±0.2534,0.6263±0.2082,0.6227±0.1975,0.7389±0.0381,0.7341±0.0213,0.6673±0.0207,0.5924±0.0443,0.7151±0.0382,0.6716±0.0220,0.5674±0.0183,0.4714±0.0448,0.7646±0.0399,0.8099±0.0262,0.8102±0.0277,0.8008±0.0539,0.7070±0.0424,0.6474±0.0229,0.5067±0.0374,0.3314±0.0946,0.7031±0.0422,0.6420±0.0193,0.4902±0.0347,0.3003±0.0998
