Base_Learner,Algorithm,Metric,Mean,Std
LightGBM,CLR,hamming_accuracy,0.8929535508123285,0.0041495713819558015
LightGBM,CLR,subset0_1,0.4408090400814071,0.019671484821713856
LightGBM,CLR,f1,0.4794466200625464,0.01994123890833201
