Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0356±0.0071,0.0563±0.0101,0.0601±0.0046,0.0337±0.0046,0.1904±0.0124,0.3607±0.0190,0.4377±0.0266,0.2773±0.0078,0.6669±0.0604,0.6037±0.0401,0.4885±0.0156,0.3586±0.0196,0.9492±0.0036,0.9144±0.0019,0.8314±0.0030,0.7105±0.0026,0.6153±0.0395,0.4474±0.0099,0.2414±0.0060,0.1370±0.0026,0.6435±0.0091,0.6682±0.0076,0.6854±0.0119,0.6826±0.0161,0.6042±0.0215,0.5054±0.0077,0.3389±0.0066,0.2210±0.0043,0.9474±0.0035,0.9093±0.0012,0.8206±0.0039,0.7004±0.0015,0.4848±0.0270,0.3789±0.0081,0.2196±0.0063,0.1295±0.0028,0.2375±0.0227,0.1828±0.0068,0.1497±0.0056,0.1211±0.0037,0.2679±0.0202,0.1524±0.0043,0.1098±0.0031,0.0853±0.0013,0.2419±0.0346,0.2690±0.0205,0.3339±0.0197,0.3983±0.0427,1.0000±0.0000,0.9812±0.0043,0.9090±0.0116,0.7848±0.0208,0.6007±0.0184,0.4819±0.0068,0.3303±0.0063,0.2234±0.0046,0.5907±0.0350,0.3862±0.0072,0.2197±0.0047,0.1345±0.0028,0.6124±0.0085,0.6408±0.0062,0.6651±0.0085,0.6608±0.0157,0.1352±0.0338,0.0635±0.0110,0.0065±0.0050,0.0029±0.0026,0.1347±0.0337,0.0635±0.0110,0.0065±0.0050,0.0018±0.0023
PartialOrder__Hamming__None,0.0360±0.0072,0.0570±0.0102,0.0617±0.0048,0.0344±0.0043,0.1968±0.0162,0.3707±0.0216,0.4600±0.0321,0.2908±0.0061,0.6425±0.0628,0.5450±0.0279,0.4088±0.0166,0.2915±0.0093,0.9410±0.0100,0.8921±0.0025,0.7838±0.0045,0.6549±0.0023,0.5601±0.0688,0.3683±0.0104,0.1932±0.0035,0.1208±0.0025,0.6760±0.0111,0.7038±0.0095,0.7272±0.0083,0.7220±0.0143,0.5854±0.0412,0.4573±0.0073,0.2934±0.0040,0.2011±0.0039,0.9389±0.0101,0.8856±0.0018,0.7695±0.0051,0.6426±0.0019,0.4603±0.0484,0.3262±0.0069,0.1812±0.0035,0.1159±0.0027,0.2393±0.0174,0.1774±0.0038,0.1431±0.0015,0.1204±0.0023,0.2483±0.0171,0.1372±0.0026,0.1006±0.0010,0.0827±0.0006,0.2694±0.0423,0.3169±0.0108,0.3882±0.0037,0.4711±0.0395,0.9988±0.0024,0.9679±0.0034,0.8662±0.0059,0.7239±0.0164,0.5803±0.0370,0.4399±0.0068,0.2918±0.0037,0.2055±0.0031,0.5293±0.0603,0.3246±0.0069,0.1834±0.0026,0.1202±0.0018,0.6483±0.0129,0.6822±0.0055,0.7132±0.0062,0.7081±0.0123,0.1064±0.0468,0.0370±0.0061,0.0023±0.0022,0.0029±0.0026,0.1059±0.0466,0.0370±0.0061,0.0023±0.0022,0.0018±0.0023
PartialOrder__Subset__2,0.0359±0.0072,0.0565±0.0101,0.0604±0.0047,0.0339±0.0047,0.1921±0.0132,0.3637±0.0162,0.4424±0.0289,0.2814±0.0101,0.6656±0.0623,0.6047±0.0404,0.4933±0.0132,0.3591±0.0197,0.9457±0.0081,0.9149±0.0017,0.8313±0.0030,0.7105±0.0028,0.5927±0.0691,0.4488±0.0091,0.2397±0.0060,0.1360±0.0027,0.6407±0.0106,0.6650±0.0080,0.6797±0.0140,0.6767±0.0180,0.5906±0.0377,0.5055±0.0068,0.3365±0.0070,0.2193±0.0044,0.9437±0.0082,0.9098±0.0010,0.8204±0.0039,0.7004±0.0016,0.4698±0.0455,0.3796±0.0072,0.2179±0.0063,0.1284±0.0028,0.2360±0.0222,0.1828±0.0064,0.1482±0.0058,0.1205±0.0040,0.2637±0.0183,0.1527±0.0037,0.1089±0.0033,0.0851±0.0015,0.2453±0.0414,0.2673±0.0220,0.3285±0.0195,0.3962±0.0408,0.9994±0.0012,0.9806±0.0034,0.9086±0.0113,0.7861±0.0201,0.5847±0.0344,0.4820±0.0063,0.3280±0.0072,0.2220±0.0050,0.5663±0.0614,0.3876±0.0064,0.2184±0.0053,0.1336±0.0030,0.6088±0.0089,0.6372±0.0077,0.6589±0.0101,0.6552±0.0175,0.1246±0.0509,0.0646±0.0106,0.0065±0.0050,0.0029±0.0026,0.1241±0.0507,0.0646±0.0106,0.0065±0.0050,0.0018±0.0023
PartialOrder__Subset__None,0.0361±0.0072,0.0571±0.0102,0.0618±0.0047,0.0346±0.0043,0.1992±0.0140,0.3737±0.0196,0.4624±0.0308,0.2967±0.0096,0.6417±0.0630,0.5450±0.0272,0.4041±0.0130,0.2915±0.0085,0.9408±0.0103,0.8921±0.0025,0.7837±0.0044,0.6541±0.0024,0.5588±0.0697,0.3682±0.0108,0.1926±0.0038,0.1204±0.0028,0.6745±0.0111,0.7033±0.0097,0.7251±0.0124,0.7212±0.0168,0.5840±0.0417,0.4570±0.0077,0.2925±0.0045,0.2005±0.0042,0.9386±0.0104,0.8856±0.0018,0.7694±0.0050,0.6417±0.0019,0.4591±0.0490,0.3261±0.0074,0.1805±0.0038,0.1155±0.0029,0.2395±0.0182,0.1770±0.0037,0.1432±0.0024,0.1202±0.0030,0.2483±0.0171,0.1368±0.0025,0.1008±0.0011,0.0826±0.0009,0.2697±0.0426,0.3168±0.0106,0.3929±0.0135,0.4738±0.0429,0.9988±0.0024,0.9673±0.0028,0.8626±0.0093,0.7269±0.0183,0.5788±0.0381,0.4395±0.0067,0.2909±0.0038,0.2048±0.0036,0.5279±0.0615,0.3244±0.0067,0.1829±0.0026,0.1197±0.0020,0.6470±0.0129,0.6815±0.0052,0.7103±0.0089,0.7071±0.0149,0.1064±0.0468,0.0376±0.0066,0.0023±0.0022,0.0029±0.0026,0.1059±0.0466,0.0376±0.0066,0.0023±0.0022,0.0018±0.0023
PreOrder__Hamming__2,0.0340±0.0065,0.0334±0.0074,0.0229±0.0042,0.0067±0.0025,0.1287±0.0113,0.1821±0.0146,0.1986±0.0250,0.0723±0.0121,0.6608±0.0520,0.6265±0.0432,0.5448±0.0261,0.4131±0.0167,0.9474±0.0016,0.9175±0.0020,0.8502±0.0031,0.7474±0.0026,0.6081±0.0157,0.4638±0.0136,0.2736±0.0054,0.1550±0.0031,0.6262±0.0092,0.6456±0.0066,0.6594±0.0119,0.6563±0.0143,0.5912±0.0100,0.5074±0.0089,0.3642±0.0050,0.2420±0.0052,0.9455±0.0013,0.9147±0.0016,0.8466±0.0037,0.7457±0.0027,0.4722±0.0101,0.3804±0.0092,0.2418±0.0051,0.1445±0.0031,0.2276±0.0152,0.1820±0.0097,0.1497±0.0038,0.1235±0.0011,0.2477±0.0115,0.1564±0.0069,0.1138±0.0023,0.0891±0.0007,0.2391±0.0287,0.2558±0.0154,0.2935±0.0173,0.3590±0.0151,0.9994±0.0012,0.9810±0.0022,0.9260±0.0074,0.8322±0.0126,0.5863±0.0098,0.4835±0.0068,0.3484±0.0038,0.2414±0.0043,0.5788±0.0153,0.3990±0.0078,0.2405±0.0032,0.1492±0.0027,0.5942±0.0090,0.6135±0.0060,0.6315±0.0042,0.6324±0.0111,0.1281±0.0147,0.0617±0.0135,0.0082±0.0077,0.0029±0.0019,0.1271±0.0150,0.0617±0.0135,0.0082±0.0077,0.0018±0.0023
PreOrder__Hamming__None,0.0613±0.0338,0.0336±0.0078,0.0257±0.0024,0.0760±0.0142,0.1575±0.0365,0.1898±0.0215,0.2233±0.0262,0.1563±0.0174,0.6109±0.0587,0.5520±0.0302,0.4165±0.0135,0.2847±0.0154,0.9318±0.0035,0.8864±0.0022,0.7742±0.0040,0.6337±0.0064,0.5006±0.0240,0.3533±0.0101,0.1866±0.0040,0.1116±0.0037,0.6704±0.0108,0.6941±0.0135,0.7195±0.0171,0.7460±0.0196,0.5461±0.0159,0.4425±0.0072,0.2850±0.0042,0.1880±0.0054,0.9274±0.0034,0.8824±0.0017,0.7682±0.0045,0.6036±0.0031,0.4176±0.0185,0.3111±0.0066,0.1751±0.0041,0.1074±0.0037,0.2108±0.0123,0.1747±0.0050,0.1390±0.0035,0.1145±0.0024,0.1957±0.0162,0.1353±0.0029,0.0984±0.0013,0.0779±0.0010,0.2765±0.0380,0.3144±0.0179,0.3767±0.0243,0.4832±0.0222,0.9982±0.0036,0.9611±0.0032,0.8538±0.0190,0.6756±0.0206,0.5354±0.0149,0.4256±0.0035,0.2820±0.0024,0.1883±0.0032,0.4591±0.0199,0.3121±0.0047,0.1765±0.0016,0.1081±0.0018,0.6429±0.0139,0.6692±0.0078,0.7009±0.0105,0.7315±0.0166,0.1129±0.0398,0.0306±0.0076,0.0059±0.0049,0.0717±0.0156,0.0861±0.0196,0.0306±0.0076,0.0041±0.0030,0.0019±0.0026
PreOrder__Subset__2,0.0496±0.0072,0.0335±0.0075,0.0234±0.0045,0.0109±0.0048,0.3831±0.0300,0.1821±0.0184,0.2021±0.0250,0.0758±0.0146,0.6376±0.0541,0.6408±0.0431,0.5577±0.0273,0.4278±0.0158,0.9386±0.0031,0.9203±0.0020,0.8563±0.0029,0.7591±0.0018,0.5458±0.0253,0.4800±0.0107,0.2867±0.0061,0.1609±0.0033,0.6270±0.0103,0.6290±0.0073,0.6422±0.0119,0.6442±0.0151,0.5565±0.0165,0.5107±0.0082,0.3710±0.0059,0.2479±0.0051,0.9354±0.0029,0.9176±0.0018,0.8529±0.0034,0.7565±0.0028,0.4344±0.0175,0.3855±0.0083,0.2490±0.0056,0.1491±0.0032,0.2116±0.0136,0.1790±0.0104,0.1490±0.0045,0.1240±0.0013,0.2206±0.0195,0.1583±0.0080,0.1151±0.0028,0.0903±0.0007,0.2524±0.0337,0.2415±0.0183,0.2822±0.0159,0.3441±0.0179,0.9994±0.0012,0.9810±0.0022,0.9291±0.0079,0.8432±0.0162,0.5456±0.0151,0.4841±0.0076,0.3511±0.0056,0.2452±0.0044,0.5033±0.0200,0.4086±0.0081,0.2460±0.0044,0.1529±0.0029,0.5959±0.0110,0.5939±0.0085,0.6130±0.0089,0.6190±0.0116,0.1111±0.0160,0.0670±0.0117,0.0100±0.0073,0.0070±0.0048,0.1100±0.0159,0.0670±0.0117,0.0100±0.0073,0.0018±0.0023
PreOrder__Subset__None,0.0435±0.0094,0.0342±0.0080,0.0266±0.0027,0.0546±0.0091,0.1680±0.0149,0.1974±0.0226,0.2362±0.0292,0.1516±0.0211,0.6064±0.0483,0.5514±0.0285,0.4171±0.0124,0.2911±0.0098,0.9296±0.0034,0.8874±0.0017,0.7765±0.0046,0.6463±0.0070,0.4963±0.0262,0.3542±0.0092,0.1873±0.0044,0.1215±0.0053,0.6662±0.0096,0.6934±0.0155,0.7175±0.0153,0.7349±0.0191,0.5412±0.0167,0.4434±0.0069,0.2857±0.0048,0.1990±0.0070,0.9264±0.0035,0.8834±0.0011,0.7703±0.0052,0.6259±0.0047,0.4138±0.0191,0.3117±0.0064,0.1757±0.0044,0.1163±0.0051,0.2078±0.0125,0.1753±0.0052,0.1398±0.0034,0.1165±0.0020,0.1925±0.0148,0.1358±0.0028,0.0991±0.0014,0.0797±0.0008,0.2766±0.0387,0.3152±0.0176,0.3783±0.0201,0.4675±0.0319,0.9982±0.0036,0.9604±0.0036,0.8551±0.0155,0.7096±0.0199,0.5292±0.0159,0.4276±0.0025,0.2835±0.0032,0.1963±0.0038,0.4525±0.0218,0.3142±0.0028,0.1778±0.0022,0.1136±0.0023,0.6384±0.0131,0.6689±0.0085,0.6992±0.0083,0.7189±0.0151,0.0964±0.0221,0.0300±0.0086,0.0059±0.0049,0.0458±0.0099,0.0872±0.0207,0.0300±0.0086,0.0041±0.0030,0.0055±0.0030
