Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.0145±0.0024,0.0252±0.0028,0.0468±0.0040,0.0671±0.0032,0.1448±0.0189,0.2470±0.0165,0.4158±0.0232,0.5395±0.0235,0.6233±0.0153,0.5959±0.0091,0.5494±0.0229,0.4097±0.0248,0.8150±0.0052,0.8043±0.0039,0.7809±0.0017,0.7260±0.0050,0.6938±0.0085,0.6646±0.0094,0.6183±0.0050,0.5255±0.0103,0.7036±0.0102,0.7104±0.0082,0.7245±0.0067,0.7111±0.0071,0.6752±0.0055,0.6636±0.0054,0.6428±0.0049,0.5809±0.0072,0.8123±0.0054,0.7992±0.0037,0.7701±0.0019,0.7062±0.0053,0.5765±0.0067,0.5578±0.0069,0.5252±0.0053,0.4479±0.0072,0.4515±0.0126,0.4539±0.0069,0.4497±0.0047,0.4417±0.0084,0.5514±0.0429,0.4989±0.0273,0.4256±0.0064,0.3833±0.0102,0.4542±0.0095,0.4687±0.0052,0.4913±0.0067,0.5326±0.0083,1.0000±0.0000,0.9983±0.0016,0.9844±0.0032,0.8798±0.0190,0.6919±0.0066,0.6806±0.0053,0.6565±0.0038,0.5974±0.0062,0.6879±0.0091,0.6577±0.0103,0.6046±0.0067,0.5151±0.0098,0.6961±0.0116,0.7055±0.0098,0.7181±0.0044,0.7113±0.0058,0.2367±0.0210,0.1891±0.0192,0.1154±0.0093,0.0348±0.0071,0.2367±0.0210,0.1891±0.0192,0.1154±0.0093,0.0348±0.0071
PartialOrder__Hamming__None,0.0157±0.0025,0.0262±0.0028,0.0483±0.0042,0.0705±0.0038,0.1568±0.0185,0.2549±0.0178,0.4241±0.0208,0.5581±0.0271,0.6080±0.0165,0.5658±0.0113,0.5012±0.0287,0.3829±0.0221,0.8060±0.0049,0.7870±0.0047,0.7513±0.0032,0.6955±0.0063,0.6658±0.0096,0.6244±0.0104,0.5638±0.0084,0.4859±0.0094,0.7400±0.0088,0.7556±0.0091,0.7683±0.0032,0.7561±0.0092,0.6777±0.0039,0.6602±0.0071,0.6276±0.0059,0.5698±0.0086,0.8029±0.0048,0.7813±0.0047,0.7387±0.0030,0.6724±0.0065,0.5739±0.0068,0.5463±0.0088,0.4995±0.0070,0.4300±0.0078,0.4691±0.0095,0.4676±0.0110,0.4586±0.0035,0.4423±0.0088,0.5083±0.0211,0.4448±0.0125,0.3970±0.0057,0.3652±0.0079,0.4950±0.0099,0.5196±0.0095,0.5517±0.0036,0.5825±0.0147,1.0000±0.0000,0.9965±0.0021,0.9784±0.0109,0.9007±0.0124,0.6926±0.0053,0.6757±0.0062,0.6415±0.0044,0.5861±0.0078,0.6561±0.0086,0.6141±0.0104,0.5524±0.0073,0.4785±0.0089,0.7335±0.0091,0.7512±0.0081,0.7650±0.0037,0.7562±0.0071,0.1928±0.0271,0.1270±0.0191,0.0517±0.0098,0.0120±0.0053,0.1928±0.0271,0.1270±0.0191,0.0517±0.0098,0.0120±0.0053
PartialOrder__Subset__2,0.0146±0.0023,0.0251±0.0028,0.0471±0.0040,0.0675±0.0031,0.1460±0.0181,0.2466±0.0170,0.4179±0.0207,0.5403±0.0237,0.6246±0.0144,0.5960±0.0067,0.5477±0.0227,0.4061±0.0247,0.8155±0.0049,0.8041±0.0044,0.7794±0.0028,0.7247±0.0045,0.6951±0.0071,0.6644±0.0092,0.6157±0.0061,0.5236±0.0095,0.7025±0.0104,0.7096±0.0092,0.7227±0.0083,0.7096±0.0070,0.6756±0.0052,0.6633±0.0061,0.6407±0.0064,0.5792±0.0069,0.8128±0.0051,0.7991±0.0042,0.7685±0.0028,0.7048±0.0047,0.5775±0.0063,0.5575±0.0070,0.5229±0.0064,0.4454±0.0071,0.4514±0.0116,0.4533±0.0080,0.4476±0.0046,0.4409±0.0073,0.5555±0.0403,0.4961±0.0248,0.4227±0.0070,0.3825±0.0089,0.4529±0.0095,0.4678±0.0066,0.4895±0.0061,0.5321±0.0087,1.0000±0.0000,0.9983±0.0016,0.9818±0.0038,0.8720±0.0259,0.6920±0.0064,0.6802±0.0061,0.6543±0.0053,0.5956±0.0057,0.6894±0.0080,0.6576±0.0104,0.6023±0.0079,0.5134±0.0089,0.6948±0.0119,0.7046±0.0101,0.7161±0.0049,0.7092±0.0065,0.2412±0.0203,0.1899±0.0202,0.1150±0.0076,0.0339±0.0070,0.2412±0.0203,0.1899±0.0202,0.1150±0.0076,0.0339±0.0070
PartialOrder__Subset__None,0.0156±0.0026,0.0261±0.0028,0.0484±0.0040,0.0704±0.0040,0.1547±0.0193,0.2549±0.0184,0.4241±0.0196,0.5569±0.0270,0.6075±0.0163,0.5656±0.0104,0.5001±0.0281,0.3785±0.0222,0.8055±0.0045,0.7864±0.0046,0.7502±0.0028,0.6939±0.0063,0.6654±0.0093,0.6235±0.0104,0.5625±0.0079,0.4843±0.0093,0.7387±0.0091,0.7553±0.0083,0.7675±0.0044,0.7562±0.0098,0.6769±0.0036,0.6596±0.0066,0.6264±0.0056,0.5687±0.0087,0.8024±0.0044,0.7807±0.0046,0.7375±0.0027,0.6707±0.0064,0.5729±0.0064,0.5452±0.0085,0.4983±0.0066,0.4287±0.0080,0.4681±0.0088,0.4674±0.0107,0.4574±0.0038,0.4425±0.0090,0.5074±0.0200,0.4443±0.0127,0.3955±0.0060,0.3651±0.0080,0.4939±0.0099,0.5193±0.0087,0.5508±0.0030,0.5844±0.0148,1.0000±0.0000,0.9965±0.0021,0.9784±0.0109,0.8992±0.0112,0.6916±0.0048,0.6748±0.0059,0.6402±0.0041,0.5848±0.0080,0.6555±0.0084,0.6131±0.0104,0.5508±0.0070,0.4768±0.0088,0.7321±0.0088,0.7506±0.0078,0.7644±0.0029,0.7560±0.0077,0.1924±0.0276,0.1266±0.0192,0.0513±0.0100,0.0124±0.0057,0.1924±0.0276,0.1266±0.0192,0.0513±0.0100,0.0124±0.0057
PreOrder__Hamming__2,0.0026±0.0014,0.0023±0.0004,0.0020±0.0009,0.0016±0.0006,0.0248±0.0081,0.0269±0.0066,0.0236±0.0098,0.0199±0.0076,0.6605±0.0154,0.6428±0.0090,0.6116±0.0065,0.4932±0.0278,0.8143±0.0060,0.8068±0.0035,0.7860±0.0037,0.7401±0.0034,0.7100±0.0054,0.6938±0.0113,0.6539±0.0020,0.5750±0.0085,0.6573±0.0140,0.6584±0.0115,0.6587±0.0062,0.6587±0.0094,0.6585±0.0088,0.6523±0.0067,0.6328±0.0031,0.5907±0.0071,0.8138±0.0061,0.8063±0.0035,0.7855±0.0037,0.7396±0.0034,0.5603±0.0094,0.5485±0.0078,0.5197±0.0046,0.4626±0.0066,0.4296±0.0166,0.4254±0.0086,0.4168±0.0066,0.4285±0.0088,0.5733±0.0483,0.5401±0.0167,0.4462±0.0148,0.4051±0.0085,0.4127±0.0129,0.4147±0.0071,0.4208±0.0070,0.4621±0.0130,1.0000±0.0000,1.0000±0.0000,0.9954±0.0028,0.9180±0.0424,0.6788±0.0092,0.6704±0.0066,0.6476±0.0031,0.6026±0.0062,0.7109±0.0043,0.6919±0.0117,0.6447±0.0028,0.5606±0.0092,0.6497±0.0153,0.6505±0.0128,0.6505±0.0060,0.6515±0.0085,0.2350±0.0186,0.2019±0.0260,0.1448±0.0121,0.0641±0.0081,0.2350±0.0186,0.2019±0.0260,0.1448±0.0121,0.0641±0.0081
PreOrder__Hamming__None,0.0051±0.0017,0.0047±0.0003,0.0046±0.0013,0.0048±0.0004,0.0538±0.0076,0.0554±0.0070,0.0554±0.0134,0.0629±0.0043,0.5929±0.0191,0.5515±0.0136,0.4791±0.0296,0.3883±0.0161,0.7993±0.0040,0.7700±0.0044,0.7112±0.0048,0.6216±0.0041,0.6584±0.0068,0.6065±0.0089,0.5273±0.0061,0.4395±0.0068,0.7419±0.0117,0.7626±0.0085,0.7942±0.0049,0.8143±0.0067,0.6753±0.0047,0.6525±0.0057,0.6115±0.0049,0.5522±0.0048,0.7983±0.0041,0.7689±0.0045,0.7099±0.0047,0.6198±0.0040,0.5698±0.0058,0.5335±0.0062,0.4764±0.0063,0.4053±0.0049,0.4702±0.0089,0.4648±0.0132,0.4589±0.0065,0.4455±0.0035,0.4971±0.0188,0.4265±0.0164,0.3798±0.0060,0.3488±0.0040,0.5010±0.0118,0.5309±0.0096,0.5923±0.0135,0.6627±0.0190,1.0000±0.0000,0.9953±0.0025,0.9879±0.0079,0.9552±0.0110,0.6881±0.0047,0.6649±0.0058,0.6224±0.0056,0.5646±0.0039,0.6474±0.0051,0.5933±0.0101,0.5140±0.0059,0.4329±0.0057,0.7344±0.0125,0.7564±0.0067,0.7887±0.0077,0.8119±0.0080,0.1858±0.0165,0.1022±0.0182,0.0285±0.0072,0.0021±0.0026,0.1858±0.0165,0.1022±0.0182,0.0285±0.0072,0.0021±0.0026
PreOrder__Subset__2,0.0055±0.0027,0.0026±0.0006,0.0023±0.0010,0.0017±0.0007,0.0455±0.0132,0.0294±0.0086,0.0257±0.0105,0.0228±0.0090,0.6889±0.0141,0.6798±0.0131,0.6361±0.0043,0.5156±0.0213,0.8132±0.0048,0.8061±0.0053,0.7890±0.0045,0.7432±0.0037,0.7218±0.0073,0.7085±0.0122,0.6712±0.0048,0.5848±0.0075,0.6269±0.0149,0.6226±0.0160,0.6256±0.0059,0.6178±0.0081,0.6450±0.0097,0.6371±0.0114,0.6231±0.0054,0.5776±0.0057,0.8122±0.0052,0.8055±0.0053,0.7885±0.0045,0.7428±0.0036,0.5458±0.0097,0.5324±0.0127,0.5108±0.0078,0.4498±0.0039,0.4134±0.0138,0.4063±0.0117,0.4044±0.0072,0.4162±0.0066,0.5797±0.0382,0.5321±0.0351,0.4556±0.0131,0.4104±0.0063,0.3864±0.0116,0.3827±0.0101,0.3930±0.0068,0.4301±0.0117,1.0000±0.0000,1.0000±0.0000,0.9966±0.0022,0.9134±0.0612,0.6666±0.0086,0.6566±0.0105,0.6388±0.0054,0.5907±0.0055,0.7222±0.0068,0.7059±0.0128,0.6619±0.0041,0.5705±0.0088,0.6191±0.0148,0.6139±0.0150,0.6173±0.0072,0.6127±0.0090,0.2226±0.0129,0.1928±0.0225,0.1469±0.0143,0.0633±0.0025,0.2226±0.0129,0.1928±0.0225,0.1469±0.0143,0.0633±0.0025
PreOrder__Subset__None,0.0055±0.0015,0.0053±0.0007,0.0055±0.0013,0.0051±0.0006,0.0554±0.0056,0.0608±0.0103,0.0612±0.0128,0.0662±0.0056,0.5924±0.0199,0.5503±0.0131,0.4782±0.0301,0.3843±0.0149,0.7992±0.0043,0.7706±0.0047,0.7112±0.0056,0.6228±0.0049,0.6582±0.0069,0.6073±0.0093,0.5277±0.0070,0.4401±0.0076,0.7416±0.0126,0.7623±0.0075,0.7930±0.0057,0.8130±0.0066,0.6749±0.0053,0.6527±0.0061,0.6113±0.0054,0.5524±0.0058,0.7981±0.0044,0.7694±0.0049,0.7096±0.0056,0.6209±0.0047,0.5695±0.0062,0.5340±0.0071,0.4762±0.0068,0.4051±0.0058,0.4699±0.0108,0.4653±0.0126,0.4584±0.0070,0.4455±0.0048,0.4956±0.0190,0.4279±0.0161,0.3795±0.0066,0.3492±0.0051,0.5007±0.0130,0.5307±0.0080,0.5906±0.0146,0.6625±0.0138,1.0000±0.0000,0.9952±0.0037,0.9887±0.0091,0.9597±0.0174,0.6878±0.0053,0.6652±0.0059,0.6219±0.0066,0.5648±0.0050,0.6472±0.0046,0.5940±0.0102,0.5140±0.0071,0.4336±0.0065,0.7341±0.0132,0.7561±0.0057,0.7871±0.0082,0.8100±0.0066,0.1862±0.0162,0.1034±0.0189,0.0294±0.0060,0.0017±0.0024,0.1862±0.0162,0.1034±0.0189,0.0294±0.0060,0.0017±0.0024
