Algorithm,aabs__0.0,aabs__0.1,aabs__0.2,aabs__0.3,abs__0.0,abs__0.1,abs__0.2,abs__0.3,afrd_pa__0.0,afrd_pa__0.1,afrd_pa__0.2,afrd_pa__0.3,arec__0.0,arec__0.1,arec__0.2,arec__0.3,example_precision_pa__0.0,example_precision_pa__0.1,example_precision_pa__0.2,example_precision_pa__0.3,example_recall_pa__0.0,example_recall_pa__0.1,example_recall_pa__0.2,example_recall_pa__0.3,f1_pa__0.0,f1_pa__0.1,f1_pa__0.2,f1_pa__0.3,hamming_accuracy_pa__0.0,hamming_accuracy_pa__0.1,hamming_accuracy_pa__0.2,hamming_accuracy_pa__0.3,jaccard_pa__0.0,jaccard_pa__0.1,jaccard_pa__0.2,jaccard_pa__0.3,macro_f1_pa__0.0,macro_f1_pa__0.1,macro_f1_pa__0.2,macro_f1_pa__0.3,macro_precision_pa__0.0,macro_precision_pa__0.1,macro_precision_pa__0.2,macro_precision_pa__0.3,macro_recall_pa__0.0,macro_recall_pa__0.1,macro_recall_pa__0.2,macro_recall_pa__0.3,mfrd_pa__0.0,mfrd_pa__0.1,mfrd_pa__0.2,mfrd_pa__0.3,micro_f1_pa__0.0,micro_f1_pa__0.1,micro_f1_pa__0.2,micro_f1_pa__0.3,micro_precision_pa__0.0,micro_precision_pa__0.1,micro_precision_pa__0.2,micro_precision_pa__0.3,micro_recall_pa__0.0,micro_recall_pa__0.1,micro_recall_pa__0.2,micro_recall_pa__0.3,rec__0.0,rec__0.1,rec__0.2,rec__0.3,subset0_1_pa__0.0,subset0_1_pa__0.1,subset0_1_pa__0.2,subset0_1_pa__0.3
PartialOrder__Hamming__2,0.7445±0.0307,0.7109±0.0296,0.6117±0.0288,0.3881±0.0151,0.9254±0.0221,0.9775±0.0150,0.9928±0.0052,0.9663±0.0052,0.4606±0.0958,0.4138±0.1188,0.3862±0.0841,0.3275±0.0363,0.9628±0.0067,0.9444±0.0082,0.8814±0.0087,0.7610±0.0082,0.4954±0.0404,0.4292±0.0274,0.2655±0.0233,0.1650±0.0115,0.4987±0.0466,0.4777±0.0305,0.4270±0.0217,0.4863±0.0324,0.4939±0.0439,0.4429±0.0283,0.3120±0.0226,0.2388±0.0156,0.8543±0.0183,0.8084±0.0144,0.6944±0.0064,0.6093±0.0123,0.4876±0.0447,0.4232±0.0277,0.2624±0.0238,0.1625±0.0106,0.2603±0.0310,0.2649±0.0460,0.2253±0.0215,0.1854±0.0156,0.2694±0.0484,0.2320±0.0332,0.1566±0.0157,0.1216±0.0096,0.2945±0.0533,0.3644±0.0675,0.5091±0.1012,0.5448±0.0485,1.0000±0.0000,0.9143±0.1362,0.8839±0.0428,0.6401±0.1038,0.5443±0.0438,0.5121±0.0336,0.3594±0.0142,0.2598±0.0154,0.4883±0.0419,0.4049±0.0251,0.2429±0.0103,0.1607±0.0101,0.6160±0.0526,0.6969±0.0524,0.6928±0.0479,0.6780±0.0354,0.7209±0.0485,0.5459±0.0517,0.2127±0.0342,0.0153±0.0073,0.4686±0.0481,0.3656±0.0285,0.1330±0.0271,0.0082±0.0025
PartialOrder__Hamming__None,0.7445±0.0307,0.7105±0.0297,0.6113±0.0288,0.3887±0.0140,0.9254±0.0221,0.9775±0.0150,0.9939±0.0060,0.9673±0.0052,0.4567±0.0938,0.4145±0.1187,0.3765±0.0784,0.3208±0.0341,0.9618±0.0066,0.9436±0.0083,0.8787±0.0083,0.7526±0.0078,0.4895±0.0396,0.4256±0.0277,0.2611±0.0248,0.1602±0.0105,0.5028±0.0478,0.4777±0.0305,0.4370±0.0214,0.4883±0.0294,0.4913±0.0437,0.4405±0.0285,0.3115±0.0240,0.2338±0.0142,0.8504±0.0189,0.8058±0.0142,0.6879±0.0064,0.5953±0.0124,0.4817±0.0439,0.4196±0.0279,0.2586±0.0247,0.1579±0.0098,0.2591±0.0273,0.2630±0.0471,0.2283±0.0178,0.1833±0.0152,0.2658±0.0492,0.2285±0.0346,0.1575±0.0152,0.1196±0.0093,0.2971±0.0512,0.3644±0.0675,0.5248±0.0914,0.5506±0.0512,1.0000±0.0000,0.9143±0.1362,0.8772±0.0440,0.6328±0.0927,0.5398±0.0426,0.5083±0.0339,0.3594±0.0127,0.2540±0.0144,0.4782±0.0408,0.4001±0.0254,0.2411±0.0104,0.1560±0.0093,0.6206±0.0505,0.6969±0.0524,0.7080±0.0384,0.6838±0.0369,0.7127±0.0482,0.5408±0.0519,0.2025±0.0354,0.0143±0.0082,0.4527±0.0458,0.3584±0.0287,0.1218±0.0263,0.0072±0.0026
PartialOrder__Subset__2,0.7447±0.0308,0.7111±0.0295,0.6129±0.0289,0.3892±0.0150,0.9254±0.0221,0.9775±0.0150,0.9939±0.0060,0.9663±0.0052,0.4609±0.0961,0.4095±0.1133,0.3844±0.0867,0.3301±0.0376,0.9626±0.0065,0.9445±0.0083,0.8820±0.0085,0.7617±0.0090,0.4920±0.0356,0.4299±0.0266,0.2663±0.0231,0.1641±0.0105,0.4925±0.0428,0.4777±0.0297,0.4259±0.0215,0.4832±0.0301,0.4896±0.0393,0.4434±0.0276,0.3124±0.0222,0.2375±0.0146,0.8535±0.0173,0.8086±0.0152,0.6950±0.0058,0.6097±0.0131,0.4842±0.0398,0.4239±0.0271,0.2632±0.0237,0.1617±0.0098,0.2579±0.0354,0.2681±0.0424,0.2263±0.0216,0.1849±0.0150,0.2675±0.0516,0.2340±0.0336,0.1575±0.0159,0.1212±0.0091,0.2920±0.0559,0.3682±0.0613,0.5077±0.1015,0.5441±0.0516,1.0000±0.0000,0.9143±0.1362,0.8797±0.0465,0.6408±0.1014,0.5399±0.0420,0.5126±0.0332,0.3599±0.0128,0.2592±0.0149,0.4858±0.0379,0.4054±0.0250,0.2436±0.0090,0.1603±0.0097,0.6089±0.0544,0.6970±0.0517,0.6910±0.0473,0.6769±0.0362,0.7209±0.0455,0.5470±0.0516,0.2138±0.0361,0.0153±0.0073,0.4681±0.0423,0.3670±0.0285,0.1342±0.0288,0.0082±0.0025
PartialOrder__Subset__None,0.7447±0.0308,0.7107±0.0296,0.6121±0.0291,0.3900±0.0135,0.9254±0.0221,0.9775±0.0150,0.9939±0.0060,0.9673±0.0052,0.4559±0.0934,0.4103±0.1131,0.3761±0.0795,0.3241±0.0368,0.9617±0.0063,0.9437±0.0083,0.8789±0.0087,0.7537±0.0080,0.4872±0.0362,0.4263±0.0266,0.2621±0.0244,0.1602±0.0095,0.5005±0.0441,0.4777±0.0297,0.4381±0.0224,0.4883±0.0253,0.4890±0.0401,0.4410±0.0276,0.3126±0.0237,0.2339±0.0128,0.8496±0.0179,0.8059±0.0149,0.6877±0.0055,0.5961±0.0119,0.4794±0.0405,0.4203±0.0270,0.2595±0.0243,0.1579±0.0092,0.2584±0.0283,0.2659±0.0437,0.2296±0.0180,0.1836±0.0145,0.2650±0.0498,0.2302±0.0346,0.1586±0.0155,0.1198±0.0088,0.2966±0.0517,0.3682±0.0613,0.5249±0.0915,0.5507±0.0539,1.0000±0.0000,0.9143±0.1362,0.8735±0.0470,0.6369±0.0924,0.5375±0.0396,0.5087±0.0334,0.3603±0.0131,0.2548±0.0133,0.4761±0.0372,0.4006±0.0251,0.2420±0.0103,0.1566±0.0084,0.6181±0.0489,0.6970±0.0517,0.7073±0.0398,0.6850±0.0378,0.7116±0.0468,0.5418±0.0516,0.2025±0.0354,0.0143±0.0082,0.4505±0.0428,0.3598±0.0284,0.1218±0.0263,0.0072±0.0026
PreOrder__Hamming__2,0.7428±0.0316,0.6561±0.0258,0.4752±0.0419,0.1721±0.0178,0.9233±0.0267,0.9468±0.0203,0.9611±0.0106,0.7730±0.0236,0.4083±0.0791,0.5083±0.0923,0.4136±0.0503,0.3007±0.0324,0.9628±0.0056,0.9361±0.0037,0.8596±0.0052,0.7140±0.0054,0.4902±0.0127,0.4157±0.0239,0.2790±0.0171,0.1710±0.0078,0.4921±0.0198,0.4570±0.0279,0.4701±0.0133,0.5482±0.0279,0.4877±0.0151,0.4259±0.0251,0.3328±0.0144,0.2534±0.0107,0.8550±0.0142,0.8136±0.0105,0.7313±0.0137,0.6544±0.0057,0.4806±0.0151,0.4058±0.0255,0.2729±0.0145,0.1688±0.0074,0.2723±0.0477,0.2259±0.0245,0.2318±0.0190,0.1871±0.0119,0.2820±0.0526,0.1904±0.0322,0.1650±0.0152,0.1249±0.0069,0.3149±0.0776,0.3011±0.0283,0.4348±0.0281,0.4712±0.0444,1.0000±0.0000,0.9925±0.0151,0.9497±0.0201,0.6488±0.1332,0.5412±0.0196,0.4862±0.0235,0.3591±0.0047,0.2521±0.0093,0.4831±0.0127,0.3924±0.0213,0.2489±0.0063,0.1593±0.0054,0.6153±0.0301,0.6393±0.0280,0.6453±0.0153,0.6045±0.0323,0.7178±0.0371,0.4969±0.0251,0.1513±0.0209,0.0051±0.0046,0.4595±0.0178,0.3473±0.0266,0.1207±0.0207,0.0051±0.0046
PreOrder__Hamming__None,0.7427±0.0315,0.6552±0.0262,0.4762±0.0416,0.1778±0.0178,0.9233±0.0267,0.9468±0.0203,0.9591±0.0112,0.7965±0.0235,0.4062±0.0746,0.4872±0.0619,0.3935±0.0427,0.2803±0.0427,0.9621±0.0054,0.9344±0.0036,0.8510±0.0062,0.6683±0.0088,0.4842±0.0107,0.4100±0.0189,0.2621±0.0134,0.1525±0.0030,0.4979±0.0202,0.4643±0.0262,0.4826±0.0157,0.5958±0.0157,0.4859±0.0145,0.4244±0.0211,0.3232±0.0135,0.2376±0.0051,0.8521±0.0156,0.8092±0.0103,0.7145±0.0121,0.5965±0.0081,0.4753±0.0142,0.4002±0.0208,0.2567±0.0108,0.1511±0.0031,0.2721±0.0443,0.2431±0.0344,0.2318±0.0175,0.1822±0.0067,0.2809±0.0549,0.2041±0.0356,0.1606±0.0136,0.1176±0.0043,0.3187±0.0754,0.3220±0.0395,0.4682±0.0477,0.5236±0.0440,1.0000±0.0000,0.9859±0.0202,0.9313±0.0316,0.5479±0.1213,0.5392±0.0187,0.4838±0.0214,0.3519±0.0069,0.2407±0.0050,0.4758±0.0124,0.3858±0.0203,0.2393±0.0073,0.1471±0.0035,0.6223±0.0292,0.6489±0.0235,0.6652±0.0123,0.6607±0.0085,0.7096±0.0375,0.4826±0.0214,0.1237±0.0186,0.0010±0.0020,0.4437±0.0171,0.3296±0.0205,0.0922±0.0083,0.0010±0.0020
PreOrder__Subset__2,0.7439±0.0321,0.6571±0.0256,0.4768±0.0426,0.1753±0.0178,0.9233±0.0267,0.9468±0.0203,0.9611±0.0106,0.7842±0.0233,0.4103±0.0816,0.5057±0.0925,0.4130±0.0528,0.3053±0.0314,0.9631±0.0056,0.9358±0.0033,0.8608±0.0059,0.7184±0.0060,0.4911±0.0113,0.4125±0.0248,0.2832±0.0193,0.1709±0.0063,0.4886±0.0162,0.4517±0.0275,0.4685±0.0122,0.5390±0.0258,0.4871±0.0132,0.4220±0.0257,0.3355±0.0160,0.2524±0.0095,0.8558±0.0136,0.8123±0.0108,0.7330±0.0133,0.6585±0.0049,0.4815±0.0135,0.4026±0.0267,0.2773±0.0171,0.1689±0.0061,0.2709±0.0524,0.2252±0.0243,0.2336±0.0199,0.1864±0.0106,0.2817±0.0580,0.1902±0.0319,0.1668±0.0156,0.1247±0.0063,0.3128±0.0804,0.2996±0.0280,0.4333±0.0284,0.4719±0.0480,1.0000±0.0000,0.9923±0.0154,0.9514±0.0186,0.6711±0.1415,0.5413±0.0186,0.4823±0.0230,0.3603±0.0062,0.2510±0.0086,0.4857±0.0121,0.3900±0.0208,0.2508±0.0071,0.1592±0.0045,0.6114±0.0286,0.6321±0.0274,0.6407±0.0139,0.5939±0.0354,0.7209±0.0380,0.4959±0.0250,0.1595±0.0259,0.0061±0.0050,0.4646±0.0150,0.3459±0.0296,0.1292±0.0244,0.0061±0.0050
PreOrder__Subset__None,0.7436±0.0320,0.6559±0.0260,0.4775±0.0419,0.1808±0.0176,0.9233±0.0267,0.9468±0.0203,0.9601±0.0099,0.8067±0.0257,0.4066±0.0752,0.4845±0.0620,0.3887±0.0453,0.2784±0.0399,0.9621±0.0054,0.9340±0.0036,0.8515±0.0068,0.6704±0.0085,0.4830±0.0098,0.4066±0.0214,0.2643±0.0124,0.1543±0.0041,0.4968±0.0185,0.4603±0.0277,0.4848±0.0161,0.5978±0.0195,0.4848±0.0131,0.4208±0.0234,0.3255±0.0126,0.2400±0.0066,0.8516±0.0150,0.8077±0.0110,0.7149±0.0109,0.5977±0.0075,0.4741±0.0133,0.3967±0.0235,0.2590±0.0102,0.1529±0.0041,0.2718±0.0448,0.2423±0.0347,0.2337±0.0174,0.1839±0.0064,0.2806±0.0553,0.2032±0.0359,0.1619±0.0131,0.1187±0.0040,0.3185±0.0757,0.3210±0.0397,0.4709±0.0502,0.5288±0.0436,1.0000±0.0000,0.9857±0.0205,0.9307±0.0319,0.5555±0.1064,0.5381±0.0177,0.4803±0.0233,0.3537±0.0079,0.2424±0.0059,0.4747±0.0114,0.3829±0.0215,0.2408±0.0076,0.1483±0.0043,0.6213±0.0283,0.6445±0.0263,0.6671±0.0138,0.6634±0.0085,0.7096±0.0375,0.4805±0.0215,0.1257±0.0205,0.0010±0.0020,0.4424±0.0174,0.3269±0.0243,0.0944±0.0097,0.0010±0.0020
