Base_Learner,Algorithm,Algorithm_Metric,Algorithm_Height,Algorithm_Order,Prediction_Type,Metric,Mean,Std
RF,,,,,BinaryVector,hamming_accuracy,0.6563963963963964,0.018848144466953362
RF,,,,,BinaryVector,subset0_1,0.08864864864864865,0.01866931004971332
RF,,,,,BinaryVector,f1,0.5641049621049616,0.03356837286501214
RF,,,,,BinaryVector,jaccard,0.44637237237237243,0.031068955868479006
RF,,,,,BinaryVector,macro_f1,0.43943807234815035,0.029981716803293524
RF,,,,,BinaryVector,micro_f1,0.600406240923418,0.030798301312838647
RF,,,,,BinaryVector,macro_precision,0.4541034219391702,0.02358843603178656
RF,,,,,BinaryVector,micro_precision,0.6011344377851185,0.030391168247919396
RF,,,,,BinaryVector,macro_recall,0.45170783887332744,0.04819266517929509
RF,,,,,BinaryVector,micro_recall,0.6036873584370553,0.057522177321782046
RF,,,,,BinaryVector,example_precision,0.608936936936937,0.03320477114960089
RF,,,,,BinaryVector,example_recall,0.594066066066066,0.05590351417031203
RF,,,,,BinaryVector,mfrd,0.9840479494822766,0.019024540002887877
RF,,,,,BinaryVector,afrd,0.536804083025843,0.08367259650409282
RF,,,,,ScoreVector,ranking_loss,0.33267667667667666,0.022461411119160325
RF,,,,,ScoreVector,one_error,0.3160360360360361,0.044275956910724806
RF,,,,,ScoreVector,coverage,3.3956756756756756,0.15478557681840785
RF,,,,,ScoreVector,lr_ap,0.7168676676676679,0.020085505295571536
RF,,,,,ScoreVector,auc_macro,0.5166556513026667,0.031606856662898676
RF,,,,,ScoreVector,auc_micro,0.6565781849713295,0.01592651618439078
RF,,,,,ScoreVector,auprc_macro,0.44199169619833056,0.016451563039612056
RF,,,,,ScoreVector,auprc_micro,0.5957390834506116,0.026197291569882653
