Base_Learner,Algorithm,Metric,Mean,Std
LightGBM,CLR,hamming_accuracy,0.6349056603773585,0.006469002695417836
LightGBM,CLR,subset0_1,0.0018867924528301887,0.0
LightGBM,CLR,f1,0.45302910993634804,0.010401715927885441
