,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999999999995828,0.9999999999999605,0.9999999916402995,0.9254505839929961,0.9975245186835158,0.9430586072825576,0.9985742647247772,0.02322920779196591,0.03480400222536839,0.9999999787302003,0.05110500189348255,0.4871661863379778,0.7073906644652708
PartialOrder__Hamming__None,0.9999999999995828,1.0,1.0,0.9999999999969489,0.8517792631878888,0.9898314189634262,0.8798852374795941,0.993412019440266,0.012213559769016724,0.018838359625398482,0.9999982412543745,0.02850415934017192,0.35999673810951527,0.5767394235048646
PartialOrder__Subset__2,0.9999999999999605,1.0,1.0,0.9999999999829716,0.8662735320762012,0.9917800457531145,0.8926061973377406,0.994767017559539,0.013635141678232654,0.020931544274429448,0.9999990582611465,0.03151665331235953,0.3801619723942722,0.5991280490098098
PartialOrder__Subset__None,0.9999999916402995,0.9999999999969489,0.9999999999829716,1.0,0.7278048800674135,0.9635873619835709,0.7668648862211358,0.9738010855703088,0.005472479302593758,0.008717159246060202,0.9999388186168536,0.013635141678232654,0.23505184480831076,0.42187906883600523
PreOrder__Hamming__2,0.9254505839929961,0.8517792631878888,0.8662735320762012,0.7278048800674135,1.0,0.999999514605018,1.0,0.9999982412543745,0.8202124659188528,0.8798852374795941,0.993412019440266,0.9254505839929961,0.9999844263185558,0.9999999787302003
PreOrder__Hamming__None,0.9975245186835158,0.9898314189634262,0.9917800457531145,0.9635873619835709,0.999999514605018,1.0,0.9999998869625356,1.0,0.44333466887770245,0.5318137731112567,0.9999844263185558,0.6213692419263186,0.993412019440266,0.9995915124698332
PreOrder__Subset__2,0.9430586072825576,0.8798852374795941,0.8926061973377406,0.7668648862211358,1.0,0.9999998869625356,1.0,0.999999514605018,0.7853957753690319,0.8517792631878888,0.9958819669439543,0.904435500537061,0.9999603737648747,0.9999998869625356
PreOrder__Subset__None,0.9985742647247772,0.993412019440266,0.994767017559539,0.9738010855703088,0.9999982412543745,1.0,0.999999514605018,1.0,0.4008046928405046,0.4871661863379778,0.9999944539027681,0.5767394235048646,0.9898314189634262,0.9992166671806773
br,0.02322920779196591,0.012213559769016724,0.013635141678232654,0.005472479302593758,0.8202124659188528,0.44333466887770245,0.7853957753690319,0.4008046928405046,1.0,0.9999999999999978,0.08741773927893404,0.9999999999829716,0.9958819669439543,0.9690125423075124
cc,0.03480400222536839,0.018838359625398482,0.020931544274429448,0.008717159246060202,0.8798852374795941,0.5318137731112567,0.8517792631878888,0.4871661863379778,0.9999999999999978,1.0,0.12165239270087158,0.9999999999999978,0.9985742647247772,0.9848135790459124
clr,0.9999999787302003,0.9999982412543745,0.9999990582611465,0.9999388186168536,0.993412019440266,0.9999844263185558,0.9958819669439543,0.9999944539027681,0.08741773927893404,0.12165239270087158,1.0,0.16546468171002138,0.7853957753690319,0.9254505839929961
ecc,0.05110500189348255,0.02850415934017192,0.03151665331235953,0.013635141678232654,0.9254505839929961,0.6213692419263186,0.904435500537061,0.5767394235048646,0.9999999999829716,0.9999999999999978,0.16546468171002138,1.0,0.9995915124698332,0.993412019440266
lp,0.4871661863379778,0.35999673810951527,0.3801619723942722,0.23505184480831076,0.9999844263185558,0.993412019440266,0.9999603737648747,0.9898314189634262,0.9958819669439543,0.9985742647247772,0.7853957753690319,0.9995915124698332,1.0,0.9999999997022853
mlknn,0.7073906644652708,0.5767394235048646,0.5991280490098098,0.42187906883600523,0.9999999787302003,0.9995915124698332,0.9999998869625356,0.9992166671806773,0.9690125423075124,0.9848135790459124,0.9254505839929961,0.993412019440266,0.9999999997022853,1.0
