,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999997601718112,0.9999999999829716,0.9999968271609319,0.5094205407151863,0.9958819669439543,0.42187906883600523,0.9898314189634262,0.0012196257645202824,0.0009357997397816398,0.8662735320762012,0.0007151011561215004,0.5991280490098098,0.5542770893980762
PartialOrder__Hamming__None,0.9999997601718112,1.0,0.999999999922727,0.9999999999999978,0.1912751188151609,0.9153793148254069,0.14229106593968943,0.8662735320762012,0.00011297753220829154,8.38262427971248e-05,0.5318137731112567,6.196068596697746e-05,0.25099429041743515,0.21978219162798152
PartialOrder__Subset__2,0.9999999999829716,0.999999999922727,1.0,0.9999999916402995,0.34035006873809137,0.977999276231552,0.26760109203991544,0.9574809186251434,0.00041256244528586894,0.00031150086762454787,0.7278048800674135,0.0002342723104022948,0.42187906883600523,0.3801619723942722
PartialOrder__Subset__None,0.9999968271609319,0.9999999999999978,0.9999999916402995,1.0,0.14229106593968943,0.8662735320762012,0.10341407454071638,0.8031927740413913,6.196068596697746e-05,4.5625876473609495e-05,0.44333466887770245,3.347147368493175e-05,0.1912751188151609,0.16546468171002138
PreOrder__Hamming__2,0.5094205407151863,0.1912751188151609,0.34035006873809137,0.14229106593968943,1.0,0.9967908374888784,0.9999999999999978,0.9989366386561562,0.7853957753690319,0.7476495877387992,0.999999514605018,0.7073906644652708,0.9999999999999978,1.0
PreOrder__Hamming__None,0.9958819669439543,0.9153793148254069,0.977999276231552,0.8662735320762012,0.9967908374888784,1.0,0.9917800457531145,0.9999999999999978,0.09514625666984788,0.08020635130393916,0.9999968271609319,0.06724390012647263,0.9989366386561562,0.9981107738071993
PreOrder__Subset__2,0.42187906883600523,0.14229106593968943,0.26760109203991544,0.10341407454071638,0.9999999999999978,0.9917800457531145,1.0,0.9967908374888784,0.8517792631878888,0.8202124659188528,0.9999944539027681,0.7853957753690319,0.9999999999829716,0.9999999999995828
PreOrder__Subset__None,0.9898314189634262,0.8662735320762012,0.9574809186251434,0.8031927740413913,0.9989366386561562,0.9999999999999978,0.9967908374888784,1.0,0.13166261418706426,0.11224263012656566,0.9999997601718112,0.09514625666984788,0.9997112677594805,0.9994304270851965
br,0.0012196257645202824,0.00011297753220829154,0.00041256244528586894,6.196068596697746e-05,0.7853957753690319,0.09514625666984788,0.8517792631878888,0.13166261418706426,1.0,1.0,0.4008046928405046,0.9999999999999978,0.7073906644652708,0.7476495877387992
cc,0.0009357997397816398,8.38262427971248e-05,0.00031150086762454787,4.5625876473609495e-05,0.7476495877387992,0.08020635130393916,0.8202124659188528,0.11224263012656566,1.0,1.0,0.35999673810951527,1.0,0.665113714458678,0.7073906644652708
clr,0.8662735320762012,0.5318137731112567,0.7278048800674135,0.44333466887770245,0.999999514605018,0.9999968271609319,0.9999944539027681,0.9999997601718112,0.4008046928405046,0.35999673810951527,1.0,0.3212582042915939,0.9999999787302003,0.9999998869625356
ecc,0.0007151011561215004,6.196068596697746e-05,0.0002342723104022948,3.347147368493175e-05,0.7073906644652708,0.06724390012647263,0.7853957753690319,0.09514625666984788,0.9999999999999978,1.0,0.3212582042915939,1.0,0.6213692419263186,0.665113714458678
lp,0.5991280490098098,0.25099429041743515,0.42187906883600523,0.1912751188151609,0.9999999999999978,0.9989366386561562,0.9999999999829716,0.9997112677594805,0.7073906644652708,0.665113714458678,0.9999999787302003,0.6213692419263186,1.0,1.0
mlknn,0.5542770893980762,0.21978219162798152,0.3801619723942722,0.16546468171002138,1.0,0.9981107738071993,0.9999999999995828,0.9994304270851965,0.7476495877387992,0.7073906644652708,0.9999998869625356,0.665113714458678,1.0,1.0
