,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999806060301,0.999403881682518,0.5789336313552307,0.7994878850730481,0.9999999999927879,0.2349439816380824
br,0.9999999806060301,0.9999999806060301,0.9999999806060301,0.9999999806060301,0.9999999806060301,0.9999999806060301,0.9999999806060301,0.9999999806060301,1.0,0.9815248526777294,0.2883919596938298,0.5069795502160834,0.9999999999990118,0.5069795502160832
cc,0.999403881682518,0.999403881682518,0.999403881682518,0.999403881682518,0.999403881682518,0.999403881682518,0.999403881682518,0.999403881682518,0.9815248526777294,1.0,0.9921959853268482,0.9995815106071636,0.9952128374516407,0.01201588324846714
clr,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.5789336313552307,0.2883919596938298,0.9921959853268482,1.0,0.9999999993018792,0.4137067268530751,3.9651447789168515e-05
ecc,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.7994878850730481,0.5069795502160834,0.9995815106071636,0.9999999993018792,1.0,0.6500484037322236,0.00019655873766433185
lp,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999927879,0.9999999999990118,0.9952128374516407,0.4137067268530751,0.6500484037322236,1.0,0.3695412406533509
mlknn,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.2349439816380824,0.5069795502160832,0.01201588324846714,3.9651447789168515e-05,0.00019655873766433185,0.3695412406533509,1.0
