,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,0.9975245186835158,0.4871661863379778,0.25099429041743515,0.9574809186251434,0.08741773927893404
br,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0,0.9992166671806773,0.4008046928405046,0.1912751188151609,0.977999276231552,0.12165239270087158
cc,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9975245186835158,0.9992166671806773,1.0,0.02850415934017192,0.0077724816297968236,0.9999999787302003,0.7476495877387992
clr,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4008046928405046,0.02850415934017192,1.0,0.9999999969648584,0.00615830108418447,2.458297694962752e-06
ecc,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.25099429041743515,0.1912751188151609,0.0077724816297968236,0.9999999969648584,1.0,0.001390203355165598,2.9786173627588397e-07
lp,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.9574809186251434,0.977999276231552,0.9999999787302003,0.00615830108418447,0.001390203355165598,1.0,0.9430586072825576
mlknn,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.12165239270087158,0.7476495877387992,2.458297694962752e-06,2.9786173627588397e-07,0.9430586072825576,1.0
