,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999999999829716,0.9999999999829716,0.9999999969648584,0.9690125423075124,0.42187906883600523,0.993412019440266,0.5991280490098098,1.0,1.0,0.34035006873809137,0.9999999989956464,0.9635873619835709,0.9999997601718112
PartialOrder__Hamming__None,0.9999999999829716,1.0,1.0,0.9999999999999978,0.904435500537061,0.26760109203991544,0.9690125423075124,0.42187906883600523,0.9999999999969489,0.9999999999999605,0.5094205407151863,0.9999990582611465,0.8926061973377406,0.9999748732092666
PartialOrder__Subset__2,0.9999999999829716,1.0,1.0,0.9999999999999978,0.904435500537061,0.26760109203991544,0.9690125423075124,0.42187906883600523,0.9999999999969489,0.9999999999999605,0.5094205407151863,0.9999990582611465,0.8926061973377406,0.9999748732092666
PartialOrder__Subset__None,0.9999999969648584,0.9999999999999978,0.9999999999999978,1.0,0.8517792631878888,0.2051897386198851,0.9430586072825576,0.34035006873809137,0.9999999989956464,0.999999999922727,0.5991280490098098,0.9999905817962828,0.8364179611477944,0.9998623848316938
PreOrder__Hamming__2,0.9690125423075124,0.904435500537061,0.904435500537061,0.8517792631878888,1.0,0.9994304270851965,0.9999999999829716,0.9999748732092666,0.9635873619835709,0.9506510076394046,0.0033752216829040504,0.9967908374888784,1.0,0.9994304270851965
PreOrder__Hamming__None,0.42187906883600523,0.26760109203991544,0.26760109203991544,0.2051897386198851,0.9994304270851965,1.0,0.994767017559539,0.9999999999829716,0.4008046928405046,0.35999673810951527,3.347147368493175e-05,0.665113714458678,0.9995915124698332,0.7853957753690319
PreOrder__Subset__2,0.993412019440266,0.9690125423075124,0.9690125423075124,0.9430586072825576,0.9999999999829716,0.994767017559539,1.0,0.9994304270851965,0.9917800457531145,0.9875240026372438,0.008717159246060202,0.9997112677594805,0.999999999922727,0.9999748732092666
PreOrder__Subset__None,0.5991280490098098,0.42187906883600523,0.42187906883600523,0.34035006873809137,0.9999748732092666,0.9999999999829716,0.9994304270851965,1.0,0.5767394235048646,0.5318137731112567,0.00011297753220829154,0.8202124659188528,0.9999844263185558,0.904435500537061
br,1.0,0.9999999999969489,0.9999999999969489,0.9999999989956464,0.9635873619835709,0.4008046928405046,0.9917800457531145,0.5767394235048646,1.0,1.0,0.35999673810951527,0.9999999969648584,0.9574809186251434,0.999999514605018
cc,1.0,0.9999999999999605,0.9999999999999605,0.999999999922727,0.9506510076394046,0.35999673810951527,0.9875240026372438,0.5318137731112567,1.0,1.0,0.4008046928405046,0.9999999787302003,0.9430586072825576,0.9999982412543745
clr,0.34035006873809137,0.5094205407151863,0.5094205407151863,0.5991280490098098,0.0033752216829040504,3.347147368493175e-05,0.008717159246060202,0.00011297753220829154,0.35999673810951527,0.4008046928405046,1.0,0.16546468171002138,0.0029830009976998806,0.10341407454071638
ecc,0.9999999989956464,0.9999990582611465,0.9999990582611465,0.9999905817962828,0.9967908374888784,0.665113714458678,0.9997112677594805,0.8202124659188528,0.9999999969648584,0.9999999787302003,0.16546468171002138,1.0,0.9958819669439543,0.9999999999995828
lp,0.9635873619835709,0.8926061973377406,0.8926061973377406,0.8364179611477944,1.0,0.9995915124698332,0.999999999922727,0.9999844263185558,0.9574809186251434,0.9430586072825576,0.0029830009976998806,0.9958819669439543,1.0,0.9992166671806773
mlknn,0.9999997601718112,0.9999748732092666,0.9999748732092666,0.9998623848316938,0.9994304270851965,0.7853957753690319,0.9999748732092666,0.904435500537061,0.999999514605018,0.9999982412543745,0.10341407454071638,0.9999999999995828,0.9992166671806773,1.0
