,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.999999999922727,0.9999999494723731,0.9999999999995828,0.9999944539027681,0.643388986510271,1.0,0.8926061973377406,0.6213692419263186,0.7073906644652708,0.042282471135990485,0.8202124659188528,0.9997990318849446,0.9999073889320093
PartialOrder__Hamming__None,0.999999999922727,1.0,0.9999844263185558,1.0,0.9999999916402995,0.8202124659188528,0.9999999989956464,0.9690125423075124,0.42187906883600523,0.5094205407151863,0.016934174540013225,0.643388986510271,0.9999968271609319,0.9981107738071993
PartialOrder__Subset__2,0.9999999494723731,0.9999844263185558,1.0,0.9999968271609319,0.9981107738071993,0.3212582042915939,0.9999999916402995,0.6213692419263186,0.8926061973377406,0.9346686211151921,0.1535537635198505,0.9738010855703088,0.9875240026372438,0.9999999916402995
PartialOrder__Subset__None,0.9999999999995828,1.0,0.9999968271609319,1.0,0.9999998869625356,0.7668648862211358,0.9999999999829716,0.9506510076394046,0.4871661863379778,0.5767394235048646,0.02322920779196591,0.7073906644652708,0.9999844263185558,0.9992166671806773
PreOrder__Hamming__2,0.9999944539027681,0.9999999916402995,0.9981107738071993,0.9999998869625356,1.0,0.9635873619835709,0.9999844263185558,0.9981107738071993,0.1912751188151609,0.25099429041743515,0.003814896806707102,0.35999673810951527,0.9999999999829716,0.9690125423075124
PreOrder__Hamming__None,0.643388986510271,0.8202124659188528,0.3212582042915939,0.7668648862211358,0.9635873619835709,1.0,0.5991280490098098,0.9999999787302003,0.0009357997397816398,0.0015829973677482512,2.072018273180376e-06,0.0033752216829040504,0.9917800457531145,0.13166261418706426
PreOrder__Subset__2,1.0,0.9999999989956464,0.9999999916402995,0.9999999999829716,0.9999844263185558,0.5991280490098098,1.0,0.8662735320762012,0.665113714458678,0.7476495877387992,0.05110500189348255,0.8517792631878888,0.9995915124698332,0.9999603737648747
PreOrder__Subset__None,0.8926061973377406,0.9690125423075124,0.6213692419263186,0.9506510076394046,0.9981107738071993,0.9999999787302003,0.8662735320762012,1.0,0.005472479302593758,0.008717159246060202,2.088484839479765e-05,0.016934174540013225,0.9998623848316938,0.34035006873809137
br,0.6213692419263186,0.42187906883600523,0.8926061973377406,0.4871661863379778,0.1912751188151609,0.0009357997397816398,0.665113714458678,0.005472479302593758,1.0,0.9999999999999978,0.9958819669439543,0.9999999997022853,0.10341407454071638,0.9848135790459124
cc,0.7073906644652708,0.5094205407151863,0.9346686211151921,0.5767394235048646,0.25099429041743515,0.0015829973677482512,0.7476495877387992,0.008717159246060202,0.9999999999999978,1.0,0.9898314189634262,0.9999999999995828,0.14229106593968943,0.993412019440266
clr,0.042282471135990485,0.016934174540013225,0.1535537635198505,0.02322920779196591,0.003814896806707102,2.072018273180376e-06,0.05110500189348255,2.088484839479765e-05,0.9958819669439543,0.9898314189634262,1.0,0.9690125423075124,0.001390203355165598,0.35999673810951527
ecc,0.8202124659188528,0.643388986510271,0.9738010855703088,0.7073906644652708,0.35999673810951527,0.0033752216829040504,0.8517792631878888,0.016934174540013225,0.9999999997022853,0.9999999999995828,0.9690125423075124,1.0,0.21978219162798152,0.9985742647247772
lp,0.9997990318849446,0.9999968271609319,0.9875240026372438,0.9999844263185558,0.9999999999829716,0.9917800457531145,0.9995915124698332,0.9998623848316938,0.10341407454071638,0.14229106593968943,0.001390203355165598,0.21978219162798152,1.0,0.904435500537061
mlknn,0.9999073889320093,0.9981107738071993,0.9999999916402995,0.9992166671806773,0.9690125423075124,0.13166261418706426,0.9999603737648747,0.34035006873809137,0.9848135790459124,0.993412019440266,0.35999673810951527,0.9985742647247772,0.904435500537061,1.0
