,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9997402346156786,0.9991346443675294,0.9999999960951349,0.023776690079980733,0.07522808279555182,0.0020370819272206298,0.032289048144192756
PartialOrder__Hamming__None,0.9997402346156786,1.0,0.9651259809718014,0.9991346443675294,0.004340257284988547,0.017305581809114567,0.00025687698880361154,0.00623501691790973
PartialOrder__Subset__2,0.9991346443675294,0.9651259809718014,1.0,0.9997402346156786,0.12416849024311871,0.28822774909592175,0.017305581809114567,0.15642518383877346
PartialOrder__Subset__None,0.9999999960951349,0.9991346443675294,0.9997402346156786,1.0,0.032289048144192756,0.09727402758875536,0.00298916397343274,0.043330960700129206
PreOrder__Hamming__2,0.023776690079980733,0.004340257284988547,0.12416849024311871,0.032289048144192756,1.0,0.9999421542682614,0.9976628390369632,0.9999999960951349
PreOrder__Hamming__None,0.07522808279555182,0.017305581809114567,0.28822774909592175,0.09727402758875536,0.9999421542682614,1.0,0.9651259809718016,0.9999919077551657
PreOrder__Subset__2,0.0020370819272206298,0.00025687698880361154,0.017305581809114567,0.00298916397343274,0.9976628390369632,0.9651259809718016,1.0,0.9946029241564981
PreOrder__Subset__None,0.032289048144192756,0.00623501691790973,0.15642518383877346,0.043330960700129206,0.9999999960951349,0.9999919077551657,0.9946029241564981,1.0
