,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999944539027681,0.9999999999999605,0.9999999494723731,0.6213692419263186,0.9999944539027681,0.1912751188151609,0.9992166671806773,0.0077724816297968236,0.012213559769016724,2.4463367783944534e-05,0.042282471135990485,0.12165239270087158,0.042282471135990485
PartialOrder__Hamming__None,0.9999944539027681,1.0,0.9999388186168536,0.9999999999969489,0.1912751188151609,0.9898314189634262,0.02850415934017192,0.9254505839929961,0.00047408903612045084,0.000818456431732395,6.106244073711409e-07,0.003814896806707102,0.015204362605239607,0.003814896806707102
PartialOrder__Subset__2,0.9999999999999605,0.9999388186168536,1.0,0.9999982412543745,0.7278048800674135,0.9999997601718112,0.26760109203991544,0.9998623848316938,0.013635141678232654,0.020931544274429448,5.319468496267632e-05,0.06724390012647263,0.17803546244937374,0.06724390012647263
PartialOrder__Subset__None,0.9999999494723731,0.9999999999969489,0.9999982412543745,1.0,0.3027525196037477,0.9981107738071993,0.05607470701154926,0.9738010855703088,0.0012196257645202824,0.00204608855044619,2.072018273180376e-06,0.008717159246060202,0.03151665331235953,0.008717159246060202
PreOrder__Hamming__2,0.6213692419263186,0.1912751188151609,0.7278048800674135,0.3027525196037477,1.0,0.9574809186251434,0.9999944539027681,0.9958819669439543,0.9254505839929961,0.9574809186251434,0.16546468171002138,0.9958819669439543,0.9999073889320093,0.9958819669439543
PreOrder__Hamming__None,0.9999944539027681,0.9898314189634262,0.9999997601718112,0.9981107738071993,0.9574809186251434,1.0,0.6213692419263186,0.9999999969648584,0.07348940567576567,0.10341407454071638,0.0006241669942976813,0.25099429041743515,0.4871661863379778,0.25099429041743515
PreOrder__Subset__2,0.1912751188151609,0.02850415934017192,0.26760109203991544,0.05607470701154926,0.9999944539027681,0.6213692419263186,1.0,0.8517792631878888,0.9992166671806773,0.9997990318849446,0.5767394235048646,0.999999514605018,0.9999999999995828,0.999999514605018
PreOrder__Subset__None,0.9992166671806773,0.9254505839929961,0.9998623848316938,0.9738010855703088,0.9958819669439543,0.9999999969648584,0.8517792631878888,1.0,0.1912751188151609,0.25099429041743515,0.0029830009976998806,0.4871661863379778,0.7476495877387992,0.4871661863379778
br,0.0077724816297968236,0.00047408903612045084,0.013635141678232654,0.0012196257645202824,0.9254505839929961,0.07348940567576567,0.9992166671806773,0.1912751188151609,1.0,0.9999999999999978,0.993412019440266,0.9999998869625356,0.9999073889320093,0.9999998869625356
cc,0.012213559769016724,0.000818456431732395,0.020931544274429448,0.00204608855044619,0.9574809186251434,0.10341407454071638,0.9997990318849446,0.25099429041743515,0.9999999999999978,1.0,0.9848135790459124,0.9999999969648584,0.9999844263185558,0.9999999969648584
clr,2.4463367783944534e-05,6.106244073711409e-07,5.319468496267632e-05,2.072018273180376e-06,0.16546468171002138,0.0006241669942976813,0.5767394235048646,0.0029830009976998806,0.993412019440266,0.9848135790459124,1.0,0.904435500537061,0.7073906644652708,0.904435500537061
ecc,0.042282471135990485,0.003814896806707102,0.06724390012647263,0.008717159246060202,0.9958819669439543,0.25099429041743515,0.999999514605018,0.4871661863379778,0.9999998869625356,0.9999999969648584,0.904435500537061,1.0,0.9999999969648584,1.0
lp,0.12165239270087158,0.015204362605239607,0.17803546244937374,0.03151665331235953,0.9999073889320093,0.4871661863379778,0.9999999999995828,0.7476495877387992,0.9999073889320093,0.9999844263185558,0.7073906644652708,0.9999999969648584,1.0,0.9999999969648584
mlknn,0.042282471135990485,0.003814896806707102,0.06724390012647263,0.008717159246060202,0.9958819669439543,0.25099429041743515,0.999999514605018,0.4871661863379778,0.9999998869625356,0.9999999969648584,0.904435500537061,1.0,0.9999999969648584,1.0
