,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
br,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798852374795941,0.042282471135990485,0.08741773927893404,0.9999999999995828,0.28485955398145046
cc,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,0.8798852374795941,1.0,0.9430586072825576,0.9848135790459124,0.9430586072825576,0.0006241669942976813
clr,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.042282471135990485,0.9430586072825576,1.0,0.9999999999829716,0.07348940567576567,9.880623030866786e-08
ecc,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.9848135790459124,0.9999999999829716,1.0,0.14229106593968943,4.2723715720782707e-07
lp,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9430586072825576,0.07348940567576567,0.14229106593968943,1.0,0.1912751188151609
mlknn,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.28485955398145046,0.0006241669942976813,9.880623030866786e-08,4.2723715720782707e-07,0.1912751188151609,1.0
