algorithm,avg_rank
PartialOrder__Subset__2,2.1666666666666665
PartialOrder__Hamming__2,2.2777777777777777
PartialOrder__Hamming__None,3.0
PartialOrder__Subset__None,3.2222222222222223
PreOrder__Hamming__2,4.722222222222222
PreOrder__Subset__2,6.166666666666667
PreOrder__Hamming__None,7.166666666666667
PreOrder__Subset__None,7.277777777777778
