,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9985457494455156,0.9999999960951349,0.992178853761316,0.4037608445736258,0.0006060957281330825,0.017305581809114567,0.0003965382221146063
PartialOrder__Hamming__None,0.9985457494455156,1.0,0.9963871293212371,0.9999995101840434,0.8123533421878928,0.007442772515657836,0.11008084161353904,0.005209085063094365
PartialOrder__Subset__2,0.9999999960951349,0.9963871293212371,1.0,0.9848217110196417,0.34359272781772465,0.0003965382221146063,0.012452422542421071,0.00025687698880361154
PartialOrder__Subset__None,0.992178853761316,0.9999995101840434,0.9848217110196417,1.0,0.899562133311402,0.014700606216242806,0.17469207901181716,0.010518479264265634
PreOrder__Hamming__2,0.4037608445736258,0.8123533421878928,0.34359272781772465,0.899562133311402,1.0,0.4037608445736258,0.9164563040689869,0.34359272781772476
PreOrder__Hamming__None,0.0006060957281330825,0.007442772515657836,0.0003965382221146063,0.014700606216242806,0.4037608445736258,1.0,0.9889701192635673,0.9999999960951349
PreOrder__Subset__2,0.017305581809114567,0.11008084161353904,0.012452422542421071,0.17469207901181716,0.9164563040689869,0.9889701192635673,1.0,0.9795725028178317
PreOrder__Subset__None,0.0003965382221146063,0.005209085063094365,0.00025687698880361154,0.010518479264265634,0.34359272781772476,0.9999999960951349,0.9795725028178317,1.0
