algorithm,avg_rank
PartialOrder__Hamming__2,2.7222222222222223
PartialOrder__Hamming__None,3.2777777777777777
PartialOrder__Subset__None,3.2777777777777777
PartialOrder__Subset__2,3.388888888888889
PreOrder__Hamming__None,5.333333333333333
PreOrder__Subset__None,5.666666666666667
PreOrder__Hamming__2,6.0
PreOrder__Subset__2,6.333333333333333
