,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999990582611465,0.994767017559539,0.03480400222536839,0.10341407454071638,0.7073906644652708,0.3212582042915939
br,0.9999990582611465,0.9999990582611465,0.9999990582611465,0.9999990582611465,0.9999990582611465,0.9999990582611465,0.9999990582611465,0.9999990582611465,1.0,0.8798852374795941,0.00430716933051456,0.016934174540013225,0.3027525196037477,0.7278048800674135
cc,0.994767017559539,0.994767017559539,0.994767017559539,0.994767017559539,0.994767017559539,0.994767017559539,0.994767017559539,0.994767017559539,0.8798852374795941,1.0,0.5991280490098098,0.8364179611477944,0.9998623848316938,0.008717159246060202
clr,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.03480400222536839,0.00430716933051456,0.5991280490098098,1.0,0.9999999969648584,0.9848135790459124,9.880623030866786e-08
ecc,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.016934174540013225,0.8364179611477944,0.9999999969648584,1.0,0.9992166671806773,8.696148730003017e-07
lp,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.3027525196037477,0.9998623848316938,0.9848135790459124,0.9992166671806773,1.0,0.000202869011248219
mlknn,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.7278048800674135,0.008717159246060202,9.880623030866786e-08,8.696148730003017e-07,0.000202869011248219,1.0
