,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,0.9999998869625356,0.9999999999969489,0.999999999922727,0.9967908374888784,0.9999999787302003,0.9898314189634262,0.25099429041743515,0.7476495877387992,0.00615830108418447,0.28485955398145046,0.9999982412543745,0.904435500537061
PartialOrder__Hamming__None,1.0,1.0,0.9999997601718112,0.9999999999995828,0.9999999999829716,0.9958819669439543,0.9999999916402995,0.9875240026372438,0.26760109203991544,0.7668648862211358,0.006922355251739565,0.3027525196037477,0.9999990582611465,0.9153793148254069
PartialOrder__Subset__2,0.9999998869625356,0.9999997601718112,1.0,0.9999905817962828,0.9999748732092666,0.9999905817962828,0.9997990318849446,0.9999073889320093,0.07348940567576567,0.4008046928405046,0.000818456431732395,0.08741773927893404,0.9985742647247772,0.6213692419263186
PartialOrder__Subset__None,0.9999999999969489,0.9999999999995828,0.9999905817962828,1.0,1.0,0.9848135790459124,0.9999999999969489,0.9635873619835709,0.3801619723942722,0.8662735320762012,0.013635141678232654,0.42187906883600523,0.9999999916402995,0.9635873619835709
PreOrder__Hamming__2,0.999999999922727,0.9999999999829716,0.9999748732092666,1.0,1.0,0.977999276231552,0.9999999999999605,0.9506510076394046,0.42187906883600523,0.8926061973377406,0.016934174540013225,0.4651166784152555,0.9999999989956464,0.9738010855703088
PreOrder__Hamming__None,0.9967908374888784,0.9958819669439543,0.9999905817962828,0.9848135790459124,0.977999276231552,1.0,0.9506510076394046,0.9999999999999605,0.006922355251739565,0.08020635130393916,2.8628445352563148e-05,0.008717159246060202,0.8926061973377406,0.17803546244937374
PreOrder__Subset__2,0.9999999787302003,0.9999999916402995,0.9997990318849446,0.9999999999969489,0.9999999999999605,0.9506510076394046,1.0,0.904435500537061,0.5318137731112567,0.9430586072825576,0.02850415934017192,0.5767394235048646,0.9999999999995828,0.9898314189634262
PreOrder__Subset__None,0.9898314189634262,0.9875240026372438,0.9999073889320093,0.9635873619835709,0.9506510076394046,0.9999999999999605,0.904435500537061,1.0,0.003814896806707102,0.05110500189348255,1.2923084329319323e-05,0.00485765593309051,0.8202124659188528,0.12165239270087158
br,0.25099429041743515,0.26760109203991544,0.07348940567576567,0.3801619723942722,0.42187906883600523,0.006922355251739565,0.5318137731112567,0.003814896806707102,1.0,0.9999844263185558,0.9958819669439543,1.0,0.665113714458678,0.9992166671806773
cc,0.7476495877387992,0.7668648862211358,0.4008046928405046,0.8662735320762012,0.8926061973377406,0.08020635130393916,0.9430586072825576,0.05110500189348255,0.9999844263185558,1.0,0.8202124659188528,0.9999944539027681,0.977999276231552,0.9999999997022853
clr,0.00615830108418447,0.006922355251739565,0.000818456431732395,0.013635141678232654,0.016934174540013225,2.8628445352563148e-05,0.02850415934017192,1.2923084329319323e-05,0.9958819669439543,0.8202124659188528,1.0,0.993412019440266,0.05110500189348255,0.6213692419263186
ecc,0.28485955398145046,0.3027525196037477,0.08741773927893404,0.42187906883600523,0.4651166784152555,0.008717159246060202,0.5767394235048646,0.00485765593309051,1.0,0.9999944539027681,0.993412019440266,1.0,0.7073906644652708,0.9995915124698332
lp,0.9999982412543745,0.9999990582611465,0.9985742647247772,0.9999999916402995,0.9999999989956464,0.8926061973377406,0.9999999999995828,0.8202124659188528,0.665113714458678,0.977999276231552,0.05110500189348255,0.7073906644652708,1.0,0.9975245186835158
mlknn,0.904435500537061,0.9153793148254069,0.6213692419263186,0.9635873619835709,0.9738010855703088,0.17803546244937374,0.9898314189634262,0.12165239270087158,0.9992166671806773,0.9999999997022853,0.6213692419263186,0.9995915124698332,0.9975245186835158,1.0
