,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999603737648747,0.9999999969648584,0.9997990318849446,0.2051897386198851,0.9574809186251434,0.2051897386198851,0.9848135790459124,0.3801619723942722,0.4651166784152555,0.9917800457531145,0.4651166784152555,0.9999905817962828,0.9917800457531145
PartialOrder__Hamming__None,0.9999603737648747,1.0,0.9999999787302003,0.9999999999999978,0.020931544274429448,0.5318137731112567,0.020931544274429448,0.665113714458678,0.05607470701154926,0.08020635130393916,0.9999997601718112,0.08020635130393916,0.9738010855703088,0.7278048800674135
PartialOrder__Subset__2,0.9999999969648584,0.9999999787302003,1.0,0.999999514605018,0.08020635130393916,0.8202124659188528,0.08020635130393916,0.904435500537061,0.17803546244937374,0.23505184480831076,0.9997112677594805,0.23505184480831076,0.9989366386561562,0.9346686211151921
PartialOrder__Subset__None,0.9997990318849446,0.9999999999999978,0.999999514605018,1.0,0.013635141678232654,0.44333466887770245,0.013635141678232654,0.5767394235048646,0.03838582327881179,0.05607470701154926,0.9999999916402995,0.05607470701154926,0.9506510076394046,0.643388986510271
PreOrder__Hamming__2,0.2051897386198851,0.020931544274429448,0.08020635130393916,0.013635141678232654,1.0,0.9917800457531145,1.0,0.9738010855703088,0.9999999997022853,0.9999999787302003,0.0029830009976998806,0.9999999787302003,0.665113714458678,0.9574809186251434
PreOrder__Hamming__None,0.9574809186251434,0.5318137731112567,0.8202124659188528,0.44333466887770245,0.9917800457531145,1.0,0.9917800457531145,0.9999999999995828,0.9994304270851965,0.9998623848316938,0.2051897386198851,0.9998623848316938,0.9998623848316938,0.999999999922727
PreOrder__Subset__2,0.2051897386198851,0.020931544274429448,0.08020635130393916,0.013635141678232654,1.0,0.9917800457531145,1.0,0.9738010855703088,0.9999999997022853,0.9999999787302003,0.0029830009976998806,0.9999999787302003,0.665113714458678,0.9574809186251434
PreOrder__Subset__None,0.9848135790459124,0.665113714458678,0.904435500537061,0.5767394235048646,0.9738010855703088,0.9999999999995828,0.9738010855703088,1.0,0.9967908374888784,0.9989366386561562,0.3027525196037477,0.9989366386561562,0.9999905817962828,1.0
br,0.3801619723942722,0.05607470701154926,0.17803546244937374,0.03838582327881179,0.9999999997022853,0.9994304270851965,0.9999999997022853,0.9967908374888784,1.0,0.9999999999999978,0.009765539145886182,0.9999999999999978,0.8517792631878888,0.993412019440266
cc,0.4651166784152555,0.08020635130393916,0.23505184480831076,0.05607470701154926,0.9999999787302003,0.9998623848316938,0.9999999787302003,0.9989366386561562,0.9999999999999978,1.0,0.015204362605239607,1.0,0.904435500537061,0.9975245186835158
clr,0.9917800457531145,0.9999997601718112,0.9997112677594805,0.9999999916402995,0.0029830009976998806,0.2051897386198851,0.0029830009976998806,0.3027525196037477,0.009765539145886182,0.015204362605239607,1.0,0.015204362605239607,0.7853957753690319,0.35999673810951527
ecc,0.4651166784152555,0.08020635130393916,0.23505184480831076,0.05607470701154926,0.9999999787302003,0.9998623848316938,0.9999999787302003,0.9989366386561562,0.9999999999999978,1.0,0.015204362605239607,1.0,0.904435500537061,0.9975245186835158
lp,0.9999905817962828,0.9738010855703088,0.9989366386561562,0.9506510076394046,0.665113714458678,0.9998623848316938,0.665113714458678,0.9999905817962828,0.8517792631878888,0.904435500537061,0.7853957753690319,0.904435500537061,1.0,0.9999982412543745
mlknn,0.9917800457531145,0.7278048800674135,0.9346686211151921,0.643388986510271,0.9574809186251434,0.999999999922727,0.9574809186251434,1.0,0.993412019440266,0.9975245186835158,0.35999673810951527,0.9975245186835158,0.9999982412543745,1.0
