,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,0.9999999969648584,0.9999999999999978,0.8202124659188528,0.34035006873809137,0.994767017559539,0.5318137731112567,0.9995915124698332,0.9999944539027681,0.12165239270087158,0.9999999997022853,0.9992166671806773,0.9999603737648747
PartialOrder__Hamming__None,1.0,1.0,0.9999999969648584,0.9999999999999978,0.8202124659188528,0.34035006873809137,0.994767017559539,0.5318137731112567,0.9995915124698332,0.9999944539027681,0.12165239270087158,0.9999999997022853,0.9992166671806773,0.9999603737648747
PartialOrder__Subset__2,0.9999999969648584,0.9999999969648584,1.0,0.9999999999829716,0.5767394235048646,0.1535537635198505,0.9506510076394046,0.28485955398145046,0.9999982412543745,0.9999999997022853,0.28485955398145046,1.0,0.9999944539027681,0.9999999787302003
PartialOrder__Subset__None,0.9999999999999978,0.9999999999999978,0.9999999999829716,1.0,0.7476495877387992,0.26760109203991544,0.9875240026372438,0.44333466887770245,0.9999073889320093,0.999999514605018,0.16546468171002138,0.9999999999995828,0.9997990318849446,0.9999944539027681
PreOrder__Hamming__2,0.8202124659188528,0.8202124659188528,0.5767394235048646,0.7476495877387992,1.0,0.9999905817962828,0.9999905817962828,0.9999999787302003,0.1912751188151609,0.35999673810951527,6.196068596697746e-05,0.6213692419263186,0.16546468171002138,0.28485955398145046
PreOrder__Hamming__None,0.34035006873809137,0.34035006873809137,0.1535537635198505,0.26760109203991544,0.9999905817962828,1.0,0.9848135790459124,0.999999999922727,0.02574768462765753,0.06724390012647263,1.4680395188371165e-06,0.17803546244937374,0.020931544274429448,0.04651498158028311
PreOrder__Subset__2,0.994767017559539,0.994767017559539,0.9506510076394046,0.9875240026372438,0.9999905817962828,0.9848135790459124,1.0,0.9981107738071993,0.643388986510271,0.8364179611477944,0.0015829973677482512,0.9635873619835709,0.5991280490098098,0.7668648862211358
PreOrder__Subset__None,0.5318137731112567,0.5318137731112567,0.28485955398145046,0.44333466887770245,0.9999999787302003,0.999999999922727,0.9981107738071993,1.0,0.06144670058040813,0.14229106593968943,6.727020908647852e-06,0.3212582042915939,0.05110500189348255,0.10341407454071638
br,0.9995915124698332,0.9995915124698332,0.9999982412543745,0.9999073889320093,0.1912751188151609,0.02574768462765753,0.643388986510271,0.06144670058040813,1.0,0.9999999997022853,0.7073906644652708,0.9999944539027681,1.0,0.9999999999995828
cc,0.9999944539027681,0.9999944539027681,0.9999999997022853,0.999999514605018,0.35999673810951527,0.06724390012647263,0.8364179611477944,0.14229106593968943,0.9999999997022853,1.0,0.4871661863379778,0.9999999969648584,0.9999999969648584,0.9999999999999978
clr,0.12165239270087158,0.12165239270087158,0.28485955398145046,0.16546468171002138,6.196068596697746e-05,1.4680395188371165e-06,0.0015829973677482512,6.727020908647852e-06,0.7073906644652708,0.4871661863379778,1.0,0.25099429041743515,0.7476495877387992,0.5767394235048646
ecc,0.9999999997022853,0.9999999997022853,1.0,0.9999999999995828,0.6213692419263186,0.17803546244937374,0.9635873619835709,0.3212582042915939,0.9999944539027681,0.9999999969648584,0.25099429041743515,1.0,0.9999844263185558,0.9999998869625356
lp,0.9992166671806773,0.9992166671806773,0.9999944539027681,0.9997990318849446,0.16546468171002138,0.020931544274429448,0.5991280490098098,0.05110500189348255,1.0,0.9999999969648584,0.7476495877387992,0.9999844263185558,1.0,0.9999999999829716
mlknn,0.9999603737648747,0.9999603737648747,0.9999999787302003,0.9999944539027681,0.28485955398145046,0.04651498158028311,0.7668648862211358,0.10341407454071638,0.9999999999995828,0.9999999999999978,0.5767394235048646,0.9999998869625356,0.9999999999829716,1.0
