,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999905817962828,0.9999999997022853,0.9999388186168536,0.7278048800674135,0.9635873619835709,0.8031927740413913,0.9816543100839611,0.016934174540013225,0.010927476248342782,0.00013097103884962547,0.0007151011561215004,0.7278048800674135,0.4651166784152555
PartialOrder__Hamming__None,0.9999905817962828,1.0,0.9999999916402995,0.9999999999999978,0.25099429041743515,0.6213692419263186,0.3212582042915939,0.7073906644652708,0.0010688760521145868,0.0006241669942976813,3.450954789707694e-06,2.4463367783944534e-05,0.25099429041743515,0.10341407454071638
PartialOrder__Subset__2,0.9999999997022853,0.9999999916402995,1.0,0.9999997601718112,0.5094205407151863,0.8662735320762012,0.5991280490098098,0.9153793148254069,0.005472479302593758,0.0033752216829040504,2.8628445352563148e-05,0.00017550464692950296,0.5094205407151863,0.26760109203991544
PartialOrder__Subset__None,0.9999388186168536,0.9999999999999978,0.9999997601718112,1.0,0.1912751188151609,0.5318137731112567,0.25099429041743515,0.6213692419263186,0.0006241669942976813,0.00035866488246716344,1.7448622668947422e-06,1.2923084329319323e-05,0.1912751188151609,0.07348940567576567
PreOrder__Hamming__2,0.7278048800674135,0.25099429041743515,0.5094205407151863,0.1912751188151609,1.0,0.999999514605018,0.9999999999999978,0.9999944539027681,0.9430586072825576,0.904435500537061,0.25099429041743515,0.4871661863379778,1.0,0.9999999969648584
PreOrder__Hamming__None,0.9635873619835709,0.6213692419263186,0.8662735320762012,0.5318137731112567,0.999999514605018,1.0,0.9999999787302003,0.9999999999999978,0.665113714458678,0.5767394235048646,0.06144670058040813,0.16546468171002138,0.999999514605018,0.9997990318849446
PreOrder__Subset__2,0.8031927740413913,0.3212582042915939,0.5991280490098098,0.25099429041743515,0.9999999999999978,0.9999999787302003,1.0,0.999999514605018,0.904435500537061,0.8517792631878888,0.1912751188151609,0.4008046928405046,0.9999999999999978,0.9999998869625356
PreOrder__Subset__None,0.9816543100839611,0.7073906644652708,0.9153793148254069,0.6213692419263186,0.9999944539027681,0.9999999999999978,0.999999514605018,1.0,0.5767394235048646,0.4871661863379778,0.042282471135990485,0.12165239270087158,0.9999944539027681,0.9992166671806773
br,0.016934174540013225,0.0010688760521145868,0.005472479302593758,0.0006241669942976813,0.9430586072825576,0.665113714458678,0.904435500537061,0.5767394235048646,1.0,0.9999999999999978,0.9975245186835158,0.9999603737648747,0.9430586072825576,0.993412019440266
cc,0.010927476248342782,0.0006241669942976813,0.0033752216829040504,0.00035866488246716344,0.904435500537061,0.5767394235048646,0.8517792631878888,0.4871661863379778,0.9999999999999978,1.0,0.9992166671806773,0.9999944539027681,0.904435500537061,0.9848135790459124
clr,0.00013097103884962547,3.450954789707694e-06,2.8628445352563148e-05,1.7448622668947422e-06,0.25099429041743515,0.06144670058040813,0.1912751188151609,0.042282471135990485,0.9975245186835158,0.9992166671806773,1.0,0.9999999969648584,0.25099429041743515,0.4871661863379778
ecc,0.0007151011561215004,2.4463367783944534e-05,0.00017550464692950296,1.2923084329319323e-05,0.4871661863379778,0.16546468171002138,0.4008046928405046,0.12165239270087158,0.9999603737648747,0.9999944539027681,0.9999999969648584,1.0,0.4871661863379778,0.7476495877387992
lp,0.7278048800674135,0.25099429041743515,0.5094205407151863,0.1912751188151609,1.0,0.999999514605018,0.9999999999999978,0.9999944539027681,0.9430586072825576,0.904435500537061,0.25099429041743515,0.4871661863379778,1.0,0.9999999969648584
mlknn,0.4651166784152555,0.10341407454071638,0.26760109203991544,0.07348940567576567,0.9999999969648584,0.9997990318849446,0.9999998869625356,0.9992166671806773,0.993412019440266,0.9848135790459124,0.4871661863379778,0.7476495877387992,0.9999999969648584,1.0
