,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999990582611465,0.9999999999829716,0.9998623848316938,0.9816543100839611,0.9999603737648747,0.8364179611477944,0.9999603737648747,0.9999748732092666,0.9999999999829716,0.9690125423075124,0.9999997601718112,0.9430586072825576,0.9999844263185558
PartialOrder__Hamming__None,0.9999990582611465,1.0,0.9999999989956464,0.9999999997022853,0.7853957753690319,0.9875240026372438,0.44333466887770245,0.9875240026372438,0.9999999999995828,0.9999999989956464,0.9997112677594805,1.0,0.643388986510271,0.9917800457531145
PartialOrder__Subset__2,0.9999999999829716,0.9999999989956464,1.0,0.9999968271609319,0.9346686211151921,0.9992166671806773,0.686471066532405,0.9992166671806773,0.9999997601718112,1.0,0.993412019440266,0.999999999922727,0.8517792631878888,0.9995915124698332
PartialOrder__Subset__None,0.9998623848316938,0.9999999997022853,0.9999968271609319,1.0,0.5767394235048646,0.9346686211151921,0.25099429041743515,0.9346686211151921,0.9999999999999978,0.9999968271609319,0.9999968271609319,0.9999999969648584,0.42187906883600523,0.9506510076394046
PreOrder__Hamming__2,0.9816543100839611,0.7853957753690319,0.9346686211151921,0.5767394235048646,1.0,0.9999968271609319,0.9999998869625356,0.9999968271609319,0.665113714458678,0.9346686211151921,0.17803546244937374,0.8202124659188528,0.9999999999969489,0.9999905817962828
PreOrder__Hamming__None,0.9999603737648747,0.9875240026372438,0.9992166671806773,0.9346686211151921,0.9999968271609319,1.0,0.9981107738071993,1.0,0.9635873619835709,0.9992166671806773,0.5767394235048646,0.9917800457531145,0.9999073889320093,1.0
PreOrder__Subset__2,0.8364179611477944,0.44333466887770245,0.686471066532405,0.25099429041743515,0.9999998869625356,0.9981107738071993,1.0,0.9981107738071993,0.3212582042915939,0.686471066532405,0.04651498158028311,0.4871661863379778,0.999999999922727,0.9967908374888784
PreOrder__Subset__None,0.9999603737648747,0.9875240026372438,0.9992166671806773,0.9346686211151921,0.9999968271609319,1.0,0.9981107738071993,1.0,0.9635873619835709,0.9992166671806773,0.5767394235048646,0.9917800457531145,0.9999073889320093,1.0
br,0.9999748732092666,0.9999999999995828,0.9999997601718112,0.9999999999999978,0.665113714458678,0.9635873619835709,0.3212582042915939,0.9635873619835709,1.0,0.9999997601718112,0.9999748732092666,0.9999999999829716,0.5094205407151863,0.9738010855703088
cc,0.9999999999829716,0.9999999989956464,1.0,0.9999968271609319,0.9346686211151921,0.9992166671806773,0.686471066532405,0.9992166671806773,0.9999997601718112,1.0,0.993412019440266,0.999999999922727,0.8517792631878888,0.9995915124698332
clr,0.9690125423075124,0.9997112677594805,0.993412019440266,0.9999968271609319,0.17803546244937374,0.5767394235048646,0.04651498158028311,0.5767394235048646,0.9999748732092666,0.993412019440266,1.0,0.9994304270851965,0.10341407454071638,0.6213692419263186
ecc,0.9999997601718112,1.0,0.999999999922727,0.9999999969648584,0.8202124659188528,0.9917800457531145,0.4871661863379778,0.9917800457531145,0.9999999999829716,0.999999999922727,0.9994304270851965,1.0,0.686471066532405,0.994767017559539
lp,0.9430586072825576,0.643388986510271,0.8517792631878888,0.42187906883600523,0.9999999999969489,0.9999073889320093,0.999999999922727,0.9999073889320093,0.5094205407151863,0.8517792631878888,0.10341407454071638,0.686471066532405,1.0,0.9997990318849446
mlknn,0.9999844263185558,0.9917800457531145,0.9995915124698332,0.9506510076394046,0.9999905817962828,1.0,0.9967908374888784,1.0,0.9738010855703088,0.9995915124698332,0.6213692419263186,0.994767017559539,0.9997990318849446,1.0
