,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.6336636334448122,0.9999919077551657,0.6336636334448122,0.2383846658559018,0.000917165780738749,0.043330960700129206,0.00025687698880361154
PartialOrder__Hamming__None,0.6336636334448122,1.0,0.4353217242738818,1.0,0.9985457494455156,0.26258510763070086,0.899562133311402,0.13959865792381276
PartialOrder__Subset__2,0.9999919077551657,0.4353217242738818,1.0,0.4353217242738818,0.12416849024311871,0.00025687698880361154,0.017305581809114567,6.586052825241495e-05
PartialOrder__Subset__None,0.6336636334448122,1.0,0.4353217242738818,1.0,0.9985457494455156,0.26258510763070086,0.899562133311402,0.13959865792381276
PreOrder__Hamming__2,0.2383846658559018,0.9985457494455156,0.12416849024311871,0.9985457494455156,1.0,0.6661463221588553,0.9976628390369632,0.46764987264841784
PreOrder__Hamming__None,0.000917165780738749,0.26258510763070086,0.00025687698880361154,0.26258510763070086,0.6661463221588553,1.0,0.9651259809718014,0.9999919077551657
PreOrder__Subset__2,0.043330960700129206,0.899562133311402,0.017305581809114567,0.899562133311402,0.9976628390369632,0.9651259809718014,1.0,0.8806785654552003
PreOrder__Subset__None,0.00025687698880361154,0.13959865792381276,6.586052825241495e-05,0.13959865792381276,0.46764987264841784,0.9999919077551657,0.8806785654552003,1.0
