,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,0.9999999787302003,1.0,0.9898314189634262,0.35999673810951527,0.9999944539027681,0.5767394235048646,0.9985742647247772,0.9958819669439543,0.4871661863379778,0.9999073889320093,0.9999603737648747,0.9999999999995828
PartialOrder__Hamming__None,1.0,1.0,0.9999997601718112,1.0,0.994767017559539,0.42187906883600523,0.9999990582611465,0.643388986510271,0.9994304270851965,0.9981107738071993,0.42187906883600523,0.9999748732092666,0.9998623848316938,1.0
PartialOrder__Subset__2,0.9999999787302003,0.9999997601718112,1.0,0.9999997601718112,0.904435500537061,0.14229106593968943,0.9985742647247772,0.28485955398145046,0.9690125423075124,0.9430586072825576,0.7853957753690319,0.993412019440266,0.9999999969648584,0.9999982412543745
PartialOrder__Subset__None,1.0,1.0,0.9999997601718112,1.0,0.994767017559539,0.42187906883600523,0.9999990582611465,0.643388986510271,0.9994304270851965,0.9981107738071993,0.42187906883600523,0.9999748732092666,0.9998623848316938,1.0
PreOrder__Hamming__2,0.9898314189634262,0.994767017559539,0.904435500537061,0.994767017559539,1.0,0.993412019440266,0.9999944539027681,0.9995915124698332,0.9999999999829716,0.9999999999999978,0.015204362605239607,0.9999998869625356,0.7073906644652708,0.9975245186835158
PreOrder__Hamming__None,0.35999673810951527,0.42187906883600523,0.14229106593968943,0.42187906883600523,0.993412019440266,1.0,0.8202124659188528,0.9999999997022853,0.9690125423075124,0.9848135790459124,6.196068596697746e-05,0.904435500537061,0.05110500189348255,0.4871661863379778
PreOrder__Subset__2,0.9999944539027681,0.9999990582611465,0.9985742647247772,0.9999990582611465,0.9999944539027681,0.8202124659188528,1.0,0.9430586072825576,0.9999999787302003,0.999999514605018,0.12165239270087158,0.9999999999995828,0.977999276231552,0.9999998869625356
PreOrder__Subset__None,0.5767394235048646,0.643388986510271,0.28485955398145046,0.643388986510271,0.9995915124698332,0.9999999997022853,0.9430586072825576,1.0,0.9958819669439543,0.9985742647247772,0.0002702730302780454,0.977999276231552,0.12165239270087158,0.7073906644652708
br,0.9985742647247772,0.9994304270851965,0.9690125423075124,0.9994304270851965,0.9999999999829716,0.9690125423075124,0.9999999787302003,0.9958819669439543,1.0,0.9999999999999978,0.03480400222536839,0.9999999999829716,0.8517792631878888,0.9997990318849446
cc,0.9958819669439543,0.9981107738071993,0.9430586072825576,0.9981107738071993,0.9999999999999978,0.9848135790459124,0.999999514605018,0.9985742647247772,0.9999999999999978,1.0,0.02322920779196591,0.9999999969648584,0.7853957753690319,0.9992166671806773
clr,0.4871661863379778,0.42187906883600523,0.7853957753690319,0.42187906883600523,0.015204362605239607,6.196068596697746e-05,0.12165239270087158,0.0002702730302780454,0.03480400222536839,0.02322920779196591,1.0,0.07348940567576567,0.9430586072825576,0.35999673810951527
ecc,0.9999073889320093,0.9999748732092666,0.993412019440266,0.9999748732092666,0.9999998869625356,0.904435500537061,0.9999999999995828,0.977999276231552,0.9999999999829716,0.9999999969648584,0.07348940567576567,1.0,0.9430586072825576,0.9999944539027681
lp,0.9999603737648747,0.9998623848316938,0.9999999969648584,0.9998623848316938,0.7073906644652708,0.05110500189348255,0.977999276231552,0.12165239270087158,0.8517792631878888,0.7853957753690319,0.9430586072825576,0.9430586072825576,1.0,0.9995915124698332
mlknn,0.9999999999995828,1.0,0.9999982412543745,1.0,0.9975245186835158,0.4871661863379778,0.9999998869625356,0.7073906644652708,0.9997990318849446,0.9992166671806773,0.35999673810951527,0.9999944539027681,0.9995915124698332,1.0
