,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.6006251102335034,0.9997402346156786,0.15642518383877357,0.1746920790118175,6.586052825241495e-05,0.21566159105684224,1.9723624019585273e-06
PartialOrder__Hamming__None,0.6006251102335034,1.0,0.8806785654552002,0.9946029241564981,0.9963871293212371,0.07522808279555193,0.9985457494455156,0.008860192636935715
PartialOrder__Subset__2,0.9997402346156786,0.8806785654552002,1.0,0.40376084457362615,0.4353217242738816,0.0006060957281330825,0.5005570118809242,2.5334675643695626e-05
PartialOrder__Subset__None,0.15642518383877357,0.9946029241564981,0.40376084457362615,1.0,0.9999999999693384,0.4037608445736258,0.9999999338418616,0.09727402758875536
PreOrder__Hamming__2,0.1746920790118175,0.9963871293212371,0.4353217242738816,0.9999999999693384,1.0,0.3731355923528288,0.9999999960951349,0.08568039810365558
PreOrder__Hamming__None,6.586052825241495e-05,0.07522808279555193,0.0006060957281330825,0.4037608445736258,0.3731355923528288,1.0,0.31525639810774253,0.9976628390369632
PreOrder__Subset__2,0.21566159105684224,0.9985457494455156,0.5005570118809242,0.9999999338418616,0.9999999960951349,0.31525639810774253,1.0,0.06584257959247275
PreOrder__Subset__None,1.9723624019585273e-06,0.008860192636935715,2.5334675643695626e-05,0.09727402758875536,0.08568039810365558,0.9976628390369632,0.06584257959247275,1.0
