,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999603737648747,0.9999999997022853,0.9995915124698332,0.3212582042915939,0.8517792631878888,0.1912751188151609,0.9574809186251434,0.9153793148254069,0.9635873619835709,0.9994304270851965,0.8926061973377406,0.7278048800674135,0.9153793148254069
PartialOrder__Hamming__None,0.9999603737648747,1.0,0.9999998869625356,0.9999999999995828,0.042282471135990485,0.3212582042915939,0.018838359625398482,0.5318137731112567,0.42187906883600523,0.5542770893980762,0.9999999999969489,0.3801619723942722,0.2051897386198851,0.42187906883600523
PartialOrder__Subset__2,0.9999999997022853,0.9999998869625356,1.0,0.9999944539027681,0.16546468171002138,0.665113714458678,0.08741773927893404,0.8517792631878888,0.7668648862211358,0.8662735320762012,0.9999905817962828,0.7278048800674135,0.5094205407151863,0.7668648862211358
PartialOrder__Subset__None,0.9995915124698332,0.9999999999995828,0.9999944539027681,1.0,0.02322920779196591,0.21978219162798152,0.009765539145886182,0.4008046928405046,0.3027525196037477,0.42187906883600523,1.0,0.26760109203991544,0.13166261418706426,0.3027525196037477
PreOrder__Hamming__2,0.3212582042915939,0.042282471135990485,0.16546468171002138,0.02322920779196591,1.0,0.9999603737648747,0.9999999999829716,0.9985742647247772,0.9997112677594805,0.9981107738071993,0.020931544274429448,0.9998623848316938,0.9999990582611465,0.9997112677594805
PreOrder__Hamming__None,0.8517792631878888,0.3212582042915939,0.665113714458678,0.21978219162798152,0.9999603737648747,1.0,0.9992166671806773,0.9999999997022853,0.9999999999999605,0.9999999989956464,0.2051897386198851,1.0,0.9999999999969489,0.9999999999999605
PreOrder__Subset__2,0.1912751188151609,0.018838359625398482,0.08741773927893404,0.009765539145886182,0.9999999999829716,0.9992166671806773,1.0,0.9898314189634262,0.9967908374888784,0.9875240026372438,0.008717159246060202,0.9981107738071993,0.9999388186168536,0.9967908374888784
PreOrder__Subset__None,0.9574809186251434,0.5318137731112567,0.8517792631878888,0.4008046928405046,0.9985742647247772,0.9999999997022853,0.9898314189634262,1.0,0.9999999999999605,1.0,0.3801619723942722,0.9999999999969489,0.9999997601718112,0.9999999999999605
br,0.9153793148254069,0.42187906883600523,0.7668648862211358,0.3027525196037477,0.9997112677594805,0.9999999999999605,0.9967908374888784,0.9999999999999605,1.0,0.9999999999995828,0.28485955398145046,1.0,0.9999999969648584,1.0
cc,0.9635873619835709,0.5542770893980762,0.8662735320762012,0.42187906883600523,0.9981107738071993,0.9999999989956464,0.9875240026372438,1.0,0.9999999999995828,1.0,0.4008046928405046,0.9999999999829716,0.999999514605018,0.9999999999995828
clr,0.9994304270851965,0.9999999999969489,0.9999905817962828,1.0,0.020931544274429448,0.2051897386198851,0.008717159246060202,0.3801619723942722,0.28485955398145046,0.4008046928405046,1.0,0.25099429041743515,0.12165239270087158,0.28485955398145046
ecc,0.8926061973377406,0.3801619723942722,0.7278048800674135,0.26760109203991544,0.9998623848316938,1.0,0.9981107738071993,0.9999999999969489,1.0,0.9999999999829716,0.25099429041743515,1.0,0.9999999997022853,1.0
lp,0.7278048800674135,0.2051897386198851,0.5094205407151863,0.13166261418706426,0.9999990582611465,0.9999999999969489,0.9999388186168536,0.9999997601718112,0.9999999969648584,0.999999514605018,0.12165239270087158,0.9999999997022853,1.0,0.9999999969648584
mlknn,0.9153793148254069,0.42187906883600523,0.7668648862211358,0.3027525196037477,0.9997112677594805,0.9999999999999605,0.9967908374888784,0.9999999999999605,1.0,0.9999999999995828,0.28485955398145046,1.0,0.9999999969648584,1.0
