,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999905817962828,0.9999999997022853,0.9999905817962828,0.7278048800674135,0.9999905817962828,0.2051897386198851,0.9997112677594805,0.016934174540013225,0.013635141678232654,2.8628445352563148e-05,0.03838582327881179,0.08020635130393916,0.03838582327881179
PartialOrder__Hamming__None,0.9999905817962828,1.0,0.9994304270851965,1.0,0.25099429041743515,0.9848135790459124,0.02850415934017192,0.9430586072825576,0.0010688760521145868,0.000818456431732395,6.106244073711409e-07,0.0029830009976998806,0.0077724816297968236,0.0029830009976998806
PartialOrder__Subset__2,0.9999999997022853,0.9994304270851965,1.0,0.9994304270851965,0.8926061973377406,0.9999999916402995,0.3801619723942722,0.9999968271609319,0.04651498158028311,0.03838582327881179,0.00013097103884962547,0.09514625666984788,0.17803546244937374,0.09514625666984788
PartialOrder__Subset__None,0.9999905817962828,1.0,0.9994304270851965,1.0,0.25099429041743515,0.9848135790459124,0.02850415934017192,0.9430586072825576,0.0010688760521145868,0.000818456431732395,6.106244073711409e-07,0.0029830009976998806,0.0077724816297968236,0.0029830009976998806
PreOrder__Hamming__2,0.7278048800674135,0.25099429041743515,0.8926061973377406,0.25099429041743515,1.0,0.9848135790459124,0.9999603737648747,0.9975245186835158,0.9430586072825576,0.9254505839929961,0.12165239270087158,0.9848135790459124,0.9975245186835158,0.9848135790459124
PreOrder__Hamming__None,0.9999905817962828,0.9848135790459124,0.9999999916402995,0.9848135790459124,0.9848135790459124,1.0,0.665113714458678,0.9999999999829716,0.14229106593968943,0.12165239270087158,0.000818456431732395,0.25099429041743515,0.4008046928405046,0.25099429041743515
PreOrder__Subset__2,0.2051897386198851,0.02850415934017192,0.3801619723942722,0.02850415934017192,0.9999603737648747,0.665113714458678,1.0,0.8202124659188528,0.9999073889320093,0.9997990318849446,0.5767394235048646,0.9999982412543745,0.9999999969648584,0.9999982412543745
PreOrder__Subset__None,0.9997112677594805,0.9430586072825576,0.9999968271609319,0.9430586072825576,0.9975245186835158,0.9999999999829716,0.8202124659188528,1.0,0.25099429041743515,0.21978219162798152,0.0023225320242084013,0.4008046928405046,0.5767394235048646,0.4008046928405046
br,0.016934174540013225,0.0010688760521145868,0.04651498158028311,0.0010688760521145868,0.9430586072825576,0.14229106593968943,0.9999073889320093,0.25099429041743515,1.0,1.0,0.977999276231552,0.9999999999829716,0.9999998869625356,0.9999999999829716
cc,0.013635141678232654,0.000818456431732395,0.03838582327881179,0.000818456431732395,0.9254505839929961,0.12165239270087158,0.9997990318849446,0.21978219162798152,1.0,1.0,0.9848135790459124,0.9999999997022853,0.999999514605018,0.9999999997022853
clr,2.8628445352563148e-05,6.106244073711409e-07,0.00013097103884962547,6.106244073711409e-07,0.12165239270087158,0.000818456431732395,0.5767394235048646,0.0023225320242084013,0.977999276231552,0.9848135790459124,1.0,0.9254505839929961,0.8202124659188528,0.9254505839929961
ecc,0.03838582327881179,0.0029830009976998806,0.09514625666984788,0.0029830009976998806,0.9848135790459124,0.25099429041743515,0.9999982412543745,0.4008046928405046,0.9999999999829716,0.9999999997022853,0.9254505839929961,1.0,0.9999999999829716,1.0
lp,0.08020635130393916,0.0077724816297968236,0.17803546244937374,0.0077724816297968236,0.9975245186835158,0.4008046928405046,0.9999999969648584,0.5767394235048646,0.9999998869625356,0.999999514605018,0.8202124659188528,0.9999999999829716,1.0,0.9999999999829716
mlknn,0.03838582327881179,0.0029830009976998806,0.09514625666984788,0.0029830009976998806,0.9848135790459124,0.25099429041743515,0.9999982412543745,0.4008046928405046,0.9999999999829716,0.9999999997022853,0.9254505839929961,1.0,0.9999999999829716,1.0
