,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9995915124698332,0.9999999997022853,0.9997990318849446,0.8926061973377406,0.9999997601718112,0.4871661863379778,0.9999603737648747,0.013635141678232654,0.013635141678232654,7.21030938759526e-05,0.03838582327881179,0.4651166784152555,0.04651498158028311
PartialOrder__Hamming__None,0.9995915124698332,1.0,0.993412019440266,1.0,0.26760109203991544,0.9738010855703088,0.05110500189348255,0.904435500537061,0.0002342723104022948,0.0002342723104022948,3.56890776487262e-07,0.0009357997397816398,0.04651498158028311,0.0012196257645202824
PartialOrder__Subset__2,0.9999999997022853,0.993412019440266,1.0,0.9958819669439543,0.9738010855703088,0.9999999999969489,0.7073906644652708,0.9999998869625356,0.03838582327881179,0.03838582327881179,0.00031150086762454787,0.09514625666984788,0.686471066532405,0.11224263012656566
PartialOrder__Subset__None,0.9997990318849446,1.0,0.9958819669439543,1.0,0.3027525196037477,0.9816543100839611,0.06144670058040813,0.9254505839929961,0.00031150086762454787,0.00031150086762454787,5.109935572455981e-07,0.0012196257645202824,0.05607470701154926,0.0015829973677482512
PreOrder__Hamming__2,0.8926061973377406,0.26760109203991544,0.9738010855703088,0.3027525196037477,1.0,0.993412019440266,0.9999968271609319,0.9994304270851965,0.7853957753690319,0.7853957753690319,0.08741773927893404,0.9254505839929961,0.9999944539027681,0.9430586072825576
PreOrder__Hamming__None,0.9999997601718112,0.9738010855703088,0.9999999999969489,0.9816543100839611,0.993412019440266,1.0,0.8364179611477944,0.999999999922727,0.07348940567576567,0.07348940567576567,0.000818456431732395,0.16546468171002138,0.8202124659188528,0.1912751188151609
PreOrder__Subset__2,0.4871661863379778,0.05110500189348255,0.7073906644652708,0.06144670058040813,0.9999968271609319,0.8364179611477944,1.0,0.9430586072825576,0.9875240026372438,0.9875240026372438,0.3801619723942722,0.9989366386561562,1.0,0.9994304270851965
PreOrder__Subset__None,0.9999603737648747,0.904435500537061,0.9999998869625356,0.9254505839929961,0.9994304270851965,0.999999999922727,0.9430586072825576,1.0,0.1535537635198505,0.1535537635198505,0.002633534062933429,0.3027525196037477,0.9346686211151921,0.34035006873809137
br,0.013635141678232654,0.0002342723104022948,0.03838582327881179,0.00031150086762454787,0.7853957753690319,0.07348940567576567,0.9875240026372438,0.1535537635198505,1.0,1.0,0.9958819669439543,0.9999999997022853,0.9898314189634262,0.9999999969648584
cc,0.013635141678232654,0.0002342723104022948,0.03838582327881179,0.00031150086762454787,0.7853957753690319,0.07348940567576567,0.9875240026372438,0.1535537635198505,1.0,1.0,0.9958819669439543,0.9999999997022853,0.9898314189634262,0.9999999969648584
clr,7.21030938759526e-05,3.56890776487262e-07,0.00031150086762454787,5.109935572455981e-07,0.08741773927893404,0.000818456431732395,0.3801619723942722,0.002633534062933429,0.9958819669439543,0.9958819669439543,1.0,0.9690125423075124,0.4008046928405046,0.9574809186251434
ecc,0.03838582327881179,0.0009357997397816398,0.09514625666984788,0.0012196257645202824,0.9254505839929961,0.16546468171002138,0.9989366386561562,0.3027525196037477,0.9999999997022853,0.9999999997022853,0.9690125423075124,1.0,0.9992166671806773,1.0
lp,0.4651166784152555,0.04651498158028311,0.686471066532405,0.05607470701154926,0.9999944539027681,0.8202124659188528,1.0,0.9346686211151921,0.9898314189634262,0.9898314189634262,0.4008046928405046,0.9992166671806773,1.0,0.9995915124698332
mlknn,0.04651498158028311,0.0012196257645202824,0.11224263012656566,0.0015829973677482512,0.9430586072825576,0.1912751188151609,0.9994304270851965,0.34035006873809137,0.9999999969648584,0.9999999969648584,0.9574809186251434,1.0,0.9995915124698332,1.0
