,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9991346443675294,0.9999995101840434,0.9999995101840434,0.014700606216242806,0.0020370819272206298,0.06584257959247275,0.05744817211848097
PartialOrder__Hamming__None,0.9991346443675294,1.0,0.9999421542682614,0.9946029241564981,0.001675104890278556,0.00016477967952732708,0.010518479264265634,0.008860192636935715
PartialOrder__Subset__2,0.9999995101840434,0.9999421542682614,1.0,0.9999421542682614,0.007442772515657836,0.000917165780738749,0.03746090710086247,0.032289048144192756
PartialOrder__Subset__None,0.9999995101840434,0.9946029241564981,0.9999421542682614,1.0,0.02774866420261224,0.004340257284988547,0.11008084161353948,0.09727402758875558
PreOrder__Hamming__2,0.014700606216242806,0.001675104890278556,0.007442772515657836,0.02774866420261224,1.0,0.9995111282241793,0.9997402346156786,0.9998717625678498
PreOrder__Hamming__None,0.0020370819272206298,0.00016477967952732708,0.000917165780738749,0.004340257284988547,0.9995111282241793,1.0,0.9730600639338801,0.9795725028178317
PreOrder__Subset__2,0.06584257959247275,0.010518479264265634,0.03746090710086247,0.11008084161353948,0.9997402346156786,0.9730600639338801,1.0,0.9999999999693384
PreOrder__Subset__None,0.05744817211848097,0.008860192636935715,0.032289048144192756,0.09727402758875558,0.9998717625678498,0.9795725028178317,0.9999999999693384,1.0
