,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9998623848316938,0.9999999999995828,0.9994304270851965,0.686471066532405,0.9738010855703088,0.8364179611477944,0.994767017559539,0.010927476248342782,0.005472479302593758,0.03838582327881179,0.00013097103884962547,0.9153793148254069,0.5542770893980762
PartialOrder__Hamming__None,0.9998623848316938,1.0,0.9999905817962828,0.9999999999999978,0.14229106593968943,0.5318137731112567,0.25099429041743515,0.7073906644652708,0.0002702730302780454,0.00011297753220829154,0.001390203355165598,1.2340248544129295e-06,0.35999673810951527,0.08741773927893404
PartialOrder__Subset__2,0.9999999999995828,0.9999905817962828,1.0,0.9999388186168536,0.5542770893980762,0.9346686211151921,0.7278048800674135,0.9816543100839611,0.005472479302593758,0.002633534062933429,0.020931544274429448,5.319468496267632e-05,0.8364179611477944,0.42187906883600523
PartialOrder__Subset__None,0.9994304270851965,0.9999999999999978,0.9999388186168536,1.0,0.10341407454071638,0.44333466887770245,0.1912751188151609,0.6213692419263186,0.00015168452909430918,6.196068596697746e-05,0.000818456431732395,6.106244073711409e-07,0.28485955398145046,0.06144670058040813
PreOrder__Hamming__2,0.686471066532405,0.14229106593968943,0.5542770893980762,0.10341407454071638,1.0,0.9999944539027681,0.9999999999829716,0.9997990318849446,0.9254505839929961,0.8517792631878888,0.9898314189634262,0.28485955398145046,0.9999999787302003,0.9999999999995828
PreOrder__Hamming__None,0.9738010855703088,0.5318137731112567,0.9346686211151921,0.44333466887770245,0.9999944539027681,1.0,0.9999999787302003,0.9999999999829716,0.5318137731112567,0.4008046928405046,0.7853957753690319,0.05110500189348255,0.9999999999829716,0.9999073889320093
PreOrder__Subset__2,0.8364179611477944,0.25099429041743515,0.7278048800674135,0.1912751188151609,0.9999999999829716,0.9999999787302003,1.0,0.9999944539027681,0.8202124659188528,0.7073906644652708,0.9574809186251434,0.16546468171002138,0.9999999999995828,0.9999999787302003
PreOrder__Subset__None,0.994767017559539,0.7073906644652708,0.9816543100839611,0.6213692419263186,0.9997990318849446,0.9999999999829716,0.9999944539027681,1.0,0.35999673810951527,0.25099429041743515,0.6213692419263186,0.02322920779196591,0.9999998869625356,0.9985742647247772
br,0.010927476248342782,0.0002702730302780454,0.005472479302593758,0.00015168452909430918,0.9254505839929961,0.5318137731112567,0.8202124659188528,0.35999673810951527,1.0,0.9999999999995828,0.9999999969648584,0.9992166671806773,0.7073906644652708,0.9690125423075124
cc,0.005472479302593758,0.00011297753220829154,0.002633534062933429,6.196068596697746e-05,0.8517792631878888,0.4008046928405046,0.7073906644652708,0.25099429041743515,0.9999999999995828,1.0,0.999999514605018,0.9999073889320093,0.5767394235048646,0.9254505839929961
clr,0.03838582327881179,0.001390203355165598,0.020931544274429448,0.000818456431732395,0.9898314189634262,0.7853957753690319,0.9574809186251434,0.6213692419263186,0.9999999969648584,0.999999514605018,1.0,0.9848135790459124,0.904435500537061,0.9975245186835158
ecc,0.00013097103884962547,1.2340248544129295e-06,5.319468496267632e-05,6.106244073711409e-07,0.28485955398145046,0.05110500189348255,0.16546468171002138,0.02322920779196591,0.9992166671806773,0.9999073889320093,0.9848135790459124,1.0,0.10341407454071638,0.4008046928405046
lp,0.9153793148254069,0.35999673810951527,0.8364179611477944,0.28485955398145046,0.9999999787302003,0.9999999999829716,0.9999999999995828,0.9999998869625356,0.7073906644652708,0.5767394235048646,0.904435500537061,0.10341407454071638,1.0,0.9999982412543745
mlknn,0.5542770893980762,0.08741773927893404,0.42187906883600523,0.06144670058040813,0.9999999999995828,0.9999073889320093,0.9999999787302003,0.9985742647247772,0.9690125423075124,0.9254505839929961,0.9975245186835158,0.4008046928405046,0.9999982412543745,1.0
