,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999997601718112,0.9999999997022853,0.9999968271609319,0.3212582042915939,0.8202124659188528,0.7073906644652708,0.9430586072825576,0.00485765593309051,0.0077724816297968236,0.4008046928405046,0.0006241669942976813,0.9995915124698332,0.44333466887770245
PartialOrder__Hamming__None,0.9999997601718112,1.0,0.9999999999969489,0.9999999999999978,0.09514625666984788,0.4651166784152555,0.34035006873809137,0.686471066532405,0.0005442489538346473,0.0009357997397816398,0.13166261418706426,5.319468496267632e-05,0.9738010855703088,0.1535537635198505
PartialOrder__Subset__2,0.9999999997022853,0.9999999999969489,1.0,0.9999999989956464,0.16546468171002138,0.6213692419263186,0.4871661863379778,0.8202124659188528,0.001390203355165598,0.0023225320242084013,0.21978219162798152,0.00015168452909430918,0.993412019440266,0.25099429041743515
PartialOrder__Subset__None,0.9999968271609319,0.9999999999999978,0.9999999989956464,1.0,0.06724390012647263,0.3801619723942722,0.26760109203991544,0.5991280490098098,0.00031150086762454787,0.0005442489538346473,0.09514625666984788,2.8628445352563148e-05,0.9506510076394046,0.11224263012656566
PreOrder__Hamming__2,0.3212582042915939,0.09514625666984788,0.16546468171002138,0.06724390012647263,1.0,0.9999844263185558,0.999999514605018,0.9992166671806773,0.9848135790459124,0.993412019440266,0.9999999999999978,0.8517792631878888,0.9254505839929961,0.9999999999995828
PreOrder__Hamming__None,0.8202124659188528,0.4651166784152555,0.6213692419263186,0.3801619723942722,0.9999844263185558,1.0,0.9999999999995828,0.9999999997022853,0.7073906644652708,0.7853957753690319,0.9999982412543745,0.35999673810951527,0.9995915124698332,0.999999514605018
PreOrder__Subset__2,0.7073906644652708,0.34035006873809137,0.4871661863379778,0.26760109203991544,0.999999514605018,0.9999999999995828,1.0,0.9999998869625356,0.8202124659188528,0.8798852374795941,0.9999999787302003,0.4871661863379778,0.9975245186835158,0.9999999969648584
PreOrder__Subset__None,0.9430586072825576,0.686471066532405,0.8202124659188528,0.5991280490098098,0.9992166671806773,0.9999999997022853,0.9999998869625356,1.0,0.4871661863379778,0.5767394235048646,0.9997990318849446,0.1912751188151609,0.9999944539027681,0.9999073889320093
br,0.00485765593309051,0.0005442489538346473,0.001390203355165598,0.00031150086762454787,0.9848135790459124,0.7073906644652708,0.8202124659188528,0.4871661863379778,1.0,0.9999999999999978,0.9690125423075124,0.9999998869625356,0.12165239270087158,0.9574809186251434
cc,0.0077724816297968236,0.0009357997397816398,0.0023225320242084013,0.0005442489538346473,0.993412019440266,0.7853957753690319,0.8798852374795941,0.5767394235048646,0.9999999999999978,1.0,0.9848135790459124,0.9999982412543745,0.16546468171002138,0.977999276231552
clr,0.4008046928405046,0.13166261418706426,0.21978219162798152,0.09514625666984788,0.9999999999999978,0.9999982412543745,0.9999999787302003,0.9997990318849446,0.9690125423075124,0.9848135790459124,1.0,0.7853957753690319,0.9574809186251434,1.0
ecc,0.0006241669942976813,5.319468496267632e-05,0.00015168452909430918,2.8628445352563148e-05,0.8517792631878888,0.35999673810951527,0.4871661863379778,0.1912751188151609,0.9999998869625356,0.9999982412543745,0.7853957753690319,1.0,0.02850415934017192,0.7476495877387992
lp,0.9995915124698332,0.9738010855703088,0.993412019440266,0.9506510076394046,0.9254505839929961,0.9995915124698332,0.9975245186835158,0.9999944539027681,0.12165239270087158,0.16546468171002138,0.9574809186251434,0.02850415934017192,1.0,0.9690125423075124
mlknn,0.44333466887770245,0.1535537635198505,0.25099429041743515,0.11224263012656566,0.9999999999995828,0.999999514605018,0.9999999969648584,0.9999073889320093,0.9574809186251434,0.977999276231552,1.0,0.7476495877387992,0.9690125423075124,1.0
